update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-1.0555443206910977,0.12294403847624677,0.022068984806537628,-0.11047687381505966,1.846388339996338,0.025286724790930748,0.375,0.46347153186798096,0.791853129863739,1.0866666666666667,1.9117484092712402,1.7711992263793945,1.08,0.10583005244258363,1.08,0.96,1.2,1.0,"[28, 36]",1.0,1,-0.0,1.9119255542755127,1.7648250758647919,1.08
2,C0,24,48,48,0.18992813951174417,0.08851679524102926,0.010589885525405407,-0.07022681087255478,1.8345695734024048,0.020653249695897102,0.2083333283662796,0.5963208079338074,0.4467274248600006,1.09,1.9083682298660278,1.7580714225769043,,,,,,,,,,,,,
3,C0,24,48,72,-0.108592746369044,0.088018914747904,0.008459472097456455,-0.05222569406032562,1.8163830041885376,-0.0071692741475999355,0.0416666679084301,0.5225887298583984,0.3380403220653534,1.1133333333333335,1.8996376991271973,1.7214175462722778,,,,,,,,,,,,,
4,C0,24,48,96,0.04895359762112301,0.09099796577069535,0.0043739150278270245,-0.03955714777112007,1.7872732877731323,-0.007310532033443451,0.02083333395421505,0.7282395958900452,0.11114761233329773,1.1433333333333333,1.8861068487167358,1.6797833442687988,,,,,,,,,,,,,
5,C0,24,48,120,0.020076419959465682,0.1115111755272298,0.005134707782417536,-0.03273804858326912,1.7786082029342651,-0.003639875678345561,0.0,0.6197294592857361,0.06819789111614227,1.0833333333333333,1.854356288909912,1.6896443367004395,,,,,,,,,,,,,
6,C0,24,48,144,-0.0074836711545785,0.10128878750739159,0.005251063033938408,-0.03760484978556633,1.7228236198425293,0.021236374974250793,0.0625,0.4404892325401306,0.04631631821393967,1.0733333333333335,1.795420527458191,1.6333943605422974,,,,,,,,,,,,,
7,C0,24,48,168,-0.024534921640157675,0.10500136968252734,0.004745496436953545,-0.04056312143802643,1.7020463943481445,0.0011610537767410278,0.0,0.6642948389053345,0.048443473875522614,1.11,1.7263411283493042,1.6638482809066772,,,,,,,,,,,,,
8,C0,24,48,192,0.04108193163077037,0.0924455344799688,0.004718505311757326,-0.04388255998492241,1.6471937894821167,0.023185208439826965,0.0833333358168602,0.5819634795188904,0.06449431926012039,1.0666666666666667,1.5963300466537476,1.6627570390701294,,,,,,,,,,,,,
9,C0,24,48,216,-0.021999621100227046,0.08139120933261401,0.0033018041867762804,-0.04139093682169914,1.5187262296676636,0.04325096681714058,0.1666666716337204,0.3390815258026123,0.025297468528151512,1.08,1.4111372232437134,1.570473551750183,,,,,,,,,,,,,
10,C0,24,48,240,-0.024842806381980578,0.08924968959466296,0.003908847458660603,-0.033090513199567795,1.4356571435928345,0.0068219988606870174,0.125,0.3862866461277008,0.09625782817602158,1.12,1.232550859451294,1.5933984518051147,1.09,0.0888819441731559,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,1.2340593338012695,1.7638492286205292,1.08
11,C0,24,48,264,0.020136568832397478,0.083702026600259,0.003748801304027438,-0.00048685198999010026,1.338335394859314,0.011720149777829647,0.0,0.37341293692588806,0.05352665111422539,1.1133333333333333,1.1368262767791748,1.527711272239685,,,,,,,,,,,,,
12,C0,24,48,288,0.028469049807389582,0.08836455754639123,0.0036185625940561295,-0.023415395990014076,1.3787444829940796,0.0015514554688706994,0.0,0.5733927488327026,0.06882455945014954,1.06,1.116256833076477,1.6389199495315552,,,,,,,,,,,,,
13,C0,24,48,312,-0.028044508719444274,0.07713358658530059,0.003208872163668275,-0.021098380908370018,1.3199387788772583,0.0060116625390946865,0.125,0.5917925834655762,0.05211900174617767,1.06,1.0445321798324585,1.5655832290649414,,,,,,,,,,,,,
14,C0,24,48,336,0.0153960741142432,0.08355961100310465,0.0033470094203948975,-0.02442157082259655,1.2736924886703491,-0.009393914602696896,0.0,0.6403518915176392,0.030293723568320274,1.0633333333333335,0.9334353804588318,1.5970748662948608,,,,,,,,,,,,,
15,C0,24,48,360,0.011129496670762719,0.0849781365186017,0.003345187520608306,-0.0031128302216529846,1.2577648162841797,0.007047164719551802,0.02083333395421505,0.5582343339920044,0.03163464739918709,1.0366666666666668,0.9241084456443787,1.6051650047302246,,,,,,,,,,,,,
16,C0,24,48,384,-0.03183903630971908,0.08144783325186257,0.003556465497240424,-0.016710316762328148,1.3215023279190063,0.004708288237452507,0.1041666641831398,0.26339906454086304,0.0878409817814827,1.0766666666666669,1.052465796470642,1.6266502141952515,,,,,,,,,,,,,
17,C0,24,48,408,0.012354445308446885,0.07798781187021256,0.003145654685795307,-0.028685972094535828,1.4556527137756348,0.029160290956497192,0.0833333358168602,0.3751812279224396,0.03679254278540611,1.0833333333333333,1.3019535541534424,1.670935034751892,,,,,,,,,,,,,
