update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.120234375,DAD,0.8097264766693115,64,3.9419000148773193,,,,,,
2,0.106875,DAD,0.6187646389007568,128,3.936845541000366,,,,,,
3,0.10933593750000001,DAD,0.6178116798400879,192,3.932244062423706,,,,,,
4,0.10863281250000001,DAD,0.6156845092773438,256,3.9299278259277344,,,,,,
5,0.1128515625,DAD,0.614769458770752,320,3.925987720489502,,,,,,
6,0.106171875,DAD,0.6137456893920898,384,3.919825792312622,,,,,,
7,0.1107421875,DAD,0.6154911518096924,448,3.911404848098755,,,,,,
8,0.1023046875,DAD,0.6162490844726562,512,3.90484619140625,,,,,,
9,0.11320312500000002,DAD,0.6174347400665283,576,3.900848865509033,,,,,,
10,0.1044140625,DAD,0.6148507595062256,640,3.895833730697632,,,,,,
11,0.128671875,DAD,0.6185145378112793,704,3.890190839767456,,,,,,
12,0.10265625,DAD,0.6214632987976074,768,3.887341260910034,,,,,,
13,0.1100390625,DAD,0.6147556304931641,832,3.8889267444610596,,,,,,
14,0.1128515625,DAD,0.6167595386505127,896,3.892481565475464,,,,,,
15,0.10863281250000001,DAD,0.614739179611206,960,3.894185781478882,,,,,,
16,0.110390625,DAD,0.6153819561004639,1024,3.8903615474700928,,,,,,
17,0.103359375,DAD,0.6143431663513184,1088,3.8894100189208984,,,,,,
18,0.10828125,DAD,0.6148321628570557,1152,3.892702102661133,,,,,,
19,0.1125,DAD,0.6149680614471436,1216,3.895761251449585,,,,,,
20,0.1135546875,DAD,0.6144654750823975,1280,3.901099920272827,,,,,,
21,0.11742187500000001,DAD,0.6158030033111572,1344,3.90740966796875,,,,,,
22,0.1125,DAD,0.6141338348388672,1408,3.908400774002075,,,,,,
23,0.110390625,DAD,0.615570068359375,1472,3.904587507247925,,,,,,
24,0.11742187500000001,DAD,0.6145057678222656,1536,3.8980743885040283,,,,,,
25,0.118828125,DAD,0.6150960922241211,1600,3.8908143043518066,0.10230468750000002,18,2.2488273969665293,0.140625,0.10230468750000002,0
26,0.1128515625,DAD,0.6163327693939209,1664,3.8820793628692627,,,,,,
27,0.107578125,DAD,0.617274284362793,1728,3.8692421913146973,,,,,,
28,0.103359375,DAD,0.6150071620941162,1792,3.85748291015625,,,,,,
29,0.10546875,DAD,0.6167325973510742,1856,3.8520591259002686,,,,,,
30,0.11566406250000001,DAD,0.617455005645752,1920,3.848283529281616,,,,,,
31,0.1100390625,DAD,0.6174776554107666,1984,3.8489696979522705,,,,,,
32,0.10476562500000001,DAD,0.6178488731384277,2048,3.8471932411193848,,,,,,
33,0.1100390625,DAD,0.6171536445617676,2112,3.8437440395355225,,,,,,
34,0.10546875,DAD,0.617816686630249,2176,3.8413140773773193,,,,,,
35,0.09843750000000001,DAD,0.6167502403259277,2240,3.83939790725708,,,,,,
36,0.1170703125,DAD,0.6187326908111572,2304,3.841378927230835,,,,,,
37,0.1156640625,DAD,0.6171507835388184,2368,3.845813751220703,,,,,,
38,0.11636718750000001,DAD,0.6189537048339844,2432,3.844844102859497,,,,,,
39,0.10160156249999999,DAD,0.6215887069702148,2496,3.839937925338745,,,,,,
40,0.11390625,DAD,0.6277670860290527,2560,3.8320751190185547,,,,,,
41,0.1114453125,DAD,0.6236844062805176,2624,3.810534715652466,,,,,,
42,0.1135546875,DAD,0.6266183853149414,2688,3.7944562435150146,,,,,,
43,0.09984375,DAD,0.6230182647705078,2752,3.797391176223755,,,,,,
44,0.1163671875,DAD,0.6238734722137451,2816,3.7934494018554688,,,,,,
45,0.1040625,DAD,0.6238152980804443,2880,3.780291795730591,,,,,,
46,0.106875,DAD,0.6262264251708984,2944,3.7636375427246094,,,,,,
47,0.1135546875,DAD,0.6214890480041504,3008,3.7604129314422607,,,,,,
48,0.09703125,DAD,0.6211137771606445,3072,3.775928497314453,,,,,,
49,0.1114453125,DAD,0.6189706325531006,3136,3.798452854156494,,,,,,
50,0.11250000000000002,DAD,0.6171798706054688,3200,3.821423053741455,0.10230468750000002,31,2.774014789313801,0.2421875,0.10230468750000002,0
51,0.11249999999999999,DAD,0.6130878925323486,3264,3.838721513748169,,,,,,
52,0.1023046875,DAD,0.6163918972015381,3328,3.869252920150757,,,,,,
53,0.10265625,DAD,0.6191153526306152,3392,3.8804104328155518,,,,,,
54,0.12199218750000002,DAD,0.6192469596862793,3456,3.8912465572357178,,,,,,
55,0.10265625,DAD,0.6175482273101807,3520,3.8867146968841553,,,,,,
56,0.106875,DAD,0.619426965713501,3584,3.860480546951294,,,,,,
57,0.11390625,DAD,0.6190249919891357,3648,3.827852964401245,,,,,,
58,0.1058203125,DAD,0.6190516948699951,3712,3.795849561691284,,,,,,
59,0.0973828125,DAD,0.6177647113800049,3776,3.787342071533203,,,,,,
60,0.1100390625,DAD,0.618537187576294,3840,3.7855324745178223,,,,,,
61,0.10863281250000001,DAD,0.6155557632446289,3904,3.7707931995391846,,,,,,
62,0.1125,DAD,0.616225004196167,3968,3.7627079486846924,,,,,,
63,0.1135546875,DAD,0.6169519424438477,4032,3.760822057723999,,,,,,
64,0.108984375,DAD,0.6151471138000488,4096,3.7365047931671143,,,,,,
65,0.1114453125,DAD,0.6175401210784912,4160,3.7327866554260254,,,,,,
66,0.1072265625,DAD,0.6142425537109375,4224,3.747490406036377,,,,,,
67,0.10195312499999999,DAD,0.6173834800720215,4288,3.7654130458831787,,,,,,
68,0.10546875,DAD,0.6181614398956299,4352,3.784529209136963,,,,,,
69,0.107578125,DAD,0.6152544021606445,4416,3.770914077758789,,,,,,
70,0.11917968749999999,DAD,0.6195728778839111,4480,3.7624199390411377,,,,,,
71,0.106171875,DAD,0.6162171363830566,4544,3.7422235012054443,,,,,,
72,0.1100390625,DAD,0.6167221069335938,4608,3.7650582790374756,,,,,,
73,0.108984375,DAD,0.6174535751342773,4672,3.7689716815948486,,,,,,
74,0.106875,DAD,0.615544319152832,4736,3.783569097518921,,,,,,
75,0.104765625,DAD,0.615525484085083,4800,3.799844741821289,0.10230468750000002,45,3.319511370552673,0.3515625,0.10230468750000002,1
76,0.1153125,DAD,0.6164331436157227,4864,3.8396661281585693,,,,,,
77,0.1142578125,DAD,0.6213083267211914,4928,3.845618486404419,,,,,,
78,0.10933593750000001,DAD,0.6189432144165039,4992,3.8444995880126953,,,,,,
79,0.10863281250000001,DAD,0.6176884174346924,5056,3.8407533168792725,,,,,,
80,0.106171875,DAD,0.6178066730499268,5120,3.849881887435913,,,,,,
