update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,48,96,48,-0.9064552179460104,0.19073759224655393,0.028685465455055237,-0.04617831110954285,1.6807184219360352,0.030346712097525597,0.3125,0.29193153977394104,0.7874544858932495,0.90625,1.7761794328689575,1.5796030759811401,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[15, 14]",1.0,1,-0.0,1.7763149738311768,1.5760831212004025,0.8666666666666667
2,C0,48,96,96,0.03865057422220708,0.14561082446264537,0.014963794499635696,-0.041468799114227295,1.6637458801269531,0.03469933569431305,0.0,0.4705387055873871,0.3934977650642395,0.9125000000000001,1.7447861433029175,1.5682936906814575,,,,,,,,,,,,,
3,C0,48,96,144,-0.06368119918803372,0.14534821701414896,0.013460286892950535,-0.027606293559074402,1.6406461000442505,-0.00045979642891325057,0.1354166716337204,0.3036934435367584,0.28578075766563416,0.9,1.7212504148483276,1.5533527135849,,,,,,,,,,,,,
4,C0,48,96,192,0.08323662346601489,0.1490036674495413,0.013198506087064743,-0.040673986077308655,1.6206454038619995,-0.004333825316280127,0.0625,0.4436129927635193,0.21628087759017944,0.88125,1.699690341949463,1.5315927267074585,,,,,,,,,,,,,
5,C0,48,96,240,-0.08745610705018042,0.1452985476971753,0.009382872842252254,-0.041391585022211075,1.5747820138931274,-0.027314037084579468,0.2083333283662796,0.4410177171230316,0.06485097855329514,0.9,1.6410647630691528,1.4880328178405762,,,,,,,,,,,,,
6,C0,48,96,288,0.014611159416536498,0.12169873921581686,0.00813987199217081,-0.04934360459446907,1.5339785814285278,0.013974900357425213,0.2083333283662796,0.502348005771637,0.12015971541404724,0.93125,1.5859862565994263,1.4728626012802124,,,,,,,,,,,,,
7,C0,48,96,336,0.036462719154854634,0.1342587416036422,0.00959454569965601,-0.03661511465907097,1.5241889953613281,-0.003907864447683096,0.1770833283662796,0.41611403226852417,0.13587446510791779,0.90625,1.589039921760559,1.4543918371200562,,,,,,,,,,,,,
8,C0,48,96,384,-0.023780390401681246,0.13892799812858864,0.00929574016481638,-0.021251581609249115,1.4973584413528442,0.020678173750638962,0.0416666679084301,0.38320106267929077,0.0403982475399971,0.8875000000000002,1.566699504852295,1.4184657335281372,,,,,,,,,,,,,
9,C0,48,96,432,0.02717071893314522,0.13972249978922516,0.0089263329282403,-0.05485363304615021,1.4390021562576294,0.010152476839721203,0.34375,0.5973745584487915,0.022823737934231758,0.875,1.4562392234802246,1.3762143850326538,,,,,,,,,,,,,
10,C0,48,96,480,-0.005170216940343361,0.13629259777194666,0.008955001831054688,-0.012528995983302593,1.3113137483596802,-0.006587393116205931,0.0729166641831398,0.37598198652267456,0.04108681529760361,0.8625000000000002,1.3405799865722656,1.2556041479110718,0.86875,0.14882351124738324,1.0,0.7,1.0,1.0,"[9, 2]",1.0,1,-0.0,1.3412050008773804,1.0842495651708708,0.8666666666666667
11,C0,48,96,528,0.00525165147831045,0.13442250063137892,0.008637534454464912,-0.04942953959107399,1.2341455221176147,0.03578673303127289,0.1041666641831398,0.5147526860237122,0.01679285615682602,0.85,1.1764888763427734,1.240616798400879,,,,,,,,,,,,,
12,C0,48,96,576,-0.03473286969711382,0.12869458818804372,0.008428980596363544,-0.012929233722388744,1.094064474105835,0.009078986011445522,0.15625,0.28130069375038147,0.07305407524108887,0.8937500000000002,1.0139669179916382,1.1383026838302612,,,,,,,,,,,,,
