update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-1.0865836850339547,0.11635911638188622,0.017451317980885506,-0.08565344661474228,1.8527528047561646,-0.0458078496158123,0.3333333432674408,0.32594186067581177,0.6852959394454956,1.1166666666666667,1.9238587617874146,1.7722903490066528,1.09,0.0888819441731559,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,1.9239639043807983,1.781517431139946,1.09
2,C0,24,48,48,0.21291768017609913,0.10340343374342828,0.011077708564698696,-0.06005888059735298,1.8422503471374512,0.03791274502873421,0.25,0.4257861375808716,0.3682299852371216,1.0866666666666667,1.9126815795898438,1.7677053213119507,,,,,,,,,,,,,
3,C0,24,48,72,-0.0845418234348297,0.10341570648789263,0.00956670194864273,-0.055298980325460434,1.821123719215393,-0.027758779004216194,0.3125,0.6246581077575684,0.2243313044309616,1.0866666666666667,1.8734930753707886,1.7577852010726929,,,,,,,,,,,,,
4,C0,24,48,96,0.05814031413992249,0.13686393637760155,0.006490454543381929,-0.04310399293899536,1.7998441457748413,0.01115351915359497,0.0416666679084301,0.4461684226989746,0.06648240983486176,1.08,1.8574405908584595,1.7367525100708008,,,,,,,,,,,,,
5,C0,24,48,120,-0.03704151545961696,0.10871795698481941,0.0065370951779186726,-0.06836650520563126,1.7975431680679321,0.01966005004942417,0.1458333283662796,0.7265950441360474,0.07330815494060516,1.0833333333333333,1.8801860809326172,1.7133671045303345,,,,,,,,,,,,,
6,C0,24,48,144,-0.038420271861553196,0.08880764601999655,0.004096912685781717,-0.0392889566719532,1.7914472818374634,0.02342493087053299,0.25,0.5964691638946533,0.1614263355731964,1.1366666666666667,1.8739547729492188,1.702890396118164,,,,,,,,,,,,,
7,C0,24,48,168,0.07953681458632154,0.10289597165568491,0.006124537438154221,-0.04757263883948326,1.7686482667922974,-0.007319679018110037,0.25,0.5404544472694397,0.1310609132051468,1.0933333333333335,1.8487982749938965,1.6780900955200195,,,,,,,,,,,,,
8,C0,24,48,192,-0.038885358734925574,0.10561800955370441,0.005373492371290922,-0.04335223510861397,1.74203622341156,-0.008768106810748577,0.0416666679084301,0.53644859790802,0.0485241673886776,1.0766666666666669,1.8205491304397583,1.6504732370376587,,,,,,,,,,,,,
9,C0,24,48,216,-0.004594227427244177,0.09390323730466271,0.004753172863274813,-0.054133906960487366,1.6967278718948364,0.033314552158117294,0.1458333283662796,0.6001129746437073,0.11450321972370148,1.0933333333333335,1.7854794263839722,1.5843696594238281,,,,,,,,,,,,,
10,C0,24,48,240,0.046384724851449344,0.09327412159476495,0.004911807831376791,-0.009395499713718891,1.673433780670166,0.011159173212945461,0.0,0.5899202823638916,0.1354706734418869,1.06,1.7796095609664917,1.566256046295166,1.1,0.09591663046625439,1.12,0.96,1.2,1.0,"[22, 36]",1.0,1,-0.0,1.7802141904830933,1.4951426982879639,1.09
