update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.18421876430511475,0.18421876430511475,MoE-sBOED,0.2975184917449951,64,3.3813204765319824,1.3853988647460938,0.05923665314912796,0.26088568568229675,0.11925341933965683,,,,,,,,,,,
2,0.1706250011920929,0.1706250011920929,MoE-sBOED,0.05108976364135742,128,3.3796794414520264,1.3859245777130127,0.015515676699578762,0.259502649307251,0.11935291439294815,,,,,,,,,,,
3,0.1603125035762787,0.1603125035762787,MoE-sBOED,0.05029439926147461,192,3.377864122390747,1.3861417770385742,0.014662440866231918,0.2547764480113983,0.1194574385881424,,,,,,,,,,,
4,0.17812499403953552,0.17812499403953552,MoE-sBOED,0.045174360275268555,256,3.375396728515625,1.3861470222473145,0.009694444946944714,0.2533096373081207,0.11955239623785019,,,,,,,,,,,
5,0.1692187488079071,0.1692187488079071,MoE-sBOED,0.045427799224853516,320,3.3727877140045166,1.3860228061676025,0.005263245664536953,0.2560119330883026,0.11963895708322525,,,,,,,,,,,
6,0.16640624403953552,0.16640624403953552,MoE-sBOED,0.05715179443359375,384,3.369872808456421,1.386120319366455,0.0018666464602574706,0.25327619910240173,0.11973828822374344,,,,,,,,,,,
7,0.17156249284744263,0.17156249284744263,MoE-sBOED,0.04933881759643555,448,3.367241859436035,1.3861671686172485,0.002091796603053808,0.2511916160583496,0.11980562657117844,,,,,,,,,,,
8,0.17109374701976776,0.17109374701976776,MoE-sBOED,0.04432082176208496,512,3.366269588470459,1.386185884475708,0.00172945368103683,0.2520553171634674,0.11981741338968277,,,,,,,,,,,
9,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.045061588287353516,576,3.36690354347229,1.3862205743789673,0.0013998181093484163,0.2509520649909973,0.11977136135101318,,,,,,,,,,,
10,0.17484375834465027,0.17484375834465027,MoE-sBOED,0.04712796211242676,640,3.3690123558044434,1.3862364292144775,0.0007675533997826278,0.25098592042922974,0.11970256268978119,,,,,,,,,,,
11,0.1574999988079071,0.1574999988079071,MoE-sBOED,0.052040815353393555,704,3.3709468841552734,1.38623046875,0.0005232382100075483,0.2514873743057251,0.11960935592651367,,,,,,,,,,,
12,0.16734375059604645,0.16734375059604645,MoE-sBOED,0.049833059310913086,768,3.370814800262451,1.3861968517303467,0.0009743014816194773,0.25133952498435974,0.11952468752861023,,,,,,,,,,,
13,0.18656250834465027,0.18656250834465027,MoE-sBOED,0.04699063301086426,832,3.369452476501465,1.3861385583877563,0.0008437684737145901,0.2543703317642212,0.11948829889297485,,,,,,,,,,,
14,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.04870414733886719,896,3.365922212600708,1.3861956596374512,0.0005584030877798796,0.2510954737663269,0.1194780021905899,,,,,,,,,,,
15,0.16734375059604645,0.16734375059604645,MoE-sBOED,0.04964900016784668,960,3.3610525131225586,1.38616144657135,0.0005360053037293255,0.25298500061035156,0.11951562017202377,,,,,,,,,,,
16,0.1640625,0.1640625,MoE-sBOED,0.04909181594848633,1024,3.3597564697265625,1.3861005306243896,0.0008251310791820288,0.252610981464386,0.11957351118326187,,,,,,,,,,,
17,0.1809374988079071,0.1809374988079071,MoE-sBOED,0.05011105537414551,1088,3.3592453002929688,1.3860142230987549,0.0009917279239743948,0.25204411149024963,0.11966367065906525,,,,,,,,,,,
18,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.049659013748168945,1152,3.3592658042907715,1.385956048965454,0.0013749677455052733,0.25354617834091187,0.1197015792131424,,,,,,,,,,,
19,0.1706250011920929,0.1706250011920929,MoE-sBOED,0.05048632621765137,1216,3.36045503616333,1.3859986066818237,0.0014595058746635914,0.2521244287490845,0.11975234746932983,,,,,,,,,,,
20,0.19078125059604645,0.19078125059604645,MoE-sBOED,0.048613786697387695,1280,3.3611059188842773,1.3860085010528564,0.0005532821523956954,0.2519010305404663,0.11984851956367493,,,,,,,,,,,
21,0.17671875655651093,0.17671875655651093,MoE-sBOED,0.05571913719177246,1344,3.359898328781128,1.3858805894851685,0.0011324066435918212,0.2516780197620392,0.11996341496706009,,,,,,,,,,,
22,0.18421874940395355,0.18421874940395355,MoE-sBOED,0.059958696365356445,1408,3.353332757949829,1.3857338428497314,0.0009721666574478149,0.25339779257774353,0.1201113611459732,,,,,,,,,,,
23,0.18843749165534973,0.18843749165534973,MoE-sBOED,0.056543588638305664,1472,3.3440051078796387,1.385648250579834,0.00041122929542325437,0.25153762102127075,0.1202273741364479,,,,,,,,,,,
24,0.1940625011920929,0.1940625011920929,MoE-sBOED,0.05465126037597656,1536,3.336702823638916,1.385479211807251,0.0007902174256742001,0.25436949729919434,0.12032689899206161,,,,,,,,,,,
25,0.18187499046325684,0.18187499046325684,MoE-sBOED,0.04673290252685547,1600,3.3326172828674316,1.3852829933166504,0.0010250904597342014,0.25298410654067993,0.12048573046922684,0.19171875,0.15203125,2,0.045688389073983635,0.015625,0.109375,0,0.0065625,1000.74578125,0,diagnostic_only
26,0.17765626311302185,0.17765626311302185,MoE-sBOED,0.041344642639160156,1664,3.3357365131378174,1.3851501941680908,0.0012930174125358462,0.2513173222541809,0.12060274928808212,,,,,,,,,,,
27,0.15281251072883606,0.15281251072883606,MoE-sBOED,0.057533979415893555,1728,3.341312885284424,1.3842601776123047,0.0015491744270548224,0.25298675894737244,0.1206820160150528,,,,,,,,,,,
28,0.18000000715255737,0.18000000715255737,MoE-sBOED,0.043085575103759766,1792,3.34316349029541,1.3829853534698486,0.0017240479355677962,0.2523975968360901,0.12082915008068085,,,,,,,,,,,
29,0.17484375834465027,0.17484375834465027,MoE-sBOED,0.044962167739868164,1856,3.3412280082702637,1.3822799921035767,0.0013554649194702506,0.2510373592376709,0.1209760382771492,,,,,,,,,,,
30,0.16453126072883606,0.16453126072883606,MoE-sBOED,0.04438424110412598,1920,3.342486619949341,1.3824121952056885,0.0011132706422358751,0.25540539622306824,0.1210821196436882,,,,,,,,,,,
31,0.1692187488079071,0.1692187488079071,MoE-sBOED,0.044663190841674805,1984,3.34683895111084,1.3826302289962769,0.0015973930712789297,0.2608410120010376,0.12122321873903275,,,,,,,,,,,
32,0.18140625953674316,0.18140625953674316,MoE-sBOED,0.044162750244140625,2048,3.344963788986206,1.3837990760803223,0.0027676960453391075,0.25681352615356445,0.12131629139184952,,,,,,,,,,,
33,0.17906250059604645,0.17906250059604645,MoE-sBOED,0.0455775260925293,2112,3.3484272956848145,1.3849358558654785,0.003122856607660651,0.2540712356567383,0.12130865454673767,,,,,,,,,,,
34,0.17578125,0.17578125,MoE-sBOED,0.04422783851623535,2176,3.348875045776367,1.3855199813842773,0.0027281909715384245,0.25550442934036255,0.12131962925195694,,,,,,,,,,,
35,0.1668749898672104,0.1668749898672104,MoE-sBOED,0.044091224670410156,2240,3.3470869064331055,1.3853614330291748,0.002330693183466792,0.25977542996406555,0.12134653329849243,,,,,,,,,,,
36,0.17624999582767487,0.17624999582767487,MoE-sBOED,0.04392123222351074,2304,3.34623384475708,1.3853163719177246,0.0016606776043772697,0.25503647327423096,0.12131386250257492,,,,,,,,,,,
37,0.17390625178813934,0.17390625178813934,MoE-sBOED,0.04494428634643555,2368,3.348020553588867,1.384972333908081,0.0017180393915623426,0.2533434331417084,0.12125086039304733,,,,,,,,,,,
38,0.1875,0.1875,MoE-sBOED,0.04514026641845703,2432,3.347318172454834,1.384093999862671,0.0019086634274572134,0.25536513328552246,0.12121663242578506,,,,,,,,,,,
39,0.17015625536441803,0.17015625536441803,MoE-sBOED,0.04465436935424805,2496,3.350409984588623,1.3825645446777344,0.0019558293279260397,0.26177331805229187,0.12122879922389984,,,,,,,,,,,
40,0.18187500536441803,0.18187500536441803,MoE-sBOED,0.044983625411987305,2560,3.351043224334717,1.3826611042022705,0.002386393491178751,0.2576119005680084,0.1212286576628685,,,,,,,,,,,
