update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,24,48,24,-0.6492164312563836,0.15863070670593277,0.020853383466601372,-0.07990742474794388,1.658902645111084,-0.027231521904468536,0.4791666567325592,0.3259439766407013,0.42922481894493103,0.8625000000000002,1.7267919778823853,1.5806756019592285,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[14, 25]",1.0,1,-0.0,1.7270735502243042,1.5783791012234158,0.8666666666666667
2,C0,24,48,48,-0.06973158188164232,0.1737491869479926,0.013170731253921986,-0.03850994631648064,1.633717656135559,0.03904397785663605,0.0833333358168602,0.39239051938056946,0.22090470790863037,0.875,1.6883788108825684,1.5617164373397827,,,,,,,,,,,,,
3,C0,24,48,72,-0.013875113631288202,0.17961039761742417,0.009655357338488102,-0.07839495688676834,1.6000841856002808,-0.000363900006050244,0.125,0.7076316475868225,0.09823648631572723,0.8875000000000001,1.639540195465088,1.5436501502990723,,,,,,,,,,,,,
4,C0,24,48,96,0.002241079380114891,0.14370247855893675,0.010715673677623272,-0.04023030400276184,1.525546908378601,0.030075684189796448,0.3125,0.49588707089424133,0.09579911828041077,0.8875000000000001,1.5425872802734375,1.4848594665527344,,,,,,,,,,,,,
5,C0,24,48,120,-0.015843289330601678,0.13788330989062983,0.009098030626773834,-0.03155823051929474,1.4849871397018433,0.03412246331572533,0.1875,0.6618999242782593,0.07955704629421234,0.9,1.504027247428894,1.4618228673934937,,,,,,,,,,,,,
6,C0,24,48,144,0.05731964514156185,0.15131689769745496,0.011049039661884308,-0.046970099210739136,1.4726206064224243,0.01947273500263691,0.0833333358168602,0.5477537512779236,0.12268289178609848,0.8624999999999999,1.5259588956832886,1.4217795133590698,,,,,,,,,,,,,
7,C0,24,48,168,-0.034546366423368426,0.14173185107506248,0.010218554176390171,-0.05023794248700142,1.4795427322387695,0.030737662687897682,0.125,0.6774264574050903,0.04999679699540138,0.85,1.5227655172348022,1.433148980140686,,,,,,,,,,,,,
8,C0,24,48,192,0.03992398691674076,0.14583636849829246,0.008658680133521557,-0.050676245242357254,1.4739712476730347,-0.00013577938079833984,0.1666666716337204,0.7960073351860046,0.026476463302969933,0.8125,1.5348440408706665,1.421707034111023,,,,,,,,,,,,,
9,C0,24,48,216,-0.006999820142984358,0.12579594512397177,0.008191228844225407,0.0005750159616582096,1.5063961744308472,0.02594139613211155,0.0,0.42600488662719727,0.06497608125209808,0.7999999999999999,1.5385608673095703,1.472855567932129,,,,,,,,,,,,,
10,C0,24,48,240,-0.07237839652101198,0.1332017382990789,0.009128469042479992,-0.04682840034365654,1.483406901359558,-0.025962697342038155,0.0833333358168602,0.9228391051292419,0.17340771853923798,0.8874999999999998,1.5062241554260254,1.4525185823440552,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[14, 15]",1.0,1,-0.0,1.506155014038086,1.4492116371790569,0.8666666666666667
11,C0,24,48,264,0.027658032238483444,0.12764084047309615,0.008251683786511421,-0.018111029639840126,1.4767866134643555,0.0060581243596971035,0.02083333395421505,0.4858695864677429,0.058782439678907394,0.9125,1.4638761281967163,1.494925618171692,,,,,,,,,,,,,
12,C0,24,48,288,-0.019288785571853304,0.116005580413577,0.005982350558042526,-0.035766784101724625,1.443918228149414,-0.017214836552739143,0.1875,0.9167560935020447,0.041150566190481186,0.9125,1.3492836952209473,1.5038686990737915,,,,,,,,,,,,,
13,C0,24,48,312,0.00680626276135446,0.12674740758242317,0.007432668935507536,-0.015296886675059795,1.3788418769836426,0.014050759375095367,0.125,0.4056386351585388,0.029854627326130867,0.9250000000000002,1.2336055040359497,1.5081024169921875,,,,,,,,,,,,,
14,C0,24,48,336,0.028855666736761747,0.13724920550262718,0.00981352012604475,-0.030589714646339417,1.331666350364685,0.0242257509380579,0.125,0.4236021637916565,0.068905308842659,0.8875000000000001,1.1658014059066772,1.4824962615966797,,,,,,,,,,,,,
15,C0,24,48,360,-0.036906962653001134,0.12925903940357442,0.00812556128948927,-0.03834591805934906,1.3001899719238281,0.027327394112944603,0.1458333283662796,0.43364617228507996,0.0702955350279808,0.9,1.1218889951705933,1.467713713645935,,,,,,,,,,,,,
16,C0,24,48,384,0.02019202278057735,0.1365289828343654,0.009249982424080372,-0.023924758657813072,1.262173056602478,0.005233940202742815,0.125,0.5089676380157471,0.032567787915468216,0.9125000000000001,1.1021138429641724,1.4080969095230103,,,,,,,,,,,,,
17,C0,24,48,408,0.0012635163168112605,0.13147261990626827,0.008602805435657501,-0.03605547919869423,1.285988450050354,-0.009013044647872448,0.0416666679084301,0.697860062122345,0.025148652493953705,0.8875000000000001,1.2188141345977783,1.3880505561828613,,,,,,,,,,,,,
18,C0,24,48,432,0.01287066070238751,0.1383167278458215,0.00932694599032402,-0.02515738271176815,1.366881012916565,0.02338676154613495,0.0,0.6060925126075745,0.011945628561079502,0.8624999999999999,1.3019593954086304,1.4432226419448853,,,,,,,,,,,,,
19,C0,24,48,456,-0.013028584053119005,0.138586618056092,0.009389433078467846,-0.028041377663612366,1.3522626161575317,0.027664726600050926,0.0416666679084301,0.602469801902771,0.0212769266217947,0.8875000000000001,1.2614530324935913,1.4227386713027954,,,,,,,,,,,,,
20,C0,24,48,480,0.007333435520529769,0.13257361521903893,0.00874463003128767,-0.04266746714711189,1.30693781375885,0.0063062733970582485,0.125,0.3527243137359619,0.020318584516644478,0.8624999999999999,1.1578763723373413,1.437544345855713,0.8666666666666667,0.149071198499986,1.0,0.7,1.0,1.0,"[14, 25]",1.0,1,-0.0,1.1578513383865356,1.3545653290218778,0.8666666666666667
