epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8846153846153845,0.8416666666666668,1.0,0.8416666666666668,1.7689130650116847,1.0,1,0.052247650389160426,-0.012908946799031889,0.12089358185351938,5,0.4230769230769231,0.8416666666666668
1,0.8884615384615384,0.8416666666666668,1.0,0.8416666666666668,1.8700125928108509,1.0,1,0.08241198158689908,0.004625138708356214,0.10535112402259686,5,0.36538461538461536,0.8416666666666668
2,0.9173076923076923,0.8416666666666668,1.0,0.8416666666666668,1.7929142186274896,1.0,1,0.10919476247259549,-0.005679778521258029,0.10198129021456587,5,0.5384615384615384,0.8416666666666668
3,0.898076923076923,0.8416666666666668,1.0,0.8416666666666668,1.8039182264071245,1.0,1,0.03358526634318488,0.003016215432483557,0.09657731362250922,5,0.46153846153846156,0.8416666666666668
4,0.8807692307692305,0.8416666666666668,1.0,0.8416666666666668,1.8084233494905324,1.0,1,0.09533562564424106,0.0004135660208040805,0.11020043383684025,5,0.36538461538461536,0.8416666666666668
5,0.9019230769230767,0.8416666666666668,1.0,0.8416666666666668,1.791983615893584,1.0,1,0.053814091852733066,0.0015068514335646642,0.11608705640382246,5,0.5192307692307693,0.8416666666666668
6,0.9000000000000001,0.8416666666666668,1.0,0.8416666666666668,1.7454064786434174,1.0,1,0.04255741462111473,0.003365898634592011,0.10777199703401556,5,0.40384615384615385,0.8416666666666668
7,0.9096153846153846,0.8416666666666668,1.0,0.8416666666666668,1.7646092405686011,1.0,1,0.06201753153332642,0.00029351358168127104,0.0898047716563625,4,0.46153846153846156,0.8416666666666668
8,0.9038461538461539,0.8416666666666668,1.0,0.8416666666666668,1.76438523714359,1.0,1,0.045196088297026496,-0.0032041716643217014,0.10042357981594469,5,0.4423076923076923,0.8416666666666668
9,0.9173076923076924,0.8416666666666668,1.0,0.8416666666666668,1.7941754964681773,1.0,1,0.052224905895335336,-0.0032357709748934,0.09139614951929231,5,0.4423076923076923,0.8416666666666668
10,0.9076923076923076,0.8416666666666668,1.0,0.8416666666666668,1.7395463792177348,1.0,1,0.04128652199038437,-0.00022215937463503194,0.10838066827299012,5,0.4807692307692308,0.8416666666666668
11,0.9038461538461539,0.8416666666666668,1.0,0.8416666666666668,1.8171225167237794,1.0,1,0.0747850654380662,0.0007456932559288254,0.08584938938797493,5,0.4807692307692308,0.8416666666666668
12,0.9019230769230769,0.8416666666666668,1.0,0.8416666666666668,1.8275927580319917,1.0,1,0.07827143317886762,-0.00548733227299729,0.09603769958570027,5,0.4230769230769231,0.8416666666666668
13,0.8903846153846154,0.8416666666666668,1.0,0.8416666666666668,1.7875730028519263,1.0,1,0.07357975441430296,0.0082664260069021,0.10060323885434046,5,0.36538461538461536,0.8416666666666668
14,0.9057692307692307,0.8416666666666668,1.0,0.8416666666666668,1.8557385068673353,1.0,1,0.07531005303774561,-0.003389049153913494,0.10684506311160201,5,0.4807692307692308,0.8416666666666668
15,0.8788461538461537,0.8416666666666668,1.0,0.8416666666666668,1.8858023217091193,1.0,1,0.11419419438711234,0.00540500393006444,0.12198679503166586,4,0.36538461538461536,0.8416666666666668
16,0.8653846153846152,0.8416666666666668,1.0,0.8416666666666668,1.9150152160571172,1.0,1,0.14742276445031166,-0.0023454862488723302,0.11741474894895734,5,0.3269230769230769,0.8416666666666668
17,0.8788461538461539,0.8416666666666668,1.0,0.8416666666666668,1.9625695324861085,1.0,1,0.20107262741242135,0.001547493819111881,0.11169118209297309,5,0.36538461538461536,0.8416666666666668
18,0.8711538461538461,0.8416666666666668,1.0,0.8416666666666668,2.2216594425531535,1.0,1,0.16220385634473392,-0.0012091685007461367,0.11116750381737817,5,0.3269230769230769,0.8416666666666668
19,0.9057692307692307,0.8416666666666668,1.0,0.8416666666666668,2.3928358210967136,1.0,1,0.1884569791810853,-0.0009656526391506176,0.09104572930273734,5,0.38461538461538464,0.8416666666666668
