system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,202,1,2,51,0,38,"[-0.04589003324508667, -0.05165834724903107, 0.2822420001029968, -0.22843123972415924, -0.09946954995393753, 0.12094105780124664, 0.255748450756073, -0.08381879329681396, -0.09944121539592743, 0.06272084265947342, -0.3597163259983063, -0.4072481393814087, -0.18333588540554047, -0.1149166151881218, 0.045435111969709396, -0.0007149875164031982, 0.039322663098573685, 0.04215889424085617, 0.0979621559381485, -0.2424161732196808, 0.032690584659576416, -0.07212816923856735, 0.0008616270497441292, 0.33721986413002014, 0.38324570655822754, 0.28087949752807617, 0.04734494537115097, 0.03552072122693062, 0.13922856748104095, 0.08595721423625946, -0.19326753914356232, -0.11563298106193542, -0.028193756937980652, -0.08153319358825684, -0.2071261703968048, 0.16128948330879211, 0.01558540016412735, -0.19219328463077545, 0.5166714191436768, -0.15323683619499207, 0.17479075491428375, -0.05010712146759033, -0.3943174481391907, 0.05584302917122841, 0.19636738300323486, 0.06417886912822723, -0.10125777125358582, 0.013747931458055973, 0.12649470567703247, -0.02735421247780323, 0.15241512656211853, -1000000000.0, 0.12088585644960403, 0.10489997267723083]",0.026641832664608955,1.6094298362731934,1.1926372051239014,0.22696420550346375
ieee9,202,1,2,51,1,38,"[-0.03996148705482483, -0.004717414267361164, 0.29111775755882263, -0.24152229726314545, -0.1422155350446701, 0.177621990442276, 0.24491088092327118, -0.11407901346683502, -0.09746989607810974, 0.08968738466501236, -0.4104079008102417, -0.39097484946250916, -0.2449500560760498, -0.08132699131965637, 0.07314351201057434, 0.028978515416383743, 0.016498316079378128, 0.04459456354379654, 0.04684218391776085, -0.2456696331501007, -0.012050643563270569, -0.076968252658844, 0.0339965857565403, 0.37903928756713867, 0.3921428918838501, 0.21506176888942719, 0.035141464322805405, -0.017537087202072144, 0.12203553318977356, 0.0453195683658123, -0.1566651314496994, -0.1332291215658188, 0.005725137889385223, -0.12130317091941833, -0.1853114664554596, 0.19797858595848083, 0.01691623032093048, -0.1782815307378769, 0.46923601627349854, -0.14301741123199463, 0.18086625635623932, -0.07727077603340149, -0.4138055741786957, 0.0356861911714077, 0.1694726049900055, 0.04274985194206238, -0.07095009088516235, 0.027761265635490417, 0.12864604592323303, -0.015271121636033058, 0.19474971294403076, -1000000000.0, 0.0986228808760643, 0.08449691534042358]",0.0,0.0,0.0,0.0
ieee9,202,1,2,51,2,23,"[-0.010992057621479034, 0.1342168152332306, 0.21901385486125946, -0.22663332521915436, -0.2339770495891571, 0.310773104429245, 0.08133389800786972, -0.1140405684709549, -0.09477353096008301, 0.17272798717021942, -0.4338110089302063, -0.30280745029449463, -0.404110312461853, 0.00587453693151474, 0.15208540856838226, -0.0006631724536418915, -0.18396435678005219, -0.002713422290980816, -0.19031158089637756, -0.20305928587913513, -0.18596746027469635, -0.06263278424739838, 0.13946102559566498, 0.4503576457500458, 0.28255727887153625, 0.013768009841442108, -0.024491077288985252, -0.12618473172187805, 0.029403086751699448, -0.1278766244649887, -0.05242326110601425, -0.2534694969654083, 0.01678883284330368, -0.21643945574760437, -0.05820542946457863, 0.18547499179840088, 0.025136396288871765, -0.08921392261981964, 0.251888632774353, -0.09953770041465759, 0.09217213094234467, -0.08510962128639221, -0.4186921715736389, -0.0027953535318374634, 0.024350076913833618, 0.026522327214479446, -0.0020285211503505707, -0.008818372152745724, 0.07538346946239471, 0.05685807019472122, 0.34603583812713623, -1000000000.0, -0.07325656712055206, -0.009051136672496796]",0.08826112002134323,7.044207572937012,2.6229255199432373,0.7754709720611572
ieee9,202,1,3,51 38,0,24,"[-0.11677464097738266, 0.16014018654823303, 0.20041954517364502, -0.4070896506309509, -0.19828194379806519, 0.07065118104219437, 0.31065553426742554, -0.129182830452919, -0.1765587329864502, 0.1115729957818985, -0.32222411036491394, -0.36540520191192627, -0.23891693353652954, -0.07108691334724426, -0.021372977644205093, -0.03289138153195381, -0.1004452258348465, 0.018241139128804207, 0.08803358674049377, -0.15923312306404114, -0.19897174835205078, -0.11235269159078598, 0.10831034928560257, 0.23914417624473572, 0.37422657012939453, 0.060881175100803375, -0.07172320783138275, -0.053507644683122635, 0.19714803993701935, 0.056781869381666183, -0.0015046223998069763, -0.281460702419281, -0.055702030658721924, -0.17747563123703003, 0.1898440718650818, 0.021349862217903137, -0.07108020782470703, -0.24509218335151672, -1000000000.0, -0.27743443846702576, 0.14236252009868622, 0.01850765198469162, -0.3915073573589325, -0.11935105174779892, -0.36067628860473633, -0.04758625105023384, -0.02371888980269432, -0.1378258913755417, 0.007929619401693344, 0.061631940305233, 0.34453028440475464, -1000000000.0, -0.047902122139930725, -0.020519813522696495]",0.008957036770880222,0.7575384378433228,0.814378559589386,0.07973790913820267
ieee9,202,1,3,51 38,1,24,"[-0.11634571105241776, 0.16915641725063324, 0.1931961625814438, -0.4080248475074768, -0.20581382513046265, 0.09558329731225967, 0.28493204712867737, -0.1300421804189682, -0.18588213622570038, 0.12106384336948395, -0.33569109439849854, -0.353549063205719, -0.2582356333732605, -0.058472685515880585, -0.010292265564203262, -0.023991037160158157, -0.10823149979114532, 0.01772335357964039, 0.0642266720533371, -0.14912395179271698, -0.18966418504714966, -0.11517001688480377, 0.113167904317379, 0.2452245056629181, 0.36809295415878296, 0.04276353120803833, -0.07517065107822418, -0.06901974976062775, 0.1880938708782196, 0.034228213131427765, 0.007534489035606384, -0.2999721169471741, -0.058015499264001846, -0.18211662769317627, 0.19833005964756012, 0.026898302137851715, -0.06457942724227905, -0.23100551962852478, -1000000000.0, -0.26707592606544495, 0.13951021432876587, 0.012132346630096436, -0.39074406027793884, -0.12470843642950058, -0.3550069332122803, -0.04464246705174446, -0.011758174747228622, -0.13811637461185455, 0.008264943957328796, 0.060765452682971954, 0.35506728291511536, -1000000000.0, -0.06460925936698914, -0.02119646966457367]",0.0,0.0,0.0,0.0
ieee9,202,1,3,51 38,2,50,"[-0.08175594359636307, 0.23199789226055145, 0.18914520740509033, -0.40388214588165283, -0.17456606030464172, 0.15480758249759674, 0.24509647488594055, -0.1565275490283966, -0.17364870011806488, 0.12273390591144562, -0.2979944944381714, -0.2908305525779724, -0.3058711886405945, -0.006327349692583084, 0.0021536611020565033, -0.025778118520975113, -0.16031843423843384, 0.024808412417769432, -0.006903018802404404, -0.12304718792438507, -0.19058775901794434, -0.11252203583717346, 0.14538531005382538, 0.29080212116241455, 0.34954872727394104, 0.01789040118455887, -0.10764633119106293, -0.08756406605243683, 0.1618136167526245, 0.004602834582328796, 0.020424894988536835, -0.34659069776535034, -0.05351916700601578, -0.19208496809005737, 0.21391981840133667, 0.01271597295999527, -0.08943293243646622, -0.16140662133693695, -1000000000.0, -0.20986035466194153, 0.11666572093963623, 0.010060437023639679, -0.3908703625202179, -0.11453089863061905, -0.36324542760849, -0.049063339829444885, -0.02286161109805107, -0.09992474317550659, 0.0029466748237609863, 0.06554779410362244, 0.41803157329559326, -1000000000.0, -0.0701412558555603, -0.062083594501018524]",0.026591980829834938,2.8473572731018066,1.9956670999526978,0.2404489815235138
ieee9,202,10,2,35,0,5,"[0.5192920565605164, -0.04612671583890915, -0.17096363008022308, 0.27742892503738403, -0.6715379953384399, 0.5875915884971619, 0.1423182189464569, -0.001588180661201477, 0.06714983284473419, -0.2670029103755951, -0.37538111209869385, -0.34404897689819336, 0.19815750420093536, -0.19257202744483948, 0.057679638266563416, 0.158839151263237, -0.04125596955418587, 0.16764003038406372, -0.049141041934490204, -0.32387226819992065, -0.2206193506717682, -0.22320814430713654, 0.09404409676790237, -0.25382158160209656, 0.35146039724349976, 0.1577097475528717, -0.1539587676525116, 0.09589695930480957, 0.11028744280338287, -0.2677663564682007, 0.1763749122619629, -0.25979703664779663, -0.22692246735095978, -0.05127812922000885, 0.2214982807636261, -1000000000.0, 0.2797349989414215, 0.0742872804403305, 0.2738850712776184, -0.030687380582094193, 0.02307937480509281, 0.2921816408634186, -0.04932338744401932, -0.17504552006721497, 0.24112550914287567, -0.19175440073013306, -0.008883170783519745, 0.04800911247730255, -0.015977555885910988, 0.30793091654777527, 0.4422081410884857, 0.1952505260705948, -0.013370130211114883, -0.1639145463705063]",0.012157865799963474,1.243465781211853,1.6130292415618896,0.1107679232954979
ieee9,202,10,2,35,1,5,"[0.5391368865966797, -0.04749124497175217, -0.1679352968931198, 0.29851359128952026, -0.6885838508605957, 0.6167674660682678, 0.12687766551971436, -0.02651389315724373, 0.05868736654520035, -0.29182809591293335, -0.3742018938064575, -0.34969526529312134, 0.1947193741798401, -0.19540078938007355, 0.04624558985233307, 0.15404242277145386, -0.04310842975974083, 0.15349894762039185, -0.08252127468585968, -0.3225190043449402, -0.2254783660173416, -0.23393763601779938, 0.09260250627994537, -0.26476919651031494, 0.33176660537719727, 0.1323184370994568, -0.17276477813720703, 0.0975942462682724, 0.10223592072725296, -0.2850973606109619, 0.16885943710803986, -0.2785497307777405, -0.21311581134796143, -0.07954896241426468, 0.24146007001399994, -1000000000.0, 0.2859761714935303, 0.08772316575050354, 0.2779936194419861, -0.0427698940038681, 0.015204356983304024, 0.2723561227321625, -0.049095407128334045, -0.17179939150810242, 0.21216066181659698, -0.21205703914165497, -0.009118571877479553, 0.03629966080188751, -0.013913141563534737, 0.33961567282676697, 0.4487115442752838, 0.1947701871395111, -0.022621508687734604, -0.1594044417142868]",0.0,0.0,0.0,0.0
ieee9,202,10,2,35,2,5,"[0.562528669834137, -0.0012275265762582421, -0.11482297629117966, 0.3017517924308777, -0.6907334327697754, 0.6808634400367737, 0.09122982621192932, -0.12233740091323853, 0.02617974579334259, -0.3775695562362671, -0.35592329502105713, -0.2880783975124359, 0.13881762325763702, -0.18199729919433594, -0.012914760038256645, 0.12840233743190765, -0.02965538576245308, 0.15046674013137817, -0.20293375849723816, -0.31835857033729553, -0.25597208738327026, -0.2481958419084549, 0.1329515278339386, -0.2404658943414688, 0.25174078345298767, -0.005549736320972443, -0.221357062458992, 0.09975986182689667, 0.07379676401615143, -0.3291563391685486, 0.16340994834899902, -0.3077482581138611, -0.1480056345462799, -0.17458347976207733, 0.2757599651813507, -1000000000.0, 0.23729181289672852, 0.11944475769996643, 0.2352745085954666, -0.06618648022413254, -0.02933773212134838, 0.20997034013271332, -0.03162936866283417, -0.13725993037223816, 0.1099938452243805, -0.29553985595703125, -0.014688558876514435, 0.02317996136844158, -0.023784907534718513, 0.43907856941223145, 0.48321858048439026, 0.18052104115486145, -0.06564986705780029, -0.16478882730007172]",0.0414222776889801,5.230848789215088,2.6844942569732666,0.3847082853317261
ieee9,202,10,3,35 5,0,49,"[0.4538591206073761, 0.1363515704870224, -0.20486272871494293, 0.1384807527065277, -0.5490738153457642, -1000000000.0, 0.2866095006465912, -0.06861284375190735, -0.08432076871395111, -0.3289423882961273, -0.4168006479740143, -0.23330412805080414, 0.38106465339660645, -0.08314423263072968, -0.0552152544260025, 0.19460739195346832, 0.05926959589123726, 0.20377017557621002, -0.03324241191148758, -0.334614634513855, -0.1311337649822235, -0.2520235776901245, 0.1627049744129181, -0.24514435231685638, 0.40588390827178955, -0.052637867629528046, -0.03587564453482628, 0.1663120687007904, -0.010650672018527985, -0.2637099325656891, 0.26368090510368347, -0.31177395582199097, -0.3684766888618469, -0.21108707785606384, 0.33975380659103394, -1000000000.0, 0.17135632038116455, 0.05752342939376831, 0.4153919219970703, -0.20486348867416382, 0.19567374885082245, 0.20482777059078217, -0.14916588366031647, -0.47374227643013, -0.09610454738140106, -0.34077364206314087, -0.02672179788351059, 0.02601367048919201, -0.13992083072662354, 0.5028137564659119, 0.34043627977371216, 0.3568146228790283, -0.1383068859577179, -0.11413425207138062]",0.005889830179512501,0.6703628301620483,1.308302879333496,0.05535932630300522
