epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8846153846153845,0.8416666666666668,1.0,0.8416666666666668,1.7610182234874139,1.0,1,0.42012659140995573,0.08269230769230769,0.10137734886997848,5,0.4230769230769231,0.8416666666666668
1,0.8846153846153845,0.8416666666666668,1.0,0.8416666666666668,1.7558837303748498,1.0,1,1.064760025058474,0.08653846153846151,0.08885780809344555,5,0.34615384615384615,0.8416666666666668
2,0.9153846153846152,0.8416666666666668,1.0,0.8416666666666668,1.7010159882215352,1.0,1,0.3821268677711487,0.07211538461538461,0.10670477854020229,5,0.5384615384615384,0.8416666666666668
3,0.898076923076923,0.8416666666666668,1.0,0.8416666666666668,1.6969954142203698,1.0,1,0.35698837893349783,0.07692307692307691,0.08850333460772193,5,0.46153846153846156,0.8416666666666668
4,0.8807692307692305,0.8416666666666668,1.0,0.8416666666666668,1.69871540252979,1.0,1,0.37404179998806547,0.08653846153846152,0.0855499093059047,5,0.36538461538461536,0.8416666666666668
5,0.9019230769230767,0.8416666666666668,1.0,0.8416666666666668,1.704736583507978,1.0,1,0.37445494532585144,0.07211538461538461,0.09777007050417082,5,0.5192307692307693,0.8416666666666668
6,0.9000000000000001,0.8416666666666668,1.0,0.8416666666666668,1.7233419028612285,1.0,1,0.3660209562097277,0.07788461538461539,0.10209981048843896,5,0.40384615384615385,0.8416666666666668
7,0.9115384615384615,0.8416666666666668,1.0,0.8416666666666668,1.8035504198991335,1.0,1,1.4200846127101354,0.07403846153846153,0.08576039105878781,4,0.4807692307692308,0.8416666666666668
8,0.9076923076923076,0.8416666666666668,1.0,0.8416666666666668,1.768580633860368,1.0,1,0.5047456111226764,0.07115384615384615,0.08898257924045597,5,0.46153846153846156,0.8416666666666668
9,0.9173076923076924,0.8416666666666668,1.0,0.8416666666666668,1.7273049217004042,1.0,1,0.3522922098636627,0.061538461538461514,0.0841332417470283,5,0.4423076923076923,0.8416666666666668
10,0.9076923076923076,0.8416666666666668,1.0,0.8416666666666668,1.7163237149898822,1.0,1,0.3653121420315334,0.05961538461538461,0.08935584734991495,5,0.4807692307692308,0.8416666666666668
11,0.8884615384615385,0.8416666666666668,1.0,0.8416666666666668,1.7167788973221412,1.0,1,1.0653713941574097,0.08173076923076922,0.09252278625469168,5,0.5,0.8416666666666668
12,0.9000000000000001,0.8416666666666668,1.0,0.8416666666666668,1.7648040033303773,1.0,1,0.5052284257752555,0.07596153846153846,0.09066548014509616,5,0.40384615384615385,0.8416666666666668
13,0.8903846153846154,0.8416666666666668,1.0,0.8416666666666668,1.8653145019824688,1.0,1,1.3347105085849762,0.07788461538461539,0.08515453234384078,5,0.4230769230769231,0.8416666666666668
14,0.9019230769230767,0.8416666666666668,1.0,0.8416666666666668,1.9322687616715064,1.0,1,1.6966838240623474,0.07596153846153844,0.09582154116627059,5,0.4423076923076923,0.8416666666666668
15,0.875,0.8416666666666668,1.0,0.8416666666666668,1.9305968834803655,1.0,1,1.5371423746858324,0.10673076923076921,0.11686154124640495,4,0.34615384615384615,0.8416666666666668
16,0.8576923076923075,0.8416666666666668,1.0,0.8416666666666668,1.862743771993197,1.0,1,0.8090550026723317,0.10865384615384616,0.10639239501005857,5,0.3076923076923077,0.8416666666666668
17,0.8846153846153846,0.8416666666666668,1.0,0.8416666666666668,1.820594501036864,1.0,1,0.8020276810441699,0.08557692307692308,0.09111306293109891,5,0.36538461538461536,0.8416666666666668
18,0.875,0.8416666666666668,1.0,0.8416666666666668,1.8724378232772534,1.0,1,1.0840576525245393,0.09423076923076922,0.10681303136152936,5,0.34615384615384615,0.8416666666666668
19,0.8999999999999999,0.8416666666666668,1.0,0.8416666666666668,1.9916871396394877,1.0,1,1.9085937568119593,0.07884615384615384,0.08734665345519817,5,0.38461538461538464,0.8416666666666668
