epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.9892307692307695,0.9666666666666667,1.0,0.9666666666666667,3.9681491943506093,1.0,1,0.04268579987379221,0.00010110744960396181,0.05964135139811799,4,0.7884615384615384,0.96
1,0.9830769230769232,0.96,1.0,0.96,3.9674224945215077,1.0,1,0.03635199256957723,-0.002983503688218944,0.05427829194408663,4,0.8365384615384616,0.96
2,0.983846153846154,0.9933333333333333,1.0,0.96,3.9668642718058367,1.0,1,0.03922449410534822,0.0032854833939088375,0.05944453023883013,4,0.8557692307692307,0.96
3,0.9800000000000002,0.9833333333333334,1.0,0.96,3.9659544023183675,1.0,1,0.03680301889275702,0.001086712529765216,0.057369605254280504,4,0.8942307692307693,0.96
4,0.9730769230769233,0.9833333333333334,1.0,0.96,3.9655652458851156,1.0,1,0.02540023874742194,-0.0014127641268085551,0.042343303089653124,4,0.9038461538461539,0.96
5,0.990769230769231,0.9833333333333334,1.0,0.96,3.9654420086970696,1.0,1,0.04972544126212597,-0.0004675338223730187,0.06749209282601021,4,0.8269230769230769,0.96
6,0.9915384615384617,0.9733333333333333,1.0,0.96,3.9639552419002237,1.0,1,0.05457047029183461,8.527063600262504e-06,0.07062000048258575,4,0.8365384615384616,0.96
7,0.9861538461538463,0.98,1.0,0.96,3.9598095439947567,1.0,1,0.049925736438196436,0.0003438323352789756,0.06275859253394361,4,0.8461538461538461,0.96
8,0.9830769230769233,0.9899999999999999,1.0,0.96,3.954307686824065,1.0,1,0.04859899065027443,0.0012682791680408765,0.06370064669907426,4,0.8942307692307693,0.96
9,0.980769230769231,0.9733333333333333,1.0,0.96,3.9531941413879395,1.0,1,0.041805810223405175,-0.0016860089540163751,0.05294250493056244,4,0.8461538461538461,0.96
10,0.9815384615384617,0.9733333333333333,1.0,0.96,3.95692008962998,1.0,1,0.044693307807812326,8.480883045533623e-05,0.05640301267166708,4,0.8653846153846154,0.96
11,0.9915384615384617,0.9733333333333333,1.0,0.96,3.959195845402204,1.0,1,0.047646413485591226,-0.0013122643652145733,0.06641666747044893,4,0.8076923076923077,0.96
12,0.980769230769231,0.9733333333333333,1.0,0.96,3.9574832709935994,1.0,1,0.04136103277023022,0.0024887426525646646,0.053639024175361184,4,0.8557692307692307,0.96
13,0.9769230769230771,0.9733333333333333,1.0,0.96,3.9550611468461843,1.0,1,0.03395692644139322,-0.0033904856533867192,0.05044020255465406,4,0.8942307692307693,0.96
14,0.9830769230769233,0.9733333333333333,1.0,0.96,3.9554550624810734,1.0,1,0.043962263072339386,0.0028020446743025253,0.05798408781580107,4,0.8653846153846154,0.96
15,0.9769230769230771,0.9733333333333333,1.0,0.96,3.956824222436318,1.0,1,0.037261632163650714,0.00022103358826304915,0.05326858170270662,3,0.9038461538461539,0.96
16,0.9815384615384617,0.9733333333333333,1.0,0.96,3.9559557346197276,1.0,1,0.03844994120299816,0.0001974981974643622,0.05572602703791597,4,0.8557692307692307,0.96
17,0.9861538461538465,0.9733333333333333,1.0,0.96,3.95068791279426,1.0,1,0.046985322108062416,-0.001665647002659618,0.06089034296992236,4,0.8461538461538461,0.96
18,0.9823076923076925,0.98,1.0,0.96,3.944320935469407,1.0,1,0.04864750960125373,-0.0012992848150932502,0.05962254750069085,4,0.875,0.96
19,0.9784615384615386,0.9733333333333333,1.0,0.96,3.9362797186924863,1.0,1,0.04390658860882887,0.0024979692149213408,0.05348826411088774,4,0.8942307692307693,0.96
20,0.9884615384615387,0.9899999999999999,1.0,0.96,3.9372810973570895,1.0,1,0.058640519801813826,-0.00041237584785080566,0.06532906581344833,4,0.8461538461538461,0.96
21,0.9784615384615386,0.9899999999999999,1.0,0.96,3.940747394011571,1.0,1,0.03736195618358369,0.001913713805021376,0.052482981763470514,4,0.8942307692307693,0.96
22,0.986923076923077,0.9899999999999999,1.0,0.96,3.931430848745199,1.0,1,0.05584228780711643,-0.0017235842454497196,0.0639925772280323,3,0.8365384615384616,0.96
23,0.9769230769230771,0.9733333333333333,1.0,0.96,3.9182466062215657,1.0,1,0.038502528448589146,-0.0012529668854323328,0.048151739089110336,4,0.8942307692307693,0.96
24,0.963846153846154,0.9733333333333333,1.0,0.96,3.8676449954509735,1.0,1,0.01746811372980189,0.0029934144263919697,0.019720899450192394,3,0.9615384615384616,0.96
