prefix,y0,selected_action
0,-2.0,27
0,-1.4285714285714286,27
0,-0.8571428571428572,27
0,-0.2857142857142858,27
0,0.2857142857142856,27
0,0.8571428571428568,27
0,1.4285714285714284,27
0,2.0,27
