update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.2498437464237213,0.2498437464237213,MoE-sBOED,0.29397153854370117,64,3.3819003105163574,1.3848602771759033,0.03812461718916893,0.2622959017753601,0.1192532405257225,,,,,,,,,,,
2,0.2564062476158142,0.27671873569488525,MoE-sBOED,0.04634833335876465,128,3.380666971206665,1.385735034942627,0.011539722792804241,0.2598598301410675,0.1193561777472496,,,,,,,,,,,
3,0.24187500774860382,0.24187500774860382,MoE-sBOED,0.04724597930908203,192,3.3787059783935547,1.3859915733337402,0.07044550031423569,0.25365567207336426,0.1194508895277977,,,,,,,,,,,
4,0.2564062476158142,0.2564062476158142,MoE-sBOED,0.05349373817443848,256,3.375277519226074,1.3860068321228027,0.010380602441728115,0.2561190128326416,0.11954383552074432,,,,,,,,,,,
5,0.24656249582767487,0.24656249582767487,MoE-sBOED,0.050153255462646484,320,3.368873119354248,1.3859837055206299,0.006384816020727158,0.2568565905094147,0.11962410807609558,,,,,,,,,,,
6,0.2423437535762787,0.2423437535762787,MoE-sBOED,0.04789161682128906,384,3.356718063354492,1.3861165046691895,0.005080241244286299,0.2543973922729492,0.11974160373210907,,,,,,,,,,,
7,0.23015624284744263,0.23015624284744263,MoE-sBOED,0.04754447937011719,448,3.3371591567993164,1.386132001876831,0.0020105643197894096,0.2551952004432678,0.1198842003941536,,,,,,,,,,,
8,0.2306250035762787,0.2306250035762787,MoE-sBOED,0.05254650115966797,512,3.305346965789795,1.3861747980117798,0.0036089930217713118,0.25346457958221436,0.12004116177558899,,,,,,,,,,,
9,0.2329687476158142,0.2329687476158142,MoE-sBOED,0.04706764221191406,576,3.2478294372558594,1.3859381675720215,0.005836181342601776,0.2608444094657898,0.12020672112703323,,,,,,,,,,,
10,0.2292187511920929,0.2292187511920929,MoE-sBOED,0.04471135139465332,640,3.1469297409057617,1.3846181631088257,0.006703585386276245,0.27496427297592163,0.12037615478038788,,,,,,,,,,,
