update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.18421876430511475,0.18421876430511475,RL-sBOED,0.27700281143188477,64,3.319835662841797,,,,,,,,,,
2,0.1706250011920929,0.1706250011920929,RL-sBOED,0.05305218696594238,128,3.3095664978027344,,,,,,,,,,
3,0.15984374284744263,0.15984374284744263,RL-sBOED,0.04848074913024902,192,3.3024680614471436,,,,,,,,,,
4,0.17812499403953552,0.17812499403953552,RL-sBOED,0.05083942413330078,256,3.3039402961730957,,,,,,,,,,
5,0.1678124964237213,0.1678124964237213,RL-sBOED,0.060370445251464844,320,3.303555727005005,,,,,,,,,,
6,0.1654687523841858,0.1654687523841858,RL-sBOED,0.06541967391967773,384,3.299837589263916,,,,,,,,,,
7,0.17156249284744263,0.17156249284744263,RL-sBOED,0.08126187324523926,448,3.2927842140197754,,,,,,,,,,
8,0.16828125715255737,0.16828125715255737,RL-sBOED,0.07057762145996094,512,3.2892138957977295,,,,,,,,,,
9,0.18046873807907104,0.18046873807907104,RL-sBOED,0.09513187408447266,576,3.294214963912964,,,,,,,,,,
10,0.17484375834465027,0.17484375834465027,RL-sBOED,0.04984545707702637,640,3.2957515716552734,,,,,,,,,,
11,0.1560937464237213,0.1560937464237213,RL-sBOED,0.04817318916320801,704,3.2967865467071533,,,,,,,,,,
12,0.16734375059604645,0.16734375059604645,RL-sBOED,0.057086944580078125,768,3.299023151397705,,,,,,,,,,
13,0.18656250834465027,0.18656250834465027,RL-sBOED,0.05394291877746582,832,3.3003127574920654,,,,,,,,,,
14,0.17015625536441803,0.17015625536441803,RL-sBOED,0.06229352951049805,896,3.300452470779419,,,,,,,,,,
15,0.16687500476837158,0.16687500476837158,RL-sBOED,0.04975771903991699,960,3.298992156982422,,,,,,,,,,
16,0.1640625,0.1640625,RL-sBOED,0.04822969436645508,1024,3.2962098121643066,,,,,,,,,,
17,0.1809374988079071,0.1809374988079071,RL-sBOED,0.05299854278564453,1088,3.293069839477539,,,,,,,,,,
