update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.20484375953674316,0.20484375953674316,DAD,0.2403883934020996,64,3.342923402786255,,,,,,,,,,
2,0.2292187511920929,0.2292187511920929,DAD,0.025704622268676758,128,3.342926502227783,,,,,,,,,,
3,0.2095312476158142,0.2095312476158142,DAD,0.021858692169189453,192,3.3434596061706543,,,,,,,,,,
4,0.21328124403953552,0.21328124403953552,DAD,0.021466970443725586,256,3.343209743499756,,,,,,,,,,
5,0.22265625,0.22265625,DAD,0.021856069564819336,320,3.343406915664673,,,,,,,,,,
6,0.2146874964237213,0.2146874964237213,DAD,0.0216672420501709,384,3.342872142791748,,,,,,,,,,
7,0.20390625298023224,0.20390625298023224,DAD,0.021296024322509766,448,3.3423867225646973,,,,,,,,,,
8,0.2071875035762787,0.2071875035762787,DAD,0.02137017250061035,512,3.341768741607666,,,,,,,,,,
9,0.19078125059604645,0.19078125059604645,DAD,0.021509170532226562,576,3.341085910797119,,,,,,,,,,
10,0.22734375298023224,0.22734375298023224,DAD,0.02126169204711914,640,3.340134382247925,,,,,,,,,,
11,0.2123437523841858,0.2123437523841858,DAD,0.021750926971435547,704,3.339341402053833,,,,,,,,,,
12,0.19499999284744263,0.19499999284744263,DAD,0.02161240577697754,768,3.3378987312316895,,,,,,,,,,
13,0.20390623807907104,0.20390623807907104,DAD,0.021413564682006836,832,3.3360207080841064,,,,,,,,,,
14,0.21140626072883606,0.21140626072883606,DAD,0.02149820327758789,896,3.33459734916687,,,,,,,,,,
15,0.22218748927116394,0.22218748927116394,DAD,0.03081059455871582,960,3.3332626819610596,,,,,,,,,,
16,0.21375000476837158,0.21375000476837158,DAD,0.027596473693847656,1024,3.3319091796875,,,,,,,,,,
17,0.2006250023841858,0.2006250023841858,DAD,0.021602630615234375,1088,3.3305859565734863,,,,,,,,,,
18,0.2071875035762787,0.2071875035762787,DAD,0.02145218849182129,1152,3.328714609146118,,,,,,,,,,
19,0.18468749523162842,0.18468749523162842,DAD,0.021349668502807617,1216,3.326977252960205,,,,,,,,,,
20,0.18843749165534973,0.19468750059604645,DAD,0.021712303161621094,1280,3.324517250061035,,,,,,,,,,
21,0.20390625298023224,0.20390625298023224,DAD,0.021349668502807617,1344,3.3219614028930664,,,,,,,,,,
22,0.20765626430511475,0.2185937613248825,DAD,0.021376609802246094,1408,3.320371150970459,,,,,,,,,,
23,0.20156249403953552,0.20156249403953552,DAD,0.02133774757385254,1472,3.3175222873687744,,,,,,,,,,
24,0.23203125596046448,0.23203125596046448,DAD,0.021161794662475586,1536,3.313598155975342,,,,,,,,,,
