update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.27,0.27,DAD,0.7364482879638672,64,3.3245396614074707,,,,,,,,,
2,0.27,0.27,DAD,0.5411887168884277,128,3.3232476711273193,,,,,,,,,
3,0.27,0.27,DAD,0.5391490459442139,192,3.322219133377075,,,,,,,,,
4,0.27,0.27,DAD,0.5381033420562744,256,3.321701765060425,,,,,,,,,
5,0.27,0.27,DAD,0.5368032455444336,320,3.320207357406616,,,,,,,,,
6,0.27,0.27,DAD,0.5382382869720459,384,3.319326877593994,,,,,,,,,
7,0.27,0.27,DAD,0.5389416217803955,448,3.318502426147461,,,,,,,,,
8,0.27,0.27,DAD,0.5384047031402588,512,3.318201780319214,,,,,,,,,
9,0.27,0.27,DAD,0.5378539562225342,576,3.3176047801971436,,,,,,,,,
10,0.27,0.27,DAD,0.5383265018463135,640,3.3173539638519287,,,,,,,,,
11,0.27,0.27,DAD,0.538750171661377,704,3.316143035888672,,,,,,,,,
12,0.27,0.27,DAD,0.5381169319152832,768,3.3164100646972656,,,,,,,,,
13,0.27,0.27,DAD,0.5383243560791016,832,3.31683611869812,,,,,,,,,
14,0.27,0.27,DAD,0.5382833480834961,896,3.3166263103485107,,,,,,,,,
15,0.27,0.27,DAD,0.5382363796234131,960,3.316530704498291,,,,,,,,,
16,0.27,0.27,DAD,0.5400307178497314,1024,3.3164563179016113,,,,,,,,,
17,0.27,0.27,DAD,0.5394351482391357,1088,3.3163201808929443,,,,,,,,,
18,0.27,0.27,DAD,0.5396416187286377,1152,3.317211866378784,,,,,,,,,
19,0.27,0.27,DAD,0.5387606620788574,1216,3.3172523975372314,,,,,,,,,
20,0.27,0.27,DAD,0.538517951965332,1280,3.316786289215088,,,,,,,,,
21,0.27,0.27,DAD,0.5398571491241455,1344,3.3171870708465576,,,,,,,,,
22,0.27,0.27,DAD,0.5400152206420898,1408,3.3168957233428955,,,,,,,,,
23,0.27,0.27,DAD,0.54013991355896,1472,3.3172271251678467,,,,,,,,,
24,0.27,0.27,DAD,0.5393242835998535,1536,3.317622423171997,,,,,,,,,
25,0.27,0.27,DAD,0.5403444766998291,1600,3.317234516143799,0.27,76,4.16289910790921,0.59375,0.0,1,0.0,0.27,1
26,0.27,0.27,DAD,0.5384204387664795,1664,3.317667007446289,,,,,,,,,
27,0.27,0.27,DAD,0.5396580696105957,1728,3.3176350593566895,,,,,,,,,
28,0.27,0.27,DAD,0.5388355255126953,1792,3.3175179958343506,,,,,,,,,
29,0.27,0.27,DAD,0.53914475440979,1856,3.317436933517456,,,,,,,,,
30,0.27,0.27,DAD,0.5397377014160156,1920,3.3172733783721924,,,,,,,,,
31,0.27,0.27,DAD,0.5392634868621826,1984,3.3180012702941895,,,,,,,,,
32,0.27,0.27,DAD,0.5401699542999268,2048,3.3175384998321533,,,,,,,,,
33,0.27,0.27,DAD,0.5392217636108398,2112,3.3177402019500732,,,,,,,,,
34,0.27,0.27,DAD,0.5403549671173096,2176,3.3182899951934814,,,,,,,,,
35,0.27,0.27,DAD,0.539147138595581,2240,3.3186089992523193,,,,,,,,,
36,0.27,0.27,DAD,0.5399224758148193,2304,3.31877064704895,,,,,,,,,
37,0.27,0.27,DAD,0.5390670299530029,2368,3.319260358810425,,,,,,,,,
38,0.27,0.27,DAD,0.5405168533325195,2432,3.3191068172454834,,,,,,,,,
39,0.27,0.27,DAD,0.5410282611846924,2496,3.319324254989624,,,,,,,,,
40,0.27,0.27,DAD,0.5425746440887451,2560,3.3194942474365234,,,,,,,,,
41,0.27,0.27,DAD,0.5386662483215332,2624,3.319594621658325,,,,,,,,,
42,0.27,0.27,DAD,0.5398502349853516,2688,3.3194198608398438,,,,,,,,,
43,0.27,0.27,DAD,0.5393321514129639,2752,3.3191444873809814,,,,,,,,,
44,0.27,0.27,DAD,0.538977861404419,2816,3.3188538551330566,,,,,,,,,
45,0.27,0.27,DAD,0.5399212837219238,2880,3.318939208984375,,,,,,,,,
46,0.27,0.27,DAD,0.538621187210083,2944,3.318518877029419,,,,,,,,,
47,0.27,0.27,DAD,0.5398881435394287,3008,3.3181464672088623,,,,,,,,,
48,0.27,0.27,DAD,0.5383815765380859,3072,3.3179779052734375,,,,,,,,,
49,0.27,0.27,DAD,0.537682294845581,3136,3.3176190853118896,,,,,,,,,
50,0.27,0.27,DAD,0.5375235080718994,3200,3.3172600269317627,0.27,46,3.5637466979685315,0.359375,0.0,1,0.0,0.27,1
51,0.27,0.27,DAD,0.5363867282867432,3264,3.317237138748169,,,,,,,,,
52,0.27,0.27,DAD,0.5376038551330566,3328,3.317121982574463,,,,,,,,,
53,0.27,0.27,DAD,0.5365443229675293,3392,3.3165974617004395,,,,,,,,,
54,0.27,0.27,DAD,0.5378224849700928,3456,3.316657304763794,,,,,,,,,
55,0.27,0.27,DAD,0.5375607013702393,3520,3.3162102699279785,,,,,,,,,
56,0.27,0.27,DAD,0.5369348526000977,3584,3.3165626525878906,,,,,,,,,
57,0.27,0.27,DAD,0.5372159481048584,3648,3.3166110515594482,,,,,,,,,
58,0.27,0.27,DAD,0.5376427173614502,3712,3.316493272781372,,,,,,,,,
59,0.27,0.27,DAD,0.5384798049926758,3776,3.3164634704589844,,,,,,,,,
60,0.27,0.27,DAD,0.5380885601043701,3840,3.31658935546875,,,,,,,,,
61,0.27,0.27,DAD,0.5364720821380615,3904,3.316606283187866,,,,,,,,,
62,0.27,0.27,DAD,0.5379891395568848,3968,3.3167665004730225,,,,,,,,,
63,0.27,0.27,DAD,0.5383932590484619,4032,3.316776752471924,,,,,,,,,
64,0.27,0.27,DAD,0.538020133972168,4096,3.3166415691375732,,,,,,,,,
65,0.27,0.27,DAD,0.5368802547454834,4160,3.3173446655273438,,,,,,,,,
66,0.27,0.27,DAD,0.5373427867889404,4224,3.3178486824035645,,,,,,,,,
67,0.27,0.27,DAD,0.5372965335845947,4288,3.3177642822265625,,,,,,,,,
68,0.27,0.27,DAD,0.5374419689178467,4352,3.3180484771728516,,,,,,,,,
69,0.27,0.27,DAD,0.5375540256500244,4416,3.31823468208313,,,,,,,,,
