update,policy_loss,value_loss,approximate_kl,entropy,mean_training_terminal_cost,mean_u_ctrl,std_u_ctrl,median_u_ctrl,q10_u_ctrl,q90_u_ctrl,safety,dominant_sequence,dominant_sequence_fraction,unique_sequences,sequence_entropy,entropy_t1,entropy_t2,entropy_t3
1,-0.013223587535321712,0.024726828560233116,0.03206618130207062,3.963481903076172,0.9800000000000001,0.9766666666666666,0.05153208277913436,0.96,0.96,1.016,1.0,"[9, 44, 14]",0.625,3,0.8602030628046027,3.9775338172912598,3.9633966585000358,3.9456253250439963
10,-0.04424180090427399,0.0007975006010383368,0.01532330084592104,3.9271011352539062,0.9600000000000003,0.9833333333333334,0.058783973628494676,0.96,0.96,1.04,1.0,"[35, 36, 42]",1.0,1,-0.0,3.9696004390716553,3.925409565369288,3.9107475876808167
20,-0.06269669532775879,0.004873964935541153,0.00412955554202199,3.923192262649536,1.0333333333333334,1.01,0.08888194417315588,0.96,0.96,1.2,1.0,"[23, 2, 40]",0.9583333333333334,2,0.1732052067491771,3.966057300567627,3.920883278052012,3.907263914744059
30,-0.0232623852789402,0.0017731423722580075,0.030790766701102257,3.9314489364624023,0.9933333333333335,0.9899999999999999,0.0645497224367903,0.96,0.96,1.096,1.0,"[26, 33, 9]",1.0,1,-0.0,3.964756727218628,3.933346837759018,3.921807736158371
40,-0.04523281753063202,0.002095661358907819,-0.00025891594123095274,3.878139019012451,1.0066666666666668,0.9899999999999999,0.06027713773341713,0.96,0.96,1.12,1.0,"[28, 45, 16]",1.0,1,-0.0,3.943610906600952,3.8559479415416718,3.8598795433839164
50,-0.05491841211915016,0.0019413696136325598,0.005061944480985403,3.765869140625,0.9933333333333335,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[26, 45, 4]",1.0,1,-0.0,3.8956778049468994,3.71333642800649,3.790555606285731
60,-0.047888122498989105,0.0018418501131236553,0.03222789615392685,3.584179401397705,1.0066666666666668,0.9866666666666667,0.06394442031083629,0.96,0.96,1.096,1.0,"[39, 45, 22]",1.0,1,-0.0,3.881272554397583,3.6912360787391663,3.7797295848528543
70,-0.06157543882727623,0.00010142032988369465,0.0005322529468685389,3.4186904430389404,0.9600000000000003,0.98,0.057735026918962595,0.96,0.96,1.016,1.0,"[39, 22, 36]",1.0,1,-0.0,3.869779348373413,3.38092307249705,3.554566890001297
