update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.21843750774860382,0.21843750774860382,RL-sBOED,0.26575660705566406,64,3.3566548824310303,,,,,,,,,,
2,0.24375000596046448,0.24375000596046448,RL-sBOED,0.03680562973022461,128,3.3480520248413086,,,,,,,,,,
3,0.22031249105930328,0.22031249105930328,RL-sBOED,0.04168295860290527,192,3.337169647216797,,,,,,,,,,
4,0.2278124988079071,0.2278124988079071,RL-sBOED,0.03358054161071777,256,3.3303656578063965,,,,,,,,,,
5,0.23906250298023224,0.23906250298023224,RL-sBOED,0.0323183536529541,320,3.3224027156829834,,,,,,,,,,
6,0.2329687476158142,0.2329687476158142,RL-sBOED,0.032212257385253906,384,3.30671763420105,,,,,,,,,,
7,0.21187499165534973,0.21187499165534973,RL-sBOED,0.032364845275878906,448,3.284907341003418,,,,,,,,,,
8,0.21421875059604645,0.21421875059604645,RL-sBOED,0.03200364112854004,512,3.259998321533203,,,,,,,,,,
9,0.20109376311302185,0.20109376311302185,RL-sBOED,0.03211712837219238,576,3.222346067428589,,,,,,,,,,
10,0.21328124403953552,0.21328124403953552,RL-sBOED,0.03207087516784668,640,3.1684207916259766,,,,,,,,,,
11,0.2043749988079071,0.2043749988079071,RL-sBOED,0.03219413757324219,704,3.0791268348693848,,,,,,,,,,
12,0.1954687535762787,0.1954687535762787,RL-sBOED,0.03226184844970703,768,2.996589183807373,,,,,,,,,,
13,0.20156249403953552,0.20156249403953552,RL-sBOED,0.03250551223754883,832,2.916522979736328,,,,,,,,,,
14,0.2057812511920929,0.2057812511920929,RL-sBOED,0.03228402137756348,896,2.824950695037842,,,,,,,,,,
15,0.2146874964237213,0.2146874964237213,RL-sBOED,0.03238391876220703,960,2.763932943344116,,,,,,,,,,
16,0.20906250178813934,0.20906250178813934,RL-sBOED,0.03216123580932617,1024,2.681882619857788,,,,,,,,,,
17,0.18984374403953552,0.18984374403953552,RL-sBOED,0.03208017349243164,1088,2.6863865852355957,,,,,,,,,,
18,0.19875000417232513,0.19875000417232513,RL-sBOED,0.0325469970703125,1152,2.7171685695648193,,,,,,,,,,
19,0.19453126192092896,0.19453126192092896,RL-sBOED,0.03226351737976074,1216,2.7523603439331055,,,,,,,,,,
20,0.1837500035762787,0.1837500035762787,RL-sBOED,0.036468505859375,1280,2.780118703842163,,,,,,,,,,
21,0.20625001192092896,0.20625001192092896,RL-sBOED,0.03308725357055664,1344,2.7710158824920654,,,,,,,,,,
22,0.2029687464237213,0.2029687464237213,RL-sBOED,0.0326235294342041,1408,2.7921721935272217,,,,,,,,,,
23,0.19734375178813934,0.19734375178813934,RL-sBOED,0.03222393989562988,1472,2.7820701599121094,,,,,,,,,,
24,0.20203125476837158,0.20203125476837158,RL-sBOED,0.03226804733276367,1536,2.7426564693450928,,,,,,,,,,
25,0.17906251549720764,0.17906251549720764,RL-sBOED,0.03199505805969238,1600,2.664809226989746,0.19359375,0.07734375000000002,1,-0.0,0.0078125,0.0,1,0.0,0.07734375000000002,0
26,0.19359375536441803,0.19359375536441803,RL-sBOED,0.032379150390625,1664,2.5937037467956543,,,,,,,,,,
27,0.18187499046325684,0.18187499046325684,RL-sBOED,0.03210592269897461,1728,2.5789594650268555,,,,,,,,,,
28,0.19828125834465027,0.19828125834465027,RL-sBOED,0.03196096420288086,1792,2.5452849864959717,,,,,,,,,,
29,0.17906250059604645,0.17906250059604645,RL-sBOED,0.03224515914916992,1856,2.465801239013672,,,,,,,,,,
30,0.19078126549720764,0.19078126549720764,RL-sBOED,0.032430171966552734,1920,2.452655553817749,,,,,,,,,,
31,0.19593751430511475,0.19593751430511475,RL-sBOED,0.03210854530334473,1984,2.3232946395874023,,,,,,,,,,
32,0.1889062523841858,0.1889062523841858,RL-sBOED,0.03217339515686035,2048,2.368865728378296,,,,,,,,,,
33,0.19875000417232513,0.19875000417232513,RL-sBOED,0.03233695030212402,2112,2.424375057220459,,,,,,,,,,
34,0.18843749165534973,0.18843749165534973,RL-sBOED,0.03224968910217285,2176,2.341500759124756,,,,,,,,,,
35,0.19593751430511475,0.19593751430511475,RL-sBOED,0.03252100944519043,2240,2.425875186920166,,,,,,,,,,
36,0.1860937476158142,0.1860937476158142,RL-sBOED,0.03239321708679199,2304,2.406264305114746,,,,,,,,,,
37,0.1771875023841858,0.1771875023841858,RL-sBOED,0.03207230567932129,2368,2.41536545753479,,,,,,,,,,
38,0.1926562488079071,0.1926562488079071,RL-sBOED,0.032550811767578125,2432,2.4027020931243896,,,,,,,,,,
39,0.1809374988079071,0.1809374988079071,RL-sBOED,0.04678463935852051,2496,2.355663299560547,,,,,,,,,,
40,0.18187499046325684,0.18187499046325684,RL-sBOED,0.04178047180175781,2560,2.2398934364318848,,,,,,,,,,
41,0.18468749523162842,0.18468749523162842,RL-sBOED,0.03637123107910156,2624,2.2440524101257324,,,,,,,,,,
42,0.20343750715255737,0.20343750715255737,RL-sBOED,0.03401613235473633,2688,2.2783031463623047,,,,,,,,,,
43,0.1823437511920929,0.1823437511920929,RL-sBOED,0.032407522201538086,2752,2.2591652870178223,,,,,,,,,,
44,0.1809374988079071,0.1809374988079071,RL-sBOED,0.03224992752075195,2816,2.271733522415161,,,,,,,,,,
45,0.1795312464237213,0.1795312464237213,RL-sBOED,0.032324790954589844,2880,2.1402440071105957,,,,,,,,,,
46,0.1837500035762787,0.1837500035762787,RL-sBOED,0.03230595588684082,2944,2.2323660850524902,,,,,,,,,,
47,0.18328125774860382,0.18328125774860382,RL-sBOED,0.03222846984863281,3008,2.34989595413208,,,,,,,,,,
48,0.19734376668930054,0.19734376668930054,RL-sBOED,0.03229188919067383,3072,2.215891122817993,,,,,,,,,,
49,0.19968751072883606,0.19968751072883606,RL-sBOED,0.031987905502319336,3136,2.138047933578491,,,,,,,,,,
50,0.1837500035762787,0.1837500035762787,RL-sBOED,0.0324397087097168,3200,2.1594083309173584,0.18328125,0.07015625,3,0.2916915054447806,0.0234375,0.0078125,1,0.000234375,0.07015625,0
51,0.19593751430511475,0.19593751430511475,RL-sBOED,0.03233814239501953,3264,2.1756954193115234,,,,,,,,,,
52,0.17390625178813934,0.17390625178813934,RL-sBOED,0.03203225135803223,3328,2.194885015487671,,,,,,,,,,
53,0.1912499964237213,0.1912499964237213,RL-sBOED,0.03204941749572754,3392,2.196662664413452,,,,,,,,,,
54,0.17249999940395355,0.17249999940395355,RL-sBOED,0.03213334083557129,3456,2.214810848236084,,,,,,,,,,
55,0.16828125715255737,0.18390625715255737,RL-sBOED,0.03197216987609863,3520,2.3413665294647217,,,,,,,,,,
56,0.19593749940395355,0.19593749940395355,RL-sBOED,0.03217744827270508,3584,2.4509787559509277,,,,,,,,,,
57,0.18843749165534973,0.18843749165534973,RL-sBOED,0.03206014633178711,3648,2.540489673614502,,,,,,,,,,
58,0.19031250476837158,0.19031250476837158,RL-sBOED,0.03184652328491211,3712,2.468885898590088,,,,,,,,,,
59,0.18984374403953552,0.18984374403953552,RL-sBOED,0.032167911529541016,3776,2.319232940673828,,,,,,,,,,
60,0.1875,0.1875,RL-sBOED,0.03228592872619629,3840,2.2404818534851074,,,,,,,,,,
61,0.19359374046325684,0.19359374046325684,RL-sBOED,0.032273054122924805,3904,2.3449788093566895,,,,,,,,,,
62,0.1954687535762787,0.1954687535762787,RL-sBOED,0.03191113471984863,3968,2.178596258163452,,,,,,,,,,
63,0.19921875,0.19921875,RL-sBOED,0.0319061279296875,4032,2.0980472564697266,,,,,,,,,,
64,0.1903124898672104,0.1903124898672104,RL-sBOED,0.03205227851867676,4096,2.0759239196777344,,,,,,,,,,
65,0.18046873807907104,0.18046873807907104,RL-sBOED,0.03182649612426758,4160,2.042865514755249,,,,,,,,,,
66,0.18281251192092896,0.18281251192092896,RL-sBOED,0.03260016441345215,4224,2.141873359680176,,,,,,,,,,
67,0.17859375476837158,0.17859375476837158,RL-sBOED,0.032474517822265625,4288,2.2621781826019287,,,,,,,,,,
68,0.1795312464237213,0.18578125536441803,RL-sBOED,0.032071590423583984,4352,2.220710277557373,,,,,,,,,,
69,0.17531248927116394,0.17531248927116394,RL-sBOED,0.03223252296447754,4416,2.1110033988952637,,,,,,,,,,
70,0.18328125774860382,0.18328125774860382,RL-sBOED,0.032395124435424805,4480,2.040738105773926,,,,,,,,,,
71,0.18281251192092896,0.18281251192092896,RL-sBOED,0.03238201141357422,4544,1.9307830333709717,,,,,,,,,,
72,0.18703125417232513,0.18703125417232513,RL-sBOED,0.032146453857421875,4608,1.8461458683013916,,,,,,,,,,
73,0.18656250834465027,0.18656250834465027,RL-sBOED,0.03212738037109375,4672,1.8978484869003296,,,,,,,,,,
74,0.1889062523841858,0.1889062523841858,RL-sBOED,0.032027244567871094,4736,2.049136161804199,,,,,,,,,,
75,0.1912499964237213,0.1912499964237213,RL-sBOED,0.03216743469238281,4800,2.165377140045166,0.187734375,0.071484375,3,0.38998630978596005,0.0234375,0.0,1,0.0,0.071484375,0
76,0.1771875023841858,0.1771875023841858,RL-sBOED,0.03181004524230957,4864,2.140995740890503,,,,,,,,,,
77,0.2006250023841858,0.2006250023841858,RL-sBOED,0.03189659118652344,4928,1.9956681728363037,,,,,,,,,,
78,0.17625001072883606,0.17625001072883606,RL-sBOED,0.031965017318725586,4992,1.9026825428009033,,,,,,,,,,
79,0.17250001430511475,0.17250001430511475,RL-sBOED,0.03224325180053711,5056,1.7333635091781616,,,,,,,,,,
80,0.16875000298023224,0.16875000298023224,RL-sBOED,0.03232169151306152,5120,1.7891607284545898,,,,,,,,,,
81,0.18187500536441803,0.18187500536441803,RL-sBOED,0.0322117805480957,5184,1.8032371997833252,,,,,,,,,,
82,0.18984374403953552,0.18984374403953552,RL-sBOED,0.03241109848022461,5248,1.9159159660339355,,,,,,,,,,
83,0.17250001430511475,0.17250001430511475,RL-sBOED,0.03385734558105469,5312,1.9878381490707397,,,,,,,,,,
84,0.17859375476837158,0.17859375476837158,RL-sBOED,0.043874502182006836,5376,1.9819226264953613,,,,,,,,,,
85,0.17578125,0.17578125,RL-sBOED,0.03632378578186035,5440,1.9497406482696533,,,,,,,,,,
86,0.19359374046325684,0.19359374046325684,RL-sBOED,0.04601621627807617,5504,1.9853267669677734,,,,,,,,,,
87,0.16359373927116394,0.16359373927116394,RL-sBOED,0.04319453239440918,5568,2.0314536094665527,,,,,,,,,,
88,0.17484374344348907,0.17484374344348907,RL-sBOED,0.03332710266113281,5632,2.085322856903076,,,,,,,,,,
89,0.18515624105930328,0.18515624105930328,RL-sBOED,0.03261923789978027,5696,2.0044331550598145,,,,,,,,,,
90,0.18703125417232513,0.18703125417232513,RL-sBOED,0.03245282173156738,5760,1.9523398876190186,,,,,,,,,,
91,0.18656250834465027,0.18656250834465027,RL-sBOED,0.03225851058959961,5824,1.962599754333496,,,,,,,,,,
92,0.18843749165534973,0.18843749165534973,RL-sBOED,0.03175497055053711,5888,1.943569540977478,,,,,,,,,,
