update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.11390625,RL-sBOED,0.8076198101043701,64,3.3218724727630615,,,,,,
2,0.10734375,RL-sBOED,0.6212732791900635,128,3.317857503890991,,,,,,
3,0.11249999999999999,RL-sBOED,0.6149098873138428,192,3.3159897327423096,,,,,,
4,0.114375,RL-sBOED,0.6157045364379883,256,3.3113229274749756,,,,,,
5,0.11249999999999999,RL-sBOED,0.6199004650115967,320,3.306993246078491,,,,,,
6,0.12140625,RL-sBOED,0.6142311096191406,384,3.302020788192749,,,,,,
7,0.12234374999999999,RL-sBOED,0.6176211833953857,448,3.2986507415771484,,,,,,
8,0.12890625,RL-sBOED,0.6119401454925537,512,3.2941291332244873,,,,,,
9,0.12421874999999999,RL-sBOED,0.611025333404541,576,3.2936294078826904,,,,,,
10,0.1115625,RL-sBOED,0.614635705947876,640,3.293264389038086,,,,,,
11,0.11953125,RL-sBOED,0.6126632690429688,704,3.285609483718872,,,,,,
12,0.11812500000000001,RL-sBOED,0.6139471530914307,768,3.281271457672119,,,,,,
13,0.1125,RL-sBOED,0.6128106117248535,832,3.2770135402679443,,,,,,
14,0.11015625,RL-sBOED,0.6120812892913818,896,3.273705005645752,,,,,,
15,0.10828125,RL-sBOED,0.6148641109466553,960,3.2730119228363037,,,,,,
16,0.103125,RL-sBOED,0.6139712333679199,1024,3.270512342453003,,,,,,
17,0.1134375,RL-sBOED,0.6135847568511963,1088,3.262629747390747,,,,,,
18,0.11765625,RL-sBOED,0.6140332221984863,1152,3.2497360706329346,,,,,,
19,0.10453124999999999,RL-sBOED,0.6133582592010498,1216,3.2433319091796875,,,,,,
20,0.12468749999999999,RL-sBOED,0.6125085353851318,1280,3.2420451641082764,,,,,,
21,0.11015625000000001,RL-sBOED,0.6150603294372559,1344,3.243671417236328,,,,,,
22,0.12000000000000001,RL-sBOED,0.6137325763702393,1408,3.238798141479492,,,,,,
23,0.1021875,RL-sBOED,0.6138129234313965,1472,3.2286593914031982,,,,,,
24,0.1096875,RL-sBOED,0.6147329807281494,1536,3.219170093536377,,,,,,
25,0.09140625,RL-sBOED,0.6130282878875732,1600,3.2075908184051514,0.119765625,4,1.1280287746295685,0.03125,0.119765625,0
26,0.11296874999999999,RL-sBOED,0.6116094589233398,1664,3.205217123031616,,,,,,
27,0.11296875,RL-sBOED,0.6149227619171143,1728,3.203885793685913,,,,,,
28,0.10734374999999999,RL-sBOED,0.615929365158081,1792,3.210524082183838,,,,,,
29,0.103125,RL-sBOED,0.6157863140106201,1856,3.2233376502990723,,,,,,
30,0.103125,RL-sBOED,0.6155886650085449,1920,3.227029800415039,,,,,,
31,0.11765624999999999,RL-sBOED,0.6153600215911865,1984,3.230841875076294,,,,,,
32,0.10828125,RL-sBOED,0.6138386726379395,2048,3.2228763103485107,,,,,,
33,0.10828125,RL-sBOED,0.615257978439331,2112,3.2122750282287598,,,,,,
34,0.10828125,RL-sBOED,0.6161737442016602,2176,3.205864667892456,,,,,,
35,0.09984375000000001,RL-sBOED,0.6148593425750732,2240,3.1975295543670654,,,,,,
36,0.12609375,RL-sBOED,0.6151061058044434,2304,3.196403980255127,,,,,,
37,0.10218749999999999,RL-sBOED,0.6148679256439209,2368,3.1967639923095703,,,,,,
38,0.0946875,RL-sBOED,0.6148929595947266,2432,3.2089030742645264,,,,,,
39,0.11109374999999999,RL-sBOED,0.6170783042907715,2496,3.218813419342041,,,,,,
40,0.11109374999999999,RL-sBOED,0.6151549816131592,2560,3.221796751022339,,,,,,
41,0.10078125,RL-sBOED,0.615530252456665,2624,3.231175184249878,,,,,,
42,0.1115625,RL-sBOED,0.6148567199707031,2688,3.2441201210021973,,,,,,
43,0.12703124999999998,RL-sBOED,0.6147024631500244,2752,3.2434093952178955,,,,,,
44,0.10593749999999999,RL-sBOED,0.6148197650909424,2816,3.2505695819854736,,,,,,
45,0.110625,RL-sBOED,0.613940954208374,2880,3.247357130050659,,,,,,
46,0.114375,RL-sBOED,0.614372968673706,2944,3.2366814613342285,,,,,,
47,0.10875000000000001,RL-sBOED,0.6143186092376709,3008,3.233429431915283,,,,,,
48,0.12187499999999998,RL-sBOED,0.6123042106628418,3072,3.2239990234375,,,,,,
49,0.10453124999999999,RL-sBOED,0.6149671077728271,3136,3.209595203399658,,,,,,
50,0.13124999999999998,RL-sBOED,0.614755392074585,3200,3.2002370357513428,0.11624999999999999,10,1.8333024703296077,0.078125,0.11624999999999999,0
51,0.12515625,RL-sBOED,0.6104462146759033,3264,3.204523801803589,,,,,,
52,0.106875,RL-sBOED,0.6149716377258301,3328,3.205922842025757,,,,,,
53,0.11859375,RL-sBOED,0.6149687767028809,3392,3.195995330810547,,,,,,
54,0.11531250000000001,RL-sBOED,0.6146726608276367,3456,3.187096357345581,,,,,,
55,0.10828125,RL-sBOED,0.61716628074646,3520,3.1828525066375732,,,,,,
56,0.1059375,RL-sBOED,0.6123371124267578,3584,3.181617498397827,,,,,,
57,0.1303125,RL-sBOED,0.6141159534454346,3648,3.188969612121582,,,,,,
58,0.11015625,RL-sBOED,0.6136448383331299,3712,3.1936442852020264,,,,,,
59,0.11906249999999999,RL-sBOED,0.612865686416626,3776,3.2056305408477783,,,,,,
60,0.11203125,RL-sBOED,0.6121795177459717,3840,3.2212677001953125,,,,,,
61,0.11812500000000001,RL-sBOED,0.615919828414917,3904,3.245593309402466,,,,,,
62,0.12,RL-sBOED,0.6204373836517334,3968,3.2638587951660156,,,,,,
