system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee5,101,1,2,4,0,17,"[0.10429154336452484, -0.014987658709287643, 0.07172945141792297, 0.021455932408571243, -1000000000.0, 0.09478232264518738, -0.36614611744880676, 0.11291658133268356, -0.203127920627594, 0.10555487126111984, -0.10736977308988571, 0.06836742162704468, -0.20450134575366974, -0.07704247534275055, -0.035581108182668686, 0.13435758650302887, 0.11931740492582321, 0.28490275144577026, -0.38156449794769287, 0.14789538085460663, -0.007026337087154388, -0.059731949120759964, 0.0025606690905988216, -0.37872207164764404, -0.04965620115399361, 0.20641446113586426, 0.1764032244682312, 0.04113245755434036, 0.03136741369962692, 0.09919829666614532]",0.013274738565087318,2.1858534812927246,1.4204684495925903,0.09206501394510269
ieee5,101,1,2,4,1,17,"[0.11012303829193115, -0.0054649836383759975, 0.07216544449329376, 0.028332505375146866, -1000000000.0, 0.0761510506272316, -0.3332149088382721, 0.13038687407970428, -0.20531412959098816, 0.1382141411304474, -0.11622138321399689, 0.07215669751167297, -0.20323193073272705, -0.07759858667850494, -0.05832739174365997, 0.1547945737838745, 0.09061235934495926, 0.30345410108566284, -0.38089847564697266, 0.1757209748029709, -0.005247078835964203, -0.025160305202007294, 0.0015637758187949657, -0.36074453592300415, -0.06500306725502014, 0.20776012539863586, 0.18822747468948364, 0.019656315445899963, 0.026541806757450104, 0.08741486817598343]",0.0,0.0,0.0,0.0
ieee5,101,1,2,4,2,17,"[0.12000127881765366, 0.004272297490388155, 0.06872798502445221, 0.016125667840242386, -1000000000.0, 0.014574488624930382, -0.2278233766555786, 0.16521143913269043, -0.168582022190094, 0.17980526387691498, -0.13693051040172577, 0.0634278655052185, -0.19324752688407898, -0.08114391565322876, -0.09098818898200989, 0.17115268111228943, 0.057681210339069366, 0.32383787631988525, -0.33752942085266113, 0.1985304206609726, 0.030337538570165634, 0.02551041543483734, -0.008457321673631668, -0.2779145836830139, -0.08024768531322479, 0.19152036309242249, 0.20571452379226685, -0.004511889070272446, -0.0038848193362355232, 0.026960482820868492]",0.02833191119134426,4.561888217926025,2.330045223236084,0.20532505214214325
ieee5,101,1,3,4 17,0,5,"[0.0692906305193901, -0.04596971720457077, 0.2645927369594574, 0.12171817570924759, -1000000000.0, 0.4035906493663788, -0.11371220648288727, 0.18718579411506653, -0.14702042937278748, 0.04617615044116974, -0.1310035139322281, -0.01445746049284935, -0.16794702410697937, 0.031949929893016815, 0.06691523641347885, -0.06848757714033127, 0.21928770840168, -1000000000.0, -0.3852594196796417, 0.2480017989873886, 0.03935779631137848, -0.09807651489973068, -0.18324141204357147, -0.34152328968048096, -0.06684359908103943, 0.2984338700771332, 0.1701778620481491, -0.020224876701831818, -0.08957423269748688, 0.11773043870925903]",0.0069095902144908905,1.237004041671753,1.3950103521347046,0.04708647355437279
ieee5,101,1,3,4 17,1,5,"[0.0755295529961586, -0.050140272825956345, 0.25549575686454773, 0.11697227507829666, -1000000000.0, 0.39765313267707825, -0.09473441541194916, 0.18560531735420227, -0.1494065821170807, 0.05503810942173004, -0.133883535861969, -0.011210272088646889, -0.16166946291923523, 0.03658773750066757, 0.054297156631946564, -0.051033779978752136, 0.21706944704055786, -1000000000.0, -0.38972243666648865, 0.24464325606822968, 0.04433048516511917, -0.09362734109163284, -0.19213353097438812, -0.3278576135635376, -0.06851190328598022, 0.30336692929267883, 0.16444653272628784, -0.03346274048089981, -0.09930375218391418, 0.09892982989549637]",0.0,0.0,0.0,0.0
ieee5,101,1,3,4 17,2,5,"[0.08564970642328262, -0.05766921117901802, 0.22989201545715332, 0.09480396658182144, -1000000000.0, 0.33971264958381653, -0.048067670315504074, 0.1720767617225647, -0.13467195630073547, 0.06307276338338852, -0.1401163786649704, -0.007442804053425789, -0.12916333973407745, 0.03548414260149002, 0.029417939484119415, -0.00041567347943782806, 0.21717242896556854, -1000000000.0, -0.399311900138855, 0.20603685081005096, 0.06256024539470673, -0.08536633849143982, -0.20184899866580963, -0.29522305727005005, -0.05479210615158081, 0.3108226954936981, 0.16945277154445648, -0.05983973294496536, -0.10836097598075867, 0.05571068078279495]",0.0201327633112669,3.4363787174224854,1.6668545007705688,0.13287094235420227
ieee5,101,10,2,27,0,16,"[-0.20086248219013214, -0.06225738674402237, -0.48044970631599426, 0.04293070733547211, 0.5501430630683899, 0.032850220799446106, 0.10816127061843872, 0.6211884617805481, -0.5770423412322998, 0.382350891828537, -0.21844618022441864, 0.40310606360435486, -0.307934045791626, 0.14690381288528442, -0.3619503080844879, 0.12014502286911011, 0.8040131330490112, 0.11709847301244736, 0.1766747683286667, -0.09160726517438889, 0.17884284257888794, -0.3943485617637634, -0.3427806794643402, -0.07776953279972076, -0.6618802547454834, 0.6514363288879395, 0.2950427830219269, -1000000000.0, -0.5029547214508057, 0.07527216523885727]",0.01759624108672142,1.6316558122634888,1.8235852718353271,0.11656025797128677
ieee5,101,10,2,27,1,16,"[-0.20149198174476624, -0.027807049453258514, -0.49943265318870544, 0.03534631431102753, 0.5445142984390259, 0.0025978591293096542, 0.15418463945388794, 0.6539413928985596, -0.5774410367012024, 0.3886454403400421, -0.20911575853824615, 0.41719889640808105, -0.30981406569480896, 0.13897502422332764, -0.3701745867729187, 0.13611257076263428, 0.7924565672874451, 0.11323472857475281, 0.1523461788892746, -0.05965618044137955, 0.197856605052948, -0.3460535407066345, -0.35158586502075195, -0.07153375446796417, -0.6748310327529907, 0.6949564218521118, 0.29632529616355896, -1000000000.0, -0.5222461223602295, 0.08631066977977753]",0.0,0.0,0.0,0.0
ieee5,101,10,2,27,2,25,"[-0.18711760640144348, 0.04902777075767517, -0.5017339587211609, 0.025826245546340942, 0.5218304395675659, -0.08755955845117569, 0.2568320631980896, 0.7134879231452942, -0.5341159105300903, 0.3916936218738556, -0.2032303810119629, 0.4327288568019867, -0.29414334893226624, 0.11173442751169205, -0.3590421676635742, 0.1619589775800705, 0.7250416874885559, 0.1101394072175026, 0.11558003723621368, 0.014449618756771088, 0.24586859345436096, -0.23594170808792114, -0.3326129615306854, -0.06465432047843933, -0.6898778080940247, 0.7544122338294983, 0.29529139399528503, -1000000000.0, -0.5423574447631836, 0.08162849396467209]",0.03635023906826973,4.051673412322998,2.4496371746063232,0.25158852338790894
ieee5,101,10,3,27 16,0,25,"[-0.22409021854400635, -0.020317211747169495, -0.5512556433677673, -0.013609110377728939, 0.8395580649375916, 0.13459840416908264, 0.46987536549568176, 0.8279869556427002, -0.6630699634552002, 0.47123828530311584, -0.23779387772083282, 0.5232000946998596, -0.1546238660812378, 0.12209141999483109, -0.5008978843688965, -0.05564327538013458, -1000000000.0, 0.1755172312259674, -0.04874256253242493, 0.1653101146221161, 0.24049434065818787, -0.27602437138557434, -0.30767038464546204, -0.14188620448112488, -0.8981231451034546, 1.2144660949707031, 0.15411771833896637, -1000000000.0, -0.7261062860488892, 0.04965275153517723]",0.007468637079000473,0.8994979858398438,1.5155376195907593,0.05323853716254234
ieee5,101,10,3,27 16,1,25,"[-0.22076822817325592, -0.003457777202129364, -0.5571121573448181, -0.02055712789297104, 0.8298794627189636, 0.11773369461297989, 0.49045565724372864, 0.8320596814155579, -0.6579771637916565, 0.4701816141605377, -0.23361782729625702, 0.5267557501792908, -0.15043361485004425, 0.12063033133745193, -0.5076236128807068, -0.04524429887533188, -1000000000.0, 0.17629854381084442, -0.06225208938121796, 0.17538294196128845, 0.2518323063850403, -0.24982291460037231, -0.3218165934085846, -0.13924705982208252, -0.9032717347145081, 1.2226831912994385, 0.15216338634490967, -1000000000.0, -0.7279353141784668, 0.05002899095416069]",0.0,0.0,0.0,0.0
ieee5,101,10,3,27 16,2,25,"[-0.20803973078727722, 0.034798119217157364, -0.5609665513038635, -0.02792000025510788, 0.7927803993225098, 0.06810086220502853, 0.5382552146911621, 0.8247025609016418, -0.6221906542778015, 0.45649072527885437, -0.2318717986345291, 0.5302373766899109, -0.14226190745830536, 0.11889149993658066, -0.5134574770927429, -0.022014690563082695, -1000000000.0, 0.17703279852867126, -0.07593727111816406, 0.18082112073898315, 0.286293089389801, -0.19244709610939026, -0.3580875098705292, -0.1301404982805252, -0.9072241187095642, 1.2153338193893433, 0.1600201278924942, -1000000000.0, -0.7234030961990356, 0.04924938455224037]",0.017423031851649284,2.3931920528411865,1.869775414466858,0.12746749818325043
