rollout_id,theta_test_id,sequence,y_obs,u_ctrl_prior,u_ctrl_final,u_req_true,posterior_mean_U,excess_control,safe_total,changed,reduced,increased
332,12,11 2 13,3.5217412 1.0648291 3.8195447,1.0,1.0,0.6,0.45,0.4,True,False,False,False
333,14,28 3 29,5.2162162 4.7253713 3.483036,1.0,0.9,0.3,0.3000000001218979,0.6000000000000001,True,True,True,False
334,0,3 23 21,3.1121112 3.2291314 1.5971821,1.0,0.8,0.1,0.23166938982989907,0.7000000000000001,True,True,True,False
335,7,0 14 25,1.3894984 6.0975565 1.4454218,1.0,1.0,0.6,0.45,0.4,True,False,False,False
336,4,27 1 16,1.8279372 2.8406826 2.5337688,1.0,0.9,0.4,0.35041062980576015,0.5,True,True,True,False
337,5,28 7 8,7.0529163 2.1109754 6.1847859,1.0,0.6,0.25,0.05,0.35,True,True,True,False
338,11,24 28 20,3.807631 3.5805266 3.3165345,1.0,1.0,0.1,0.449999999999999,0.9,True,False,False,False
339,1,1 0 10,1.9610078 2.110122 2.1045411,1.0,0.8,0.1,0.06109133302432375,0.7000000000000001,True,True,True,False
340,13,6 2 10,3.0038528 1.2403271 1.835097,1.0,1.0,0.45,0.4499612753467667,0.55,True,False,False,False
341,13,9 10 11,2.0760278 2.0437756 2.8208826,1.0,1.0,0.45,0.39999998675863946,0.55,True,False,False,False
342,15,14 20 9,2.4093629 3.3890915 2.218478,1.0,0.7,0.2,0.1500731290605197,0.49999999999999994,True,True,True,False
343,1,20 29 8,2.3551093 7.5695245 4.4320384,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
344,14,21 0 28,1.92395 2.311056 5.013929,1.0,0.9,0.3,0.3000001256585598,0.6000000000000001,True,True,True,False
345,3,29 25 2,5.055099 2.188491 1.7923525,1.0,1.0,0.5,0.4499390874118385,0.5,True,False,False,False
346,9,26 1 18,2.0046683 2.2446043 7.4151067,1.0,0.8,0.35,0.25000000000051203,0.45000000000000007,True,True,True,False
347,4,28 19 1,3.2900666 2.0478025 2.7011281,1.0,1.0,0.4,0.447480644343503,0.6,True,False,False,False
348,6,14 26 24,2.7798448 2.6639328 3.0208532,1.0,1.0,0.6,0.599999977853247,0.4,True,False,False,False
349,13,2 4 11,1.1689713 2.0754425 2.9272303,1.0,1.0,0.45,0.40000148390905493,0.55,True,False,False,False
350,4,8 5 22,2.8847322 1.2121388 1.6186715,1.0,0.9,0.4,0.12026487873051468,0.5,True,True,True,False
351,11,7 6 11,1.1339838 1.5239438 1.5395264,1.0,0.7,0.1,0.1500011941430684,0.6,True,True,True,False
352,9,19 23 28,2.6151061 7.6894875 7.7622111,1.0,0.8,0.35,0.24948853017982647,0.45000000000000007,True,True,True,False
353,13,9 18 7,2.172318 3.5366529 1.1615037,1.0,1.0,0.45,0.44747193800756013,0.55,True,False,False,False
354,6,13 18 9,3.4578257 3.4113992 2.8626459,1.0,1.0,0.6,0.35089224443226624,0.4,True,False,False,False
355,3,4 3 22,4.284534 6.5506005 2.1665232,1.0,0.9,0.5,0.35,0.4,True,True,True,False
356,14,16 23 15,2.0695123 5.0388183 2.7547578,1.0,0.9,0.3,0.3,0.6000000000000001,True,True,True,False
357,3,24 27 8,4.7282224 2.1196889 6.7407928,1.0,0.9,0.5,0.35,0.4,True,True,True,False
358,9,18 9 17,7.6027549 2.6402737 1.4586687,1.0,0.8,0.35,0.25000000000000006,0.45000000000000007,True,True,True,False
359,3,3 16 20,6.680164 3.0569155 2.0736273,1.0,0.9,0.5,0.35,0.4,True,True,True,False
360,8,11 4 24,1.5244126 2.4643582 2.6011539,1.0,0.7,0.1,0.08176681295351754,0.6,True,True,True,False
361,4,7 25 13,1.4488359 1.4263459 3.0511162,1.0,0.9,0.4,0.13725458409523575,0.5,True,True,True,False
362,15,21 10 25,1.6533334 3.017573 3.8796374,1.0,0.7,0.2,0.15000010484358736,0.49999999999999994,True,True,True,False
363,12,11 7 23,3.5260192 1.1183105 4.0465039,1.0,1.0,0.6,0.45,0.4,True,False,False,False
364,5,6 1 29,2.0592169 1.9991933 2.5271516,1.0,0.9,0.25,0.2733197048261071,0.65,True,True,True,False
365,15,29 15 28,2.2705831 3.3423626 3.6120582,1.0,1.0,0.2,0.45,0.8,True,False,False,False
366,5,6 3 0,1.8478579 6.2925642 1.3285043,1.0,0.9,0.25,0.3499998456110381,0.65,True,True,True,False
367,2,21 16 24,1.8775342 2.0896557 4.4140012,1.0,0.9,0.3,0.2943610637997699,0.6000000000000001,True,True,True,False
368,14,26 8 0,1.8892063 4.7113537 2.3412873,1.0,0.9,0.3,0.3000000000001762,0.6000000000000001,True,True,True,False
369,4,1 0 16,2.6959274 1.1012056 2.5881622,1.0,0.9,0.4,0.3500095086733897,0.5,True,True,True,False
370,4,24 16 4,2.3288347 2.3967505 2.0664268,1.0,1.0,0.4,0.39999999978921,0.6,True,False,False,False
371,6,27 3 16,1.8504601 3.2755062 3.2907856,1.0,1.0,0.6,0.44999999999999996,0.4,True,False,False,False
372,13,22 23 10,1.4395576 3.421309 2.1403523,1.0,1.0,0.45,0.3611905272081178,0.55,True,False,False,False
373,6,5 16 8,1.3092957 3.3261041 3.307146,1.0,1.0,0.6,0.45,0.4,True,False,False,False
374,7,2 28 13,1.3892783 5.2769116 4.8653982,1.0,1.0,0.6,0.5841146425968696,0.4,True,False,False,False
375,0,25 4 17,1.9514827 3.9119194 2.7113784,1.0,0.9,0.1,0.30000874235325387,0.8,True,True,True,False
376,2,8 18 27,3.4780183 3.66796 2.397723,1.0,0.8,0.3,0.2500000000004085,0.5,True,True,True,False
377,11,13 14 2,3.1245895 3.4165651 1.0946866,1.0,0.8,0.1,0.20000247980889194,0.7000000000000001,True,True,True,False
378,7,16 10 9,3.4196498 1.3158071 5.9502279,1.0,1.0,0.6,0.45,0.4,True,False,False,False
379,3,3 2 17,6.6878907 1.7026798 2.0144872,1.0,0.6,0.5,0.050003497003642046,0.09999999999999998,True,True,True,False
380,6,0 26 25,1.5749995 2.7327596 1.9127412,1.0,1.0,0.6,0.5999976005675751,0.4,True,False,False,False
381,13,15 16 6,2.1874417 2.5495975 2.9224095,1.0,1.0,0.45,0.44999720894633133,0.55,True,False,False,False
382,0,24 12 22,4.1968767 2.5111463 2.7200947,1.0,1.0,0.1,0.3180842950049462,0.9,True,False,False,False
383,13,16 6 28,2.7258661 3.099294 3.7640047,1.0,1.0,0.45,0.4499999999915241,0.55,True,False,False,False
384,6,8 29 10,3.4642712 3.2305944 1.5328562,1.0,0.9,0.6,0.34914075045905035,0.30000000000000004,True,True,True,False
385,0,1 0 5,1.50397 1.5474145 1.6292259,1.0,0.6,0.1,0.05096417316440539,0.5,True,True,True,False
386,8,7 14 27,1.507979 2.5482961 1.7441587,1.0,0.9,0.1,0.30713152723084436,0.8,True,True,True,False
387,12,22 28 23,1.4953825 3.9394259 3.9250812,1.0,1.0,0.6,0.29807474770763775,0.4,True,False,False,False
388,8,18 14 9,6.0813572 2.3472817 2.4224835,1.0,0.6,0.1,0.05,0.5,True,True,True,False
389,9,28 2 6,7.8919339 1.2716641 2.1796479,1.0,0.8,0.35,0.25000000000000006,0.45000000000000007,True,True,True,False
390,1,3 17 27,4.3775661 1.9726339 2.3972517,1.0,1.0,0.1,0.5999999999999999,0.9,True,False,False,False
391,11,26 9 17,1.3343866 3.5886215 1.1919045,1.0,0.9,0.1,0.20563980171616464,0.8,True,True,True,False
392,10,16 12 28,1.3950622 2.2429072 3.6845966,1.0,0.7,0.15,0.14999999999329253,0.5499999999999999,True,True,True,False
393,7,4 15 13,5.9167986 1.3807326 4.8243404,1.0,1.0,0.6,0.45,0.4,True,False,False,False
394,2,9 29 23,4.1680706 4.8162169 3.7675651,1.0,1.0,0.3,0.44973853113916934,0.7,True,False,False,False
395,3,28 29 0,7.2984028 5.1322695 1.8980475,1.0,0.9,0.5,0.35,0.4,True,True,True,False
396,14,6 11 7,2.0401294 2.1725269 1.2552559,1.0,0.9,0.3,0.3005324652815857,0.6000000000000001,True,True,True,False
397,1,16 23 18,1.6605503 4.7598076 4.5733029,1.0,0.8,0.1,0.06845132780724131,0.7000000000000001,True,True,True,False
398,8,4 10 0,2.3040977 1.5362156 1.3825747,1.0,1.0,0.1,0.3603027153909943,0.9,True,False,False,False
399,10,15 29 5,1.4888299 5.2039855 1.4518119,1.0,1.0,0.15,0.3347650656615707,0.85,True,False,False,False
400,1,19 24 18,6.8936659 7.0664666 4.8215107,1.0,0.8,0.1,0.25,0.7000000000000001,True,True,True,False
401,1,24 21 5,7.244487 1.6842667 2.1572224,1.0,0.8,0.1,0.25000000000068073,0.7000000000000001,True,True,True,False
402,15,8 18 13,3.5313564 3.2609459 3.4926913,1.0,1.0,0.2,0.39168711171501935,0.8,True,False,False,False
403,13,16 3 22,2.6406913 3.4178231 1.4947844,1.0,1.0,0.45,0.4489863824779606,0.55,True,False,False,False
404,12,0 11 8,1.9497721 3.4736961 3.5904439,1.0,1.0,0.6,0.4499999999995769,0.4,True,False,False,False
405,11,26 13 2,1.4009025 3.2321104 1.1061691,1.0,0.8,0.1,0.23242771131535664,0.7000000000000001,True,True,True,False
406,13,26 10 27,2.279613 1.7884039 1.5761998,1.0,1.0,0.45,0.4493121299627903,0.55,True,False,False,False
407,9,10 2 1,1.8360737 1.2627975 2.2097319,1.0,0.9,0.35,0.2999754156294166,0.55,True,True,True,False
408,10,23 24 7,3.6395525 5.0181619 2.1524623,1.0,0.9,0.15,0.30000000000000004,0.75,True,True,True,False
409,7,27 15 26,1.8220681 1.391328 2.684869,1.0,1.0,0.6,0.5999999998691955,0.4,True,False,False,False
410,2,28 6 11,3.9610912 2.1062338 1.965161,1.0,0.9,0.3,0.2536701385544516,0.6000000000000001,True,True,True,False
411,12,21 10 9,3.1265446 1.9205854 2.3619874,1.0,1.0,0.6,0.5999999999999944,0.4,True,False,False,False
412,4,16 22 15,2.4451716 1.5561079 1.2954854,1.0,0.9,0.4,0.3500023468151582,0.5,True,True,True,False
413,13,1 12 2,3.105602 1.3427056 1.2392631,1.0,1.0,0.45,0.4498661301479434,0.55,True,False,False,False
414,15,9 29 11,2.2540966 2.4499225 1.5957039,1.0,0.7,0.2,0.10852144088720717,0.49999999999999994,True,True,True,False
