update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.48,0.48,RL-sBOED,0.4277477264404297,64,4.412149906158447,,,,,,,,,
2,0.48,0.48,RL-sBOED,0.22816967964172363,128,4.406287670135498,,,,,,,,,
3,0.48,0.48,RL-sBOED,0.2287750244140625,192,4.405106067657471,,,,,,,,,
4,0.48,0.48,RL-sBOED,0.22813868522644043,256,4.403506278991699,,,,,,,,,
5,0.48,0.48,RL-sBOED,0.22719526290893555,320,4.400842666625977,,,,,,,,,
6,0.48,0.48,RL-sBOED,0.22804689407348633,384,4.398726940155029,,,,,,,,,
7,0.48,0.48,RL-sBOED,0.2282857894897461,448,4.397273063659668,,,,,,,,,
8,0.48,0.48,RL-sBOED,0.22828197479248047,512,4.394776344299316,,,,,,,,,
9,0.48,0.48,RL-sBOED,0.22767066955566406,576,4.3946943283081055,,,,,,,,,
10,0.48,0.48,RL-sBOED,0.2267911434173584,640,4.394007205963135,,,,,,,,,
11,0.48,0.48,RL-sBOED,0.22685527801513672,704,4.392111301422119,,,,,,,,,
12,0.48,0.48,RL-sBOED,0.22678470611572266,768,4.391369819641113,,,,,,,,,
13,0.48,0.48,RL-sBOED,0.22707223892211914,832,4.391355514526367,,,,,,,,,
14,0.48,0.48,RL-sBOED,0.22724246978759766,896,4.389723777770996,,,,,,,,,
15,0.48,0.48,RL-sBOED,0.2276778221130371,960,4.386011600494385,,,,,,,,,
16,0.48,0.48,RL-sBOED,0.22708725929260254,1024,4.387015342712402,,,,,,,,,
17,0.48,0.48,RL-sBOED,0.2268517017364502,1088,4.386553764343262,,,,,,,,,
18,0.48,0.48,RL-sBOED,0.22725772857666016,1152,4.389679908752441,,,,,,,,,
19,0.48,0.48,RL-sBOED,0.22685575485229492,1216,4.390953063964844,,,,,,,,,
20,0.48,0.48,RL-sBOED,0.22737407684326172,1280,4.394154071807861,,,,,,,,,
21,0.48,0.48,RL-sBOED,0.22704601287841797,1344,4.394410133361816,,,,,,,,,
22,0.48,0.48,RL-sBOED,0.2268838882446289,1408,4.392875671386719,,,,,,,,,
23,0.48,0.48,RL-sBOED,0.22709369659423828,1472,4.392611026763916,,,,,,,,,
24,0.48,0.48,RL-sBOED,0.22676682472229004,1536,4.391385555267334,,,,,,,,,
25,0.48,0.48,RL-sBOED,0.22713899612426758,1600,4.389570236206055,0.4800000000000002,4,1.378855818978133,0.03125,0.0,1,0.0,0.4800000000000002,0
26,0.48,0.48,RL-sBOED,0.22755146026611328,1664,4.386026382446289,,,,,,,,,
