update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.965,-0.00406680628657341,0.09737136960029602,0.021621840074658394,0.00715366005897522,0.0,dad_terminal,DAD,fixed,,,
2,0.96,-0.001378553919494152,0.024499891325831413,0.03349277749657631,0.001347273588180542,0.0,dad_terminal,DAD,fixed,,,
3,0.975,-0.0047058905474841595,0.003179802792146802,0.07869557291269302,0.004513780120760202,0.0,dad_terminal,DAD,fixed,,,
4,0.96,-0.02303089201450348,0.0034191266167908907,0.41648778319358826,0.05565112829208374,0.0,dad_terminal,DAD,fixed,,,
5,0.975,0.00034834910184144974,0.006456801667809486,0.8692734837532043,-0.027650216594338417,0.0,dad_terminal,DAD,fixed,,,
6,0.96,-0.005304655525833368,9.526740905130282e-05,0.6149192452430725,-0.006301859859377146,0.0,dad_terminal,DAD,fixed,,,
7,0.975,-0.017429811879992485,0.0048636822029948235,0.7252276539802551,0.008323992602527142,0.0,dad_terminal,DAD,fixed,,,
8,0.96,-0.059023819863796234,5.586206680163741e-05,1.044047236442566,0.07066020369529724,0.0,dad_terminal,DAD,fixed,,,
9,0.96,-0.007782733999192715,0.0008087672176770866,1.4962234497070312,0.03237245976924896,0.0,dad_terminal,DAD,fixed,,,
10,0.96,-0.03126148879528046,0.001034216140396893,1.5204776525497437,0.04279535636305809,0.0,dad_terminal,DAD,fixed,0.97625,1,1.0
11,0.965,-0.0329810194671154,0.00031537626637145877,1.7771443128585815,0.03375406190752983,0.0,dad_terminal,DAD,fixed,,,
12,0.96,-0.0028673456981778145,0.0004129989247303456,1.94993257522583,0.03456072136759758,0.0,dad_terminal,DAD,fixed,,,
13,0.975,-0.020564621314406395,0.0017277584411203861,1.8253101110458374,-0.0162025298923254,0.0,dad_terminal,DAD,fixed,,,
14,1.005,-0.03580024093389511,0.00397989759221673,1.9289675951004028,-0.04344034567475319,0.0,dad_terminal,DAD,fixed,,,
15,0.98,-0.030764464288949966,0.0019045732915401459,1.9978046417236328,-0.023159950971603394,0.0,dad_terminal,DAD,fixed,,,
16,0.98,-0.017946016043424606,0.002662762999534607,1.8560646772384644,0.015042354352772236,0.0,dad_terminal,DAD,fixed,,,
