update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,24,72,24,-0.756038519184131,0.13245004167956587,0.018216120079159737,-0.12973147630691528,3.3531179428100586,0.01613389141857624,0.3194444477558136,0.3672388195991516,0.5779055953025818,0.8875000000000001,3.3775901794433594,3.3534059524536133,3.322685956954956,0.9500000000000001,0.04999999999999999,0.95,0.9,1.0,1.0,"[10, 22, 5]",0.9166666666666666,2,0.2868359830561607,3.377664089202881,3.355117162068685,3.3214624722798667,2,1,2,0.0,0.28683598305616054,0.28683598305616054,observation-dependent adaptive,5,True,0.9500000000000001
2,ieee5_full,24,72,48,0.046696994818747034,0.14283636376237088,0.010456153191626072,-0.08802587538957596,3.3441457748413086,0.011696066707372665,0.1527777761220932,0.44617751240730286,0.18196511268615723,0.8374999999999999,3.3619701862335205,3.345933198928833,3.3175160884857178,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,24,72,72,-0.07781711607757541,0.10174677276748079,0.009987877681851387,-0.06509646028280258,3.3360652923583984,-0.003371593076735735,0.0555555559694767,0.5649839043617249,0.34526553750038147,0.9166666666666666,3.3513753414154053,3.339740037918091,3.3131113052368164,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,24,72,96,0.1312728340294626,0.12495491388871459,0.011343340389430523,-0.05970434471964836,3.32816743850708,0.0009062455501407385,0.013888888992369175,0.6939682364463806,0.24657829105854034,0.85,3.3409318923950195,3.3351144790649414,3.3050529956817627,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,24,72,120,-0.08088118345704344,0.13110252552249227,0.007731270510703325,-0.05457279458642006,3.3246114253997803,0.005357748828828335,0.013888888992369175,0.6481252312660217,0.04182668775320053,0.8375,3.3387632369995117,3.3353354930877686,3.297804832458496,0.8916666666666667,0.10374916331657277,0.9,0.71,1.0,1.0,"[12, 21, 2]",1.0,1,-0.0,3.3389227390289307,3.345228592554728,3.3080286184946694,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8916666666666667
6,ieee5_full,24,72,144,0.00921932721262176,0.13161927144968905,0.00980476662516594,-0.04502338916063309,3.3246421813964844,0.012771401554346085,0.0,0.6007801294326782,0.14256764948368073,0.8416666666666667,3.3401994705200195,3.334622621536255,3.2967422008514404,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,24,72,168,-0.030394143333451633,0.09013002464386315,0.003903900505974889,-0.039046213030815125,3.318671703338623,-0.012442492879927158,0.0,0.6448380351066589,0.05326160788536072,0.9083333333333333,3.341486930847168,3.3259334564208984,3.283728837966919,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,24,72,192,0.062097249611384325,0.1445625880714825,0.009972838684916496,-0.04736011475324631,3.3138604164123535,-0.0010324683971703053,0.0,0.6921315789222717,0.023152194917201996,0.8375,3.339571952819824,3.32086181640625,3.2785112857818604,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,24,72,216,-0.05166411871421669,0.11451138401473752,0.00616892846301198,-0.03878088667988777,3.3098347187042236,-0.0004388524394016713,0.0,0.6587774753570557,0.07692545652389526,0.8791666666666668,3.3391923904418945,3.311021089553833,3.278660535812378,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,24,72,240,0.04531017532737718,0.13273032226250756,0.008081302046775818,-0.03661823645234108,3.305783748626709,0.012593905441462994,0.0,0.6276320219039917,0.058400582522153854,0.8208333333333333,3.3463823795318604,3.300018072128296,3.266092300415039,0.8500000000000001,0.11902380714238084,0.8500000000000001,0.71,1.0,1.0,"[12, 13, 21]",1.0,1,-0.0,3.346343755722046,3.29548313220342,3.2823233405749,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8500000000000001
11,ieee5_full,24,72,264,-0.013060821119695904,0.0998149628641052,0.004702462349087,-0.036854133009910583,3.29781436920166,0.003703905502334237,0.013888888992369175,0.6664626598358154,0.0723222941160202,0.85,3.354454278945923,3.2836782932281494,3.2534892559051514,,,,,,,,,,,,,,,,,,,,,,,
12,ieee5_full,24,72,288,-0.0009129676351116869,0.10567909406299693,0.005582055076956749,-0.028176970779895782,3.295802593231201,0.0021178589668124914,0.0,0.6426690220832825,0.07543016225099564,0.8624999999999998,3.3565027713775635,3.2805335521698,3.2517404556274414,,,,,,,,,,,,,,,,,,,,,,,
13,ieee5_full,24,72,312,-0.02315031182310648,0.11546291016897195,0.0061562261544167995,-0.03111565113067627,3.2955985069274902,0.00664965994656086,0.0,0.633108377456665,0.01150275394320488,0.8708333333333332,3.3478543758392334,3.281876802444458,3.2562954425811768,,,,,,,,,,,,,,,,,,,,,,,
14,ieee5_full,24,72,336,0.05510283643421198,0.09764152764199459,0.0048406594432890415,-0.0249306820333004,3.2943124771118164,0.0007956822519190609,0.0,0.5460289716720581,0.040045998990535736,0.8250000000000001,3.3282852172851562,3.2900187969207764,3.2585232257843018,,,,,,,,,,,,,,,,,,,,,,,
15,ieee5_full,24,72,360,-0.0757715971784459,0.11310480685175972,0.006220427807420492,-0.04058526083827019,3.2773337364196777,0.0020123785361647606,0.0,0.6502439379692078,0.020765196532011032,0.8874999999999998,3.305143117904663,3.2745769023895264,3.2449655532836914,0.8500000000000001,0.11902380714238084,0.8500000000000001,0.71,1.0,1.0,"[12, 13, 21]",1.0,1,-0.0,3.3052709102630615,3.2672158082326255,3.2598702907562256,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8500000000000001
