epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8480769230769231,0.9916666666666667,1.0,0.9916666666666667,3.36455368078672,1.0,1,0.10134200751781464,0.01880204904416392,0.125655914335405,5,0.36538461538461536,0.8250000000000001
1,0.8923076923076922,0.9916666666666667,1.0,0.9916666666666667,3.3638677276097813,1.0,1,0.09233522149068969,-0.006055621986441128,0.11192951148747553,5,0.38461538461538464,0.8250000000000001
2,0.8403846153846154,0.9333333333333335,1.0,0.9333333333333335,3.3634180013950052,0.6666666666666666,2,0.11578959279826709,0.0033886737860968053,0.135155319695856,5,0.3269230769230769,0.8250000000000001
3,0.8692307692307691,0.8583333333333335,1.0,0.8583333333333335,3.362736550661234,1.0,1,0.09436969884804317,-0.010603374812041148,0.12023416018382084,5,0.34615384615384615,0.8250000000000001
4,0.8634615384615384,0.9416666666666668,1.0,0.8583333333333335,3.3617360179240885,1.0,1,0.09418707021645137,0.0018083474333808385,0.11632819873534878,5,0.34615384615384615,0.8250000000000001
5,0.8403846153846156,0.9000000000000002,1.0,0.8583333333333335,3.360839857504918,1.0,1,0.10408100858330727,0.01016057113464192,0.13176084070039973,5,0.38461538461538464,0.8250000000000001
6,0.8634615384615384,0.9000000000000002,1.0,0.8583333333333335,3.3597155855252194,1.0,1,0.1121174618601799,-0.003944270795606401,0.11987384600170867,5,0.3269230769230769,0.8250000000000001
7,0.871153846153846,0.9000000000000002,1.0,0.8583333333333335,3.3571575696651754,1.0,1,0.10247989531074252,0.008886693220633719,0.11065818841189518,5,0.46153846153846156,0.8250000000000001
8,0.8346153846153845,0.8833333333333333,1.0,0.8583333333333335,3.355205531303699,1.0,1,0.11155715159007482,-0.008236058997639599,0.12074003438627447,5,0.34615384615384615,0.8250000000000001
9,0.8615384615384615,0.8999999999999999,1.0,0.8583333333333335,3.3526527606523953,1.0,1,0.13630874774285726,0.0026758693774714018,0.13178599867951024,5,0.34615384615384615,0.8250000000000001
10,0.8480769230769231,0.8833333333333333,1.0,0.8583333333333335,3.3467674209521365,1.0,1,0.12076296231576375,-0.0018434532484837562,0.11571071244221394,5,0.38461538461538464,0.8250000000000001
11,0.8423076923076922,0.8833333333333333,1.0,0.8583333333333335,3.3446704195095944,1.0,1,0.14663115569523402,0.0039395437457787124,0.12985987531400328,5,0.28846153846153844,0.8250000000000001
12,0.8461538461538461,0.8833333333333333,1.0,0.8583333333333335,3.34288313297125,1.0,1,0.13800884197865212,-0.0011021207011700784,0.1284204873183494,5,0.3076923076923077,0.8250000000000001
13,0.855769230769231,0.8833333333333333,1.0,0.8583333333333335,3.3375783883608303,1.0,1,0.157610294009958,-0.003611970390941498,0.13685755031034366,5,0.3269230769230769,0.8250000000000001
14,0.8653846153846152,0.8833333333333333,1.0,0.8583333333333335,3.331181993851295,1.0,1,0.15240343447242463,-0.0033867569498434724,0.13260459184294557,5,0.40384615384615385,0.8250000000000001
15,0.8519230769230769,0.8833333333333333,1.0,0.8583333333333335,3.3324253925910363,1.0,1,0.15819058886596135,-0.0004136203414722321,0.12748318609143902,5,0.3076923076923077,0.8250000000000001
16,0.8826923076923077,0.8833333333333333,1.0,0.8583333333333335,3.327362156831301,1.0,1,0.14018852582999639,-0.0004649781106832537,0.11284051767990251,5,0.36538461538461536,0.8250000000000001
17,0.8749999999999999,0.8666666666666667,1.0,0.8583333333333335,3.3218526473412147,1.0,1,0.1275785735675267,-0.0022514442651573765,0.11102788805268723,5,0.3269230769230769,0.8250000000000001
18,0.8673076923076922,0.8666666666666667,1.0,0.8583333333333335,3.3174627973483157,1.0,1,0.1405720721398081,0.0033192825318028437,0.11025037253564351,5,0.36538461538461536,0.8250000000000001
19,0.8673076923076922,0.8750000000000001,1.0,0.8583333333333335,3.3242662365619955,1.0,1,0.14199797915560858,-0.0013322760456470522,0.11939543089397708,5,0.3269230769230769,0.8250000000000001
20,0.8461538461538461,0.8750000000000001,1.0,0.8583333333333335,3.328276033584888,1.0,1,0.1548454346401351,0.002690691644493635,0.13212807416755498,5,0.34615384615384615,0.8250000000000001
21,0.8365384615384615,0.8833333333333334,1.0,0.8583333333333335,3.32563709295713,1.0,1,0.13657713042838232,0.004810050903935428,0.12956501308022345,5,0.28846153846153844,0.8250000000000001
22,0.8634615384615384,0.8833333333333334,1.0,0.8583333333333335,3.327702435163351,1.0,1,0.1592470801302365,0.010924008642050132,0.12976363898140117,5,0.4230769230769231,0.8250000000000001
23,0.8403846153846153,0.8833333333333334,1.0,0.8583333333333335,3.318633634310502,1.0,1,0.1448504232934543,-0.01838347309771906,0.11634661998619958,5,0.34615384615384615,0.8250000000000001
24,0.8653846153846152,0.8750000000000001,1.0,0.8583333333333335,3.3125029848172116,1.0,1,0.16062902339867183,0.01206324364570128,0.11603333210761944,5,0.3269230769230769,0.8250000000000001
