first_action,y1,second_action
18,-2.0,19
18,-1.6363636363636362,19
18,-1.2727272727272727,19
18,-0.9090909090909092,19
18,-0.5454545454545454,19
18,-0.18181818181818166,19
18,0.18181818181818166,19
18,0.5454545454545454,19
18,0.9090909090909092,19
18,1.272727272727273,19
18,1.6363636363636367,19
18,2.0,19
