system,stage,configuration,seed,epochs,best_epoch,final_epoch,best_validation_u_ctrl,final_validation_u_ctrl,best_validation_safety,best_checkpoint,entropy_schedule,baseline,advantage_normalization,credit,learning_rate,max_potential_telescope_error,gradient_reached_policy,initial_policy_entropy,quarter_policy_entropy,final_policy_entropy,initial_entropy_t1,initial_entropy_t2,initial_entropy_t3,final_entropy_t1,final_entropy_t2,final_entropy_t3,mean_gradient_norm,max_gradient_norm,total_clipping_events,mean_advantage_mean,mean_advantage_std,mean_terminal_cost_unique_count,mean_terminal_cost_modal_fraction,mean_terminal_cost_tied_fraction
ieee9,duration_study,B1_current,101,50,20,49,0.9700000000000001,0.9833333333333334,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B1_current/seed_101/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.967866897583008,3.9584736824035645,3.2558531761169434,3.9877500534057617,3.967445135116577,3.948406457901001,3.9875974655151367,2.862745523452759,2.9172170162200928,0.05338497149426705,0.5287200212478638,0,-0.0016791418012508076,0.054751211824260265,1.8215384615384616,0.8817307692307693,0.9117307692307693
ieee9,duration_study,B1_current,202,50,0,49,0.9700000000000001,0.98,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B1_current/seed_202/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.9681053161621094,3.9487946033477783,3.1551432609558105,3.9877564907073975,3.9677960872650146,3.9487626552581787,3.98742413520813,2.5708959102630615,2.9071097373962402,0.057244494132375194,0.5102512836456299,0,-0.0016621042890241932,0.05684625618773481,1.8430769230769228,0.8788461538461538,0.9094230769230771
ieee9,duration_study,B1_current,303,50,5,49,0.98,0.98,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B1_current/seed_303/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.967803955078125,3.9453489780426025,3.7824926376342773,3.987438201904297,3.967501401901245,3.948472261428833,3.9870715141296387,3.6845736503601074,3.6758337020874023,0.046313368604214,0.46644940972328186,0,-0.0016675440172548403,0.057375400869318256,1.906153846153846,0.8701923076923077,0.9019230769230768
ieee9,duration_study,B1_current,404,50,0,49,0.9700000000000001,0.9766666666666666,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B1_current/seed_404/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.9685051441192627,3.9262406826019287,3.7964935302734375,3.988006353378296,3.9682772159576416,3.9492311477661133,3.987579107284546,3.692591667175293,3.7093098163604736,0.055969412548360055,0.510638952255249,0,-0.001689428972514669,0.05732863670650378,1.8692307692307693,0.8740384615384614,0.9065384615384615
ieee9,duration_study,B1_current,505,50,5,49,0.9633333333333333,0.9899999999999999,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B1_current/seed_505/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.968151807785034,3.9656856060028076,1.4308147430419922,3.98748517036438,3.9680075645446777,3.948963165283203,3.986755847930908,0.1760612428188324,0.12962663173675537,0.06422032394374792,0.493499219417572,0,-0.0017083667593173096,0.05711947036151103,1.8753846153846154,0.8755769230769229,0.9046153846153845
ieee9,duration_study,B2_2x,101,100,20,99,0.9700000000000001,0.9733333333333333,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B2_2x/seed_101/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.967866897583008,3.930962085723877,2.5729291439056396,3.9877500534057617,3.967445135116577,3.948406457901001,3.9873669147491455,1.193692684173584,2.5377278327941895,0.05418024840469185,0.5287200212478638,0,-0.000843375787188471,0.052689834631669416,1.7807692307692309,0.888269230769231,0.9153846153846156
ieee9,duration_study,B2_2x,202,100,0,99,0.9700000000000001,0.98,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B2_2x/seed_202/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.9681053161621094,3.922215461730957,3.3060803413391113,3.9877564907073975,3.9677960872650146,3.9487626552581787,3.986802339553833,2.8442914485931396,3.0871477127075195,0.04969626791627469,0.5102512836456299,0,-0.000840406240874752,0.05451260680173084,1.8246153846153847,0.880480769230769,0.9124038461538462
ieee9,duration_study,B2_2x,303,100,20,99,0.9766666666666666,0.98,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B2_2x/seed_303/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.967803955078125,3.9587440490722656,2.411682605743408,3.987438201904297,3.967501401901245,3.948472261428833,3.986579656600952,1.637358546257019,1.6111102104187012,0.05228903460235765,0.46644940972328186,0,-0.0008519383345034071,0.05530560702310822,1.8476923076923077,0.8794230769230771,0.9075961538461539
ieee9,duration_study,B2_2x,404,100,0,99,0.9700000000000001,0.98,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B2_2x/seed_404/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.9685051441192627,3.936194896697998,2.733168601989746,3.988006353378296,3.9682772159576416,3.9492311477661133,3.9867520332336426,1.9788768291473389,2.233877658843994,0.05151596029096535,0.510638952255249,0,-0.000830821214147433,0.05458300564155931,1.839230769230769,0.8789423076923076,0.9097115384615384
ieee9,duration_study,B2_2x,505,100,5,99,0.9633333333333333,0.98,1.0,/home/grads/g/g.lin/Documents/dad_mocu_kuramoto_v4/experiments/dad_rl_training_improvement/ieee9_T3/duration_study/B2_2x/seed_505/best_checkpoint.pt,current,ema,False,terminal,0.001,0.0,True,3.968151807785034,3.7954139709472656,3.0376837253570557,3.98748517036438,3.9680075645446777,3.948963165283203,3.9861390590667725,2.5380351543426514,2.5888772010803223,0.05094203451912529,0.493499219417572,0,-0.0008505753580685939,0.05406185760473288,1.8307692307692307,0.882596153846154,0.9081730769230769
