epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.9096153846153846,0.8416666666666668,1.0,0.8416666666666668,1.8023420526431158,1.0,1,0.11128668806382588,-0.009827806484229918,0.1089177368547212,5,0.46153846153846156,0.8416666666666668
1,0.9076923076923078,0.8416666666666668,1.0,0.8416666666666668,1.7542190620532403,1.0,1,0.07530087844601699,0.003524878955000833,0.10916481586749681,5,0.4807692307692308,0.8416666666666668
2,0.8865384615384616,0.8416666666666668,1.0,0.8416666666666668,1.7803032719171965,1.0,1,0.04645280912518501,0.002995778407167744,0.12176068824453384,5,0.4423076923076923,0.8416666666666668
3,0.9153846153846155,0.8416666666666668,1.0,0.8416666666666668,1.8108910482663374,1.0,1,0.040245450500931056,-0.014610314647279708,0.09550997615111102,5,0.46153846153846156,0.8416666666666668
4,0.8807692307692307,0.8416666666666668,1.0,0.8416666666666668,1.9013199989612286,1.0,1,0.10904742511255401,0.010950572502187807,0.11773938564571398,5,0.40384615384615385,0.8416666666666668
5,0.8846153846153846,0.8416666666666668,1.0,0.8416666666666668,2.1254366040229797,1.0,1,0.21340456817831313,0.0027948872992648523,0.1136805536427386,5,0.38461538461538464,0.8416666666666668
6,0.9038461538461539,0.8416666666666668,1.0,0.8416666666666668,2.3285321639134335,1.0,1,0.15825380384922028,-0.0031919470441736032,0.10707372637174324,5,0.46153846153846156,0.8416666666666668
7,0.9076923076923075,0.8416666666666668,1.0,0.8416666666666668,2.183642960511721,1.0,1,0.1398684254714421,-0.0033257342478958526,0.09586997527682646,5,0.4423076923076923,0.8416666666666668
8,0.898076923076923,0.8416666666666668,1.0,0.8416666666666668,2.0258169724391055,1.0,1,0.17705542487757547,-0.0017722019536451105,0.10894322730898467,5,0.4230769230769231,0.8416666666666668
9,0.8903846153846153,0.8416666666666668,1.0,0.8416666666666668,1.993895560503006,1.0,1,0.11782643624714442,0.007570126970466181,0.11062409346877432,5,0.40384615384615385,0.8416666666666668
10,0.8884615384615384,0.8416666666666668,1.0,0.8416666666666668,2.003507611843256,1.0,1,0.06735600318227496,-0.008659613989040301,0.10982173452804299,5,0.38461538461538464,0.8416666666666668
11,0.8673076923076922,0.8416666666666668,1.0,0.8416666666666668,2.0092720710314236,1.0,1,0.16780725281153405,0.010310246787187043,0.11327795576878479,5,0.3269230769230769,0.8416666666666668
12,0.898076923076923,0.8416666666666668,1.0,0.8416666666666668,2.2025896471280317,1.0,1,0.16609887299793108,-0.0075233245464748095,0.11245044623204155,5,0.4423076923076923,0.8416666666666668
13,0.9057692307692308,0.8416666666666668,1.0,0.8416666666666668,2.496859690317741,1.0,1,0.19036531235490525,0.0004316839014279056,0.10949618096913533,5,0.4423076923076923,0.8416666666666668
14,0.8865384615384614,0.8416666666666668,1.0,0.8416666666666668,2.9540807696489186,1.0,1,0.167017933513437,-0.0004349750131351168,0.09565019627996761,5,0.38461538461538464,0.8416666666666668
15,0.8903846153846153,0.8416666666666668,1.0,0.8416666666666668,3.135010847678551,1.0,1,0.14904977594103133,-0.004527829747014895,0.10837179731498754,5,0.40384615384615385,0.8416666666666668
16,0.9076923076923078,0.8416666666666668,1.0,0.8416666666666668,3.1387451107685385,1.0,1,0.12634598357336863,0.003702310749771112,0.09140801999451355,5,0.40384615384615385,0.8416666666666668
17,0.9115384615384615,0.8416666666666668,1.0,0.8416666666666668,3.299979356619028,1.0,1,0.09818786701985768,0.001994294511250966,0.0910802130069945,5,0.4230769230769231,0.8416666666666668
18,0.8749999999999999,0.8416666666666668,1.0,0.8416666666666668,3.308607674562014,1.0,1,0.11753834145409721,0.0007396615079608532,0.11564870058006718,5,0.36538461538461536,0.8416666666666668
19,0.9173076923076923,0.8416666666666668,1.0,0.8416666666666668,3.3421585789093604,1.0,1,0.07550665310450963,-0.005639557174206916,0.09102927633515172,5,0.4423076923076923,0.8416666666666668
20,0.8884615384615385,0.8416666666666668,1.0,0.8416666666666668,3.3195832830208998,1.0,1,0.11976987442799977,0.0010292348976890947,0.12007447582049091,5,0.38461538461538464,0.8416666666666668
21,0.8807692307692305,0.8416666666666668,1.0,0.8416666666666668,3.308958677145151,1.0,1,0.11811675876379013,0.00430657745530015,0.115486290974123,5,0.36538461538461536,0.8416666666666668
22,0.8826923076923077,0.8416666666666668,1.0,0.8416666666666668,3.3232400050530067,1.0,1,0.12359759796942983,0.011198763288340146,0.12218855221572995,5,0.4230769230769231,0.8416666666666668
23,0.8961538461538462,0.8416666666666668,1.0,0.8416666666666668,3.3405753511648912,1.0,1,0.11851127765008382,-0.0030639738533134687,0.11702673563174236,5,0.46153846153846156,0.8416666666666668
24,0.8749999999999999,0.8416666666666668,1.0,0.8416666666666668,3.3376724536602316,1.0,1,0.14657532636608397,0.004568265444181752,0.12491036674796539,5,0.40384615384615385,0.8416666666666668
