update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
11,0.0,0,1.0,2,2 2 22,"[[0.0, 0.0, 0.3726131319999695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05820451304316521, 0.0, 0.0, 0.0, 0.0, 0.06913420557975769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34024158120155334, 0.0, 0.0, 0.15980666875839233, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.34465715289115906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06321337819099426, 0.0, 0.0, 0.0, 0.0, 0.07809196412563324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33105185627937317, 0.0, 0.0, 0.18298563361167908, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3177565932273865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0681658536195755, 0.0, 0.0, 0.0, 0.0, 0.0947602316737175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32695111632347107, 0.0, 0.0, 0.19236613810062408, 0.0, 0.0, 0.0, 0.0]]"
12,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.482828825712204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05266980826854706, 0.0, 0.0, 0.0, 0.0, 0.05135558173060417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2772640585899353, 0.0, 0.0, 0.13588173687458038, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4508693516254425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05853589251637459, 0.0, 0.0, 0.0, 0.0, 0.05776209011673927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2727433741092682, 0.0, 0.0, 0.160089373588562, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4050571620464325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0671326294541359, 0.0, 0.0, 0.0, 0.0, 0.07527537643909454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2730293869972229, 0.0, 0.0, 0.17950546741485596, 0.0, 0.0, 0.0, 0.0]]"
13,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.5360330939292908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04825940355658531, 0.0, 0.0, 0.0, 0.0, 0.047420475631952286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24218802154064178, 0.0, 0.0, 0.12609893083572388, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4990345537662506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05473356693983078, 0.0, 0.0, 0.0, 0.0, 0.05366242304444313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2399626523256302, 0.0, 0.0, 0.15260683000087738, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4321806728839874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06624024361371994, 0.0, 0.0, 0.0, 0.0, 0.07457941025495529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2444903552532196, 0.0, 0.0, 0.18250931799411774, 0.0, 0.0, 0.0, 0.0]]"
14,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.5989393591880798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041492488235235214, 0.0, 0.0, 0.0, 0.0, 0.041104428470134735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18674436211585999, 0.0, 0.0, 0.13171939551830292, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5434572696685791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04947774112224579, 0.0, 0.0, 0.0, 0.0, 0.04880848154425621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1865062415599823, 0.0, 0.0, 0.1717502921819687, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4497397541999817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06299512088298798, 0.0, 0.0, 0.0, 0.0, 0.07254546135663986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19461975991725922, 0.0, 0.0, 0.22009992599487305, 0.0, 0.0, 0.0, 0.0]]"
15,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.5958160758018494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054701607674360275, 0.0, 0.0, 0.0, 0.0, 0.046021539717912674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15846922993659973, 0.0, 0.0, 0.14499151706695557, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.504998505115509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07236439734697342, 0.0, 0.0, 0.0, 0.0, 0.060115523636341095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15956023335456848, 0.0, 0.0, 0.20296131074428558, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.36651936173439026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09990809857845306, 0.0, 0.0, 0.0, 0.0, 0.09890656918287277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16590525209903717, 0.0, 0.0, 0.26876068115234375, 0.0, 0.0, 0.0, 0.0]]"
16,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.5818485021591187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07391577214002609, 0.0, 0.0, 0.0, 0.0, 0.0575493723154068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15885372459888458, 0.0, 0.0, 0.1278325915336609, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.47196251153945923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10363174974918365, 0.0, 0.0, 0.0, 0.0, 0.07861839979887009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15943209826946259, 0.0, 0.0, 0.18635524809360504, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.31444424390792847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14323996007442474, 0.0, 0.0, 0.0, 0.0, 0.12935471534729004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1606222242116928, 0.0, 0.0, 0.2523387670516968, 0.0, 0.0, 0.0, 0.0]]"
17,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.5608105063438416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08450420945882797, 0.0, 0.0, 0.0, 0.0, 0.06924574822187424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1739538460969925, 0.0, 0.0, 0.11148563772439957, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.42442116141319275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12951436638832092, 0.0, 0.0, 0.0, 0.0, 0.10418188571929932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1710091233253479, 0.0, 0.0, 0.17087338864803314, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24165520071983337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1829502433538437, 0.0, 0.0, 0.0, 0.0, 0.1778601109981537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15647323429584503, 0.0, 0.0, 0.24106121063232422, 0.0, 0.0, 0.0, 0.0]]"
18,0.0,0,1.0,2,2 2 25,"[[0.0, 0.0, 0.6114562749862671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06591103225946426, 0.0, 0.0, 0.0, 0.0, 0.0580369234085083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17707476019859314, 0.0, 0.0, 0.087521031498909, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4580734372138977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1113230437040329, 0.0, 0.0, 0.0, 0.0, 0.09870068728923798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18034808337688446, 0.0, 0.0, 0.15155473351478577, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20047511160373688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17902015149593353, 0.0, 0.0, 0.0, 0.0, 0.20400995016098022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.150211364030838, 0.0, 0.0, 0.26628342270851135, 0.0, 0.0, 0.0, 0.0]]"
19,0.0,0,1.0,2,2 2 25,"[[0.0, 0.0, 0.6940600872039795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04394401237368584, 0.0, 0.0, 0.0, 0.0, 0.04033287987112999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16188064217567444, 0.0, 0.0, 0.05978237837553024, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5308818817138672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08227574825286865, 0.0, 0.0, 0.0, 0.0, 0.0781475380063057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17876113951206207, 0.0, 0.0, 0.12993362545967102, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20177903771400452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1471123993396759, 0.0, 0.0, 0.0, 0.0, 0.19099293649196625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1465897262096405, 0.0, 0.0, 0.31352588534355164, 0.0, 0.0, 0.0, 0.0]]"
20,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.7911314964294434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02302173338830471, 0.0, 0.0, 0.0, 0.0, 0.020272374153137207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12293501198291779, 0.0, 0.0, 0.04263928532600403, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7181476354598999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03464023396372795, 0.0, 0.0, 0.0, 0.0, 0.03009675443172455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13560602068901062, 0.0, 0.0, 0.08150937408208847, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.38590651750564575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07993055880069733, 0.0, 0.0, 0.0, 0.0, 0.09106167405843735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1530088186264038, 0.0, 0.0, 0.29009246826171875, 0.0, 0.0, 0.0, 0.0]]"
21,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.8562148213386536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013279005885124207, 0.0, 0.0, 0.0, 0.0, 0.011320222169160843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08445281535387039, 0.0, 0.0, 0.03473316505551338, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7782771587371826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02090298756957054, 0.0, 0.0, 0.0, 0.0, 0.017806747928261757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09743422269821167, 0.0, 0.0, 0.08557893335819244, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5356621742248535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039565205574035645, 0.0, 0.0, 0.0, 0.0, 0.041695039719343185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11681550741195679, 0.0, 0.0, 0.266262024641037, 0.0, 0.0, 0.0, 0.0]]"
22,0.0,0,1.0,2,2 2 25,"[[0.0, 0.0, 0.8870294094085693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009521628729999065, 0.0, 0.0, 0.0, 0.0, 0.007928336039185524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061660539358854294, 0.0, 0.0, 0.033860087394714355, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.815786600112915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013636157847940922, 0.0, 0.0, 0.0, 0.0, 0.011512973345816135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06899429112672806, 0.0, 0.0, 0.09006991982460022, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3958013355731964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02547615021467209, 0.0, 0.0, 0.0, 0.0, 0.02944267727434635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07381554692983627, 0.0, 0.0, 0.47546425461769104, 0.0, 0.0, 0.0, 0.0]]"
23,0.0,0,1.0,2,2 2 25,"[[0.0, 0.0, 0.895431637763977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008130840957164764, 0.0, 0.0, 0.0, 0.0, 0.006802356336265802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053886838257312775, 0.0, 0.0, 0.035748306661844254, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8601167798042297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009484926238656044, 0.0, 0.0, 0.0, 0.0, 0.007844221778213978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054883185774087906, 0.0, 0.0, 0.06767094135284424, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23536416888237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016488706693053246, 0.0, 0.0, 0.0, 0.0, 0.020917827263474464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046598516404628754, 0.0, 0.0, 0.6806308031082153, 0.0, 0.0, 0.0, 0.0]]"
24,0.0,0,1.0,2,2 2 25,"[[0.0, 0.0, 0.9109814763069153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0063559794798493385, 0.0, 0.0, 0.0, 0.0, 0.005254814401268959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04355267807841301, 0.0, 0.0, 0.033855047076940536, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8930681347846985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0069475178606808186, 0.0, 0.0, 0.0, 0.0, 0.00555667607113719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04253649339079857, 0.0, 0.0, 0.051891155540943146, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1972961574792862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014230252243578434, 0.0, 0.0, 0.0, 0.0, 0.01707986183464527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03339754417538643, 0.0, 0.0, 0.7379962205886841, 0.0, 0.0, 0.0, 0.0]]"
25,0.0005250147660262883,0,1.0,2,2 2 25,"[[0.0, 0.0, 0.9141342639923096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005826860666275024, 0.0, 0.0, 0.0, 0.0, 0.004899199120700359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04363645985722542, 0.0, 0.0, 0.03150324895977974, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9043824076652527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006185443606227636, 0.0, 0.0, 0.0, 0.0, 0.0049965339712798595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041886165738105774, 0.0, 0.0, 0.042549412697553635, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20620939135551453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015391377732157707, 0.0, 0.0, 0.0, 0.0, 0.01755346730351448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03186481446027756, 0.0, 0.0, 0.7289808988571167, 0.0, 0.0, 0.0, 0.0]]"
