update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,branch_mean_kl_from_pre_finetune,branch_selected_action_changes,branch_branch_survival_rate,branch_unique_selected_actions,branch_selected_actions,branch_policy_distributions,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far,entropy_t3
1,C0,48,96,48,-0.7444560198507583,0.16968714947376473,0.02399936318397522,-0.08972669392824173,1.6578642129898071,0.01854541338980198,0.53125,0.29435667395591736,0.5892795920372009,0.86875,1.7329646348953247,1.5681246519088745,0.0,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.15479692816734314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1375695765018463, 0.0, 0.0, 0.0, 0.0, 0.1708092987537384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2812860310077667, 0.0, 0.0, 0.2555381953716278, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15413975715637207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13571716845035553, 0.0, 0.0, 0.0, 0.0, 0.17249654233455658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2808273732662201, 0.0, 0.0, 0.2568192183971405, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1550024002790451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13805127143859863, 0.0, 0.0, 0.0, 0.0, 0.17250646650791168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28040194511413574, 0.0, 0.0, 0.25403785705566406, 0.0, 0.0, 0.0, 0.0]]",0.9083333333333333,0.07592027982620246,0.9,0.8,1.0,1.0,"[14, 22, 29]",0.5833333333333334,2,0.6791932659915256,3.380241870880127,3.3534705440203347,3.3265279134114585,2,1,2,0.0,0.5636687358982013,0.5636687358982013,observation-dependent adaptive,5,True,0.9083333333333333,
2,C0,48,96,96,0.014490636383493759,0.18905178068711806,0.015969643369317055,-0.03459719195961952,1.6302553415298462,-0.018043411895632744,0.21875,0.4549916088581085,0.226878821849823,0.8562500000000001,1.6740792989730835,1.5776777267456055,0.0,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.13899460434913635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13190026581287384, 0.0, 0.0, 0.0, 0.0, 0.20996250212192535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2718668580055237, 0.0, 0.0, 0.24727573990821838, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13817700743675232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13091234862804413, 0.0, 0.0, 0.0, 0.0, 0.21140702068805695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26658785343170166, 0.0, 0.0, 0.25291579961776733, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13780684769153595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13335232436656952, 0.0, 0.0, 0.0, 0.0, 0.21274876594543457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26996469497680664, 0.0, 0.0, 0.24612733721733093, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
3,C0,48,96,144,0.024562704086303733,0.17952379353519102,0.010728436522185802,-0.027354827150702477,1.602485179901123,0.0028311077039688826,0.0729166641831398,0.2565166652202606,0.044898081570863724,0.8250000000000001,1.618727207183838,1.5726391077041626,0.0,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.1663724035024643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11528219282627106, 0.0, 0.0, 0.0, 0.0, 0.22069871425628662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25596103072166443, 0.0, 0.0, 0.241685688495636, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1630854308605194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11604633927345276, 0.0, 0.0, 0.0, 0.0, 0.22359950840473175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24881047010421753, 0.0, 0.0, 0.24845829606056213, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1605449914932251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11778274923563004, 0.0, 0.0, 0.0, 0.0, 0.22654420137405396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2546256184577942, 0.0, 0.0, 0.2405024766921997, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
4,C0,48,96,192,-0.012347205857435838,0.151552700698918,0.010652228258550167,-0.024852976202964783,1.5741616487503052,0.008154666982591152,0.0625,0.31838560104370117,0.06638768315315247,0.8250000000000001,1.5939825773239136,1.5458301305770874,0.0,0,1.0,1,25 25 25,"[[0.0, 0.0, 0.20117531716823578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08757109940052032, 0.0, 0.0, 0.0, 0.0, 0.18221993744373322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2582438588142395, 0.0, 0.0, 0.27078977227211, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1954592615365982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08940480649471283, 0.0, 0.0, 0.0, 0.0, 0.18665821850299835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2486286759376526, 0.0, 0.0, 0.27984896302223206, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19059909880161285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09010155498981476, 0.0, 0.0, 0.0, 0.0, 0.19071818888187408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2583578824996948, 0.0, 0.0, 0.27022331953048706, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
5,C0,48,96,240,-0.08403972867131233,0.12830860072461853,0.00996366236358881,-0.02391834557056427,1.5639982223510742,0.00025305026792921126,0.125,0.4239705502986908,0.18839268386363983,0.9187500000000001,1.6185797452926636,1.5121898651123047,0.0,0,1.0,1,25 25 25,"[[0.0, 0.0, 0.2732502222061157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07251102477312088, 0.0, 0.0, 0.0, 0.0, 0.13553939759731293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23758496344089508, 0.0, 0.0, 0.2811144292354584, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.26142290234565735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07479532808065414, 0.0, 0.0, 0.0, 0.0, 0.14023707807064056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2276841700077057, 0.0, 0.0, 0.2958604693412781, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2564888894557953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0745587944984436, 0.0, 0.0, 0.0, 0.0, 0.14425159990787506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2386108934879303, 0.0, 0.0, 0.28608983755111694, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
6,C0,48,96,288,0.1175119645719727,0.14831018993475617,0.010736353695392609,-0.02361813187599182,1.5607056617736816,0.008252948522567749,0.1354166716337204,0.3577985465526581,0.12054289877414703,0.8562500000000001,1.6485520601272583,1.4689887762069702,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3777787983417511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06559735536575317, 0.0, 0.0, 0.0, 0.0, 0.10924211144447327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22401782870292664, 0.0, 0.0, 0.22336386144161224, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35921066999435425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06764288991689682, 0.0, 0.0, 0.0, 0.0, 0.11363732814788818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21467623114585876, 0.0, 0.0, 0.24483288824558258, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.35670745372772217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06725672632455826, 0.0, 0.0, 0.0, 0.0, 0.11702394485473633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22431890666484833, 0.0, 0.0, 0.2346930056810379, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
7,C0,48,96,336,-0.047983112270633364,0.140985403076013,0.010238274931907654,-0.027168720960617065,1.5433372259140015,0.01769685000181198,0.1770833283662796,0.3627322018146515,0.09528855979442596,0.8375,1.636123776435852,1.4416223764419556,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3895485997200012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07378442585468292, 0.0, 0.0, 0.0, 0.0, 0.11471213400363922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27300217747688293, 0.0, 0.0, 0.1489526778459549, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3721694350242615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07574775815010071, 0.0, 0.0, 0.0, 0.0, 0.11962693929672241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2671624422073364, 0.0, 0.0, 0.16529345512390137, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3662530183792114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07607528567314148, 0.0, 0.0, 0.0, 0.0, 0.12427036464214325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27498114109039307, 0.0, 0.0, 0.15842020511627197, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
8,C0,48,96,384,-0.04241776936004558,0.13668880118486798,0.01073139626532793,-0.02794857881963253,1.5097135305404663,0.010363377630710602,0.02083333395421505,0.4159740209579468,0.19656069576740265,0.88125,1.5709484815597534,1.4352599382400513,0.0,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.3200262188911438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08005032688379288, 0.0, 0.0, 0.0, 0.0, 0.12106123566627502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3405032455921173, 0.0, 0.0, 0.13835901021957397, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3016462028026581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08238666504621506, 0.0, 0.0, 0.0, 0.0, 0.1278356909751892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33619222044944763, 0.0, 0.0, 0.15193912386894226, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2949260473251343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08328304439783096, 0.0, 0.0, 0.0, 0.0, 0.13441358506679535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33981919288635254, 0.0, 0.0, 0.14755821228027344, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
9,C0,48,96,432,0.04942625328401726,0.13001682011235127,0.008491807617247105,-0.030781323090195656,1.463178277015686,0.017468908801674843,0.1770833283662796,0.39216476678848267,0.08304370194673538,0.8875000000000001,1.4639854431152344,1.434457778930664,0.0,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.27615296840667725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07659824937582016, 0.0, 0.0, 0.0, 0.0, 0.11217376589775085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3884285092353821, 0.0, 0.0, 0.14664648473262787, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.25504711270332336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07971994578838348, 0.0, 0.0, 0.0, 0.0, 0.12166118621826172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38161924481391907, 0.0, 0.0, 0.1619524359703064, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24659308791160583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08103186637163162, 0.0, 0.0, 0.0, 0.0, 0.1308985948562622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38208043575286865, 0.0, 0.0, 0.15939603745937347, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
10,C0,48,96,480,-0.02774348446726797,0.12813855131621243,0.0078102475963532925,-0.02557436376810074,1.397234320640564,0.02370576560497284,0.1145833358168602,0.3278331160545349,0.024096529930830002,0.8812500000000001,1.3834776878356934,1.3972649574279785,0.0,0,1.0,1,22 22 22,"[[0.0, 0.0, 0.26115965843200684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06688226014375687, 0.0, 0.0, 0.0, 0.0, 0.10354859381914139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.395560622215271, 0.0, 0.0, 0.1728488802909851, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23854583501815796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07087501138448715, 0.0, 0.0, 0.0, 0.0, 0.115662582218647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38222503662109375, 0.0, 0.0, 0.19269151985645294, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22487875819206238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07361733913421631, 0.0, 0.0, 0.0, 0.0, 0.1309797763824463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3759666085243225, 0.0, 0.0, 0.1945575624704361, 0.0, 0.0, 0.0, 0.0]]",0.9250000000000002,0.08291561975888496,0.95,0.8,1.0,1.0,"[9, 2, 10]",1.0,1,-0.0,3.2590460777282715,3.2792146603266397,3.3129616181055703,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9083333333333333,
