update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.2334375,0.2334375,DAD,1.6651556491851807,64,3.324920654296875,,,,,,,,,
2,0.2296875,0.2296875,DAD,1.4594950675964355,128,3.3238964080810547,,,,,,,,,
3,0.2371875,0.2371875,DAD,1.4371700286865234,192,3.323267698287964,,,,,,,,,
4,0.2334375,0.2334375,DAD,1.444657325744629,256,3.323291063308716,,,,,,,,,
5,0.23203124999999997,0.23203124999999997,DAD,1.4427363872528076,320,3.323645830154419,,,,,,,,,
6,0.23953124999999997,0.23953124999999997,DAD,1.4426853656768799,384,3.3228325843811035,,,,,,,,,
7,0.23671874999999998,0.23671874999999998,DAD,1.431199073791504,448,3.32226824760437,,,,,,,,,
8,0.2475,0.2475,DAD,1.431079626083374,512,3.321763753890991,,,,,,,,,
9,0.24421875,0.24421875,DAD,1.4512267112731934,576,3.3208673000335693,,,,,,,,,
10,0.226875,0.226875,DAD,1.4370083808898926,640,3.3202569484710693,,,,,,,,,
11,0.2446875,0.2446875,DAD,1.2202978134155273,704,3.3193295001983643,,,,,,,,,
12,0.2371875,0.2371875,DAD,0.9964358806610107,768,3.3187668323516846,,,,,,,,,
13,0.23203124999999997,0.23203124999999997,DAD,1.222684383392334,832,3.3181099891662598,,,,,,,,,
14,0.23015624999999998,0.23015624999999998,DAD,1.2016313076019287,896,3.3173272609710693,,,,,,,,,
15,0.226875,0.226875,DAD,1.2009119987487793,960,3.316743850708008,,,,,,,,,
16,0.22359374999999998,0.22359374999999998,DAD,1.2021832466125488,1024,3.3172059059143066,,,,,,,,,
17,0.23484375,0.23484375,DAD,1.2018091678619385,1088,3.3172638416290283,,,,,,,,,
18,0.24046875,0.24046875,DAD,1.2047412395477295,1152,3.3172130584716797,,,,,,,,,
19,0.22781250000000003,0.22781250000000003,DAD,1.2028017044067383,1216,3.3174495697021484,,,,,,,,,
20,0.24421875,0.24421875,DAD,1.1999974250793457,1280,3.3170254230499268,,,,,,,,,
21,0.23015624999999998,0.23015624999999998,DAD,1.2171223163604736,1344,3.316763401031494,,,,,,,,,
22,0.24140625,0.24140625,DAD,1.2012128829956055,1408,3.3169891834259033,,,,,,,,,
23,0.22453125000000002,0.22453125000000002,DAD,1.2012507915496826,1472,3.3171632289886475,,,,,,,,,
24,0.22828125,0.22828125,DAD,1.2020914554595947,1536,3.316779851913452,,,,,,,,,
25,0.2128125,0.2128125,DAD,1.2042226791381836,1600,3.3169631958007812,0.24421874999999998,74,3.9880392257730763,0.578125,0.0,1,0.0,0.24421874999999998,1
26,0.23203124999999997,0.23203124999999997,DAD,1.2027263641357422,1664,3.3174381256103516,,,,,,,,,
27,0.23812499999999998,0.23812499999999998,DAD,1.199920892715454,1728,3.317523241043091,,,,,,,,,
28,0.22921874999999997,0.22921874999999997,DAD,1.1991033554077148,1792,3.317831039428711,,,,,,,,,
29,0.22453125,0.22453125,DAD,1.2040050029754639,1856,3.3177545070648193,,,,,,,,,
30,0.22640624999999998,0.22640624999999998,DAD,1.1982142925262451,1920,3.3172996044158936,,,,,,,,,
31,0.24,0.24,DAD,1.204923152923584,1984,3.317814588546753,,,,,,,,,
32,0.22640624999999998,0.22640624999999998,DAD,1.2000272274017334,2048,3.317432403564453,,,,,,,,,
33,0.230625,0.230625,DAD,1.1867334842681885,2112,3.3171005249023438,,,,,,,,,
34,0.230625,0.230625,DAD,1.2369506359100342,2176,3.3168747425079346,,,,,,,,,
35,0.22218749999999998,0.22218749999999998,DAD,1.2030937671661377,2240,3.3165440559387207,,,,,,,,,
36,0.24984375,0.24984375,DAD,1.2030305862426758,2304,3.3161141872406006,,,,,,,,,
37,0.22265625,0.22265625,DAD,1.203752040863037,2368,3.31622314453125,,,,,,,,,
38,0.20953124999999997,0.20953124999999997,DAD,1.2006773948669434,2432,3.3153843879699707,,,,,,,,,
39,0.23015625,0.23015625,DAD,1.2034964561462402,2496,3.315169095993042,,,,,,,,,
40,0.23203125,0.23203125,DAD,1.206423282623291,2560,3.3144690990448,,,,,,,,,
41,0.22312500000000002,0.22312500000000002,DAD,1.204374074935913,2624,3.313704252243042,,,,,,,,,
42,0.23484375,0.23484375,DAD,1.2214322090148926,2688,3.3136260509490967,,,,,,,,,
43,0.24843749999999998,0.24843749999999998,DAD,1.263166904449463,2752,3.3126487731933594,,,,,,,,,
44,0.22734374999999998,0.22734374999999998,DAD,1.2525901794433594,2816,3.312354326248169,,,,,,,,,
45,0.23484375,0.23484375,DAD,1.2812316417694092,2880,3.3123257160186768,,,,,,,,,
46,0.23625,0.23625,DAD,1.2588789463043213,2944,3.312044858932495,,,,,,,,,
47,0.22546875,0.22546875,DAD,1.2646868228912354,3008,3.311281681060791,,,,,,,,,
48,0.24093750000000003,0.24093750000000003,DAD,1.263597011566162,3072,3.3111648559570312,,,,,,,,,
49,0.226875,0.226875,DAD,1.2617816925048828,3136,3.3105123043060303,,,,,,,,,
50,0.25171875,0.25171875,DAD,1.2588069438934326,3200,3.3103439807891846,0.240703125,16,2.0924126929141105,0.125,0.0,1,0.0,0.240703125,0
51,0.24421874999999998,0.24421874999999998,DAD,1.2698678970336914,3264,3.3100697994232178,,,,,,,,,
52,0.22874999999999998,0.22874999999999998,DAD,1.261488437652588,3328,3.3099095821380615,,,,,,,,,
53,0.23906249999999998,0.23906249999999998,DAD,1.2626404762268066,3392,3.309126615524292,,,,,,,,,
54,0.23671874999999998,0.23671874999999998,DAD,1.264920949935913,3456,3.3088395595550537,,,,,,,,,
55,0.22875,0.22875,DAD,1.2634186744689941,3520,3.307729721069336,,,,,,,,,
56,0.23062500000000002,0.23062500000000002,DAD,1.262369155883789,3584,3.3072831630706787,,,,,,,,,
57,0.25078124999999996,0.25078124999999996,DAD,1.2466380596160889,3648,3.307547092437744,,,,,,,,,
58,0.23625,0.23625,DAD,1.2192914485931396,3712,3.3067994117736816,,,,,,,,,
59,0.23531249999999998,0.23531249999999998,DAD,1.3154997825622559,3776,3.3064987659454346,,,,,,,,,
60,0.23203125,0.23203125,DAD,1.3103110790252686,3840,3.3066489696502686,,,,,,,,,
61,0.23859375,0.23859375,DAD,1.3073272705078125,3904,3.3062660694122314,,,,,,,,,
62,0.23671874999999998,0.23671874999999998,DAD,1.31024169921875,3968,3.3058021068573,,,,,,,,,
63,0.23625,0.23625,DAD,1.3137907981872559,4032,3.3054146766662598,,,,,,,,,
64,0.24234374999999997,0.24234374999999997,DAD,1.3106672763824463,4096,3.3047845363616943,,,,,,,,,
65,0.21515625,0.21515625,DAD,1.3071277141571045,4160,3.303253650665283,,,,,,,,,
66,0.24937499999999999,0.24937499999999999,DAD,1.3131725788116455,4224,3.3030858039855957,,,,,,,,,
67,0.23859375,0.23859375,DAD,1.3554039001464844,4288,3.302135467529297,,,,,,,,,
68,0.2325,0.2325,DAD,1.345607042312622,4352,3.300713300704956,,,,,,,,,
69,0.2371875,0.2371875,DAD,1.3467390537261963,4416,3.3012378215789795,,,,,,,,,
70,0.24046874999999998,0.24046874999999998,DAD,1.337094783782959,4480,3.300035238265991,,,,,,,,,
71,0.23812499999999998,0.23812499999999998,DAD,1.374323844909668,4544,3.2997806072235107,,,,,,,,,
72,0.2315625,0.2315625,DAD,1.39286208152771,4608,3.298882246017456,,,,,,,,,
73,0.23765624999999996,0.23765624999999996,DAD,1.394317388534546,4672,3.2986481189727783,,,,,,,,,
74,0.21703125,0.21703125,DAD,1.4089252948760986,4736,3.2979207038879395,,,,,,,,,
75,0.2559375,0.2559375,DAD,1.470550298690796,4800,3.2981433868408203,0.23929687499999996,14,1.7697757108775172,0.109375,0.0,1,0.0,0.23929687499999996,0
76,0.24140625,0.24140625,DAD,0.6028258800506592,4864,3.297194004058838,,,,,,,,,
77,0.22921875,0.22921875,DAD,0.6063342094421387,4928,3.2964844703674316,,,,,,,,,
78,0.21421874999999999,0.21421874999999999,DAD,1.32643723487854,4992,3.2962746620178223,,,,,,,,,
79,0.23296875,0.23296875,DAD,1.4417240619659424,5056,3.2950477600097656,,,,,,,,,
80,0.23062499999999997,0.23062499999999997,DAD,1.432910442352295,5120,3.2940633296966553,,,,,,,,,
81,0.22640624999999998,0.22640624999999998,DAD,1.4340693950653076,5184,3.29417085647583,,,,,,,,,
82,0.23859375,0.23859375,DAD,1.4401359558105469,5248,3.2931039333343506,,,,,,,,,
83,0.23578125,0.23578125,DAD,1.4531924724578857,5312,3.29229736328125,,,,,,,,,
84,0.22218749999999998,0.22218749999999998,DAD,1.4611597061157227,5376,3.29180645942688,,,,,,,,,
85,0.23906249999999998,0.23906249999999998,DAD,1.4342105388641357,5440,3.2911670207977295,,,,,,,,,
86,0.22218749999999998,0.22218749999999998,DAD,1.4338150024414062,5504,3.2911765575408936,,,,,,,,,
87,0.24515625,0.24515625,DAD,1.4391982555389404,5568,3.2901551723480225,,,,,,,,,
88,0.23390624999999998,0.23390624999999998,DAD,1.4501426219940186,5632,3.2895729541778564,,,,,,,,,
89,0.23249999999999998,0.23249999999999998,DAD,1.432948112487793,5696,3.2890288829803467,,,,,,,,,
90,0.22640624999999998,0.22640624999999998,DAD,1.438765048980713,5760,3.2885358333587646,,,,,,,,,
91,0.22828125,0.22828125,DAD,1.4497160911560059,5824,3.289527177810669,,,,,,,,,
92,0.23531249999999998,0.23531249999999998,DAD,1.438544750213623,5888,3.2882912158966064,,,,,,,,,
93,0.23249999999999998,0.23249999999999998,DAD,1.430539846420288,5952,3.2879798412323,,,,,,,,,
94,0.22312499999999996,0.22312499999999996,DAD,1.4489336013793945,6016,3.2884414196014404,,,,,,,,,
95,0.22171875,0.22171875,DAD,1.431443452835083,6080,3.287416934967041,,,,,,,,,
96,0.226875,0.226875,DAD,1.486389398574829,6144,3.2876946926116943,,,,,,,,,
97,0.2334375,0.2334375,DAD,1.4444301128387451,6208,3.2870044708251953,,,,,,,,,
98,0.23578125,0.23578125,DAD,1.4511384963989258,6272,3.2870500087738037,,,,,,,,,
99,0.22640625,0.22640625,DAD,1.4445364475250244,6336,3.286640167236328,,,,,,,,,
100,0.23109375,0.23109375,DAD,1.4399518966674805,6400,3.2863190174102783,0.235078125,8,1.7183482341329444,0.0625,0.0,1,0.0,0.235078125,0
101,0.23249999999999998,0.23249999999999998,DAD,1.449598789215088,6464,3.2849228382110596,,,,,,,,,
102,0.2259375,0.2259375,DAD,1.4408133029937744,6528,3.2854573726654053,,,,,,,,,
103,0.24937499999999999,0.24937499999999999,DAD,1.4435076713562012,6592,3.2851643562316895,,,,,,,,,
104,0.23296875,0.23296875,DAD,1.4358506202697754,6656,3.2849280834198,,,,,,,,,
105,0.22875,0.22875,DAD,1.4380977153778076,6720,3.2855827808380127,,,,,,,,,
106,0.2240625,0.2240625,DAD,1.4342029094696045,6784,3.284703016281128,,,,,,,,,
107,0.23249999999999998,0.23249999999999998,DAD,1.4594368934631348,6848,3.2833011150360107,,,,,,,,,
108,0.22546875,0.22546875,DAD,1.4351918697357178,6912,3.283917188644409,,,,,,,,,
109,0.2428125,0.2428125,DAD,1.4292528629302979,6976,3.2822208404541016,,,,,,,,,
110,0.2296875,0.2296875,DAD,1.4284553527832031,7040,3.282010793685913,,,,,,,,,
111,0.223125,0.223125,DAD,1.429591178894043,7104,3.279378890991211,,,,,,,,,
112,0.21562499999999998,0.21562499999999998,DAD,1.4522156715393066,7168,3.278390645980835,,,,,,,,,
113,0.22078124999999998,0.22078124999999998,DAD,1.4307036399841309,7232,3.277402639389038,,,,,,,,,
114,0.22734374999999998,0.22734374999999998,DAD,1.4367413520812988,7296,3.274853229522705,,,,,,,,,
115,0.23578125,0.23578125,DAD,1.4308533668518066,7360,3.2730350494384766,,,,,,,,,
116,0.22453125,0.22453125,DAD,1.442502498626709,7424,3.2714405059814453,,,,,,,,,
117,0.22125,0.22125,DAD,1.4361274242401123,7488,3.2701451778411865,,,,,,,,,
118,0.24046875,0.24046875,DAD,1.4374046325683594,7552,3.2683656215667725,,,,,,,,,
119,0.2296875,0.2296875,DAD,1.4465241432189941,7616,3.267469882965088,,,,,,,,,
120,0.23296875,0.23296875,DAD,1.444242000579834,7680,3.265793561935425,,,,,,,,,
121,0.22593749999999996,0.22593749999999996,DAD,1.4449598789215088,7744,3.265035629272461,,,,,,,,,
122,0.22734374999999998,0.22734374999999998,DAD,1.4483497142791748,7808,3.263977527618408,,,,,,,,,
123,0.23296875,0.23296875,DAD,1.4387450218200684,7872,3.2633168697357178,,,,,,,,,
124,0.2259375,0.2259375,DAD,1.4444103240966797,7936,3.2609283924102783,,,,,,,,,
125,0.22781249999999997,0.22781249999999997,DAD,1.4332730770111084,8000,3.2623772621154785,0.2371875,7,1.667321105394953,0.0546875,0.0,1,0.0,0.2371875,0
126,0.24,0.24,DAD,1.250410795211792,8064,3.261134386062622,,,,,,,,,
127,0.23249999999999998,0.23249999999999998,DAD,0.9686019420623779,8128,3.2592735290527344,,,,,,,,,
128,0.23859375,0.23859375,DAD,1.22977876663208,8192,3.2579009532928467,,,,,,,,,
129,0.24093749999999997,0.24093749999999997,DAD,1.2114543914794922,8256,3.2565860748291016,,,,,,,,,
130,0.23062499999999997,0.23062499999999997,DAD,1.208799123764038,8320,3.2556309700012207,,,,,,,,,
131,0.24421874999999998,0.24421874999999998,DAD,1.2055587768554688,8384,3.2550048828125,,,,,,,,,
132,0.22593749999999999,0.22593749999999999,DAD,1.2080631256103516,8448,3.25349497795105,,,,,,,,,
133,0.23249999999999998,0.23249999999999998,DAD,1.2068781852722168,8512,3.2511048316955566,,,,,,,,,
134,0.22874999999999998,0.22874999999999998,DAD,1.2084252834320068,8576,3.250077962875366,,,,,,,,,
135,0.22546875,0.22546875,DAD,1.2005534172058105,8640,3.2491092681884766,,,,,,,,,
136,0.22078124999999998,0.22078124999999998,DAD,1.2095463275909424,8704,3.248241424560547,,,,,,,,,
137,0.24093749999999997,0.24093749999999997,DAD,1.2067863941192627,8768,3.2461438179016113,,,,,,,,,
138,0.2296875,0.2296875,DAD,1.2094953060150146,8832,3.2455010414123535,,,,,,,,,
139,0.24515625000000002,0.24515625000000002,DAD,1.2201156616210938,8896,3.244413137435913,,,,,,,,,
140,0.2371875,0.2371875,DAD,1.2145299911499023,8960,3.245079755783081,,,,,,,,,
141,0.23390624999999998,0.23390624999999998,DAD,1.209127426147461,9024,3.2432467937469482,,,,,,,,,
142,0.2315625,0.2315625,DAD,1.208876132965088,9088,3.2430245876312256,,,,,,,,,
143,0.21140625000000002,0.21140625000000002,DAD,1.20930814743042,9152,3.2407097816467285,,,,,,,,,
144,0.24140625,0.24140625,DAD,1.2098639011383057,9216,3.2405173778533936,,,,,,,,,
145,0.23953125,0.23953125,DAD,1.2084743976593018,9280,3.2404403686523438,,,,,,,,,
146,0.2240625,0.2240625,DAD,1.2117996215820312,9344,3.2405877113342285,,,,,,,,,
147,0.22218749999999998,0.22218749999999998,DAD,1.2063100337982178,9408,3.2407021522521973,,,,,,,,,
148,0.22359374999999998,0.22359374999999998,DAD,1.207237958908081,9472,3.2430245876312256,,,,,,,,,
149,0.22171875000000002,0.22171875000000002,DAD,1.2088572978973389,9536,3.2420365810394287,,,,,,,,,
150,0.2240625,0.2240625,DAD,1.2103142738342285,9600,3.243109941482544,0.2371875,9,1.7081117393877554,0.0703125,0.0,1,0.0,0.2371875,0
151,0.23765625,0.23765625,DAD,1.197786569595337,9664,3.242037296295166,,,,,,,,,
152,0.22640624999999998,0.22640624999999998,DAD,1.229191780090332,9728,3.242069959640503,,,,,,,,,
153,0.22593749999999999,0.22593749999999999,DAD,1.2056708335876465,9792,3.241737127304077,,,,,,,,,
154,0.22734374999999996,0.22734374999999996,DAD,1.2082395553588867,9856,3.2419254779815674,,,,,,,,,
155,0.23578125000000003,0.23578125000000003,DAD,1.208411693572998,9920,3.242779493331909,,,,,,,,,
156,0.226875,0.226875,DAD,1.2088115215301514,9984,3.2427353858947754,,,,,,,,,
157,0.23437500000000003,0.23437500000000003,DAD,1.2246530055999756,10048,3.243932008743286,,,,,,,,,
158,0.2428125,0.2428125,DAD,1.2709577083587646,10112,3.2464969158172607,,,,,,,,,
159,0.24328125,0.24328125,DAD,1.268766164779663,10176,3.2459867000579834,,,,,,,,,
160,0.23578125,0.23578125,DAD,1.2640964984893799,10240,3.2473526000976562,,,,,,,,,
161,0.23249999999999998,0.23249999999999998,DAD,1.259795904159546,10304,3.245393753051758,,,,,,,,,
162,0.23859375,0.23859375,DAD,1.2802088260650635,10368,3.2450196743011475,,,,,,,,,
163,0.22734374999999998,0.22734374999999998,DAD,1.2659780979156494,10432,3.2453880310058594,,,,,,,,,
164,0.24328125,0.24328125,DAD,1.2682390213012695,10496,3.2456116676330566,,,,,,,,,
165,0.24515625,0.24515625,DAD,1.2661263942718506,10560,3.2452855110168457,,,,,,,,,
166,0.21890624999999997,0.21890624999999997,DAD,1.2662115097045898,10624,3.2465312480926514,,,,,,,,,
167,0.22265625,0.22265625,DAD,1.266526699066162,10688,3.247116804122925,,,,,,,,,
168,0.2371875,0.2371875,DAD,1.2497303485870361,10752,3.247206449508667,,,,,,,,,
169,0.23531249999999998,0.23531249999999998,DAD,1.2742631435394287,10816,3.2478597164154053,,,,,,,,,
170,0.23390624999999998,0.23390624999999998,DAD,1.265984058380127,10880,3.2488644123077393,,,,,,,,,
171,0.23531249999999998,0.23531249999999998,DAD,1.2696454524993896,10944,3.2482025623321533,,,,,,,,,
