method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
myopic,12,76,1.0,0.6,0.4,True,4.144623612053692,55,55,19.333333333333332,1 0 2,3.813770856 1.970906863 1.234682992
myopic,13,77,1.0,0.45,0.55,True,3.649797324091196,55,55,19.333333333333332,1 0 2,3.133869477 1.844404717 1.30328369
myopic,14,78,0.9,0.3,0.6000000000000001,True,6.271103851031512,27,27,10.0,1 29 0,2.180069447 3.605260551 2.473852075
myopic,15,79,0.8,0.2,0.6000000000000001,True,7.340166348032653,1,11,1.3333333333333333,1 29 23,1.909499023 2.604073017 3.55447362
myopic,0,80,0.7,0.1,0.6,True,6.153140911832452,0,6,1.0,1 25 27,1.698956489 1.902383289 3.161113861
myopic,1,81,0.6,0.1,0.5,True,6.6853142159525305,11,12,4.666666666666667,1 25 2,1.702017275 2.615494195 1.738854432
myopic,2,82,0.8,0.3,0.5,True,6.8908804228994995,27,29,10.0,1 28 0,2.117730868 3.780654523 1.207644393
myopic,3,83,1.0,0.5,0.5,True,6.923858182970434,55,56,19.333333333333332,1 0 2,3.416829298 1.876319124 1.691878763
myopic,4,84,1.0,0.4,0.6,True,6.042341839987785,32,39,11.666666666666666,1 4 0,2.657726737 2.010586393 1.251940483
myopic,5,85,0.9,0.25,0.65,True,3.486470415024087,11,13,4.666666666666667,1 29 0,2.189582597 2.575243445 1.210428256
myopic,6,86,1.0,0.6,0.4,True,3.092254951130599,55,55,19.333333333333332,1 0 2,3.541299865 1.573234094 1.274687733
myopic,7,87,1.0,0.6,0.4,True,6.694152259035036,55,55,19.333333333333332,1 0 2,3.785903669 1.425086545 1.340722068
myopic,8,88,0.7,0.1,0.6,True,5.1028917140793055,21,27,8.0,1 27 2,1.573841588 1.798767706 1.512530173
myopic,9,89,0.8,0.35,0.45000000000000007,True,3.8162870979867876,27,28,10.0,1 28 0,2.127371521 7.8365841 1.705838285
myopic,10,90,0.7,0.15,0.5499999999999999,True,5.387066829018295,2,8,1.6666666666666667,1 3 27,1.665613449 3.352053657 2.800027385
myopic,11,91,0.8,0.1,0.7000000000000001,True,5.371499269036576,7,10,3.3333333333333335,1 3 2,1.622181693 3.130508137 0.941075971
myopic,12,92,1.0,0.6,0.4,True,3.0892783429007977,55,55,19.333333333333332,1 0 2,3.796572106 1.913288483 1.164736508
myopic,13,93,1.0,0.45,0.55,True,4.9155640550889075,55,55,19.333333333333332,1 0 2,3.102303907 1.85513249 1.267075774
myopic,14,94,0.9,0.3,0.6000000000000001,True,3.341794894076884,27,31,10.0,1 28 0,2.129050287 5.253164306 2.458969237
myopic,15,95,0.7,0.2,0.49999999999999994,True,4.003205209039152,27,27,10.0,1 25 0,1.72564219 4.016588396 2.834807103
myopic,0,96,0.7,0.1,0.6,True,4.32935194298625,17,22,6.666666666666667,1 27 0,1.560554432 3.149093462 1.451653219
myopic,1,97,0.6,0.1,0.5,True,3.5871548058930784,11,16,4.666666666666667,1 25 2,1.711599543 2.615670499 1.817475968
myopic,2,98,0.8,0.3,0.5,True,3.76839327509515,10,33,4.333333333333333,1 28 2,2.036106747 3.879399099 1.722113428
myopic,3,99,1.0,0.5,0.5,True,4.840557872084901,55,55,19.333333333333332,1 0 2,3.496157089 1.728722032 1.723562908
myopic,4,100,1.0,0.4,0.6,True,5.7759909180458635,27,32,10.0,1 28 0,2.798700155 3.090439684 1.03028517
myopic,5,101,0.9,0.25,0.65,True,6.4767300670500845,17,28,6.666666666666667,1 27 0,2.066623005 2.870708646 1.347834528
myopic,6,102,1.0,0.6,0.4,True,6.735319269122556,55,55,19.333333333333332,1 0 2,3.594361211 1.316987198 1.271206163
myopic,7,103,1.0,0.6,0.4,True,6.841763998148963,55,56,19.333333333333332,1 0 2,3.736785571 1.417564231 1.317332349
myopic,8,104,0.7,0.1,0.6,True,6.216479511931539,19,29,7.333333333333333,1 27 0,1.529409352 1.789897988 1.415694885
myopic,9,105,0.9,0.35,0.55,True,3.3613624931313097,11,16,4.666666666666667,1 29 0,2.257479486 2.68341327 1.653882883
myopic,10,106,0.7,0.15,0.5499999999999999,True,3.8359319961164147,1,11,1.3333333333333333,1 3 22,1.649075496 3.288103871 2.460883953
myopic,11,107,0.9,0.1,0.8,True,3.319743901025504,18,27,7.0,1 27 0,1.550572243 1.290790522 2.718261974
myopic,12,108,1.0,0.6,0.4,True,3.623776071006432,55,56,19.333333333333332,1 0 2,3.581018987 1.902961019 1.241417328
myopic,13,109,1.0,0.45,0.55,True,2.7965039499104023,55,55,19.333333333333332,1 0 2,3.038740472 1.80152796 1.02012419
myopic,14,110,0.9,0.3,0.6000000000000001,True,5.8320203081239015,1,5,1.3333333333333333,1 27 24,2.072150152 1.452438678 3.351019786
myopic,15,111,0.8,0.2,0.6000000000000001,True,3.641166203888133,5,19,2.6666666666666665,1 29 3,1.89974931 2.501826312 3.297339047
myopic,0,112,0.7,0.1,0.6,True,5.10742425895296,5,21,2.6666666666666665,1 27 0,1.554092147 3.303928264 1.535586811
myopic,1,113,0.6,0.1,0.5,True,7.632959576090798,28,32,10.333333333333334,1 28 0,1.596799929 4.894080706 2.060600488
myopic,2,114,0.9,0.3,0.6000000000000001,True,4.649044625926763,5,12,2.6666666666666665,1 29 2,2.20408271 4.663682954 1.694835506
myopic,3,115,1.0,0.5,0.5,True,3.7053290728945285,55,56,19.333333333333332,1 0 2,3.51084544 1.740157813 1.644910913
myopic,4,116,1.0,0.4,0.6,True,3.538912920979783,28,33,10.333333333333334,1 8 0,2.816467525 2.905766165 1.296692809
myopic,5,117,0.9,0.25,0.65,True,7.650902356021106,27,33,10.0,1 28 0,2.059177446 6.960896873 1.382966907
myopic,6,118,1.0,0.6,0.4,True,6.97133967699483,55,55,19.333333333333332,1 0 2,3.503060279 1.356124906 1.398974196
myopic,7,119,1.0,0.6,0.4,True,6.505826557055116,55,56,19.333333333333332,1 0 2,3.830122787 1.365761785 1.41854226
myopic,8,120,0.7,0.1,0.6,True,4.382728743832558,2,29,1.6666666666666667,1 27 2,1.513569365 1.757426145 1.441136422
myopic,9,121,0.8,0.35,0.45000000000000007,True,3.9442148490343243,27,28,10.0,1 29 0,1.986223152 3.12583582 1.704065596
myopic,10,122,0.8,0.15,0.65,True,4.037490478018299,6,22,3.0,1 25 6,1.749351476 1.785729051 1.572427914
myopic,11,123,0.9,0.1,0.8,True,3.640273279044777,27,30,10.0,1 27 0,1.491840494 1.389125139 2.797341403
myopic,12,124,1.0,0.6,0.4,True,7.340684902854264,55,55,19.333333333333332,1 0 2,3.748323852 1.961337194 1.100898313
myopic,13,125,1.0,0.45,0.55,True,2.7321976451203227,55,55,19.333333333333332,1 0 2,3.084941119 1.848317474 1.229863593
myopic,14,126,0.9,0.3,0.6000000000000001,True,2.17758379294537,11,13,4.666666666666667,1 29 0,1.947951607 3.5036211 2.403211678
myopic,15,127,0.8,0.2,0.6000000000000001,True,3.7810783630702645,27,32,10.0,1 28 0,2.008825464 3.729864053 2.822222127
myopic,0,128,0.7,0.1,0.6,True,4.088567742146552,17,28,6.666666666666667,1 27 0,1.539519852 3.066160501 1.612888321
myopic,1,129,0.8,0.1,0.7000000000000001,True,3.456303584156558,27,32,10.0,1 29 0,1.895538202 7.536546697 2.09452862
myopic,2,130,0.8,0.3,0.5,True,3.8020541248843074,4,8,2.3333333333333335,1 29 5,2.171485923 4.88383225 1.156615264
myopic,3,131,1.0,0.5,0.5,True,5.2794787511229515,55,55,19.333333333333332,1 0 2,3.578823881 1.876158294 1.716409164
myopic,4,132,1.0,0.4,0.6,True,5.053599936887622,27,38,10.0,1 28 0,2.786834527 3.20530002 1.238345809
myopic,5,133,0.9,0.25,0.65,True,4.633727781008929,11,15,4.666666666666667,1 29 0,1.995925757 2.572213902 1.361245086
myopic,6,134,1.0,0.6,0.4,True,4.5508773231413215,55,55,19.333333333333332,1 0 2,3.672586831 1.483374394 1.239519629
myopic,7,135,1.0,0.6,0.4,True,3.9772293539717793,55,55,19.333333333333332,1 0 2,3.601318333 1.391505217 1.385556925
myopic,8,136,0.6,0.1,0.5,True,3.2312346280086786,27,32,10.0,1 13 0,1.612513737 6.288485877 1.50227991
myopic,9,137,0.8,0.35,0.45000000000000007,True,1.1845398698933423,9,15,4.0,1 28 2,2.102729539 7.793198098 1.386987997
myopic,10,138,0.7,0.15,0.5499999999999999,True,1.1847462670411915,4,11,2.3333333333333335,1 8 12,1.662815949 3.47180627 2.260900109
myopic,11,139,0.7,0.1,0.6,True,1.2164229929912835,5,29,2.6666666666666665,1 27 2,1.523374367 1.394086641 1.141935443
myopic,12,140,1.0,0.6,0.4,True,1.417190812062472,55,56,19.333333333333332,1 0 2,3.634629708 1.95784496 1.170422945
myopic,13,141,1.0,0.45,0.55,True,1.2128927379380912,55,55,19.333333333333332,1 0 2,3.06547522 1.875722206 1.242031693
myopic,14,142,0.9,0.3,0.6000000000000001,True,1.218309863936156,27,31,10.0,1 29 0,2.24434752 3.398408223 2.361554535
myopic,15,143,0.8,0.2,0.6000000000000001,True,1.2328233779408038,5,9,2.6666666666666665,1 29 3,1.858117636 2.50360814 3.375598165
myopic,0,144,0.7,0.1,0.6,True,1.245290656806901,27,30,10.0,1 27 0,1.448742135 3.213848451 1.518623245
myopic,1,145,0.6,0.1,0.5,True,1.3263950678519905,5,5,2.6666666666666665,1 25 2,1.739082697 2.537786522 1.796768325
myopic,2,146,0.8,0.3,0.5,True,1.2664619809947908,0,6,1.0,1 29 15,2.185038001 4.860632883 1.284950334
myopic,3,147,1.0,0.5,0.5,True,1.2594564859755337,55,55,19.333333333333332,1 0 2,3.567524082 1.696032108 1.611670893
myopic,4,148,1.0,0.4,0.6,True,1.3150782908778638,27,38,10.0,1 29 0,2.723983805 2.363264581 1.065481431
myopic,5,149,0.9,0.25,0.65,True,1.2615203058812767,27,31,10.0,1 28 0,2.032342949 6.856593779 1.276838383
myopic,6,150,1.0,0.6,0.4,True,1.2529566721059382,55,55,19.333333333333332,1 0 2,3.637951469 1.459302948 1.203067416
myopic,7,151,1.0,0.6,0.4,True,1.2419973278883845,55,55,19.333333333333332,1 0 2,3.656788247 1.504046872 1.341156185
myopic,8,152,0.6,0.1,0.5,True,1.2719807068351656,27,33,10.0,1 23 0,1.596697047 6.385523495 1.427322096
myopic,9,153,0.8,0.35,0.45000000000000007,True,1.2686541609000415,7,14,3.3333333333333335,1 23 2,2.165681176 7.405109609 1.513800523
myopic,10,154,0.9,0.15,0.75,True,1.2711059839930385,1,29,1.3333333333333333,1 25 22,1.765174949 1.866681737 2.509258826
myopic,11,155,0.8,0.1,0.7000000000000001,True,1.2938302410766482,3,11,2.0,1 8 17,1.587975532 3.108589502 1.101584094
myopic,12,156,1.0,0.6,0.4,True,1.2694451371207833,55,55,19.333333333333332,1 0 2,3.668443711 1.971528062 1.315277964
myopic,13,157,1.0,0.45,0.55,True,1.277801269898191,55,55,19.333333333333332,1 0 2,3.091924049 1.802526916 1.241935344
myopic,14,158,0.9,0.3,0.6000000000000001,True,1.282970289932564,27,32,10.0,1 29 0,2.302255137 3.597030939 2.270571989
myopic,15,159,0.7,0.2,0.49999999999999994,True,1.2771298720035702,27,29,10.0,1 25 0,1.781186645 3.88410886 2.734984956
myopic,0,160,0.7,0.1,0.6,True,1.273617710918188,27,29,10.0,1 27 0,1.442875977 3.20526381 1.518039532
myopic,1,161,0.6,0.1,0.5,True,1.2782374199014157,3,3,2.0,1 25 6,1.690443815 2.651525286 1.730399435
myopic,2,162,0.8,0.3,0.5,True,1.3352554740849882,4,32,2.3333333333333335,1 28 6,2.119218478 3.877726474 2.191562162
myopic,3,163,1.0,0.5,0.5,True,1.2743595058564097,55,56,19.333333333333332,1 0 2,3.442312316 1.649429613 1.505480549
myopic,4,164,1.0,0.4,0.6,True,1.274237102130428,17,27,6.666666666666667,1 4 2,2.724912325 2.252038896 1.338548266
myopic,5,165,0.6,0.25,0.35,True,1.312177233863622,5,22,2.6666666666666665,1 29 3,1.841544618 2.369860196 6.18427661
myopic,6,166,1.0,0.6,0.4,True,1.3256152188405395,55,55,19.333333333333332,1 0 2,3.62465806 1.413690861 1.151886707
myopic,7,167,1.0,0.6,0.4,True,1.9029363880399615,55,55,19.333333333333332,1 0 2,3.661293171 1.345345405 1.381639185
myopic,8,168,0.7,0.1,0.6,True,3.555120066041127,27,29,10.0,1 27 0,1.404207023 1.971277811 1.456845249
myopic,9,169,0.9,0.35,0.55,True,3.0658003790304065,11,29,4.666666666666667,1 29 0,2.210040755 2.826345324 1.623119111
myopic,10,170,0.7,0.15,0.5499999999999999,True,1.8834872550796717,5,17,2.6666666666666665,1 3 2,1.64815658 3.250418244 2.131606257
myopic,11,171,0.7,0.1,0.6,True,1.2785610021091998,27,30,10.0,1 27 0,1.492068635 1.265162646 2.70872345
myopic,12,172,1.0,0.6,0.4,True,1.2575286698993295,55,55,19.333333333333332,1 0 2,3.680323607 1.787590661 1.238963001
myopic,13,173,1.0,0.45,0.55,True,1.2785691590979695,11,32,4.666666666666667,1 27 3,2.888729845 1.558160396 3.340473264
myopic,14,174,0.9,0.3,0.6000000000000001,True,1.27566157002002,27,32,10.0,1 29 0,2.344780526 3.48115429 2.47831023
myopic,15,175,0.8,0.2,0.6000000000000001,True,1.273856493877247,2,13,1.6666666666666667,1 29 18,1.829842427 2.485401242 3.443326545
myopic,0,176,0.6,0.1,0.5,True,1.2736409700009972,5,12,2.6666666666666665,1 3 2,1.603836111 3.042260232 2.304235117
myopic,1,177,0.9,0.1,0.8,True,1.2792032069992274,5,6,2.6666666666666665,1 25 3,1.761192152 2.505828348 4.399053384
myopic,2,178,0.9,0.3,0.6000000000000001,True,1.2717317619826645,0,8,1.0,1 28 27,2.144398956 3.943369446 2.474983997
myopic,3,179,1.0,0.5,0.5,True,1.2683859448879957,55,56,19.333333333333332,1 0 2,3.494801338 1.710969592 1.7793864
myopic,4,180,1.0,0.4,0.6,True,1.2779228480067104,27,38,10.0,1 29 0,2.731676767 2.434452725 1.322347097
myopic,5,181,0.9,0.25,0.65,True,1.552880440838635,27,29,10.0,1 28 0,2.02615384 7.006330937 1.410690992
myopic,6,182,1.0,0.6,0.4,True,1.2638490218669176,55,55,19.333333333333332,1 0 2,3.630914289 1.455094176 1.23422729
myopic,7,183,1.0,0.6,0.4,True,1.2630999081302434,55,55,19.333333333333332,1 0 2,3.691667388 1.427257801 1.55105365
myopic,8,184,0.6,0.1,0.5,True,1.2759060140233487,28,32,10.333333333333334,1 18 0,1.601897983 6.152079698 1.443047797
myopic,9,185,0.9,0.35,0.55,True,1.2713879810180515,27,27,10.0,1 29 0,2.210378381 2.915754215 1.789707817
myopic,10,186,0.7,0.15,0.5499999999999999,True,1.2848369039129466,1,11,1.3333333333333333,1 18 22,1.601688862 3.532069997 2.676926695
myopic,11,187,0.7,0.1,0.6,True,1.292989845154807,1,27,1.3333333333333333,1 18 0,1.603332859 3.379763037 2.540088275
myopic,12,188,1.0,0.6,0.4,True,1.2728260699659586,55,56,19.333333333333332,1 0 2,3.842404022 1.918055363 1.112483138
myopic,13,189,1.0,0.45,0.55,True,1.280718234134838,38,55,13.666666666666666,1 2 0,2.937508196 1.2162893 1.654669778
myopic,14,190,0.9,0.3,0.6000000000000001,True,1.2885152141097933,27,31,10.0,1 28 0,2.120982412 5.205892898 2.420314251
myopic,15,191,0.7,0.2,0.49999999999999994,True,1.3476920849643648,27,29,10.0,1 25 0,1.730719979 3.723110707 2.799157049
myopic,0,192,0.7,0.1,0.6,True,1.2857489760499448,27,30,10.0,1 27 0,1.46880991 3.134596073 1.709669586
myopic,1,193,0.9,0.1,0.8,True,1.2895343489944935,5,14,2.6666666666666665,1 27 3,1.791350312 2.26667334 4.526346359
myopic,2,194,0.8,0.3,0.5,True,1.291721944930032,21,29,8.0,1 28 0,2.124737285 3.780538119 1.271041804
myopic,3,195,1.0,0.5,0.5,True,1.2714203118812293,55,55,19.333333333333332,1 0 2,3.430112523 1.776450734 1.77277876
myopic,4,196,0.9,0.4,0.5,True,1.2965669308323413,27,35,10.0,1 25 0,2.653477346 1.455368315 1.175296588
myopic,5,197,0.9,0.25,0.65,True,1.3310867799445987,27,32,10.0,1 28 0,2.022488991 7.124382198 1.392772865
myopic,6,198,1.0,0.6,0.4,True,1.275319014210254,55,56,19.333333333333332,1 0 2,3.618391605 1.305195408 1.350872212
myopic,7,199,1.0,0.6,0.4,True,1.2802028991281986,55,55,19.333333333333332,1 0 2,3.722983237 1.425379721 1.429408677
myopic,8,200,0.6,0.1,0.5,True,1.4120524439495057,27,30,10.0,1 8 0,1.658488352 5.976543012 1.50131554
myopic,9,201,0.8,0.35,0.45000000000000007,True,1.6513565799687058,27,32,10.0,1 28 0,2.119350817 7.853663848 1.669428347
myopic,10,202,0.7,0.15,0.5499999999999999,True,1.3336143670603633,0,9,1.0,1 3 27,1.607481285 3.382259711 2.81503852
myopic,11,203,0.9,0.1,0.8,True,1.2923768579494208,27,29,10.0,1 27 0,1.502164282 1.3661067 2.667966639
myopic,12,204,1.0,0.6,0.4,True,1.2652939551044255,55,55,19.333333333333332,1 0 2,3.790240866 1.932441401 1.117214887
myopic,13,205,1.0,0.45,0.55,True,1.2640921510756016,38,55,13.666666666666666,1 2 0,2.977963537 1.24939416 1.91394985
myopic,14,206,0.9,0.3,0.6000000000000001,True,1.260000396054238,27,29,10.0,1 29 0,2.20303642 3.518145646 2.494743951
