update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.1809374988079071,0.1809374988079071,DAD,0.23428750038146973,64,3.359888792037964,,,,,,,,,,
2,0.18515625596046448,0.18515625596046448,DAD,0.023862123489379883,128,3.3585739135742188,,,,,,,,,,
3,0.16828125715255737,0.16828125715255737,DAD,0.020314693450927734,192,3.357778549194336,,,,,,,,,,
4,0.17390623688697815,0.17390623688697815,DAD,0.026713132858276367,256,3.35688853263855,,,,,,,,,,
5,0.1743749976158142,0.1743749976158142,DAD,0.021418094635009766,320,3.356505870819092,,,,,,,,,,
6,0.1837500035762787,0.1837500035762787,DAD,0.0188751220703125,384,3.356361150741577,,,,,,,,,,
7,0.1678124964237213,0.1678124964237213,DAD,0.018342971801757812,448,3.355400562286377,,,,,,,,,,
8,0.15843749046325684,0.15843749046325684,DAD,0.01790785789489746,512,3.354135513305664,,,,,,,,,,
9,0.16078124940395355,0.16078124940395355,DAD,0.021668672561645508,576,3.353273391723633,,,,,,,,,,
10,0.17296874523162842,0.17296874523162842,DAD,0.02321910858154297,640,3.352262258529663,,,,,,,,,,
11,0.1743749976158142,0.1743749976158142,DAD,0.0243072509765625,704,3.3513503074645996,,,,,,,,,,
12,0.17156249284744263,0.17156249284744263,DAD,0.028730154037475586,768,3.350172519683838,,,,,,,,,,
13,0.1720312535762787,0.1720312535762787,DAD,0.023690223693847656,832,3.348966360092163,,,,,,,,,,
14,0.1743749976158142,0.1743749976158142,DAD,0.033699750900268555,896,3.3477816581726074,,,,,,,,,,
15,0.19828125834465027,0.19828125834465027,DAD,0.03484082221984863,960,3.3464162349700928,,,,,,,,,,
16,0.18703125417232513,0.18703125417232513,DAD,0.01828622817993164,1024,3.345277786254883,,,,,,,,,,
17,0.1640625,0.1640625,DAD,0.01819014549255371,1088,3.345038890838623,,,,,,,,,,
18,0.18281251192092896,0.18281251192092896,DAD,0.022519588470458984,1152,3.344693660736084,,,,,,,,,,
19,0.1626562476158142,0.1626562476158142,DAD,0.025496721267700195,1216,3.34479022026062,,,,,,,,,,
20,0.16359373927116394,0.16359373927116394,DAD,0.02573370933532715,1280,3.344363212585449,,,,,,,,,,
21,0.17812499403953552,0.17812499403953552,DAD,0.025249719619750977,1344,3.3439366817474365,,,,,,,,,,
22,0.18468749523162842,0.18468749523162842,DAD,0.0249326229095459,1408,3.3439128398895264,,,,,,,,,,
23,0.17156250774860382,0.17156250774860382,DAD,0.021066904067993164,1472,3.343665599822998,,,,,,,,,,
24,0.18000000715255737,0.18000000715255737,DAD,0.01849055290222168,1536,3.343858242034912,,,,,,,,,,
25,0.15984375774860382,0.15984375774860382,DAD,0.017937898635864258,1600,3.3442351818084717,0.17179687500000002,0.06726562500000001,2,0.5623351446188083,0.015625,0.0234375,1,0.0009375000000000002,0.06726562500000001,0
26,0.16828125715255737,0.16828125715255737,DAD,0.02116107940673828,1664,3.3440842628479004,,,,,,,,,,
27,0.1654687523841858,0.1654687523841858,DAD,0.026247262954711914,1728,3.344416379928589,,,,,,,,,,
28,0.1809374988079071,0.1809374988079071,DAD,0.025529861450195312,1792,3.3442916870117188,,,,,,,,,,
29,0.16359375417232513,0.16359375417232513,DAD,0.020427703857421875,1856,3.344186305999756,,,,,,,,,,
30,0.17109374701976776,0.17109374701976776,DAD,0.02393817901611328,1920,3.3439836502075195,,,,,,,,,,
31,0.17296874523162842,0.17296874523162842,DAD,0.02739858627319336,1984,3.3437881469726562,,,,,,,,,,
32,0.1720312535762787,0.1720312535762787,DAD,0.024907827377319336,2048,3.343365430831909,,,,,,,,,,
33,0.1823437511920929,0.1823437511920929,DAD,0.018877267837524414,2112,3.3424606323242188,,,,,,,,,,
34,0.17343750596046448,0.17343750596046448,DAD,0.01796579360961914,2176,3.3424072265625,,,,,,,,,,
35,0.17531250417232513,0.17531250417232513,DAD,0.018015384674072266,2240,3.3419737815856934,,,,,,,,,,
36,0.17156249284744263,0.17156249284744263,DAD,0.01779484748840332,2304,3.3416576385498047,,,,,,,,,,
37,0.1692187488079071,0.1692187488079071,DAD,0.017949819564819336,2368,3.3419547080993652,,,,,,,,,,
38,0.1795312613248825,0.1795312613248825,DAD,0.018219470977783203,2432,3.341989517211914,,,,,,,,,,
39,0.1692187488079071,0.1692187488079071,DAD,0.018154621124267578,2496,3.34186053276062,,,,,,,,,,
40,0.1678124964237213,0.1678124964237213,DAD,0.018527507781982422,2560,3.342383861541748,,,,,,,,,,
41,0.17343750596046448,0.17343750596046448,DAD,0.01797962188720703,2624,3.342543363571167,,,,,,,,,,
42,0.18984374403953552,0.18984374403953552,DAD,0.017943620681762695,2688,3.342628240585327,,,,,,,,,,
43,0.16640624403953552,0.16640624403953552,DAD,0.017880916595458984,2752,3.3427939414978027,,,,,,,,,,
44,0.16828125715255737,0.16828125715255737,DAD,0.017963647842407227,2816,3.343947410583496,,,,,,,,,,
45,0.1692187488079071,0.1692187488079071,DAD,0.017966747283935547,2880,3.344419002532959,,,,,,,,,,
46,0.16874998807907104,0.16874998807907104,DAD,0.01791214942932129,2944,3.3443851470947266,,,,,,,,,,
47,0.17109374701976776,0.17109374701976776,DAD,0.018208026885986328,3008,3.345135450363159,,,,,,,,,,
48,0.1889062523841858,0.1889062523841858,DAD,0.01793837547302246,3072,3.345142364501953,,,,,,,,,,
49,0.1837500035762787,0.1837500035762787,DAD,0.018030405044555664,3136,3.3452601432800293,,,,,,,,,,
50,0.1771875023841858,0.1771875023841858,DAD,0.017833471298217773,3200,3.3453426361083984,0.17390624999999998,0.14984375,2,0.11113140431967991,0.015625,0.1484375,0,0.007734375,1001.13421875,0
51,0.18421876430511475,0.18421876430511475,DAD,0.018300771713256836,3264,3.345632553100586,,,,,,,,,,
52,0.16734375059604645,0.16734375059604645,DAD,0.018100261688232422,3328,3.345911741256714,,,,,,,,,,
53,0.18421873450279236,0.18421873450279236,DAD,0.01796126365661621,3392,3.345463275909424,,,,,,,,,,
54,0.15656250715255737,0.15656250715255737,DAD,0.017940998077392578,3456,3.3458774089813232,,,,,,,,,,
55,0.1640625,0.1640625,DAD,0.018022775650024414,3520,3.346170425415039,,,,,,,,,,
