system,seed,checkpoint,step,action_history,y_bin,selected_action,logits,L1_policy_difference,history_embedding_L2_difference,belief_embedding_L2_difference,logits_L2_difference
ieee9,101,1,2,17,0,11,"[-0.1323578953742981, -0.06299005448818207, 0.01489683985710144, 0.01746038720011711, 0.05589348450303078, -0.20157882571220398, 0.028125319629907608, -0.057633012533187866, 0.04430343583226204, -0.12553316354751587, -0.033910490572452545, 0.29432979226112366, -0.000917486846446991, -0.1379813551902771, 0.007744934409856796, 0.1422727257013321, 0.16072067618370056, -1000000000.0, 0.0730246752500534, -0.26423558592796326, 0.1353224217891693, 0.09628352522850037, 0.027269333600997925, 0.04632127285003662, 0.1111435815691948, 0.18001851439476013, -0.039383769035339355, -0.028531784191727638, -0.06207704544067383, 0.0701962485909462, 0.016269657760858536, -0.016835728660225868, -0.14012286067008972, 0.22108051180839539, 0.05128034949302673, 0.07612057030200958, -0.056800611317157745, -0.07342355698347092, -0.10548704117536545, -0.13398075103759766, -0.03771315515041351, -0.029175300151109695, -0.17483749985694885, -0.05397012084722519, 0.16541501879692078, -0.11100541055202484, 0.04747452586889267, 0.15555524826049805, 0.11457028985023499, -0.03130299225449562, 0.12645232677459717, 0.13817113637924194, 0.03653334826231003, 0.1592368185520172]",0.011294006370007992,1.1719186305999756,1.2112786769866943,0.09980247169733047
ieee9,101,1,2,17,1,11,"[-0.11963130533695221, -0.05094332620501518, 0.03672602027654648, 0.013606619089841843, 0.046220459043979645, -0.21635903418064117, 0.02816561982035637, -0.08438560366630554, 0.053341180086135864, -0.0965854749083519, -0.03153005987405777, 0.27632394433021545, -0.014309018850326538, -0.14751923084259033, -0.003212530165910721, 0.13580192625522614, 0.1601550579071045, -1000000000.0, 0.07558070123195648, -0.27114248275756836, 0.15151172876358032, 0.08998739719390869, 0.04231647774577141, 0.028842151165008545, 0.11618676036596298, 0.18871356546878815, -0.05252164602279663, -0.0566163994371891, -0.04994264245033264, 0.05239032953977585, 0.004847399890422821, -0.013955872505903244, -0.1324918568134308, 0.20109346508979797, 0.06026236712932587, 0.07869009673595428, -0.03220917284488678, -0.060712605714797974, -0.1172759011387825, -0.12218338251113892, -0.0518675334751606, -0.019618917256593704, -0.17478807270526886, -0.05247441306710243, 0.18427497148513794, -0.10963980853557587, 0.03906073421239853, 0.15322081744670868, 0.13249407708644867, -0.033860091120004654, 0.09980204701423645, 0.13391447067260742, 0.05927284061908722, 0.15632130205631256]",0.0,0.0,0.0,0.0
ieee9,101,1,2,17,2,20,"[-0.0974629819393158, 0.007942955940961838, 0.046285368502140045, -0.016622889786958694, 0.10378986597061157, -0.27618423104286194, 0.039648592472076416, -0.14373093843460083, 0.03676626831293106, -0.03821432217955589, -0.014979520812630653, 0.18415847420692444, -0.047780923545360565, -0.13967034220695496, -0.040952879935503006, 0.165257066488266, 0.1676114797592163, -1000000000.0, 0.10853900015354156, -0.31249409914016724, 0.2569582462310791, 0.038227811455726624, 0.07720673084259033, 0.04681231826543808, 0.10536269843578339, 0.20352822542190552, -0.16124843060970306, -0.11380578577518463, -0.03741594776511192, -0.02208845689892769, -0.010513905435800552, -0.04292108863592148, -0.08781279623508453, 0.18362866342067719, 0.05771080404520035, 0.044318512082099915, -0.01644367352128029, -0.04675910621881485, -0.11348950117826462, -0.09732172638177872, -0.030959248542785645, 0.048125170171260834, -0.1679149717092514, 0.002375401556491852, 0.23001882433891296, -0.04011234641075134, 0.04434773698449135, 0.07553444802761078, 0.20618019998073578, -0.04952563717961311, 0.07822982221841812, 0.12370485067367554, 0.09378811717033386, 0.16605205833911896]",0.03533082455396652,5.366486072540283,2.2638750076293945,0.324038028717041
ieee9,101,1,3,17 11,0,48,"[-0.16173528134822845, -0.01915910467505455, 0.1673281490802765, 0.01899244263768196, 0.04346974939107895, -0.174055278301239, -0.018005061894655228, 0.010150238871574402, -0.06404319405555725, -0.005772133357822895, -0.06689842790365219, -1000000000.0, -0.02132372558116913, -0.15888071060180664, 0.01622243970632553, 0.1136237233877182, 0.1347656100988388, -1000000000.0, -0.03335701674222946, -0.24917414784431458, 0.17200061678886414, 0.07200174778699875, 0.07737565040588379, 0.0556320920586586, 0.19268614053726196, 0.14703907072544098, -0.169522225856781, -0.06636081635951996, -0.03918597847223282, 0.08195693045854568, -0.14635306596755981, -0.04746389389038086, -0.1970648318529129, 0.2526111900806427, -0.004285316914319992, 0.01797071099281311, 0.015296312049031258, -0.07427968084812164, -0.21235519647598267, -0.21518294513225555, -0.18255195021629333, -0.06154286116361618, -0.14745983481407166, -0.06319722533226013, 0.1792842447757721, -0.037755608558654785, 0.002510230988264084, 0.17285332083702087, 0.31546804308891296, 0.10403792560100555, 0.13964328169822693, 0.07462482899427414, 0.05879604071378708, 0.17810587584972382]",0.008550627157092094,0.9084091186523438,0.5952059030532837,0.07310449331998825
ieee9,101,1,3,17 11,1,48,"[-0.1393420398235321, -0.024829942733049393, 0.1784454584121704, 0.016696665436029434, 0.03912285342812538, -0.1806427240371704, -0.007535185664892197, 0.006407596170902252, -0.06621268391609192, 0.01435841154307127, -0.08481352776288986, -1000000000.0, -0.03054935485124588, -0.15818974375724792, 0.018059000372886658, 0.1069265604019165, 0.14600825309753418, -1000000000.0, -0.025057874619960785, -0.2567891478538513, 0.1738552302122116, 0.06400765478610992, 0.0913216844201088, 0.06471515446901321, 0.19136324524879456, 0.1402556151151657, -0.17754614353179932, -0.08298681676387787, -0.04846850782632828, 0.06725183874368668, -0.13583463430404663, -0.03271465003490448, -0.18577270209789276, 0.2622140944004059, -0.011548969894647598, 0.00982414186000824, 0.019753610715270042, -0.06790100038051605, -0.2296838015317917, -0.20261169970035553, -0.18255089223384857, -0.058687251061201096, -0.14682486653327942, -0.04495295137166977, 0.18881958723068237, -0.03974555432796478, 0.009563680738210678, 0.16085202991962433, 0.33051010966300964, 0.10058759152889252, 0.13309615850448608, 0.07157909870147705, 0.06261846423149109, 0.19299481809139252]",0.0,0.0,0.0,0.0
ieee9,101,1,3,17 11,2,48,"[-0.059002406895160675, -0.03408331796526909, 0.21592244505882263, -0.006333101540803909, 0.05147453770041466, -0.1995188593864441, 0.04171691834926605, -0.019678831100463867, -0.04343923553824425, 0.054321859031915665, -0.141374871134758, -1000000000.0, -0.09191843867301941, -0.12271050363779068, 0.018702473491430283, 0.06528186798095703, 0.18100200593471527, -1000000000.0, 0.010416943579912186, -0.30168652534484863, 0.19193196296691895, 0.019921481609344482, 0.11424175649881363, 0.1383262723684311, 0.1843443512916565, 0.14311377704143524, -0.18588772416114807, -0.16786840558052063, -0.10628099739551544, 0.016537226736545563, -0.09427036345005035, 0.025397829711437225, -0.11566261202096939, 0.28775596618652344, -0.039627887308597565, -0.03425544872879982, 0.017954763025045395, -0.07089840620756149, -0.22579325735569, -0.13407404720783234, -0.1346435397863388, -0.018179312348365784, -0.16422569751739502, 0.010925181210041046, 0.19459916651248932, -0.021313508972525597, 0.008082341402769089, 0.1084645688533783, 0.34339576959609985, 0.05120772495865822, 0.11476200073957443, 0.07081802189350128, 0.10150866955518723, 0.23298852145671844]",0.032593078911304474,3.9295496940612793,1.928865671157837,0.291181355714798
ieee9,101,10,2,17,0,21,"[-0.038901425898075104, -0.013334512710571289, 0.19943837821483612, -0.06528910994529724, -0.08669928461313248, -0.18626415729522705, -0.01246715895831585, -0.48321107029914856, -0.19724322855472565, -0.011107828468084335, -0.21382270753383636, 0.2290056049823761, 0.28902915120124817, -0.1880856603384018, -0.013642560690641403, 0.31557124853134155, 0.09986377507448196, -1000000000.0, 0.2167162001132965, -0.15267735719680786, -0.020979613065719604, 0.3861227333545685, -0.09614603966474533, -0.24687333405017853, -0.02298075705766678, 0.12405280768871307, 0.1400710493326187, -0.04735796898603439, 0.06024467945098877, 0.08073318004608154, 0.11522016674280167, -0.11700327694416046, -0.23990562558174133, -0.0537186935544014, -0.24596723914146423, 0.09672333300113678, 0.07226938754320145, -0.1657867431640625, -0.346564918756485, -0.08599869906902313, -0.26602494716644287, -0.16375236213207245, -0.07593850791454315, 0.12369832396507263, 0.37184128165245056, -0.09792959690093994, 0.04226984083652496, 0.1260569989681244, 0.34734851121902466, -0.036698151379823685, 0.12813284993171692, -0.14670330286026, -0.23958972096443176, 0.058147184550762177]",0.0099710114300251,1.103342056274414,1.2095816135406494,0.09280508011579514
ieee9,101,10,2,17,1,44,"[-0.014591686427593231, -0.0006626024842262268, 0.21565857529640198, -0.06591445952653885, -0.0909237191081047, -0.19777029752731323, -0.005673782899975777, -0.50620436668396, -0.18874132633209229, 0.01635836437344551, -0.21808038651943207, 0.2207488715648651, 0.2720003128051758, -0.2016485035419464, -0.02002992108464241, 0.328101247549057, 0.10172536224126816, -1000000000.0, 0.2198880910873413, -0.15202023088932037, 0.000944189727306366, 0.38586366176605225, -0.07924104481935501, -0.2635621428489685, -0.023241795599460602, 0.12275217473506927, 0.12632575631141663, -0.07882870733737946, 0.07003399729728699, 0.07008542120456696, 0.1139644905924797, -0.10518874228000641, -0.23620453476905823, -0.05444879084825516, -0.2296970784664154, 0.09442691504955292, 0.09234929084777832, -0.14330458641052246, -0.34895214438438416, -0.07096093147993088, -0.2663440704345703, -0.16187575459480286, -0.07640599459409714, 0.13101638853549957, 0.39304181933403015, -0.09526987373828888, 0.0518934428691864, 0.13093554973602295, 0.3574641942977905, -0.04440588131546974, 0.11202709376811981, -0.1483844518661499, -0.23116621375083923, 0.04599960893392563]",0.0,0.0,0.0,0.0
ieee9,101,10,2,17,2,44,"[0.041451483964920044, 0.053568363189697266, 0.1807408481836319, -0.09132920950651169, -0.015776854008436203, -0.23401238024234772, 0.007142508402466774, -0.5095260739326477, -0.15496501326560974, 0.04598725214600563, -0.1781434863805771, 0.15721017122268677, 0.2109493762254715, -0.2294742912054062, -0.05936460196971893, 0.38127365708351135, 0.12737861275672913, -1000000000.0, 0.24758672714233398, -0.2122209519147873, 0.16706618666648865, 0.3098212480545044, -0.04215974360704422, -0.2324247509241104, -0.051610738039016724, 0.10773114860057831, -0.02053532749414444, -0.14546766877174377, 0.08517556637525558, 0.036947619169950485, 0.11113904416561127, -0.07886774092912674, -0.1702098846435547, 0.007644243538379669, -0.15654057264328003, 0.061067983508110046, 0.08608497679233551, -0.05699698626995087, -0.2686721682548523, -0.02710658311843872, -0.19035354256629944, -0.07794861495494843, -0.11099447309970856, 0.1561267226934433, 0.41247323155403137, -0.024872155860066414, 0.10862457752227783, 0.08576160669326782, 0.40996965765953064, -0.07290011644363403, 0.14595329761505127, -0.1062910333275795, -0.19409984350204468, 0.028105609118938446]",0.04477016255259514,5.248861312866211,2.3238987922668457,0.40670064091682434
ieee9,101,10,3,17 44,0,48,"[-0.10496022552251816, -0.02197827398777008, 0.33156803250312805, -0.07463644444942474, -0.18396060168743134, -0.25475531816482544, -0.10233365744352341, -0.37369850277900696, -0.2852047383785248, 0.11190059036016464, -0.1623421460390091, 0.2976219952106476, 0.26205939054489136, -0.2647176682949066, -0.09766712039709091, 0.2690808176994324, 0.03933689743280411, -1000000000.0, 0.11826732754707336, -0.13999809324741364, 0.01954919844865799, 0.29478588700294495, -0.09632710367441177, -0.2559845447540283, 0.06557764112949371, 0.01975729689002037, -0.007933922111988068, 0.02861037850379944, 0.10361504554748535, 0.1274532675743103, -0.08116504549980164, -0.14843814074993134, -0.42513811588287354, -0.055281735956668854, -0.24988588690757751, 0.059056639671325684, 0.18290382623672485, -0.10658663511276245, -0.34680718183517456, -0.1914936900138855, -0.4309089183807373, -0.1589009314775467, 0.017653554677963257, 0.010802753269672394, -1000000000.0, -0.06424075365066528, 0.06451034545898438, 0.16671723127365112, 0.4688688814640045, 0.14857390522956848, 0.16914211213588715, -0.15453791618347168, -0.1957857608795166, 0.07547876238822937]",0.009325469844043255,0.8360332250595093,1.01132333278656,0.0916786938905716
