epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.990769230769231,0.9666666666666667,1.0,0.9666666666666667,2.029764872330886,1.0,1,0.027175052736241084,-0.0029531108013865675,0.0631547049721991,4,0.8076923076923077,0.9666666666666667
1,0.9946153846153849,0.9666666666666667,1.0,0.9666666666666667,2.186614474424949,1.0,1,0.05538538657128811,-0.0010440114981989412,0.07147539478910385,4,0.7980769230769231,0.9666666666666667
2,0.9969230769230771,0.9666666666666667,1.0,0.9666666666666667,2.1095655663655353,1.0,1,0.036061857003145494,-0.000991097609304159,0.07279017370583452,4,0.7980769230769231,0.9666666666666667
3,0.9923076923076924,0.9666666666666667,1.0,0.9666666666666667,2.0626970483706546,1.0,1,0.06457930205103296,0.0032851138563663495,0.06817395947141675,4,0.8173076923076923,0.9666666666666667
4,1.0007692307692309,0.9666666666666667,1.0,0.9666666666666667,2.0329319639847827,1.0,1,0.030540974703259192,-0.002258314858212415,0.07715883205536443,4,0.7884615384615384,0.9666666666666667
5,0.9776923076923077,0.9666666666666667,1.0,0.9666666666666667,2.023272923552073,1.0,1,0.020466940817781366,0.002438556536637132,0.04411148198174556,4,0.8557692307692307,0.9666666666666667
6,0.983846153846154,0.9666666666666667,1.0,0.9666666666666667,2.084644439128729,1.0,1,0.029371159079556283,-0.00404565078289694,0.059643525730585754,4,0.875,0.9666666666666667
7,0.9861538461538465,0.9666666666666667,1.0,0.9666666666666667,2.169385552406311,1.0,1,0.06055471311824826,0.005326950578704901,0.06384677799096469,4,0.8461538461538461,0.9666666666666667
8,0.9853846153846155,0.9666666666666667,1.0,0.9666666666666667,2.050041065766261,1.0,1,0.08487971782541046,-0.00015129615339096075,0.06091613066352567,4,0.8461538461538461,0.9666666666666667
9,0.9930769230769234,0.9666666666666667,1.0,0.9666666666666667,2.031186566903041,1.0,1,0.06735131646005008,-0.00023386164586216478,0.06761256218824818,4,0.7884615384615384,0.9666666666666667
10,0.9961538461538464,0.9666666666666667,1.0,0.9666666666666667,2.009522850696857,1.0,1,0.047738453946434535,-0.00021515880404276882,0.07315395102788691,4,0.8076923076923077,0.9666666666666667
11,0.9815384615384617,0.9666666666666667,1.0,0.9666666666666667,2.0792594093542833,1.0,1,0.04849694619098535,-0.0011622709290157046,0.054029262661933176,4,0.8461538461538461,0.9666666666666667
12,0.9769230769230771,0.9666666666666667,1.0,0.9666666666666667,2.0089860283411465,1.0,1,0.01830021943897009,0.002184940544282277,0.0492698587403296,4,0.8942307692307693,0.9666666666666667
13,0.9853846153846155,0.9666666666666667,1.0,0.9666666666666667,2.0084707278471727,1.0,1,0.02352592384872528,-0.0005203548762001867,0.058404213151254464,4,0.8269230769230769,0.9666666666666667
14,0.9800000000000003,0.9666666666666667,1.0,0.9666666666666667,2.039656074001239,1.0,1,0.047662198364448086,0.0006544647681605736,0.05495388697648769,4,0.8846153846153846,0.9666666666666667
15,0.9900000000000001,0.9666666666666667,1.0,0.9666666666666667,1.9890551716089249,1.0,1,0.024436364881694317,-0.001324997241873092,0.06458543732943957,4,0.8173076923076923,0.9666666666666667
16,0.9853846153846155,0.9666666666666667,1.0,0.9666666666666667,1.989661510174091,1.0,1,0.021318566233206254,-0.0012400998851073719,0.06135086878172864,4,0.8557692307692307,0.9666666666666667
17,0.9930769230769232,0.9666666666666667,1.0,0.9666666666666667,2.0360183601195994,1.0,1,0.055387521556650214,-0.001838537768042397,0.06768397168049893,4,0.7980769230769231,0.9666666666666667
18,0.9784615384615386,0.9666666666666667,1.0,0.9666666666666667,2.0465292575267644,1.0,1,0.044439766430654205,0.003009148444072677,0.05350183494221983,4,0.8846153846153846,0.9666666666666667
19,0.9707692307692309,0.9666666666666667,1.0,0.9666666666666667,2.0268762787947288,1.0,1,0.009939457858518626,0.0015815797156387935,0.03029792064919199,3,0.8942307692307693,0.9666666666666667
20,0.9869230769230772,0.9666666666666667,1.0,0.9666666666666667,2.001766641552632,1.0,1,0.03418177667145546,-0.0008435326541792454,0.06394983534004704,4,0.8461538461538461,0.9666666666666667
21,0.9815384615384617,0.9666666666666667,1.0,0.9666666666666667,2.0125525490595746,1.0,1,0.01779258689090896,-0.0007342305872516215,0.05849167079718711,4,0.8846153846153846,0.9666666666666667
22,0.9915384615384618,0.9666666666666667,1.0,0.9666666666666667,2.0376338362693787,1.0,1,0.03542542539966794,0.0008944093881466162,0.06803657364600449,4,0.8076923076923077,0.9666666666666667
23,0.9861538461538463,0.9666666666666667,1.0,0.9666666666666667,1.9947722107172012,1.0,1,0.020842934385515176,-0.0016677054706313514,0.060533315900205505,4,0.8365384615384616,0.9666666666666667
24,0.9846153846153848,0.9666666666666667,1.0,0.9666666666666667,2.008467814097038,1.0,1,0.03236952993588952,0.0012836660824086564,0.057498006824785654,4,0.8365384615384616,0.9666666666666667
