epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.986923076923077,0.96,1.0,0.96,1.395815372467041,1.0,1,0.08711491389056811,-0.0014312096302173062,0.06087815893347618,4,0.8269230769230769,0.96
1,0.9900000000000002,0.96,1.0,0.96,1.4164406347733278,1.0,1,0.06487414169196899,-0.0005760086037119422,0.06823947961474362,4,0.8365384615384616,0.96
2,0.9923076923076924,0.96,1.0,0.96,1.629874682197204,1.0,1,0.10802142365047565,0.000451835633107532,0.0699385944678002,4,0.8173076923076923,0.96
3,0.983846153846154,0.96,1.0,0.96,1.6431828209987054,1.0,1,0.13656058277075106,0.00033826474192789034,0.05845368422941279,4,0.8461538461538461,0.96
4,0.9861538461538463,0.96,1.0,0.96,1.5133445709943771,1.0,1,0.06339393104784764,0.0005780297630503464,0.06385154343415246,4,0.8557692307692307,0.96
5,0.9769230769230771,0.96,1.0,0.96,1.7044938596395345,1.0,1,0.1381774921543323,0.00033108587651473596,0.04677852429138413,3,0.8653846153846154,0.96
6,0.9753846153846156,0.96,1.0,0.96,1.700884686066554,1.0,1,0.0807759421519362,-0.0037982121697655966,0.04631221442599204,4,0.9038461538461539,0.96
7,0.9823076923076925,0.96,1.0,0.96,1.608006911782118,1.0,1,0.07007334753870964,0.002753318956630238,0.05998985157862594,4,0.875,0.96
8,0.9853846153846155,0.96,1.0,0.96,1.8181207718757482,1.0,1,0.14035233525702587,0.0007903122521094405,0.059263433331326096,4,0.8461538461538461,0.96
9,0.987692307692308,0.96,1.0,0.96,1.957846706876388,1.0,1,0.14676436638602844,-0.0010036611519058925,0.06530144769124333,4,0.8461538461538461,0.96
10,0.983846153846154,0.96,1.0,0.96,1.9904527102525418,1.0,1,0.15774956259589928,0.000337147139942878,0.05894566320545645,4,0.8461538461538461,0.96
11,0.9853846153846155,0.96,1.0,0.96,1.8597276256634638,1.0,1,0.21842504407350832,0.00040149197894335327,0.06184807659019311,4,0.8461538461538461,0.96
12,0.9792307692307693,0.96,1.0,0.96,1.9121434562481368,1.0,1,0.08681786719423074,6.628249356955145e-05,0.04949263335107895,4,0.8557692307692307,0.96
13,1.0030769230769232,0.96,1.0,0.96,2.6474652829078527,1.0,1,0.21766007576997465,-0.001132816730362038,0.07200931194568881,4,0.7115384615384616,0.96
14,0.9776923076923079,0.9666666666666667,1.0,0.96,3.031070529268338,1.0,1,0.11770796632537475,0.0013779977677897104,0.053299122097851835,4,0.9038461538461539,0.96
15,0.9807692307692311,0.9666666666666667,1.0,0.96,3.507594814667335,1.0,1,0.10683766809793618,-0.0012972824912192032,0.05625784163827353,4,0.875,0.96
16,0.9846153846153848,0.9933333333333333,1.0,0.96,3.796240834089426,1.0,1,0.0930472921866637,0.00021723521620117708,0.06236895750533623,4,0.8653846153846154,0.96
17,0.9823076923076927,0.96,1.0,0.96,3.8593523639899034,1.0,1,0.06221140082925558,0.001162807926597209,0.05377302215916607,4,0.8557692307692307,0.96
18,0.9853846153846155,0.96,1.0,0.96,3.878443039380587,1.0,1,0.06828259046261127,-0.0005489853789646296,0.05980629366712742,4,0.8365384615384616,0.96
19,0.9815384615384618,0.98,1.0,0.96,3.8785992241822758,1.0,1,0.052845505209496386,1.3464108875053628e-05,0.05351026341055847,4,0.8557692307692307,0.96
20,0.9892307692307695,0.9766666666666666,1.0,0.96,3.8723455575796275,1.0,1,0.07759312106869541,-0.00020181983496351765,0.06591737393544643,4,0.8365384615384616,0.96
21,0.9784615384615386,0.9700000000000001,1.0,0.96,3.8740728199481964,0.9166666666666666,2,0.05088195376671278,-0.0019684982049436935,0.0524733204144366,4,0.8846153846153846,0.96
22,0.9800000000000003,0.9733333333333333,1.0,0.96,3.8653402030467987,1.0,1,0.061071292944968894,0.0030476001311878754,0.0553533011178672,4,0.8846153846153846,0.96
23,0.986923076923077,0.9733333333333333,1.0,0.96,3.8591608771911035,1.0,1,0.07923005263392742,-0.001893556984306658,0.0647196424941756,4,0.8557692307692307,0.96
24,0.9807692307692311,0.9733333333333333,1.0,0.96,3.8477303844231825,1.0,1,0.06941346981777595,0.0013899102930145246,0.05342909470594235,4,0.8557692307692307,0.96
