update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,12,36,12,-0.6139816724933269,0.146084261694251,0.02974986657500267,-0.1075907051563263,3.359971046447754,0.03319021686911583,0.0833333358168602,0.7685864567756653,0.8439463973045349,0.8333333333333334,3.392242193222046,3.361117362976074,3.3214492797851562,0.9000000000000002,0.09128709291752767,0.9,0.8,1.0,1.0,"[20, 27, 29]",1.0,1,-0.0,3.393653154373169,3.361859381198883,3.3233270247777305,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9000000000000002
2,ieee5_full,12,36,24,0.036140261373586106,0.09540047026772001,0.00403716042637825,-0.06997303664684296,3.350816488265991,0.028330855071544647,0.1388888955116272,0.6614366769790649,0.10728085041046143,0.9083333333333333,3.3823139667510986,3.3515875339508057,3.3116109371185303,,,,,,,,,,,,,,,,,,,,,,,
3,ieee5_full,12,36,36,0.051259250063035215,0.13436462319212475,0.007521111983805895,-0.05955405905842781,3.3460052013397217,-0.007125682197511196,0.0555555559694767,0.8692271113395691,0.1505141407251358,0.8833333333333334,3.3751118183135986,3.347989797592163,3.313857078552246,,,,,,,,,,,,,,,,,,,,,,,
4,ieee5_full,12,36,48,-0.04861352180772359,0.12357658896675831,0.008678854443132877,-0.04775489494204521,3.3430957794189453,0.030336571857333183,0.02777777798473835,0.7699577212333679,0.1614595502614975,0.9,3.3680460453033447,3.343566656112671,3.3143885135650635,,,,,,,,,,,,,,,,,,,,,,,
5,ieee5_full,12,36,60,0.07788570164309609,0.15275761570516388,0.012256198562681675,-0.03984777629375458,3.3355393409729004,-0.007877449505031109,0.0555555559694767,0.8728412389755249,0.2075929343700409,0.85,3.3561275005340576,3.3357417583465576,3.3092727661132812,,,,,,,,,,,,,,,,,,,,,,,
6,ieee5_full,12,36,72,-0.04642094372709593,0.13193935407465696,0.009099847637116909,-0.053255487233400345,3.3246383666992188,0.022979067638516426,0.0555555559694767,0.7503964304924011,0.11431162059307098,0.8416666666666667,3.340179204940796,3.323699951171875,3.3020617961883545,,,,,,,,,,,,,,,,,,,,,,,
7,ieee5_full,12,36,84,0.05766300000995398,0.11195261836793909,0.00699632428586483,-0.049904633313417435,3.3096282482147217,-0.006633884273469448,0.1111111119389534,0.8666511178016663,0.1548505276441574,0.8083333333333335,3.328744888305664,3.299730062484741,3.2880849838256836,,,,,,,,,,,,,,,,,,,,,,,
8,ieee5_full,12,36,96,-0.02566471784479088,0.12683353842364195,0.00738145224750042,-0.027037182822823524,3.287195920944214,-0.003073394298553467,0.02777777798473835,1.0239276885986328,0.07812511920928955,0.7916666666666666,3.320230484008789,3.2677671909332275,3.2602202892303467,,,,,,,,,,,,,,,,,,,,,,,
9,ieee5_full,12,36,108,-0.06208376834872696,0.0843091211427618,0.004223755560815334,-0.008606437593698502,3.274491310119629,-0.0003733634948730469,0.0,1.03571617603302,0.1652160882949829,0.8916666666666667,3.320671319961548,3.2518112659454346,3.24687123298645,,,,,,,,,,,,,,,,,,,,,,,
10,ieee5_full,12,36,120,0.07740539886554082,0.10095886433913157,0.006907306145876646,-0.04739838093519211,3.271440267562866,0.005559219047427177,0.0555555559694767,1.0674951076507568,0.2308676689863205,0.8583333333333334,3.3270795345306396,3.2449638843536377,3.2400810718536377,0.8916666666666666,0.08620067027323834,0.9,0.8,1.0,1.0,"[21, 6, 9]",0.5833333333333334,3,0.9596147939120492,3.351896047592163,3.276224732398987,3.267484486103058,3,1,3,0.0,0.6849617217450218,0.6849617217450218,observation-dependent adaptive,5,True,0.8916666666666666
