update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.23238281250000004,0.23238281250000004,DAD,0.6255156993865967,64,3.9526238441467285,,,,,,,,,
2,0.2316796875,0.2316796875,DAD,0.4332120418548584,128,3.9516103267669678,,,,,,,,,
3,0.23378906250000003,0.23378906250000003,DAD,0.43023037910461426,192,3.951289176940918,,,,,,,,,
4,0.23343750000000002,0.23343750000000002,DAD,0.4303004741668701,256,3.9510645866394043,,,,,,,,,
5,0.22957031250000004,0.22957031250000004,DAD,0.4291863441467285,320,3.9505813121795654,,,,,,,,,
6,0.23203125000000002,0.23203125000000002,DAD,0.42922091484069824,384,3.9502475261688232,,,,,,,,,
7,0.23378906250000003,0.23378906250000003,DAD,0.42909812927246094,448,3.9496233463287354,,,,,,,,,
8,0.23519531250000003,0.23519531250000003,DAD,0.42946553230285645,512,3.949249744415283,,,,,,,,,
9,0.23378906250000003,0.23378906250000003,DAD,0.4279956817626953,576,3.949378490447998,,,,,,,,,
10,0.22957031250000004,0.22957031250000004,DAD,0.4293684959411621,640,3.9493942260742188,,,,,,,,,
11,0.23167968750000004,0.23167968750000004,DAD,0.4296727180480957,704,3.9492342472076416,,,,,,,,,
12,0.23203125000000002,0.23203125000000002,DAD,0.4293863773345947,768,3.9487414360046387,,,,,,,,,
13,0.23132812500000005,0.23132812500000005,DAD,0.4291107654571533,832,3.948425769805908,,,,,,,,,
14,0.2316796875,0.2316796875,DAD,0.4283158779144287,896,3.9478511810302734,,,,,,,,,
15,0.23097656250000004,0.23097656250000004,DAD,0.4293222427368164,960,3.94767689704895,,,,,,,,,
16,0.2316796875,0.2316796875,DAD,0.4286191463470459,1024,3.9470877647399902,,,,,,,,,
17,0.23308593750000003,0.23308593750000003,DAD,0.42873096466064453,1088,3.946514129638672,,,,,,,,,
18,0.23203125000000002,0.23203125000000002,DAD,0.4282963275909424,1152,3.945993185043335,,,,,,,,,
19,0.23062500000000002,0.23062500000000002,DAD,0.42865705490112305,1216,3.9455313682556152,,,,,,,,,
20,0.2330859375,0.2330859375,DAD,0.4286050796508789,1280,3.9447596073150635,,,,,,,,,
21,0.23203125000000002,0.23203125000000002,DAD,0.4285426139831543,1344,3.9438576698303223,,,,,,,,,
22,0.2295703125,0.2295703125,DAD,0.429365873336792,1408,3.943582534790039,,,,,,,,,
23,0.23378906250000003,0.23378906250000003,DAD,0.4292616844177246,1472,3.942796230316162,,,,,,,,,
24,0.23414062500000002,0.23414062500000002,DAD,0.428788423538208,1536,3.942348003387451,,,,,,,,,
25,0.2302734375,0.2302734375,DAD,0.42884325981140137,1600,3.9419212341308594,0.21673828125000005,27,2.4285194677127238,0.2109375,0.0,1,0.0,0.21673828125000005,0
26,0.23695312500000001,0.23695312500000001,DAD,0.4288609027862549,1664,3.9411590099334717,,,,,,,,,
