update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.23238281250000004,0.23238281250000004,RL-sBOED,0.663738489151001,64,3.947171211242676,,,,,,,,,
2,0.23273437500000002,0.23273437500000002,RL-sBOED,0.4641537666320801,128,3.9413866996765137,,,,,,,,,
3,0.23414062500000005,0.23414062500000005,RL-sBOED,0.4635641574859619,192,3.9394373893737793,,,,,,,,,
4,0.23378906250000003,0.23378906250000003,RL-sBOED,0.46318960189819336,256,3.936656951904297,,,,,,,,,
5,0.22992187500000003,0.22992187500000003,RL-sBOED,0.46148085594177246,320,3.9336295127868652,,,,,,,,,
6,0.23132812500000002,0.23132812500000002,RL-sBOED,0.4604663848876953,384,3.9311115741729736,,,,,,,,,
7,0.23273437500000002,0.23273437500000002,RL-sBOED,0.4606788158416748,448,3.9268946647644043,,,,,,,,,
8,0.23343750000000002,0.23343750000000002,RL-sBOED,0.46160292625427246,512,3.9246692657470703,,,,,,,,,
9,0.23062500000000002,0.23062500000000002,RL-sBOED,0.4618339538574219,576,3.9215922355651855,,,,,,,,,
10,0.2302734375,0.2302734375,RL-sBOED,0.4611496925354004,640,3.9161033630371094,,,,,,,,,
11,0.23203125000000002,0.23203125000000002,RL-sBOED,0.46078920364379883,704,3.9071176052093506,,,,,,,,,
12,0.22851562500000003,0.22851562500000003,RL-sBOED,0.46101975440979004,768,3.89166522026062,,,,,,,,,
13,0.22816406250000004,0.22816406250000004,RL-sBOED,0.4610321521759033,832,3.8688082695007324,,,,,,,,,
14,0.23097656250000004,0.23097656250000004,RL-sBOED,0.4604475498199463,896,3.845407485961914,,,,,,,,,
15,0.23132812500000002,0.23132812500000002,RL-sBOED,0.4608144760131836,960,3.8291196823120117,,,,,,,,,
16,0.22921875000000003,0.22921875000000003,RL-sBOED,0.46137404441833496,1024,3.7988529205322266,,,,,,,,,
17,0.23132812500000002,0.23132812500000002,RL-sBOED,0.46144652366638184,1088,3.75534725189209,,,,,,,,,
18,0.23062500000000002,0.23062500000000002,RL-sBOED,0.4607219696044922,1152,3.7238245010375977,,,,,,,,,
19,0.2288671875,0.2288671875,RL-sBOED,0.4602928161621094,1216,3.6898322105407715,,,,,,,,,
20,0.22675781250000004,0.22675781250000004,RL-sBOED,0.46155214309692383,1280,3.647307872772217,,,,,,,,,
21,0.2288671875,0.2288671875,RL-sBOED,0.4611835479736328,1344,3.572746753692627,,,,,,,,,
22,0.22816406250000004,0.22816406250000004,RL-sBOED,0.46420860290527344,1408,3.5761427879333496,,,,,,,,,
23,0.23097656250000004,0.23097656250000004,RL-sBOED,0.46116185188293457,1472,3.615696907043457,,,,,,,,,
24,0.2302734375,0.2302734375,RL-sBOED,0.46076011657714844,1536,3.687023401260376,,,,,,,,,
25,0.22957031250000004,0.22957031250000004,RL-sBOED,0.4600856304168701,1600,3.7151334285736084,0.21498046875000004,4,0.559112664278813,0.03125,0.0,1,0.0,0.21498046875000004,0
26,0.23203125000000002,0.237109375,RL-sBOED,0.46371912956237793,1664,3.735769510269165,,,,,,,,,
27,0.22957031250000004,0.22957031250000004,RL-sBOED,0.46169328689575195,1728,3.7323060035705566,,,,,,,,,
28,0.22746093750000002,0.22746093750000002,RL-sBOED,0.4630098342895508,1792,3.70367693901062,,,,,,,,,
29,0.23238281250000004,0.23238281250000004,RL-sBOED,0.4632730484008789,1856,3.6786561012268066,,,,,,,,,
30,0.2330859375,0.2330859375,RL-sBOED,0.4633162021636963,1920,3.7097418308258057,,,,,,,,,
31,0.23062500000000002,0.23062500000000002,RL-sBOED,0.46222686767578125,1984,3.7510547637939453,,,,,,,,,
32,0.22957031250000004,0.22957031250000004,RL-sBOED,0.46340298652648926,2048,3.7886791229248047,,,,,,,,,
33,0.23449218750000003,0.23449218750000003,RL-sBOED,0.46222972869873047,2112,3.8197076320648193,,,,,,,,,
