epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,1.0107692307692309,0.9666666666666667,1.0,0.9666666666666667,2.0336127911622706,1.0,1,0.03861483007382888,-0.002594833358218085,0.07995402315452804,4,0.6923076923076923,0.9666666666666667
1,0.9823076923076925,0.9666666666666667,1.0,0.9666666666666667,2.162860015263924,1.0,1,0.040246242514023416,0.0006995751109519627,0.05519101112602698,4,0.8557692307692307,0.9666666666666667
2,0.9869230769230772,0.9666666666666667,1.0,0.9666666666666667,2.0771094881571255,1.0,1,0.02249286900489376,0.0003229480914966641,0.05983977715295534,4,0.8269230769230769,0.9666666666666667
3,0.9938461538461539,0.9666666666666667,1.0,0.9666666666666667,2.116107918895208,1.0,1,0.03179294436883468,-0.0036180584543891938,0.06712834068423702,4,0.7980769230769231,0.9666666666666667
4,0.9738461538461541,0.9666666666666667,1.0,0.9666666666666667,2.266277492046356,1.0,1,0.03947515936138538,0.005143280695273368,0.04437971345161817,4,0.8942307692307693,0.9666666666666667
5,1.0038461538461538,0.9666666666666667,1.0,0.9666666666666667,2.1301604234255276,1.0,1,0.061910865326913506,-0.0022045782001266106,0.07893820169869432,4,0.7596153846153846,0.9666666666666667
6,1.0015384615384617,0.9666666666666667,1.0,0.9666666666666667,2.0765144366484423,1.0,1,0.04641221148463396,-0.00012012035948820336,0.07703125601610074,4,0.7692307692307693,0.9666666666666667
7,0.9884615384615386,0.9666666666666667,1.0,0.9666666666666667,2.1641277854259195,1.0,1,0.07295910269021988,0.0007476268282827236,0.06779668203474942,4,0.8461538461538461,0.9666666666666667
8,0.9861538461538463,0.9666666666666667,1.0,0.9666666666666667,2.12385746722038,1.0,1,0.023966980596574452,0.0018763227244298951,0.06412675571743516,4,0.8557692307692307,0.9666666666666667
9,0.9930769230769234,0.9666666666666667,1.0,0.9666666666666667,2.123903581729302,1.0,1,0.045981928383788236,-0.0009504651973041972,0.0707612120772489,4,0.8173076923076923,0.9666666666666667
10,0.9807692307692311,0.9666666666666667,1.0,0.9666666666666667,2.118541283103136,1.0,1,0.02402801217081455,-0.000529341507645186,0.054682929528806885,4,0.875,0.9666666666666667
11,0.9900000000000002,0.9666666666666667,1.0,0.9666666666666667,2.3224810442099204,1.0,1,0.056630235666838974,-0.0011026192842675691,0.06908079039266259,4,0.8461538461538461,0.9666666666666667
12,0.9861538461538465,0.9666666666666667,1.0,0.9666666666666667,2.6542546107218814,1.0,1,0.08273839599524553,0.0004441454755561078,0.06440144496625183,4,0.8557692307692307,0.9666666666666667
13,0.9923076923076926,0.9666666666666667,1.0,0.9666666666666667,2.9189535677433014,1.0,1,0.1178700141608715,-0.0009623350559243774,0.06555475985944427,4,0.8076923076923077,0.9666666666666667
14,0.9946153846153849,0.9666666666666667,1.0,0.9666666666666667,2.4115671263291287,1.0,1,0.08157953748909327,0.0029854913119761045,0.06875012844399686,4,0.8076923076923077,0.9666666666666667
15,0.9915384615384617,0.9666666666666667,1.0,0.9666666666666667,2.725873153943282,1.0,1,0.10002357039887172,-0.0014626589314713201,0.06673349290278678,4,0.8076923076923077,0.9666666666666667
16,0.9915384615384617,0.9666666666666667,1.0,0.9666666666666667,3.531475752592087,1.0,1,0.09721375299760929,0.0011673515661472917,0.06351152060194888,4,0.7980769230769231,0.9666666666666667
17,1.0184615384615385,0.9666666666666667,1.0,0.9666666666666667,3.789690061257436,1.0,1,0.09954937160588227,-0.004654015944602323,0.0851821459769914,4,0.6730769230769231,0.9666666666666667
18,1.0084615384615385,0.9966666666666667,1.0,0.9666666666666667,3.8119294368303738,1.0,1,0.09740627814943974,-0.0005423714150090889,0.08206066000811693,4,0.7307692307692307,0.9666666666666667
19,0.990769230769231,0.9966666666666667,1.0,0.9666666666666667,3.8193934926619897,1.0,1,0.06740553963642854,0.0034826584299754064,0.06686322012910309,4,0.8173076923076923,0.9666666666666667
20,0.9900000000000002,0.9966666666666667,1.0,0.9666666666666667,3.8081811849887552,1.0,1,0.06505774377057186,-0.0018027858426009529,0.06341322365162957,4,0.8076923076923077,0.9666666666666667
21,0.9930769230769234,0.9966666666666667,1.0,0.9666666666666667,3.8070782056221595,1.0,1,0.06862495381098527,0.003371573745246301,0.06666641272369851,4,0.7980769230769231,0.9666666666666667
22,0.9953846153846156,0.9966666666666667,1.0,0.9666666666666667,3.861999961046072,1.0,1,0.07639207175144783,-0.0019854965404023277,0.07146973540387047,4,0.7884615384615384,0.9666666666666667
23,0.9861538461538463,1.0066666666666666,1.0,0.9666666666666667,3.876180107776935,1.0,1,0.05285985857391587,-0.00015304109878651434,0.05557366159757908,4,0.8173076923076923,0.9666666666666667
24,0.9984615384615386,1.0066666666666666,1.0,0.9666666666666667,3.8611628092252293,1.0,1,0.08206624695314811,0.0010833157716508696,0.07278128703028736,4,0.7596153846153846,0.9666666666666667
