update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee5_full,3,9,3,-1.1139979359077081,0.07484023976582937,0.21780914068222046,-0.0921740010380745,3.3594884872436523,0.03673039376735687,0.1111111119389534,1.2240060567855835,1.9087615013122559,0.9666666666666667,3.394806146621704,3.35610032081604,3.3245317935943604,0.85,0.11902380714238084,0.8,0.7,1.0,1.0,"[9, 23, 3]",0.5,4,1.1988493129136213,3.394800901412964,3.359948694705963,3.3286410172780356,4,1,4,0.1277074409824574,1.1988493129136213,1.3265567538960787,observation-dependent adaptive,5,True,0.85
2,ieee5_full,3,9,6,-0.31616856811112826,0.08231627210155082,0.009336079470813274,-0.16979943215847015,3.3547582626342773,-0.018841955810785294,0.5555555820465088,0.8201237320899963,0.44792798161506653,0.8666666666666667,3.3881309032440186,3.351483106613159,3.318826675415039,0.9,0.09128709291752768,0.9,0.8,1.0,1.0,"[15, 7, 21]",1.0,1,-0.0,3.3881728649139404,3.350044031937917,3.320663571357727,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.85
