update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,branch_mean_kl_from_pre_finetune,branch_selected_action_changes,branch_branch_survival_rate,branch_unique_selected_actions,branch_selected_actions,branch_policy_distributions,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far,entropy_t3
1,C0,48,96,48,-0.9064552179460104,0.19073759224655393,0.028685465455055237,-0.04617831110954285,1.6807184219360352,0.030346712097525597,0.3125,0.29193153977394104,0.7874544858932495,0.90625,1.7761794328689575,1.5796030759811401,0.0,0,1.0,1,14 14 14,"[[0.0, 0.0, 0.20180559158325195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1906304955482483, 0.0, 0.0, 0.0, 0.0, 0.3012702465057373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15297845005989075, 0.0, 0.0, 0.15331526100635529, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20553764700889587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18190717697143555, 0.0, 0.0, 0.0, 0.0, 0.2964567542076111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16012132167816162, 0.0, 0.0, 0.1559770554304123, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19273120164871216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1963060051202774, 0.0, 0.0, 0.0, 0.0, 0.30251798033714294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15312007069587708, 0.0, 0.0, 0.15532474219799042, 0.0, 0.0, 0.0, 0.0]]",0.8916666666666667,0.08620067027323834,0.9,0.8,1.0,1.0,"[20, 21, 28]",0.4166666666666667,3,1.0775563270668007,3.393893003463745,3.356738527615865,3.3244470357894897,3,2,3,0.36186109612778533,1.077556327066801,1.4394174231945862,observation-dependent adaptive,5,True,0.8916666666666667,
2,C0,48,96,96,0.03865057422220708,0.14561082446264537,0.014963794499635696,-0.041468799114227295,1.6637458801269531,0.03469933569431305,0.0,0.4705387055873871,0.3934977650642395,0.9125000000000001,1.7447861433029175,1.5682936906814575,0.0,0,1.0,1,14 14 14,"[[0.0, 0.0, 0.22940777242183685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20354382693767548, 0.0, 0.0, 0.0, 0.0, 0.28084316849708557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1289461851119995, 0.0, 0.0, 0.1572590321302414, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.22952789068222046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18926125764846802, 0.0, 0.0, 0.0, 0.0, 0.28603923320770264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13271407783031464, 0.0, 0.0, 0.16245757043361664, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21848724782466888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21090538799762726, 0.0, 0.0, 0.0, 0.0, 0.2828238010406494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1274614781141281, 0.0, 0.0, 0.16032205522060394, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
3,C0,48,96,144,-0.06368119918803372,0.14534821701414896,0.013460286892950535,-0.027606293559074402,1.6406461000442505,-0.00045979642891325057,0.1354166716337204,0.3036934435367584,0.28578075766563416,0.9,1.7212504148483276,1.5533527135849,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3155730962753296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16609440743923187, 0.0, 0.0, 0.0, 0.0, 0.19613398611545563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1388101428747177, 0.0, 0.0, 0.18338839709758759, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3119967579841614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15543900430202484, 0.0, 0.0, 0.0, 0.0, 0.20303241908550262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13801386952400208, 0.0, 0.0, 0.19151797890663147, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.30163508653640747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17308390140533447, 0.0, 0.0, 0.0, 0.0, 0.1972348988056183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13595551252365112, 0.0, 0.0, 0.19209058582782745, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
4,C0,48,96,192,0.08323662346601489,0.1490036674495413,0.013198506087064743,-0.040673986077308655,1.6206454038619995,-0.004333825316280127,0.0625,0.4436129927635193,0.21628087759017944,0.88125,1.699690341949463,1.5315927267074585,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.36734095215797424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14914828538894653, 0.0, 0.0, 0.0, 0.0, 0.13805362582206726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1403849720954895, 0.0, 0.0, 0.20507220923900604, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.36553218960762024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14345523715019226, 0.0, 0.0, 0.0, 0.0, 0.1433085948228836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13601958751678467, 0.0, 0.0, 0.21168436110019684, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3525376617908478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15764008462429047, 0.0, 0.0, 0.0, 0.0, 0.13717487454414368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1370379626750946, 0.0, 0.0, 0.21560950577259064, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
5,C0,48,96,240,-0.08745610705018042,0.1452985476971753,0.009382872842252254,-0.041391585022211075,1.5747820138931274,-0.027314037084579468,0.2083333283662796,0.4410177171230316,0.06485097855329514,0.9,1.6410647630691528,1.4880328178405762,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3871845006942749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14757825434207916, 0.0, 0.0, 0.0, 0.0, 0.13016141951084137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14627499878406525, 0.0, 0.0, 0.18880072236061096, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3902697265148163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.142515629529953, 0.0, 0.0, 0.0, 0.0, 0.13646407425403595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13677990436553955, 0.0, 0.0, 0.1939706653356552, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3768962621688843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1568557471036911, 0.0, 0.0, 0.0, 0.0, 0.12850303947925568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14092271029949188, 0.0, 0.0, 0.19682221114635468, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
6,C0,48,96,288,0.014611159416536498,0.12169873921581686,0.00813987199217081,-0.04934360459446907,1.5339785814285278,0.013974900357425213,0.2083333283662796,0.502348005771637,0.12015971541404724,0.93125,1.5859862565994263,1.4728626012802124,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.381417453289032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1508467197418213, 0.0, 0.0, 0.0, 0.0, 0.1556529700756073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15457753837108612, 0.0, 0.0, 0.15750528872013092, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.38528329133987427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14562281966209412, 0.0, 0.0, 0.0, 0.0, 0.1645747423171997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083366096019745, 0.0, 0.0, 0.16368547081947327, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3743304908275604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16077357530593872, 0.0, 0.0, 0.0, 0.0, 0.15410912036895752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1466406285762787, 0.0, 0.0, 0.16414615511894226, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
7,C0,48,96,336,0.036462719154854634,0.1342587416036422,0.00959454569965601,-0.03661511465907097,1.5241889953613281,-0.003907864447683096,0.1770833283662796,0.41611403226852417,0.13587446510791779,0.90625,1.589039921760559,1.4543918371200562,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.3412993848323822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.131954163312912, 0.0, 0.0, 0.0, 0.0, 0.23439578711986542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1524640917778015, 0.0, 0.0, 0.13988660275936127, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.33726367354393005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12764355540275574, 0.0, 0.0, 0.0, 0.0, 0.24964632093906403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13827374577522278, 0.0, 0.0, 0.1471727043390274, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3361428678035736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14036448299884796, 0.0, 0.0, 0.0, 0.0, 0.2350776046514511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14271704852581024, 0.0, 0.0, 0.14569801092147827, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
8,C0,48,96,384,-0.023780390401681246,0.13892799812858864,0.00929574016481638,-0.021251581609249115,1.4973584413528442,0.020678173750638962,0.0416666679084301,0.38320106267929077,0.0403982475399971,0.8875000000000002,1.566699504852295,1.4184657335281372,0.0,0,1.0,1,14 14 14,"[[0.0, 0.0, 0.29253700375556946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1163538470864296, 0.0, 0.0, 0.0, 0.0, 0.2990761399269104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14912661910057068, 0.0, 0.0, 0.14290636777877808, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2861538827419281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10947040468454361, 0.0, 0.0, 0.0, 0.0, 0.3147788643836975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1347808837890625, 0.0, 0.0, 0.1548159271478653, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2901746928691864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12154839932918549, 0.0, 0.0, 0.0, 0.0, 0.299111008644104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13855202496051788, 0.0, 0.0, 0.1506139039993286, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
9,C0,48,96,432,0.02717071893314522,0.13972249978922516,0.0089263329282403,-0.05485363304615021,1.4390021562576294,0.010152476839721203,0.34375,0.5973745584487915,0.022823737934231758,0.875,1.4562392234802246,1.3762143850326538,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.38693180680274963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08291391283273697, 0.0, 0.0, 0.0, 0.0, 0.2219720184803009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14187820255756378, 0.0, 0.0, 0.16630403697490692, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.38431134819984436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07680986821651459, 0.0, 0.0, 0.0, 0.0, 0.22223305702209473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13041114807128906, 0.0, 0.0, 0.18623465299606323, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3913964033126831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08601506054401398, 0.0, 0.0, 0.0, 0.0, 0.21393579244613647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13147912919521332, 0.0, 0.0, 0.17717355489730835, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
10,C0,48,96,480,-0.005170216940343361,0.13629259777194666,0.008955001831054688,-0.012528995983302593,1.3113137483596802,-0.006587393116205931,0.0729166641831398,0.37598198652267456,0.04108681529760361,0.8625000000000002,1.3405799865722656,1.2556041479110718,0.0,0,1.0,1,2 2 2,"[[0.0, 0.0, 0.43895047903060913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07606357336044312, 0.0, 0.0, 0.0, 0.0, 0.17451809346675873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14521424472332, 0.0, 0.0, 0.16525354981422424, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4293503761291504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07137326151132584, 0.0, 0.0, 0.0, 0.0, 0.17474211752414703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13584424555301666, 0.0, 0.0, 0.1886899769306183, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4426337480545044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07894778251647949, 0.0, 0.0, 0.0, 0.0, 0.16563422977924347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1347583532333374, 0.0, 0.0, 0.17802588641643524, 0.0, 0.0, 0.0, 0.0]]",0.9083333333333333,0.08620067027323834,0.9,0.81,1.0,1.0,"[9, 2, 27]",1.0,1,-0.0,3.2551534175872803,3.2178820371627808,3.320383608341217,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.8916666666666667,
