update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.17671874165534973,0.17671874165534973,MoE-sBOED,0.30858778953552246,64,3.347257614135742,1.3825297355651855,0.04452712833881378,0.27885666489601135,0.11925338208675385,,,,,,,,,,,
2,0.16687500476837158,0.16687500476837158,MoE-sBOED,0.06816458702087402,128,3.3464365005493164,1.3842453956604004,0.00675259530544281,0.27153342962265015,0.11931966990232468,,,,,,,,,,,
3,0.16171875596046448,0.16171875596046448,MoE-sBOED,0.08015680313110352,192,3.3456225395202637,1.385349988937378,8.593522943556309e-05,0.2632412016391754,0.11930449306964874,,,,,,,,,,,
4,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.06897854804992676,256,3.344343423843384,1.3859729766845703,0.04440072923898697,0.25572478771209717,0.11931204050779343,,,,,,,,,,,
5,0.1692187488079071,0.1692187488079071,MoE-sBOED,0.07003498077392578,320,3.3427488803863525,1.386099100112915,0.051040999591350555,0.2515265941619873,0.11937155574560165,,,,,,,,,,,
6,0.17531248927116394,0.17531248927116394,MoE-sBOED,0.061421871185302734,384,3.339948892593384,1.3860139846801758,0.02104506641626358,0.25335586071014404,0.11943484842777252,,,,,,,,,,,
7,0.1626562476158142,0.1626562476158142,MoE-sBOED,0.07658696174621582,448,3.3363919258117676,1.385953664779663,0.006118068005889654,0.25484514236450195,0.11946050077676773,,,,,,,,,,,
8,0.16593751311302185,0.16593751311302185,MoE-sBOED,0.05859661102294922,512,3.3326010704040527,1.3859702348709106,0.0045368364080786705,0.2523419260978699,0.11948010325431824,,,,,,,,,,,
9,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.06420040130615234,576,3.3284854888916016,1.3859407901763916,0.002980628050863743,0.2518836259841919,0.11950474977493286,,,,,,,,,,,
10,0.17812499403953552,0.17812499403953552,MoE-sBOED,0.06081986427307129,640,3.327463150024414,1.3859047889709473,0.001891966792754829,0.25185203552246094,0.11949130892753601,,,,,,,,,,,
