update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.2198437601327896,0.2198437601327896,MoE-sBOED,0.2905261516571045,64,3.381694793701172,1.3853816986083984,0.1356734037399292,0.26298296451568604,0.11925335228443146,,,,,,,,,,,
2,0.2006250023841858,0.2068749964237213,MoE-sBOED,0.052344322204589844,128,3.3793301582336426,1.3861438035964966,0.025209765881299973,0.25465771555900574,0.11933096498250961,,,,,,,,,,,
3,0.21140626072883606,0.21140626072883606,MoE-sBOED,0.05793619155883789,192,3.375882625579834,1.3859977722167969,0.014624662697315216,0.25856831669807434,0.11934403330087662,,,,,,,,,,,
4,0.21421875059604645,0.21421875059604645,MoE-sBOED,0.04892373085021973,256,3.3714022636413574,1.3859517574310303,0.011291064321994781,0.25733399391174316,0.11937437206506729,,,,,,,,,,,
5,0.21937498450279236,0.21937498450279236,MoE-sBOED,0.04572558403015137,320,3.3653104305267334,1.3861432075500488,0.01089804619550705,0.25309252738952637,0.11946357786655426,,,,,,,,,,,
6,0.2029687464237213,0.2029687464237213,MoE-sBOED,0.050301313400268555,384,3.355597496032715,1.3860975503921509,0.0013755878899246454,0.253470242023468,0.11957231163978577,,,,,,,,,,,
7,0.21421873569488525,0.21421873569488525,MoE-sBOED,0.04580426216125488,448,3.3404932022094727,1.3860855102539062,0.0024685910902917385,0.2569679617881775,0.11969884485006332,,,,,,,,,,,
8,0.20343750715255737,0.20343750715255737,MoE-sBOED,0.04583930969238281,512,3.317922830581665,1.3861377239227295,0.003545640967786312,0.2550879716873169,0.11984876543283463,,,,,,,,,,,
9,0.2175000011920929,0.2175000011920929,MoE-sBOED,0.04551243782043457,576,3.286346912384033,1.3862318992614746,0.0050866929814219475,0.25181061029434204,0.12000687420368195,,,,,,,,,,,
10,0.21375000476837158,0.21375000476837158,MoE-sBOED,0.05190229415893555,640,3.2390143871307373,1.3861463069915771,0.008495429530739784,0.25681978464126587,0.12016823142766953,,,,,,,,,,,
11,0.22171874344348907,0.23734372854232788,MoE-sBOED,0.0698251724243164,704,3.181656837463379,1.3860831260681152,0.01102234236896038,0.25859716534614563,0.1203460693359375,,,,,,,,,,,
12,0.20015625655651093,0.20015625655651093,MoE-sBOED,0.05194234848022461,768,3.127687931060791,1.3849235773086548,0.010525419376790524,0.2727149724960327,0.12053632736206055,,,,,,,,,,,
13,0.20109376311302185,0.20109376311302185,MoE-sBOED,0.051763057708740234,832,3.0573441982269287,1.381725788116455,0.010397409088909626,0.29196467995643616,0.12073376029729843,,,,,,,,,,,
14,0.20156249403953552,0.20156249403953552,MoE-sBOED,0.04805159568786621,896,2.948500633239746,1.3808728456497192,0.010431826114654541,0.29572370648384094,0.12093952298164368,,,,,,,,,,,
15,0.2043749988079071,0.2043749988079071,MoE-sBOED,0.04700803756713867,960,2.820279121398926,1.3779958486557007,0.011061753146350384,0.30667465925216675,0.1211538016796112,,,,,,,,,,,
16,0.2006250023841858,0.2006250023841858,MoE-sBOED,0.05479311943054199,1024,2.662209987640381,1.374847412109375,0.012048888020217419,0.3171054720878601,0.12137085944414139,,,,,,,,,,,
17,0.18843750655651093,0.18843750655651093,MoE-sBOED,0.04758262634277344,1088,2.5413784980773926,1.3820183277130127,0.01363141369074583,0.2904422879219055,0.12156813591718674,,,,,,,,,,,
18,0.1954687535762787,0.1954687535762787,MoE-sBOED,0.053566694259643555,1152,2.424321174621582,1.3845431804656982,0.01587173342704773,0.27511265873908997,0.12173334509134293,,,,,,,,,,,
19,0.19500000774860382,0.19500000774860382,MoE-sBOED,0.04767465591430664,1216,2.29148006439209,1.383313775062561,0.0172355268150568,0.28188395500183105,0.12188887596130371,,,,,,,,,,,
20,0.1926562488079071,0.1926562488079071,MoE-sBOED,0.051155805587768555,1280,2.1356325149536133,1.383134365081787,0.01817677915096283,0.28431186079978943,0.12204559892416,,,,,,,,,,,
21,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.05338931083679199,1344,2.0585360527038574,1.384422779083252,0.01584000699222088,0.26682305335998535,0.12215137481689453,,,,,,,,,,,
22,0.1640625,0.1640625,MoE-sBOED,0.04960036277770996,1408,2.032135486602783,1.3847686052322388,0.013247683644294739,0.2679832875728607,0.12225090712308884,,,,,,,,,,,
23,0.1940625011920929,0.1940625011920929,MoE-sBOED,0.05230402946472168,1472,2.024895668029785,1.3825557231903076,0.011062204837799072,0.28735995292663574,0.12234419584274292,,,,,,,,,,,
24,0.18703125417232513,0.18703125417232513,MoE-sBOED,0.05276298522949219,1536,2.041097640991211,1.3822448253631592,0.009209398180246353,0.28786665201187134,0.12239742279052734,,,,,,,,,,,
25,0.18328124284744263,0.18328124284744263,MoE-sBOED,0.04875493049621582,1600,1.9413435459136963,1.3803433179855347,0.00875811092555523,0.2966472804546356,0.12247606366872787,0.1828125,0.06656250000000001,1,-0.0,0.0078125,0.0,1,0.0,0.06656250000000001,0,diagnostic_only
26,0.17484374344348907,0.17484374344348907,MoE-sBOED,0.04356741905212402,1664,1.8481789827346802,1.3791558742523193,0.008799426257610321,0.3009747862815857,0.12254038453102112,,,,,,,,,,,
27,0.18187500536441803,0.18187500536441803,MoE-sBOED,0.051428794860839844,1728,1.8135221004486084,1.3767980337142944,0.00695449486374855,0.30154624581336975,0.12259934097528458,,,,,,,,,,,
28,0.18703125417232513,0.18703125417232513,MoE-sBOED,0.04373335838317871,1792,1.8599514961242676,1.3757644891738892,0.004124349914491177,0.29902786016464233,0.12258956581354141,,,,,,,,,,,
29,0.1612500101327896,0.1612500101327896,MoE-sBOED,0.044205665588378906,1856,1.8460277318954468,1.3795303106307983,0.002271848265081644,0.29202231764793396,0.1225975975394249,,,,,,,,,,,
30,0.1771875023841858,0.1771875023841858,MoE-sBOED,0.04379773139953613,1920,1.668915033340454,1.3841259479522705,0.0018785670399665833,0.27065348625183105,0.12264521420001984,,,,,,,,,,,
31,0.17671875655651093,0.17671875655651093,MoE-sBOED,0.04383969306945801,1984,1.594947099685669,1.3853715658187866,0.002111179521307349,0.26666709780693054,0.12265590578317642,,,,,,,,,,,
32,0.16828125715255737,0.16828125715255737,MoE-sBOED,0.04375720024108887,2048,1.5968010425567627,1.3841547966003418,0.0021082235034555197,0.27690011262893677,0.12269208580255508,,,,,,,,,,,
33,0.1912499964237213,0.1912499964237213,MoE-sBOED,0.04587912559509277,2112,1.6779663562774658,1.383310079574585,0.001680321409367025,0.2723081409931183,0.12269442528486252,,,,,,,,,,,
34,0.18984375894069672,0.18984375894069672,MoE-sBOED,0.0680699348449707,2176,1.8106229305267334,1.3825256824493408,0.003165443893522024,0.281157910823822,0.12267382442951202,,,,,,,,,,,
35,0.1837500035762787,0.1837500035762787,MoE-sBOED,0.05975842475891113,2240,1.9283336400985718,1.383418083190918,0.005359220318496227,0.27877163887023926,0.1226644292473793,,,,,,,,,,,
36,0.17671874165534973,0.17671874165534973,MoE-sBOED,0.049108266830444336,2304,1.9828743934631348,1.3848090171813965,0.004745166748762131,0.27054184675216675,0.12266405671834946,,,,,,,,,,,
37,0.1706250011920929,0.1706250011920929,MoE-sBOED,0.0573735237121582,2368,2.059398651123047,1.385656476020813,0.0032365121878683567,0.2638241648674011,0.12270404398441315,,,,,,,,,,,
38,0.1720312535762787,0.1720312535762787,MoE-sBOED,0.050650835037231445,2432,2.1435210704803467,1.3849942684173584,0.0024014823138713837,0.26650822162628174,0.12272268533706665,,,,,,,,,,,
39,0.18703125417232513,0.18703125417232513,MoE-sBOED,0.052176713943481445,2496,2.1125574111938477,1.3835068941116333,0.0023894396144896746,0.27506524324417114,0.12269465625286102,,,,,,,,,,,
40,0.15843752026557922,0.15843752026557922,MoE-sBOED,0.04671835899353027,2560,2.1941065788269043,1.382583737373352,0.002904073800891638,0.2821408212184906,0.12266243249177933,,,,,,,,,,,
41,0.18843749165534973,0.18843749165534973,MoE-sBOED,0.04821610450744629,2624,2.15535831451416,1.3839489221572876,0.0036510571371763945,0.27152788639068604,0.12267183512449265,,,,,,,,,,,
42,0.18656250834465027,0.18656250834465027,MoE-sBOED,0.04340529441833496,2688,1.9345066547393799,1.3844090700149536,0.004505224525928497,0.26537981629371643,0.12271126359701157,,,,,,,,,,,
43,0.18046876788139343,0.18046876788139343,MoE-sBOED,0.04480791091918945,2752,2.0025579929351807,1.384194016456604,0.00430973619222641,0.26558947563171387,0.12270326912403107,,,,,,,,,,,
44,0.1743749976158142,0.1743749976158142,MoE-sBOED,0.04432177543640137,2816,2.068559408187866,1.382883906364441,0.0033290795981884003,0.27332597970962524,0.12264394015073776,,,,,,,,,,,
45,0.18328124284744263,0.18328124284744263,MoE-sBOED,0.043951988220214844,2880,2.060698986053467,1.38275146484375,0.003051615785807371,0.27358490228652954,0.12261778116226196,,,,,,,,,,,
46,0.17249999940395355,0.17249999940395355,MoE-sBOED,0.04400038719177246,2944,1.9033830165863037,1.3834549188613892,0.002970375120639801,0.2698410153388977,0.12261191755533218,,,,,,,,,,,
47,0.16734375059604645,0.16734375059604645,MoE-sBOED,0.04401111602783203,3008,1.8348318338394165,1.3840177059173584,0.002291346900165081,0.26485201716423035,0.12261055409908295,,,,,,,,,,,
48,0.19921875,0.19921875,MoE-sBOED,0.04362225532531738,3072,1.9904230833053589,1.3844811916351318,0.001365102594718337,0.2619108557701111,0.1226053386926651,,,,,,,,,,,
49,0.18796874582767487,0.18796874582767487,MoE-sBOED,0.0440061092376709,3136,1.912581443786621,1.3845077753067017,0.0012874843087047338,0.26354438066482544,0.12260307371616364,,,,,,,,,,,
50,0.1795312464237213,0.1795312464237213,MoE-sBOED,0.04483795166015625,3200,1.6865739822387695,1.384398102760315,0.001241561258211732,0.2683682441711426,0.122596375644207,0.181171875,0.06492187500000002,1,-0.0,0.0078125,0.0,1,0.0,0.06492187500000002,0,diagnostic_only
51,0.16874998807907104,0.16874998807907104,MoE-sBOED,0.04855465888977051,3264,1.6257991790771484,1.3847523927688599,0.0008487742743454874,0.26698577404022217,0.12257812917232513,,,,,,,,,,,
52,0.18703125417232513,0.18703125417232513,MoE-sBOED,0.05056905746459961,3328,1.7262452840805054,1.3854436874389648,0.000688029162120074,0.25285571813583374,0.12258222699165344,,,,,,,,,,,
53,0.1654687523841858,0.1654687523841858,MoE-sBOED,0.043996334075927734,3392,1.7823352813720703,1.3854002952575684,0.00046926626237109303,0.25363972783088684,0.12258397787809372,,,,,,,,,,,
54,0.17625001072883606,0.17625001072883606,MoE-sBOED,0.04572296142578125,3456,1.7322022914886475,1.384883165359497,0.0008444766863249242,0.2639472484588623,0.12255027145147324,,,,,,,,,,,
55,0.17296874523162842,0.17296874523162842,MoE-sBOED,0.04524660110473633,3520,1.6616528034210205,1.3830747604370117,0.001375421299599111,0.27789098024368286,0.12251210957765579,,,,,,,,,,,
56,0.18187500536441803,0.18187500536441803,MoE-sBOED,0.050337791442871094,3584,1.6803257465362549,1.3821873664855957,0.0018530709203332663,0.28237369656562805,0.12250685691833496,,,,,,,,,,,
57,0.17859375476837158,0.17859375476837158,MoE-sBOED,0.048094987869262695,3648,1.8805551528930664,1.3821141719818115,0.0018268299754709005,0.28005877137184143,0.12248878180980682,,,,,,,,,,,
58,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.05026388168334961,3712,2.129157543182373,1.3827296495437622,0.001106885145418346,0.27394571900367737,0.12246011197566986,,,,,,,,,,,
59,0.15515625476837158,0.15515625476837158,MoE-sBOED,0.050122737884521484,3776,2.2284467220306396,1.3834022283554077,0.002949885092675686,0.26896360516548157,0.12244148552417755,,,,,,,,,,,
60,0.1912500113248825,0.1912500113248825,MoE-sBOED,0.04265189170837402,3840,2.223545551300049,1.3845553398132324,0.0014636085834354162,0.2626967430114746,0.12245093286037445,,,,,,,,,,,
61,0.1743749976158142,0.1743749976158142,MoE-sBOED,0.045049428939819336,3904,2.1691699028015137,1.3852932453155518,0.0023144162259995937,0.25574854016304016,0.12245749682188034,,,,,,,,,,,
62,0.1809374988079071,0.1809374988079071,MoE-sBOED,0.0447235107421875,3968,2.0743331909179688,1.3852262496948242,0.0018644549418240786,0.26039016246795654,0.12246469408273697,,,,,,,,,,,
63,0.15703123807907104,0.15703123807907104,MoE-sBOED,0.06151127815246582,4032,1.9302382469177246,1.3831357955932617,0.002655354095622897,0.27772271633148193,0.12248633801937103,,,,,,,,,,,
64,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.05210757255554199,4096,1.9376204013824463,1.3820302486419678,0.0017680886667221785,0.2836062014102936,0.12250547111034393,,,,,,,,,,,
65,0.16875000298023224,0.16875000298023224,MoE-sBOED,0.05029463768005371,4160,1.9998366832733154,1.3820984363555908,0.001228837762027979,0.2797871232032776,0.12248978018760681,,,,,,,,,,,
66,0.19171875715255737,0.19171875715255737,MoE-sBOED,0.04775810241699219,4224,2.2698540687561035,1.381224513053894,0.001364462892524898,0.281552791595459,0.12241159379482269,,,,,,,,,,,
67,0.1926562488079071,0.1926562488079071,MoE-sBOED,0.04926013946533203,4288,2.2478294372558594,1.3754887580871582,0.0008750539273023605,0.30560967326164246,0.12232556939125061,,,,,,,,,,,
