method,theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions
advanced_random_init_dad,20,20,"[24, 11, 48]","[0.7628983521478006, 2.249545222449926, 4.557967829913364]",0.96,0.0,0.96,True,0.004990323586389423,0,0,nan
advanced_random_init_dad,21,21,"[24, 11, 48]","[1.260076242582188, 1.4413361706759036, 7.61198658862186]",1.008,0.0,1.008,True,0.004738225229084491,0,0,nan
advanced_random_init_dad,22,22,"[24, 11, 48]","[0.8601008299695849, 1.537173426211926, 8.514928117480313]",1.024,0.08,0.9440000000000001,True,0.006219448847696185,0,0,nan
advanced_random_init_dad,23,23,"[24, 11, 48]","[0.9179994927784162, 2.4159878891376163, 7.257561419904321]",0.96,0.0,0.96,True,0.004794287402182818,0,0,nan
advanced_random_init_dad,24,24,"[24, 11, 48]","[1.701723850880679, 1.3159962978853752, 5.340929095386597]",0.96,0.0,0.96,True,0.004736748291179538,0,0,nan
advanced_random_init_dad,25,25,"[24, 11, 48]","[1.0939992488785202, 2.8114391826498704, 7.704018521897426]",0.96,0.0,0.96,True,0.00473493286408484,0,0,nan
advanced_random_init_dad,26,26,"[24, 11, 48]","[1.7421530722105287, 1.2454185867152383, 4.546012909995354]",1.008,0.0,1.008,True,0.004743169480934739,0,0,nan
advanced_random_init_dad,27,27,"[24, 11, 48]","[1.065516910603432, 2.1805546862153564, 7.029566986161127]",0.992,0.0,0.992,True,0.0048109596129506825,0,0,nan
advanced_random_init_dad,28,28,"[24, 11, 48]","[1.6209176803260825, 2.5845575137511707, 5.795205671502504]",1.008,0.0,1.008,True,0.004803961236029863,0,0,nan
advanced_random_init_dad,29,29,"[24, 11, 48]","[0.7018017244630947, 3.3245476101541676, 4.644802432995697]",1.008,0.0,1.008,True,0.005042374087497592,0,0,nan
advanced_random_init_dad,30,30,"[24, 11, 48]","[0.8286434997918233, 2.1245781769784253, 4.2818800153631305]",0.96,0.0,0.96,True,0.0051700450014322994,0,0,nan
advanced_random_init_dad,31,31,"[24, 11, 48]","[0.809931605186327, 3.1765125439655835, 5.281553942919598]",0.96,0.0,0.96,True,0.004880872461944819,0,0,nan
advanced_random_init_dad,0,32,"[24, 11, 48]","[0.8929655656354366, 2.7947864043843915, 4.1137572940608615]",0.96,0.0,0.96,True,0.004850086150690913,0,0,nan
advanced_random_init_dad,1,33,"[24, 11, 48]","[1.194428839513609, 1.699055202133803, 7.340648729385492]",0.96,0.0,0.96,True,0.004850453604012728,0,0,nan
advanced_random_init_dad,2,34,"[24, 11, 48]","[0.7791909693012837, 1.2315992633655979, 7.706990791738372]",0.976,0.0,0.976,True,0.004840757604688406,0,0,nan
advanced_random_init_dad,3,35,"[24, 11, 48]","[0.7740029667152759, 1.036966315627086, 5.902707204380057]",0.96,0.0,0.96,True,0.004821355966851115,0,0,nan
advanced_random_init_dad,4,36,"[24, 11, 48]","[1.0064321799760763, 1.6835935928503416, 12.056585057014154]",1.008,0.32,0.688,True,0.004776181979104876,0,0,nan
advanced_random_init_dad,5,37,"[24, 11, 48]","[0.7795816420649073, 1.1703197572653568, 8.327067024200488]",0.976,0.0,0.976,True,0.006457540579140187,0,0,nan
advanced_random_init_dad,6,38,"[24, 11, 48]","[1.5122228694660667, 1.1394252442891957, 4.457404847604522]",0.96,0.0,0.96,True,0.004822360770776868,0,0,nan
advanced_random_init_dad,7,39,"[24, 11, 48]","[0.7543387200370141, 2.067528146064757, 6.828572646001691]",1.008,0.0,1.008,True,0.004729060223326087,0,0,nan
advanced_random_init_dad,8,40,"[24, 11, 48]","[0.9508843274621879, 1.3210007013107983, 5.521388387887706]",0.96,0.0,0.96,True,0.004742731945589185,0,0,nan
advanced_random_init_dad,9,41,"[24, 11, 48]","[1.7371653605048083, 2.3701394414477495, 4.488412515613424]",1.008,0.0,1.008,True,0.006157520506531,0,0,nan
advanced_random_init_dad,10,42,"[24, 11, 48]","[1.7033509285271937, 1.989964015912027, 6.179752288527454]",1.088,0.0,1.088,True,0.005198708036914468,0,0,nan
advanced_random_init_dad,11,43,"[24, 11, 48]","[1.1662841783157847, 1.7555653003767386, 4.36070853782014]",1.008,0.0,1.008,True,0.004747514147311449,0,0,nan
advanced_random_init_dad,12,44,"[24, 11, 48]","[1.0182282754096619, 2.345829556573653, 6.857017542906625]",0.96,0.0,0.96,True,0.0048171441536396745,0,0,nan
advanced_random_init_dad,13,45,"[24, 11, 48]","[1.413547996485175, 1.7063450173404848, 6.496298921093635]",0.96,0.0,0.96,True,0.004802345298230648,0,0,nan
advanced_random_init_dad,14,46,"[24, 11, 48]","[0.6333919336939493, 2.211347217827201, 8.449727826802748]",0.96,0.0,0.96,True,0.004725580150261521,0,0,nan
advanced_random_init_dad,15,47,"[24, 11, 48]","[1.0223472697650535, 1.1323615241057994, 4.8019296967371705]",1.008,0.0,1.008,True,0.005166374566033483,0,0,nan
advanced_random_init_dad,16,48,"[24, 11, 48]","[0.8242873680395081, 2.0609754454933737, 4.816839802893936]",0.96,0.0,0.96,True,0.005909455008804798,0,0,nan
advanced_random_init_dad,17,49,"[24, 11, 48]","[0.8388433226843178, 1.4281976671522458, 6.174780659038921]",1.008,0.0,1.008,True,0.005291623389348387,0,0,nan
advanced_random_init_dad,18,50,"[24, 11, 48]","[1.5912205338550685, 1.6049631904980444, 8.023404650743311]",0.976,0.0,0.976,True,0.005830229818820953,0,0,nan
advanced_random_init_dad,19,51,"[24, 11, 48]","[1.1817051495290984, 1.787404418118192, 8.070575861664251]",0.96,0.0,0.96,True,0.0052889815997332335,0,0,nan
advanced_random_init_dad,20,52,"[24, 11, 48]","[0.8244553220632773, 2.3660471143681074, 4.438981577475384]",0.96,0.0,0.96,True,0.005292173055931926,0,0,nan
advanced_random_init_dad,21,53,"[24, 11, 48]","[1.3154827293542841, 1.454714552327321, 7.721753059894901]",1.008,0.0,1.008,True,0.00535521381534636,0,0,nan
advanced_random_init_dad,22,54,"[24, 11, 48]","[0.8800224651278499, 1.5306505916038562, 8.630489045988677]",0.976,0.08,0.896,True,0.005388811416924,0,0,nan
advanced_random_init_dad,23,55,"[24, 11, 48]","[0.693842538658478, 2.4435789891379365, 7.385100596146072]",0.96,0.0,0.96,True,0.004880195204168558,0,0,nan
advanced_random_init_dad,24,56,"[24, 11, 48]","[1.7196423244579249, 1.2848031394145636, 5.40480452619849]",0.96,0.0,0.96,True,0.00413158917799592,0,0,nan
advanced_random_init_dad,25,57,"[24, 11, 48]","[1.1122527342343396, 2.7299108341909317, 7.723630977674301]",0.96,0.0,0.96,True,0.003994625620543956,0,0,nan
advanced_random_init_dad,26,58,"[24, 11, 48]","[1.6984146754000617, 1.3869062237572953, 4.412078919698514]",1.008,0.0,1.008,True,0.004372481629252434,0,0,nan
advanced_random_init_dad,27,59,"[24, 11, 48]","[1.048441826783047, 2.361146886323104, 6.978243543972914]",0.96,0.0,0.96,True,0.004931123973801732,0,0,nan
advanced_random_init_dad,28,60,"[24, 11, 48]","[1.4477481500840006, 2.5899140689364275, 5.853841037755518]",0.96,0.0,0.96,True,0.005591750424355268,0,0,nan
advanced_random_init_dad,29,61,"[24, 11, 48]","[0.7715882092482544, 3.2752836131075367, 4.633010367282599]",1.008,0.0,1.008,True,0.005512108607217669,0,0,nan
advanced_random_init_dad,30,62,"[24, 11, 48]","[0.6383107857564302, 2.2005005653637038, 4.303731318052249]",0.96,0.0,0.96,True,0.0055122013669461015,0,0,nan
advanced_random_init_dad,31,63,"[24, 11, 48]","[0.7864280482323096, 3.188325988177444, 5.3712990404138665]",0.96,0.0,0.96,True,0.005600265227258205,0,0,nan
advanced_random_init_dad,0,64,"[24, 11, 48]","[0.7966973158635419, 2.7786055640363356, 4.185218463544012]",0.96,0.0,0.96,True,0.006768693448975682,0,0,nan
advanced_random_init_dad,1,65,"[24, 11, 48]","[1.216475511069323, 1.6211981309986487, 7.3176721382231165]",0.96,0.0,0.96,True,0.005095555773004889,0,0,nan
advanced_random_init_dad,2,66,"[24, 11, 48]","[0.8432028639521021, 1.3111828269516175, 7.63951161704738]",0.976,0.0,0.976,True,0.004857909027487039,0,0,nan
advanced_random_init_dad,3,67,"[24, 11, 48]","[0.9260808991915982, 0.8978600702981545, 6.126115644819918]",0.96,0.0,0.96,True,0.004793146857991815,0,0,nan
advanced_random_init_dad,4,68,"[24, 11, 48]","[1.2386795313693262, 1.836755718453989, 11.93712936105568]",1.008,0.32,0.688,True,0.00485794860869646,0,0,nan
advanced_random_init_dad,5,69,"[24, 11, 48]","[0.874341471225189, 1.1764824067257451, 8.34369702058257]",0.976,0.0,0.976,True,0.004819743195548653,0,0,nan
advanced_random_init_dad,6,70,"[24, 11, 48]","[1.5745246222096492, 1.0367847429160153, 4.476027149842308]",0.96,0.0,0.96,True,0.0047857352066785095,0,0,nan
advanced_random_init_dad,7,71,"[24, 11, 48]","[0.8336952819414739, 2.1457996800833703, 6.709457293262151]",0.96,0.0,0.96,True,0.004821673361584544,0,0,nan
advanced_random_init_dad,8,72,"[24, 11, 48]","[0.9693115259796046, 1.4153613315942204, 5.535197660355258]",0.992,0.0,0.992,True,0.004789160145446658,0,0,nan
advanced_random_init_dad,9,73,"[24, 11, 48]","[1.4745571137395876, 2.506472191168603, 4.64576904716785]",1.008,0.0,1.008,True,0.0048043705523014065,0,0,nan
advanced_random_init_dad,10,74,"[24, 11, 48]","[1.8614013693053189, 1.8379980240838563, 6.358176687942369]",1.088,0.0,1.088,True,0.004776604799553752,0,0,nan
advanced_random_init_dad,11,75,"[24, 11, 48]","[1.3265908372895985, 1.8230574638481203, 4.507343863199459]",0.96,0.0,0.96,True,0.00474333600141108,0,0,nan
advanced_random_init_dad,12,76,"[24, 11, 48]","[0.9046778617577594, 2.234220648995791, 6.849639121942081]",0.96,0.0,0.96,True,0.004775433940812946,0,0,nan
advanced_random_init_dad,13,77,"[24, 11, 48]","[1.2586031513155937, 1.7234003040038266, 6.463012808167146]",0.96,0.0,0.96,True,0.00478941616602242,0,0,nan
advanced_random_init_dad,14,78,"[24, 11, 48]","[0.8040790047151408, 2.1372800241056806, 8.321335208162337]",0.96,0.0,0.96,True,0.004671091865748167,0,0,nan
advanced_random_init_dad,15,79,"[24, 11, 48]","[1.1864819059150098, 1.1624491242567156, 4.814758891108677]",0.992,0.0,0.992,True,0.004638422327116132,0,0,nan
advanced_random_init_dad,16,80,"[24, 11, 48]","[0.6393957162595667, 2.1196994932433446, 4.86944958086924]",0.96,0.0,0.96,True,0.004697057791054249,0,0,nan
advanced_random_init_dad,17,81,"[24, 11, 48]","[0.8484573091097337, 1.3273993818710992, 6.098556896505688]",0.976,0.0,0.976,True,0.004823036817833781,0,0,nan
advanced_random_init_dad,18,82,"[24, 11, 48]","[1.607463843820307, 1.6311578165629852, 8.03600586364248]",0.96,0.0,0.96,True,0.005000234162434935,0,0,nan
advanced_random_init_dad,19,83,"[24, 11, 48]","[1.2619857617911039, 1.8475648858491056, 8.150408413205092]",0.976,0.0,0.976,True,0.004974993038922548,0,0,nan
advanced_random_init_dad,20,84,"[24, 11, 48]","[0.9025320920880544, 2.368119013016534, 4.551912763637514]",0.96,0.0,0.96,True,0.004999257205054164,0,0,nan
advanced_random_init_dad,21,85,"[24, 11, 48]","[1.2935448724785283, 1.34066977258592, 7.717777780054559]",1.008,0.0,1.008,True,0.005018615955486893,0,0,nan
advanced_random_init_dad,22,86,"[24, 11, 48]","[0.8596898696854525, 1.4449387468323778, 8.510589221567624]",1.024,0.08,0.9440000000000001,True,0.0049907755572348835,0,0,nan
advanced_random_init_dad,23,87,"[24, 11, 48]","[0.969923993810835, 2.4108228490972206, 7.256463938633926]",0.96,0.0,0.96,True,0.00500351469963789,0,0,nan
advanced_random_init_dad,24,88,"[24, 11, 48]","[1.7748214392492248, 1.344355377392444, 5.477298464260959]",0.96,0.0,0.96,True,0.005016471026465297,0,0,nan
advanced_random_init_dad,25,89,"[24, 11, 48]","[1.2306571466325646, 2.715748621688082, 7.561162251850493]",0.96,0.0,0.96,True,0.004815293569117784,0,0,nan
advanced_random_init_dad,26,90,"[24, 11, 48]","[1.6416304344127781, 1.375960400709537, 4.4459415770702675]",1.008,0.0,1.008,True,0.004818574246019125,0,0,nan
advanced_random_init_dad,27,91,"[24, 11, 48]","[1.0633291802006304, 2.3202287611852177, 7.012869944386011]",0.976,0.0,0.976,True,0.005427474575117231,0,0,nan
advanced_random_init_dad,28,92,"[24, 11, 48]","[1.457679097622691, 2.6148973720816997, 5.814241259685735]",1.008,0.0,1.008,True,0.004775064950808883,0,0,nan
advanced_random_init_dad,29,93,"[24, 11, 48]","[0.7348575688101314, 3.3237463301602, 4.504283600148952]",0.96,0.0,0.96,True,0.004847812000662088,0,0,nan
advanced_random_init_dad,30,94,"[24, 11, 48]","[0.7927306393829228, 2.081250318053974, 4.199499394150974]",0.96,0.0,0.96,True,0.007459227927029133,0,0,nan
advanced_random_init_dad,31,95,"[24, 11, 48]","[1.021833580389065, 3.1909671825299615, 5.473031958674826]",0.96,0.0,0.96,True,0.004939970234408975,0,0,nan
advanced_random_init_dad,0,96,"[24, 11, 48]","[0.7210484819095696, 2.8606385090941138, 4.152864495797129]",0.96,0.0,0.96,True,0.00489754443988204,0,0,nan
advanced_random_init_dad,1,97,"[24, 11, 48]","[1.2370845031659734, 1.5613622153745221, 7.260545585430068]",0.96,0.0,0.96,True,0.006449714070186019,0,0,nan
advanced_random_init_dad,2,98,"[24, 11, 48]","[0.8337589858365679, 1.1176330837041304, 7.667353279447223]",0.976,0.0,0.976,True,0.00572795900516212,0,0,nan
advanced_random_init_dad,3,99,"[24, 11, 48]","[1.0126378350823402, 1.0144956672703414, 6.055574548599896]",0.96,0.0,0.96,True,0.005211584782227874,0,0,nan
advanced_random_init_dad,4,100,"[24, 11, 48]","[1.0148531551589477, 1.7197217069621433, 11.959785947577268]",1.008,0.32,0.688,True,0.005294335167855024,0,0,nan
advanced_random_init_dad,5,101,"[24, 11, 48]","[0.8263901446824634, 1.272608380925814, 8.234958802552057]",0.976,0.0,0.976,True,0.005636922549456358,0,0,nan
advanced_random_init_dad,6,102,"[24, 11, 48]","[1.4329557244408933, 1.425292784252107, 4.5065306914399335]",0.96,0.0,0.96,True,0.005486006429418921,0,0,nan
advanced_random_init_dad,7,103,"[24, 11, 48]","[0.7442451355563802, 2.176598076175416, 6.793159195221065]",1.008,0.0,1.008,True,0.005511815799400211,0,0,nan
advanced_random_init_dad,8,104,"[24, 11, 48]","[1.0669456920361435, 1.3419458865407663, 5.4684199514452425]",0.96,0.0,0.96,True,0.005547746224328876,0,0,nan
advanced_random_init_dad,9,105,"[24, 11, 48]","[1.6232169393149107, 2.401665426807044, 4.69963101153338]",1.008,0.0,1.008,True,0.005519814183935523,0,0,nan
advanced_random_init_dad,10,106,"[24, 11, 48]","[1.7867672938984542, 1.8012791551768659, 6.24200743014727]",1.088,0.0,1.088,True,0.005523770581930876,0,0,nan
advanced_random_init_dad,11,107,"[24, 11, 48]","[1.222087882843653, 1.778555736813743, 4.38316701346268]",0.96,0.0,0.96,True,0.005458192666992545,0,0,nan
advanced_random_init_dad,12,108,"[24, 11, 48]","[0.917004390228867, 2.2551323143551363, 6.860643345409291]",0.96,0.0,0.96,True,0.006056712428107858,0,0,nan
advanced_random_init_dad,13,109,"[24, 11, 48]","[1.3682552790485565, 1.6509699332561394, 6.48143568203171]",1.008,0.0,1.008,True,0.005470413062721491,0,0,nan
advanced_random_init_dad,14,110,"[24, 11, 48]","[0.7744920352234531, 2.016393502915459, 8.376999058478498]",0.96,0.0,0.96,True,0.00556652182713151,0,0,nan
advanced_random_init_dad,15,111,"[24, 11, 48]","[1.2227308966844395, 1.0950257503826493, 4.927869617320786]",0.96,0.0,0.96,True,0.005469257570803165,0,0,nan
advanced_random_init_dad,16,112,"[24, 11, 48]","[0.6698329726486293, 2.1381104362203494, 4.887205861805395]",0.96,0.0,0.96,True,0.0055286746006459,0,0,nan
advanced_random_init_dad,17,113,"[24, 11, 48]","[0.9354708670533395, 1.300262073415027, 6.3353298756812375]",0.992,0.0,0.992,True,0.005490970658138394,0,0,nan
advanced_random_init_dad,18,114,"[24, 11, 48]","[1.4760768455751694, 1.4548342703639543, 8.055887007314938]",0.96,0.0,0.96,True,0.005587420938536525,0,0,nan
advanced_random_init_dad,19,115,"[24, 11, 48]","[1.0772470498672035, 1.8309474282882796, 8.171417107084649]",0.976,0.0,0.976,True,0.005577484797686339,0,0,nan
advanced_random_init_dad,20,116,"[24, 11, 48]","[0.7676855163159754, 2.3508109393364607, 4.559918275420951]",0.992,0.0,0.992,True,0.005501224985346198,0,0,nan
advanced_random_init_dad,21,117,"[24, 11, 48]","[1.2286327164304958, 1.4124811494634573, 7.68069102293964]",1.008,0.0,1.008,True,0.005482026981189847,0,0,nan
advanced_random_init_dad,22,118,"[24, 11, 48]","[0.6561764992233371, 1.4954447511750097, 8.449704521859957]",0.992,0.08,0.912,True,0.005483779404312372,0,0,nan
advanced_random_init_dad,23,119,"[24, 11, 48]","[0.9635277203803418, 2.3841455102492968, 7.135835328222772]",0.96,0.0,0.96,True,0.005732794385403394,0,0,nan
advanced_random_init_dad,24,120,"[24, 11, 48]","[1.6780597350037747, 1.3736996438263376, 5.101894966875129]",0.96,0.0,0.96,True,0.007013564230874181,0,0,nan
advanced_random_init_dad,25,121,"[24, 11, 48]","[1.141361347164252, 2.6326605730789754, 7.653470931694481]",0.96,0.0,0.96,True,0.0055910956114530565,0,0,nan
advanced_random_init_dad,26,122,"[24, 11, 48]","[1.7794103236378793, 1.1912193370830522, 4.509787978135196]",1.008,0.0,1.008,True,0.005543719045817852,0,0,nan
advanced_random_init_dad,27,123,"[24, 11, 48]","[0.9742821767675183, 2.2935307280760298, 7.084141567788683]",0.976,0.0,0.976,True,0.005498805176466703,0,0,nan
advanced_random_init_dad,28,124,"[24, 11, 48]","[1.4261054435704712, 2.6184452436697776, 5.770153210236331]",1.008,0.0,1.008,True,0.005434356024488806,0,0,nan
advanced_random_init_dad,29,125,"[24, 11, 48]","[0.7935535396325658, 3.3385390796541694, 4.663457409472305]",1.008,0.0,1.008,True,0.005415004631504417,0,0,nan
advanced_random_init_dad,30,126,"[24, 11, 48]","[0.7504226578016563, 2.1179231291121683, 4.263479260376056]",0.992,0.0,0.992,True,0.00609750933945179,0,0,nan
advanced_random_init_dad,31,127,"[24, 11, 48]","[0.8676684851845513, 3.2232067916355067, 5.265961503905251]",0.96,0.0,0.96,True,0.006161303585395217,0,0,nan
advanced_random_init_dad,0,128,"[24, 11, 48]","[0.8537621816837629, 2.7695614689874044, 4.193215645185488]",0.976,0.0,0.976,True,0.0060728219337761406,0,0,nan
advanced_random_init_dad,1,129,"[24, 11, 48]","[1.1846644332972083, 1.6682397472180768, 7.4102780617462445]",0.96,0.0,0.96,True,0.005813498608767986,0,0,nan
advanced_random_init_dad,2,130,"[24, 11, 48]","[0.7636917943618203, 1.2966824716436272, 7.577680526132825]",0.976,0.0,0.976,True,0.005487197637557983,0,0,nan
advanced_random_init_dad,3,131,"[24, 11, 48]","[0.9119431961484181, 0.937130141492337, 5.790174881412293]",0.96,0.0,0.96,True,0.005506465770304203,0,0,nan
advanced_random_init_dad,4,132,"[24, 11, 48]","[0.9845827146194696, 1.642759070033793, 11.953336661998629]",1.008,0.32,0.688,True,0.00559191764332354,0,0,nan
advanced_random_init_dad,5,133,"[24, 11, 48]","[0.8114059266859135, 1.2739969926731867, 8.274753550176522]",0.976,0.0,0.976,True,0.006984770996496081,0,0,nan
advanced_random_init_dad,6,134,"[24, 11, 48]","[1.4178190623462315, 1.0680923076034172, 4.303410927387311]",0.96,0.0,0.96,True,0.005750015797093511,0,0,nan
advanced_random_init_dad,7,135,"[24, 11, 48]","[0.9275567755851681, 2.208809320964291, 6.776248548196133]",1.008,0.0,1.008,True,0.005666177719831467,0,0,nan
advanced_random_init_dad,8,136,"[24, 11, 48]","[0.8376493694925453, 1.4839085616957495, 5.637159108576797]",0.992,0.0,0.992,True,0.005457182181999087,0,0,nan
advanced_random_init_dad,9,137,"[24, 11, 48]","[1.5466181320162236, 2.341560434228351, 4.563457284296369]",0.96,0.0,0.96,True,0.005522395996376872,0,0,nan
advanced_random_init_dad,10,138,"[24, 11, 48]","[1.9055669731940108, 1.9274547470272014, 6.313748414186819]",1.088,0.0,1.088,True,0.007225389359518886,0,0,nan
advanced_random_init_dad,11,139,"[24, 11, 48]","[1.259996096613211, 1.70602176573381, 4.283674001769567]",1.008,0.0,1.008,True,0.0072504465468227865,0,0,nan
advanced_random_init_dad,12,140,"[24, 11, 48]","[0.866776680238131, 2.340255164501242, 6.7644399802683886]",0.96,0.0,0.96,True,0.006030831020325422,0,0,nan
advanced_random_init_dad,13,141,"[24, 11, 48]","[1.251826172183891, 1.7508287133965896, 6.353030958556957]",0.96,0.0,0.96,True,0.00747466036118567,0,0,nan
advanced_random_init_dad,14,142,"[24, 11, 48]","[0.8388954523633483, 1.9899265099189527, 8.379834843299088]",0.96,0.0,0.96,True,0.006094660330563784,0,0,nan
advanced_random_init_dad,15,143,"[24, 11, 48]","[1.0473229094653982, 1.0517750900568095, 4.858258742761713]",0.96,0.0,0.96,True,0.007420494128018618,0,0,nan
advanced_random_init_dad,16,144,"[24, 11, 48]","[0.7296531504767065, 2.0943036357694225, 4.865080008426504]",0.96,0.0,0.96,True,0.005827224021777511,0,0,nan
advanced_random_init_dad,17,145,"[24, 11, 48]","[0.804690504539602, 1.2695620518774582, 6.109910628593815]",0.976,0.0,0.976,True,0.005299525568261743,0,0,nan
advanced_random_init_dad,18,146,"[24, 11, 48]","[1.6211735945823116, 1.5369036126839712, 7.994877207699963]",0.96,0.0,0.96,True,0.005772433197125793,0,0,nan
advanced_random_init_dad,19,147,"[24, 11, 48]","[0.9032155924522449, 1.8262547198047314, 8.168849443013679]",0.976,0.0,0.976,True,0.004933425551280379,0,0,nan
advanced_random_init_dad,20,148,"[24, 11, 48]","[0.7466639866095872, 2.338586278256465, 4.5788343257368105]",1.04,0.0,1.04,True,0.004879604186862707,0,0,nan
advanced_random_init_dad,21,149,"[24, 11, 48]","[1.4151428732596634, 1.414018764616383, 7.919907033665038]",1.008,0.0,1.008,True,0.004837181000038981,0,0,nan
advanced_random_init_dad,22,150,"[24, 11, 48]","[0.7331867544908319, 1.4912338007813153, 8.345241641651212]",1.024,0.08,0.9440000000000001,True,0.0047865568194538355,0,0,nan
advanced_random_init_dad,23,151,"[24, 11, 48]","[0.9019180602738645, 2.47124637191968, 7.275819468592672]",0.96,0.0,0.96,True,0.0048139073420315984,0,0,nan
advanced_random_init_dad,24,152,"[24, 11, 48]","[1.5365509632639027, 1.3894578736765169, 5.5273229851945604]",0.96,0.0,0.96,True,0.004725461220368743,0,0,nan
advanced_random_init_dad,25,153,"[24, 11, 48]","[1.0553428791194936, 2.693969756601856, 7.795255515859464]",0.96,0.0,0.96,True,0.004800548823550343,0,0,nan
advanced_random_init_dad,26,154,"[24, 11, 48]","[1.7373258509828486, 1.3935870522921827, 4.475160222645269]",1.008,0.0,1.008,True,0.0058970772195607426,0,0,nan
advanced_random_init_dad,27,155,"[24, 11, 48]","[0.9387527216332137, 2.3108518152209814, 6.9876835993505155]",0.96,0.0,0.96,True,0.006303894985467196,0,0,nan
advanced_random_init_dad,28,156,"[24, 11, 48]","[1.511610130516194, 2.5570680208349934, 5.872980457327788]",1.008,0.0,1.008,True,0.006515175057575107,0,0,nan
advanced_random_init_dad,29,157,"[24, 11, 48]","[0.7432733862379868, 3.3196484528819394, 4.526035169701653]",1.008,0.0,1.008,True,0.005818053614348173,0,0,nan
advanced_random_init_dad,30,158,"[24, 11, 48]","[0.7148996885644389, 1.9996605825714167, 4.275141798093875]",0.992,0.0,0.992,True,0.005363102443516255,0,0,nan
advanced_random_init_dad,31,159,"[24, 11, 48]","[1.073217702729426, 3.1005158950655223, 5.433063493916014]",0.96,0.0,0.96,True,0.0052990997210145,0,0,nan
advanced_random_init_dad,0,160,"[24, 11, 48]","[0.8893341320865648, 2.6611037311911674, 4.097825558927297]",0.96,0.0,0.96,True,0.004925521928817034,0,0,nan
