update,mean_kl_from_pre_finetune,selected_action_changes,branch_survival_rate,unique_selected_actions,selected_actions,policy_distributions
11,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06244582682847977, 0.0, 0.0, 0.023323925212025642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08465655893087387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0428757518529892, 0.0, 0.7109422087669373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07575569301843643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06452348828315735, 0.0, 0.0, 0.022888222709298134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08961013704538345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04209180176258087, 0.0, 0.708177924156189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07270855456590652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06275175511837006, 0.0, 0.0, 0.0222853384912014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08851619064807892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04269082099199295, 0.0, 0.7098779082298279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07387806475162506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
12,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05398166924715042, 0.0, 0.0, 0.018678147345781326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06815846264362335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03497335687279701, 0.0, 0.7668686509132385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05733979865908623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05583937466144562, 0.0, 0.0, 0.018622614443302155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07212678343057632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0347590371966362, 0.0, 0.7629306316375732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05572151392698288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05449547991156578, 0.0, 0.0, 0.0181974358856678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07171601802110672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03524445369839668, 0.0, 0.7636321187019348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05671447515487671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
13,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04316841810941696, 0.0, 0.0, 0.013627197593450546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05150160193443298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02502017840743065, 0.0, 0.8278183937072754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038864195346832275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04559992626309395, 0.0, 0.0, 0.014014863409101963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0555289052426815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02540944702923298, 0.0, 0.8210033774375916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038443438708782196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044633012264966965, 0.0, 0.0, 0.013785588555037975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05560119450092316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025882169604301453, 0.0, 0.820773720741272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03932427614927292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
14,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03741889074444771, 0.0, 0.0, 0.011517821811139584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04500829428434372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02025630697607994, 0.0, 0.8568670153617859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02893165498971939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040728241205215454, 0.0, 0.0, 0.012243748642504215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05011802166700363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02116917073726654, 0.0, 0.8465102910995483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029230544343590736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040256258100271225, 0.0, 0.0, 0.012203650549054146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050913941115140915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021731046959757805, 0.0, 0.8448011875152588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030093902722001076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
15,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027446579188108444, 0.0, 0.0, 0.009664725512266159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033927928656339645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016670314595103264, 0.0, 0.889319658279419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02297084592282772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029889870434999466, 0.0, 0.0, 0.010301703587174416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038012776523828506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017511779442429543, 0.0, 0.8809875845909119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023296315222978592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02988290786743164, 0.0, 0.0, 0.010378058068454266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03904761001467705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01807917281985283, 0.0, 0.8784934878349304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024118715897202492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
16,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020726405084133148, 0.0, 0.0, 0.007903790101408958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02561131678521633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014093968085944653, 0.0, 0.9134886264801025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018175913020968437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022475726902484894, 0.0, 0.0, 0.008380652405321598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028580384328961372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014716051518917084, 0.0, 0.9074609279632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018386289477348328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02252569980919361, 0.0, 0.0, 0.008461680263280869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02935175970196724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015214546583592892, 0.0, 0.9053651094436646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01908121071755886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
17,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014653664082288742, 0.0, 0.0, 0.0064012110233306885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019718928262591362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01179957203567028, 0.0, 0.9331057667732239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01432077307254076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01565873809158802, 0.0, 0.0, 0.006690669804811478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02162978984415531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012184586375951767, 0.0, 0.9294330477714539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014403194189071655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015758227556943893, 0.0, 0.0, 0.006765782367438078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02221756801009178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012579272501170635, 0.0, 0.9277303218841553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014948929660022259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
18,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012851355597376823, 0.0, 0.0, 0.006156892981380224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01997002586722374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011254235170781612, 0.0, 0.936553418636322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013214083388447762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013536648824810982, 0.0, 0.0, 0.006347665097564459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021537067368626595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011498422361910343, 0.0, 0.9338938593864441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013186314143240452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013654460199177265, 0.0, 0.0, 0.006412283517420292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022167008370161057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011822315864264965, 0.0, 0.9322898387908936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013654069975018501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
19,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011945264413952827, 0.0, 0.0, 0.0063611422665417194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022680485621094704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01158764399588108, 0.0, 0.9343080520629883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013117342256009579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012552286498248577, 0.0, 0.0, 0.006537958513945341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024345915764570236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011786790564656258, 0.0, 0.9317301511764526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01304691843688488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012690260075032711, 0.0, 0.0, 0.0065923030488193035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025057103484869003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012071684934198856, 0.0, 0.9301005005836487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013488126918673515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
20,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009564712643623352, 0.0, 0.0, 0.0057701715268194675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020293433219194412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010871614329516888, 0.0, 0.9407256841659546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012774281203746796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009989803656935692, 0.0, 0.0, 0.005896067246794701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02163245901465416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011000984348356724, 0.0, 0.938849151134491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012631474994122982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010025499388575554, 0.0, 0.0, 0.00587841309607029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02205701544880867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011153023689985275, 0.0, 0.9379248023033142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012961328029632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
21,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008124865591526031, 0.0, 0.0, 0.005362117197364569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017802122980356216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010109138675034046, 0.0, 0.9457630515098572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012838711030781269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008415552787482738, 0.0, 0.0, 0.005445513874292374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018817048519849777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010191136039793491, 0.0, 0.944500207901001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012630615383386612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008361869491636753, 0.0, 0.0, 0.00535537488758564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019019467756152153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010212400928139687, 0.0, 0.9442063570022583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01284442562609911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
22,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0073188007809221745, 0.0, 0.0, 0.005028696730732918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016024118289351463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009298947639763355, 0.0, 0.9501177072525024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012211747467517853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007626603357493877, 0.0, 0.0, 0.005146298557519913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703328639268875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009435812011361122, 0.0, 0.9486783742904663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012079642154276371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0075304144993424416, 0.0, 0.0, 0.005027995444834232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017109641805291176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009398245252668858, 0.0, 0.948701798915863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012231814675033092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
23,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007426571100950241, 0.0, 0.0, 0.0051791733130812645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015409632585942745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008759059943258762, 0.0, 0.9510014653205872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012223945930600166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007928653620183468, 0.0, 0.0, 0.005437349434942007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016793012619018555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009099813178181648, 0.0, 0.948393702507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012347462587058544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007812760770320892, 0.0, 0.0, 0.00529820378869772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01686851494014263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009023040533065796, 0.0, 0.948531985282898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01246560737490654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
24,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0073365578427910805, 0.0, 0.0, 0.005313829984515905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014422690495848656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078416233882308, 0.0, 0.953850507736206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011234727688133717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007982000708580017, 0.0, 0.0, 0.00568368099629879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016082756221294403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008320010267198086, 0.0, 0.9503598809242249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011571654118597507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007888888008892536, 0.0, 0.0, 0.005525928921997547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016229405999183655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008200814947485924, 0.0, 0.9505439400672913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011611063033342361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
25,0.0002647924702614546,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008025660179555416, 0.0, 0.0, 0.006237998139113188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016084879636764526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008346746675670147, 0.0, 0.9495484232902527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011756339110434055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00875831674784422, 0.0, 0.0, 0.006692975293844938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018045717850327492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008938714861869812, 0.0, 0.945347249507904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012216993607580662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008729987777769566, 0.0, 0.0, 0.006481206975877285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018358003348112106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008733428083360195, 0.0, 0.945541501045227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01215589139610529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
