update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,branch_mean_kl_from_pre_finetune,branch_selected_action_changes,branch_branch_survival_rate,branch_unique_selected_actions,branch_selected_actions,branch_policy_distributions,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far,entropy_t3
11,C0,48,96,528,0.0014502807617187672,0.09393089693797112,0.004398060031235218,-0.0024139247834682465,1.447178840637207,0.004938247613608837,0.02083333395421505,0.46728599071502686,0.036649830639362335,1.085,1.697135329246521,1.1819300651550293,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06244582682847977, 0.0, 0.0, 0.023323925212025642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08465655893087387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0428757518529892, 0.0, 0.7109422087669373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07575569301843643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06452348828315735, 0.0, 0.0, 0.022888222709298134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08961013704538345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04209180176258087, 0.0, 0.708177924156189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07270855456590652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06275175511837006, 0.0, 0.0, 0.0222853384912014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08851619064807892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04269082099199295, 0.0, 0.7098779082298279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07387806475162506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
12,C0,48,96,576,-0.012370713394383594,0.08064835876938568,0.0033482620492577553,-0.031017256900668144,1.4205671548843384,-0.0020255520939826965,0.0625,0.43032312393188477,0.056909799575805664,1.0933333333333335,1.6385122537612915,1.1733859777450562,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05398166924715042, 0.0, 0.0, 0.018678147345781326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06815846264362335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03497335687279701, 0.0, 0.7668686509132385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05733979865908623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05583937466144562, 0.0, 0.0, 0.018622614443302155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07212678343057632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0347590371966362, 0.0, 0.7629306316375732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05572151392698288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05449547991156578, 0.0, 0.0, 0.0181974358856678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07171601802110672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03524445369839668, 0.0, 0.7636321187019348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05671447515487671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
13,C1,48,96,624,0.02762046903272472,0.09637006896286775,0.0049148136749863625,-0.03301791101694107,1.7618247270584106,-0.0017752855783328414,0.0833333358168602,0.5397612452507019,0.09514452517032623,1.0650000000000002,1.9155958890914917,1.5589679479599,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04316841810941696, 0.0, 0.0, 0.013627197593450546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05150160193443298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02502017840743065, 0.0, 0.8278183937072754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038864195346832275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04559992626309395, 0.0, 0.0, 0.014014863409101963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0555289052426815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02540944702923298, 0.0, 0.8210033774375916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038443438708782196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044633012264966965, 0.0, 0.0, 0.013785588555037975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05560119450092316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025882169604301453, 0.0, 0.820773720741272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03932427614927292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
14,C1,48,96,672,-0.01755181512186923,0.09228238854659264,0.004257060121744871,-0.02466709353029728,1.7822836637496948,-0.022205257788300514,0.0625,0.3354156017303467,0.06282171607017517,1.055,1.7981714010238647,1.7637728452682495,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03741889074444771, 0.0, 0.0, 0.011517821811139584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04500829428434372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02025630697607994, 0.0, 0.8568670153617859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02893165498971939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040728241205215454, 0.0, 0.0, 0.012243748642504215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05011802166700363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02116917073726654, 0.0, 0.8465102910995483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029230544343590736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040256258100271225, 0.0, 0.0, 0.012203650549054146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050913941115140915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021731046959757805, 0.0, 0.8448011875152588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030093902722001076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
15,C1,48,96,720,0.003876847579081872,0.09722629250353469,0.004585628863424063,-0.038712237030267715,1.63125479221344,0.029967444017529488,0.1875,0.572517991065979,0.02064637467265129,1.0733333333333333,1.565643310546875,1.6126307249069214,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027446579188108444, 0.0, 0.0, 0.009664725512266159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033927928656339645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016670314595103264, 0.0, 0.889319658279419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02297084592282772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029889870434999466, 0.0, 0.0, 0.010301703587174416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038012776523828506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017511779442429543, 0.0, 0.8809875845909119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023296315222978592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02988290786743164, 0.0, 0.0, 0.010378058068454266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03904761001467705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01807917281985283, 0.0, 0.8784934878349304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024118715897202492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
16,C1,48,96,768,-0.019797724852959303,0.08771100712029131,0.003920439165085554,-0.030300423502922058,1.5000767707824707,0.03375662490725517,0.1666666716337204,0.4251645505428314,0.06220228597521782,1.0916666666666668,1.2719694375991821,1.6605314016342163,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020726405084133148, 0.0, 0.0, 0.007903790101408958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02561131678521633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014093968085944653, 0.0, 0.9134886264801025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018175913020968437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022475726902484894, 0.0, 0.0, 0.008380652405321598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028580384328961372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014716051518917084, 0.0, 0.9074609279632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018386289477348328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02252569980919361, 0.0, 0.0, 0.008461680263280869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02935175970196724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015214546583592892, 0.0, 0.9053651094436646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01908121071755886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
17,C1,48,96,816,0.0427749840890368,0.09412900923113839,0.004865988623350859,-0.0195450596511364,1.3584446907043457,0.02553783915936947,0.125,0.4143235981464386,0.13151855766773224,1.0583333333333333,1.0326454639434814,1.657151699066162,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014653664082288742, 0.0, 0.0, 0.0064012110233306885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019718928262591362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01179957203567028, 0.0, 0.9331057667732239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01432077307254076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01565873809158802, 0.0, 0.0, 0.006690669804811478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02162978984415531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012184586375951767, 0.0, 0.9294330477714539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014403194189071655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015758227556943893, 0.0, 0.0, 0.006765782367438078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02221756801009178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012579272501170635, 0.0, 0.9277303218841553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014948929660022259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
18,C1,48,96,864,-0.05164713727633156,0.08794260137751198,0.004673105664551258,-0.025115495547652245,1.3769630193710327,-0.006220810115337372,0.0625,0.5153606534004211,0.1820261925458908,1.0966666666666667,1.0546543598175049,1.7054916620254517,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012851355597376823, 0.0, 0.0, 0.006156892981380224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01997002586722374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011254235170781612, 0.0, 0.936553418636322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013214083388447762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013536648824810982, 0.0, 0.0, 0.006347665097564459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021537067368626595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011498422361910343, 0.0, 0.9338938593864441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013186314143240452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013654460199177265, 0.0, 0.0, 0.006412283517420292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022167008370161057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011822315864264965, 0.0, 0.9322898387908936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013654069975018501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
19,C1,48,96,912,0.06033153875321151,0.09467071059060848,0.005989061202853918,-0.018051793798804283,1.4597259759902954,0.01869632862508297,0.1666666716337204,0.38124319911003113,0.20779910683631897,1.0650000000000002,1.1787738800048828,1.763358235359192,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011945264413952827, 0.0, 0.0, 0.0063611422665417194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022680485621094704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01158764399588108, 0.0, 0.9343080520629883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013117342256009579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012552286498248577, 0.0, 0.0, 0.006537958513945341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024345915764570236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011786790564656258, 0.0, 0.9317301511764526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01304691843688488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012690260075032711, 0.0, 0.0, 0.0065923030488193035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025057103484869003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012071684934198856, 0.0, 0.9301005005836487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013488126918673515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
20,C1,48,96,960,-0.05025251572827496,0.09020894910386507,0.005388637538999319,-0.009206068702042103,1.3874794244766235,-0.0020875970367342234,0.0,0.6089768409729004,0.19111263751983643,1.075,1.086809754371643,1.6315580606460571,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009564712643623352, 0.0, 0.0, 0.0057701715268194675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020293433219194412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010871614329516888, 0.0, 0.9407256841659546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012774281203746796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009989803656935692, 0.0, 0.0, 0.005896067246794701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02163245901465416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011000984348356724, 0.0, 0.938849151134491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012631474994122982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010025499388575554, 0.0, 0.0, 0.00587841309607029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02205701544880867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011153023689985275, 0.0, 0.9379248023033142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012961328029632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.9899999999999999,0.06027713773341713,0.96,0.96,1.12,1.0,"[36, 19, 28]",1.0,1,-0.0,3.3922598361968994,3.866165896256765,3.911883682012558,1,1,1,0.0,0.0,0.0,effectively nonadaptive,5,True,0.9899999999999999,
21,C1,48,96,1008,0.05177068945666156,0.09197205317618748,0.005516763776540756,-0.006899118423461914,1.282518744468689,1.607462763786316e-06,0.02083333395421505,0.31749066710472107,0.19360192120075226,1.0566666666666666,1.0000466108322144,1.554052710533142,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008124865591526031, 0.0, 0.0, 0.005362117197364569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017802122980356216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010109138675034046, 0.0, 0.9457630515098572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012838711030781269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008415552787482738, 0.0, 0.0, 0.005445513874292374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018817048519849777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010191136039793491, 0.0, 0.944500207901001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012630615383386612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008361869491636753, 0.0, 0.0, 0.00535537488758564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019019467756152153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010212400928139687, 0.0, 0.9442063570022583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01284442562609911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
22,C1,48,96,1056,-0.03782169125477471,0.08184759943919702,0.004075585398823023,-0.014680956490337849,1.2620575428009033,0.003685835748910904,0.02083333395421505,0.3271743953227997,0.15166401863098145,1.05,0.9087738990783691,1.594591498374939,0.0,0,1.0,1,36 36 36,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0073188007809221745, 0.0, 0.0, 0.005028696730732918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016024118289351463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009298947639763355, 0.0, 0.9501177072525024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012211747467517853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007626603357493877, 0.0, 0.0, 0.005146298557519913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703328639268875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009435812011361122, 0.0, 0.9486783742904663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012079642154276371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0075304144993424416, 0.0, 0.0, 0.005027995444834232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017109641805291176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009398245252668858, 0.0, 0.948701798915863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012231814675033092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,
