system,variant_directory,seed,update,actor_loss,critic_loss,mean_training_terminal_cost,mean_entropy,available_action_fraction_evaluated,mean_u_ctrl,std_u_ctrl,median_u_ctrl,q10_u_ctrl,q90_u_ctrl,safety,dominant_sequence,dominant_sequence_fraction,unique_sequences,sequence_entropy,entropy_t1,entropy_t2,entropy_t3,critic_mae,critic_rmse,critic_spearman,critic_top1_agreement,critic_top5_recall,critic_calibration_by_predicted_cost_bin
ieee9,counterfactual_belief_replay,202,10,0.002304389839991927,0.0016868225065991282,0.9600000000000003,3.9506044387817383,1.0,0.9833333333333334,0.06315765107165475,0.96,0.96,1.072,1.0,"[50, 21, 30]",1.0,1,-0.0,3.9808576107025146,3.951702227195104,3.9344071547190347,0.036522265523672104,0.044254038482904434,0.08066225302629297,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9785568714141846, ""mean_realized_cost"": 0.9846875071525574}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9923129081726074, ""mean_realized_cost"": 0.9933332800865173}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.9998189210891724, ""mean_realized_cost"": 0.9881249666213989}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 1.0063936710357666, ""mean_realized_cost"": 1.0003174543380737}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 1.0166115760803223, ""mean_realized_cost"": 1.0109374523162842}]"
ieee9,counterfactual_belief_replay,202,20,-0.009444049559533596,0.0012495217379182577,0.9866666666666669,3.938415288925171,1.0,0.98,0.066332495807108,0.96,0.96,0.96,1.0,"[3, 21, 30]",1.0,1,-0.0,3.9706716537475586,3.9362322290738425,3.9243830144405365,0.04589591920375824,0.057362575083971024,0.03651450904503068,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.8988015055656433, ""mean_realized_cost"": 0.984375}, {""bin"": 1, ""count"": 64, ""mean_predicted_cost"": 0.9140464067459106, ""mean_realized_cost"": 0.9715625047683716}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9551946520805359, ""mean_realized_cost"": 0.9647617936134338}, {""bin"": 3, ""count"": 64, ""mean_predicted_cost"": 0.9833451509475708, ""mean_realized_cost"": 0.9787499904632568}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9930717945098877, ""mean_realized_cost"": 0.9928125143051147}]"
ieee9,counterfactual_belief_replay,202,30,-0.007105354685336351,0.0008899408276192844,0.9666666666666668,3.935394048690796,1.0,0.9933333333333333,0.076303487615064,0.96,0.96,1.12,1.0,"[3, 48, 30]",0.9166666666666666,2,0.2868359830561607,3.958101749420166,3.9161395132541656,3.9083046515782676,0.023692447692155838,0.03185375779867172,0.13530389124173808,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9465399384498596, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9647625088691711, ""mean_realized_cost"": 0.9615871906280518}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.9849247932434082, ""mean_realized_cost"": 0.9750000238418579}, {""bin"": 3, ""count"": 62, ""mean_predicted_cost"": 0.9903057217597961, ""mean_realized_cost"": 0.989677369594574}, {""bin"": 4, ""count"": 65, ""mean_predicted_cost"": 0.9964460134506226, ""mean_realized_cost"": 0.9904614686965942}]"
ieee9,counterfactual_belief_replay,202,40,0.0031338019762188196,0.0015307143330574036,1.0133333333333334,3.8914244174957275,1.0,0.9933333333333333,0.076303487615064,0.96,0.96,1.12,1.0,"[3, 48, 30]",0.9583333333333334,2,0.1732052067491771,3.9321236610412598,3.8964084486166635,3.88948663075765,0.032676685601472855,0.03423634171485901,0.08136695794853398,0.0,0.3333333333333333,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.986600399017334, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9910246729850769, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.994869589805603, ""mean_realized_cost"": 0.9612499475479126}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9997772574424744, ""mean_realized_cost"": 0.9720634818077087}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 1.0061098337173462, ""mean_realized_cost"": 0.9778125286102295}]"
ieee9,counterfactual_belief_replay,202,50,-0.012141364626586437,0.00023346993839368224,0.9666666666666668,3.8596694469451904,1.0,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[3, 39, 30]",1.0,1,-0.0,3.892611503601074,3.86955119172732,3.8697896202405295,0.02100035361945629,0.02463643066585064,0.06463799898872041,0.0,0.16666666666666666,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.9669417142868042, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.972812294960022, ""mean_realized_cost"": 0.9647618532180786}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9800392985343933, ""mean_realized_cost"": 0.9714285135269165}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9863092303276062, ""mean_realized_cost"": 0.9615871906280518}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9919029474258423, ""mean_realized_cost"": 0.9599999785423279}]"
ieee9,counterfactual_belief_replay,202,60,-0.0020069919992238283,0.0006311602774076164,0.9600000000000003,3.855253219604492,1.0,0.9933333333333333,0.076303487615064,0.96,0.96,1.12,1.0,"[3, 48, 30]",0.9583333333333334,2,0.1732052067491771,3.8593318462371826,3.8835960030555725,3.8889855245749154,0.012978717684745789,0.017118392512202263,0.038234503606312704,0.0,0.16666666666666666,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9638059139251709, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9677473902702332, ""mean_realized_cost"": 0.9606347680091858}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.971073567867279, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9753024578094482, ""mean_realized_cost"": 0.9647618532180786}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9808361530303955, ""mean_realized_cost"": 0.9753125309944153}]"
ieee9,counterfactual_belief_replay,202,70,-0.010385694913566113,0.00026532611809670925,0.9600000000000003,3.8603439331054688,1.0,0.98,0.066332495807108,0.96,0.96,0.96,1.0,"[3, 48, 30]",0.4583333333333333,4,1.061845776521178,3.823539972305298,3.889742980400721,3.9044532477855682,0.015508878044784069,0.01956559717655182,-0.0063468717741747656,0.0,0.6666666666666666,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9666853547096252, ""mean_realized_cost"": 0.9606249332427979}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.970285177230835, ""mean_realized_cost"": 0.9622220993041992}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.9730740785598755, ""mean_realized_cost"": 0.965624988079071}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9759618043899536, ""mean_realized_cost"": 0.9682539105415344}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9805426597595215, ""mean_realized_cost"": 0.9762499928474426}]"
ieee9,counterfactual_belief_replay,202,80,0.00422538910061121,0.0006889274809509516,0.9933333333333335,3.820929765701294,1.0,0.9899999999999999,0.07234178138070237,0.96,0.96,1.096,1.0,"[48, 39, 12]",0.6666666666666666,6,1.1345725477245825,3.7912099361419678,3.925877263148626,3.92436017592748,0.020353173837065697,0.02149607241153717,0.021647204277614934,0.0,1.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9745264053344727, ""mean_realized_cost"": 0.9668750166893005}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9777884483337402, ""mean_realized_cost"": 0.9619046449661255}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9794396162033081, ""mean_realized_cost"": 0.9647618532180786}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9812971353530884, ""mean_realized_cost"": 0.9638094305992126}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9837112426757812, ""mean_realized_cost"": 0.9624999761581421}]"
ieee9,counterfactual_belief_replay,303,1,-0.007371857762336731,0.4684348404407501,0.9800000000000001,3.953111171722412,1.0,0.9766666666666666,0.046067583203617556,0.96,0.96,1.016,1.0,"[0, 46, 36]",0.625,2,0.6615632381579821,3.9822018146514893,3.9645170470078788,3.9457050363222756,0.496957391500473,0.5113470554351807,-0.18580497481718347,0.0,0.0,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.26067936420440674, ""mean_realized_cost"": 0.9755555391311646}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.4592597782611847, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.5064702033996582, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.5359839797019958, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 4, ""count"": 63, ""mean_predicted_cost"": 0.5683750510215759, ""mean_realized_cost"": 0.9599998593330383}]"
ieee9,counterfactual_belief_replay,303,10,-0.0021891898941248655,0.009823132306337357,0.9600000000000003,3.9520702362060547,1.0,0.98,0.057735026918962595,0.96,0.96,1.016,1.0,"[0, 48, 21]",0.875,4,0.5140966973399506,3.979156732559204,3.956973969936371,3.9398101369539895,0.14027829468250275,0.14652131497859955,-0.2532690230803438,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.7761063575744629, ""mean_realized_cost"": 0.965624988079071}, {""bin"": 1, ""count"": 64, ""mean_predicted_cost"": 0.7978654503822327, ""mean_realized_cost"": 0.9640624523162842}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.816366970539093, ""mean_realized_cost"": 0.9609522223472595}, {""bin"": 3, ""count"": 64, ""mean_predicted_cost"": 0.8607930541038513, ""mean_realized_cost"": 0.9746875166893005}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.8933616876602173, ""mean_realized_cost"": 0.9806250333786011}]"
ieee9,counterfactual_belief_replay,303,20,0.011776206083595753,0.002519424771890044,0.9933333333333335,3.935492753982544,1.0,0.98,0.057735026918962595,0.96,0.96,1.016,1.0,"[45, 48, 0]",0.375,4,1.2130075659799042,3.970844268798828,3.9393613636493683,3.9195014238357544,0.04859679192304611,0.05364486575126648,-0.17414810905376943,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9730192422866821, ""mean_realized_cost"": 0.9821875095367432}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 1.00501549243927, ""mean_realized_cost"": 0.9695237874984741}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 1.0152266025543213, ""mean_realized_cost"": 0.9644443392753601}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 1.0229023694992065, ""mean_realized_cost"": 0.9609522819519043}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 1.0320992469787598, ""mean_realized_cost"": 0.9599999785423279}]"
ieee9,counterfactual_belief_replay,303,30,-0.00568797392770648,0.0008898149244487286,0.9666666666666668,3.914804458618164,1.0,0.9933333333333333,0.076303487615064,0.96,0.96,1.12,1.0,"[30, 48, 21]",1.0,1,-0.0,3.957040786743164,3.915121853351593,3.89924888809522,0.036066509783267975,0.040582966059446335,-0.056297242035310835,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9790016412734985, ""mean_realized_cost"": 0.9671875238418579}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9954692721366882, ""mean_realized_cost"": 0.9603173136711121}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 1.0011461973190308, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 1.0160350799560547, ""mean_realized_cost"": 0.9819048047065735}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 1.0301482677459717, ""mean_realized_cost"": 0.9865624904632568}]"
ieee9,counterfactual_belief_replay,303,40,-0.0064095077104866505,0.0003399396955501288,0.9600000000000003,3.8859424591064453,1.0,0.9933333333333333,0.076303487615064,0.96,0.96,1.12,1.0,"[30, 48, 21]",1.0,1,-0.0,3.937300205230713,3.9067157804965973,3.9000392655531564,0.011305276304483414,0.016045792028307915,0.038250773766866975,0.0,0.0,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.9591882228851318, ""mean_realized_cost"": 0.9647617936134338}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9650719165802002, ""mean_realized_cost"": 0.9631744623184204}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9678507447242737, ""mean_realized_cost"": 0.966666579246521}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9708528518676758, ""mean_realized_cost"": 0.9663491249084473}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.975222647190094, ""mean_realized_cost"": 0.965624988079071}]"
ieee9,counterfactual_belief_replay,303,50,-0.010844280011951923,0.00031424700864590704,0.9800000000000001,3.854090690612793,1.0,0.9833333333333334,0.06315765107165475,0.96,0.96,1.072,1.0,"[30, 48, 21]",0.9166666666666666,2,0.2868359830561607,3.9005372524261475,3.8895634512106576,3.890851527452469,0.014400460757315159,0.021999074146151543,-0.005213177910181235,0.0,0.0,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.9557738900184631, ""mean_realized_cost"": 0.970793604850769}, {""bin"": 1, ""count"": 64, ""mean_predicted_cost"": 0.9616822004318237, ""mean_realized_cost"": 0.971875011920929}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9644247889518738, ""mean_realized_cost"": 0.9698411822319031}, {""bin"": 3, ""count"": 64, ""mean_predicted_cost"": 0.9671878218650818, ""mean_realized_cost"": 0.9693750143051147}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9710885286331177, ""mean_realized_cost"": 0.9768750071525574}]"
ieee9,counterfactual_belief_replay,303,60,-0.007313973736017942,0.00032340973848477006,0.9666666666666668,3.840179443359375,1.0,0.9733333333333333,0.049888765156985884,0.96,0.96,0.96,1.0,"[30, 48, 21]",0.6666666666666666,3,0.7621042220469585,3.845334768295288,3.9061580200990043,3.9027072191238403,0.015982775017619133,0.02213398739695549,-0.0343353855007573,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9505633115768433, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 64, ""mean_predicted_cost"": 0.9595403671264648, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 2, ""count"": 62, ""mean_predicted_cost"": 0.9729258418083191, ""mean_realized_cost"": 0.9667741060256958}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9851868152618408, ""mean_realized_cost"": 0.986031711101532}, {""bin"": 4, ""count"": 66, ""mean_predicted_cost"": 0.9899154305458069, ""mean_realized_cost"": 0.979697048664093}]"
ieee9,counterfactual_belief_replay,303,70,0.003025247948244214,0.0009828312322497368,0.9600000000000003,3.807220697402954,1.0,0.9733333333333333,0.049888765156985884,0.96,0.96,0.96,1.0,"[39, 30, 36]",0.375,4,1.3208883431493221,3.790419340133667,3.9361732403437295,3.9237498541673026,0.016936045140028,0.02003602683544159,-0.07872052722219204,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9675552845001221, ""mean_realized_cost"": 0.9612499475479126}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9735745191574097, ""mean_realized_cost"": 0.962539553642273}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9760391712188721, ""mean_realized_cost"": 0.962222158908844}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9789973497390747, ""mean_realized_cost"": 0.9669840931892395}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9831349849700928, ""mean_realized_cost"": 0.9734375476837158}]"
ieee9,counterfactual_belief_replay,303,80,-0.0041406718082726,0.000542928755749017,0.9800000000000001,3.8150651454925537,1.0,0.9733333333333333,0.049888765156985884,0.96,0.96,0.96,1.0,"[21, 39, 30]",0.4583333333333333,4,1.061845776521178,3.743807077407837,3.948257545630137,3.935791850090027,0.016055457293987274,0.020948583260178566,-0.06681983901739728,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9637298583984375, ""mean_realized_cost"": 0.9612499475479126}, {""bin"": 1, ""count"": 64, ""mean_predicted_cost"": 0.9709832072257996, ""mean_realized_cost"": 0.9621874690055847}, {""bin"": 2, ""count"": 62, ""mean_predicted_cost"": 0.9753878116607666, ""mean_realized_cost"": 0.9648386240005493}, {""bin"": 3, ""count"": 65, ""mean_predicted_cost"": 0.9790695309638977, ""mean_realized_cost"": 0.9738460779190063}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9829176664352417, ""mean_realized_cost"": 0.9784374833106995}]"
ieee9,counterfactual_belief_replay,303,90,-0.00799779687076807,0.00034784601302817464,0.9600000000000003,3.8015851974487305,1.0,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[39, 36, 30]",0.75,3,0.7356219397587946,3.7293314933776855,3.9541478951772056,3.939911425113678,0.02067970298230648,0.022099629044532776,-0.040512728526047065,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9727965593338013, ""mean_realized_cost"": 0.9603124856948853}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9786613583564758, ""mean_realized_cost"": 0.9619046449661255}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.9815858602523804, ""mean_realized_cost"": 0.9634374976158142}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9843223690986633, ""mean_realized_cost"": 0.967619001865387}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9877837896347046, ""mean_realized_cost"": 0.9728124737739563}]"
ieee9,counterfactual_belief_replay,303,100,0.0006239826907403767,0.0005143328453414142,0.9800000000000001,3.7816574573516846,1.0,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[39, 36, 30]",0.5,4,1.1523610730564942,3.7678918838500977,3.9535694320996604,3.9416771034399667,0.017955441027879715,0.021363427862524986,-0.04423829346137892,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9677120447158813, ""mean_realized_cost"": 0.9603124856948853}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.974855899810791, ""mean_realized_cost"": 0.961587131023407}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.9781093597412109, ""mean_realized_cost"": 0.9681249856948853}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9810030460357666, ""mean_realized_cost"": 0.9711110591888428}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9844697713851929, ""mean_realized_cost"": 0.9696874618530273}]"
ieee9,counterfactual_belief_replay,303,110,-0.004336463753134012,0.0003202586085535586,0.9600000000000003,3.8332455158233643,1.0,0.9700000000000001,0.04795831523312719,0.96,0.96,0.96,1.0,"[39, 3, 36]",0.5,4,1.2072391102264084,3.8040902614593506,3.9483466148376465,3.9410507877667746,0.009624459780752659,0.01525539718568325,0.01426750788570988,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9511221647262573, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9565551280975342, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.961112380027771, ""mean_realized_cost"": 0.9609522819519043}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9686493277549744, ""mean_realized_cost"": 0.9663491249084473}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9749469757080078, ""mean_realized_cost"": 0.979687511920929}]"
ieee9,counterfactual_belief_replay,303,120,-0.0028533649165183306,0.00042793506872840226,0.9733333333333336,3.7984821796417236,1.0,0.9700000000000001,0.04795831523312719,0.96,0.96,0.96,1.0,"[39, 21, 3]",0.25,6,1.666453002722957,3.859389305114746,3.94237357378006,3.936116188764572,0.014360667206346989,0.018682686612010002,-0.08470504297363342,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9354314208030701, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9421682953834534, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9486701488494873, ""mean_realized_cost"": 0.9603173136711121}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9556056261062622, ""mean_realized_cost"": 0.9622220993041992}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9609068632125854, ""mean_realized_cost"": 0.9699999690055847}]"
ieee9,counterfactual_belief_replay,303,130,-0.009644929319620132,0.0015826105372980237,0.9933333333333335,3.84177565574646,1.0,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[21, 39, 50]",0.2916666666666667,8,1.8708612831230735,3.854963541030884,3.9443601171175637,3.938769151767095,0.009359901770949364,0.015969274565577507,0.014944659894715391,0.0,0.0,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.9450517892837524, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9537440538406372, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9583277106285095, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9638178944587708, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 4, ""count"": 63, ""mean_predicted_cost"": 0.9752188324928284, ""mean_realized_cost"": 0.9755554795265198}]"
ieee9,counterfactual_belief_replay,303,140,-0.013065704144537449,0.00014019095397088677,0.9600000000000003,3.8532235622406006,1.0,0.9866666666666667,0.07180219742846006,0.96,0.96,1.072,1.0,"[21, 50, 17]",0.4583333333333333,4,1.2627030334048497,3.861567735671997,3.9615029791990914,3.942698190609614,0.009908135049045086,0.015526408329606056,-0.002008818656987358,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.9538666605949402, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.960139274597168, ""mean_realized_cost"": 0.9625396132469177}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9649431109428406, ""mean_realized_cost"": 0.9666666388511658}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9681891798973083, ""mean_realized_cost"": 0.9711110591888428}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9717422723770142, ""mean_realized_cost"": 0.9662500023841858}]"
ieee9,counterfactual_belief_replay,303,150,-0.0007575430790893734,0.0005998695851303637,0.9666666666666668,3.8483784198760986,1.0,0.98,0.066332495807108,0.96,0.96,0.96,1.0,"[21, 37, 17]",0.875,3,0.4563344322932884,3.872189998626709,3.962695042292277,3.9445650776227317,0.0091193076223135,0.013356155715882778,0.03531491528161894,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.946366012096405, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9517591595649719, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9567999243736267, ""mean_realized_cost"": 0.9612696766853333}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9613491892814636, ""mean_realized_cost"": 0.9609522223472595}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.970055341720581, ""mean_realized_cost"": 0.9740625023841858}]"
ieee9,counterfactual_belief_replay,303,160,-0.008403160609304905,0.00015201901260297745,0.9733333333333336,3.7788093090057373,1.0,0.98,0.066332495807108,0.96,0.96,0.96,1.0,"[3, 37, 17]",0.375,4,1.3139113858651124,3.8509647846221924,3.9469571312268577,3.944501588741938,0.00733037106692791,0.011884680949151516,-0.007061537139228594,0.0,0.0,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.9506146907806396, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9562911987304688, ""mean_realized_cost"": 0.9599998593330383}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.9602335691452026, ""mean_realized_cost"": 0.9609522819519043}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9639526009559631, ""mean_realized_cost"": 0.9679363965988159}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9689189791679382, ""mean_realized_cost"": 0.9634374976158142}]"
ieee9,counterfactual_belief_replay,303,170,-0.014009162783622742,0.0001239668927155435,0.9666666666666668,3.8223464488983154,1.0,0.98,0.066332495807108,0.96,0.96,0.96,1.0,"[3, 39, 17]",0.4583333333333333,5,1.1972970154342812,3.866335868835449,3.9454718033472695,3.9441999892393746,0.017177844420075417,0.02258177660405636,-0.059567989867656886,0.0,0.0,"[{""bin"": 0, ""count"": 64, ""mean_predicted_cost"": 0.934582531452179, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.9445493817329407, ""mean_realized_cost"": 0.9631744623184204}, {""bin"": 2, ""count"": 64, ""mean_predicted_cost"": 0.9504788517951965, ""mean_realized_cost"": 0.9599999785423279}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.9604638814926147, ""mean_realized_cost"": 0.9695237874984741}, {""bin"": 4, ""count"": 64, ""mean_predicted_cost"": 0.9666524529457092, ""mean_realized_cost"": 0.9784374833106995}]"
ieee9,counterfactual_belief,101,1,0.020757615566253662,0.5704664587974548,1.0066666666666668,3.9624059200286865,1.0,0.9766666666666666,0.05647024782032473,0.96,0.96,0.96,1.0,"[17, 11, 48]",1.0,1,-0.0,3.98411226272583,3.9638657172520957,3.942466596762339,0.5632981657981873,0.5673702955245972,0.012924069805312875,0.0,0.3333333333333333,"[{""bin"": 0, ""count"": 63, ""mean_predicted_cost"": 0.37810218334198, ""mean_realized_cost"": 0.9876189231872559}, {""bin"": 1, ""count"": 63, ""mean_predicted_cost"": 0.4115889072418213, ""mean_realized_cost"": 0.9974602460861206}, {""bin"": 2, ""count"": 63, ""mean_predicted_cost"": 0.4306250214576721, ""mean_realized_cost"": 0.9974602460861206}, {""bin"": 3, ""count"": 63, ""mean_predicted_cost"": 0.44858160614967346, ""mean_realized_cost"": 0.9920634031295776}, {""bin"": 4, ""count"": 63, ""mean_predicted_cost"": 0.4765162169933319, ""mean_realized_cost"": 0.9873014688491821}]"
