update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.27,0.27,RL-sBOED,0.42791199684143066,64,3.37554669380188,,,,,,,,,
2,0.27,0.27,RL-sBOED,0.22724294662475586,128,3.367455244064331,,,,,,,,,
3,0.27,0.27,RL-sBOED,0.2265334129333496,192,3.359179735183716,,,,,,,,,
4,0.27,0.27,RL-sBOED,0.22718524932861328,256,3.3494277000427246,,,,,,,,,
5,0.27,0.27,RL-sBOED,0.22624802589416504,320,3.33669376373291,,,,,,,,,
6,0.27,0.27,RL-sBOED,0.22673583030700684,384,3.3260369300842285,,,,,,,,,
7,0.27,0.27,RL-sBOED,0.22675704956054688,448,3.31803560256958,,,,,,,,,
8,0.27,0.27,RL-sBOED,0.22694611549377441,512,3.3214752674102783,,,,,,,,,
9,0.27,0.27,RL-sBOED,0.2261207103729248,576,3.328986406326294,,,,,,,,,
10,0.27,0.27,RL-sBOED,0.22664570808410645,640,3.3327856063842773,,,,,,,,,
11,0.27,0.27,RL-sBOED,0.22653770446777344,704,3.3390283584594727,,,,,,,,,
12,0.27,0.27,RL-sBOED,0.22623848915100098,768,3.3411483764648438,,,,,,,,,
13,0.27,0.27,RL-sBOED,0.22672176361083984,832,3.341466188430786,,,,,,,,,
14,0.27,0.27,RL-sBOED,0.2267913818359375,896,3.343519687652588,,,,,,,,,
15,0.27,0.27,RL-sBOED,0.2265911102294922,960,3.3452250957489014,,,,,,,,,
16,0.27,0.27,RL-sBOED,0.22681069374084473,1024,3.348893404006958,,,,,,,,,
17,0.27,0.27,RL-sBOED,0.22573089599609375,1088,3.349877119064331,,,,,,,,,
18,0.27,0.27,RL-sBOED,0.2262592315673828,1152,3.353299379348755,,,,,,,,,
19,0.27,0.27,RL-sBOED,0.22614526748657227,1216,3.352062940597534,,,,,,,,,
20,0.27,0.27,RL-sBOED,0.22649717330932617,1280,3.3509371280670166,,,,,,,,,
21,0.27,0.27,RL-sBOED,0.22643494606018066,1344,3.3468005657196045,,,,,,,,,
22,0.27,0.27,RL-sBOED,0.22736096382141113,1408,3.3442811965942383,,,,,,,,,
23,0.27,0.27,RL-sBOED,0.2268366813659668,1472,3.342644691467285,,,,,,,,,
24,0.27,0.27,RL-sBOED,0.22704005241394043,1536,3.3392586708068848,,,,,,,,,
25,0.27,0.27,RL-sBOED,0.22674059867858887,1600,3.3365466594696045,0.27,4,1.3759454004072382,0.03125,0.0,1,0.0,0.27,0
26,0.27,0.27,RL-sBOED,0.2276294231414795,1664,3.3359274864196777,,,,,,,,,
27,0.27,0.27,RL-sBOED,0.2270069122314453,1728,3.3339269161224365,,,,,,,,,
28,0.27,0.27,RL-sBOED,0.22713232040405273,1792,3.3333756923675537,,,,,,,,,
29,0.27,0.27,RL-sBOED,0.22693800926208496,1856,3.334625720977783,,,,,,,,,
30,0.27,0.27,RL-sBOED,0.22657179832458496,1920,3.33210825920105,,,,,,,,,
31,0.27,0.27,RL-sBOED,0.2278614044189453,1984,3.3336691856384277,,,,,,,,,
32,0.27,0.27,RL-sBOED,0.2266695499420166,2048,3.3300774097442627,,,,,,,,,
33,0.27,0.27,RL-sBOED,0.2271897792816162,2112,3.332533836364746,,,,,,,,,
34,0.27,0.27,RL-sBOED,0.22710418701171875,2176,3.322031021118164,,,,,,,,,
35,0.27,0.27,RL-sBOED,0.22742152214050293,2240,3.3234524726867676,,,,,,,,,
36,0.27,0.27,RL-sBOED,0.22690176963806152,2304,3.324394702911377,,,,,,,,,
37,0.27,0.27,RL-sBOED,0.2272045612335205,2368,3.301311731338501,,,,,,,,,
38,0.27,0.27,RL-sBOED,0.22684645652770996,2432,3.305327892303467,,,,,,,,,
39,0.27,0.27,RL-sBOED,0.2269289493560791,2496,3.297786235809326,,,,,,,,,
40,0.27,0.27,RL-sBOED,0.22679400444030762,2560,3.2878823280334473,,,,,,,,,
41,0.27,0.27,RL-sBOED,0.22672367095947266,2624,3.2735371589660645,,,,,,,,,
42,0.27,0.27,RL-sBOED,0.2267768383026123,2688,3.266857147216797,,,,,,,,,
43,0.27,0.27,RL-sBOED,0.2271263599395752,2752,3.261960506439209,,,,,,,,,
44,0.27,0.27,RL-sBOED,0.22715282440185547,2816,3.274905204772949,,,,,,,,,
