update,mean_train_u_ctrl,policy_loss,value_loss,entropy,approximate_kl,zero_intermediate_reward_fraction,reward_mode,method,init_mode,validation_mean_u_ctrl,validation_unique_sequences,validation_dominant_fraction
1,0.98,-0.13046695291996002,0.0028763841837644577,3.9594032764434814,-0.0029491186141967773,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
2,0.99,-0.07011932879686356,0.0022694687359035015,3.952177047729492,0.008699427358806133,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
3,1.0,-0.049568962305784225,0.0025428610388189554,3.9469029903411865,0.0047735474072396755,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
4,0.985,-0.06436263769865036,0.0025321487337350845,3.945981740951538,-0.004927292466163635,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
5,0.975,-0.05660145729780197,0.0034795303363353014,3.942922830581665,0.014143194071948528,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
6,0.985,-0.044671766459941864,0.002335986588150263,3.937429189682007,0.005219116806983948,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
7,0.985,-0.0536511167883873,0.0034537529572844505,3.932546377182007,0.003094404935836792,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
8,0.975,-0.04905989393591881,0.001593434251844883,3.9266738891601562,0.0019089281558990479,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
9,0.975,-0.03873695060610771,0.002642093924805522,3.921359062194824,-0.00020208954811096191,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
10,0.995,-0.0482693612575531,0.0016116476617753506,3.918921709060669,0.0008850395679473877,0.0625,rl_sboed_stepwise,RL-sBOED,random,0.965,1,1.0
11,0.96,-0.04669246822595596,0.004581314977258444,3.9179296493530273,0.0025319159030914307,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
12,0.99,-0.03724340349435806,0.002940569771453738,3.9167306423187256,0.00024360914540011436,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
13,0.995,-0.050015613436698914,0.002283928683027625,3.915863037109375,0.003825778840109706,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
14,0.98,-0.03659048676490784,0.0018404066795483232,3.9160823822021484,-0.01350944209843874,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
15,0.97,-0.03874354064464569,0.0017594307428225875,3.915076971054077,0.005358616355806589,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
16,0.96,-0.03616512566804886,0.0024974567350000143,3.914229154586792,-0.006787493824958801,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
17,0.965,-0.04528414458036423,0.0024544342886656523,3.914147138595581,-0.002616221783682704,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
18,0.975,-0.035484518855810165,0.0018496466800570488,3.9110336303710938,0.004130527377128601,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
19,0.965,-0.036426130682229996,0.0017360636265948415,3.90527081489563,0.006693144794553518,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
20,0.97,-0.035441622138023376,0.0010864819632843137,3.900560140609741,0.00479156756773591,0.0,rl_sboed_stepwise,RL-sBOED,random,0.97875,1,1.0
21,0.99,-0.0434718132019043,0.003186939051374793,3.897216558456421,-0.002691288711503148,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
22,0.97,-0.0392162948846817,0.0021965685300529003,3.8909618854522705,0.00345640373416245,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
23,0.995,-0.050669632852077484,0.0028719438705593348,3.884542226791382,0.0031538258772343397,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
24,0.965,-0.04646191745996475,0.002267578849568963,3.874892473220825,0.005319868680089712,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
25,0.98,-0.045013487339019775,0.002279984997585416,3.8669052124023438,-0.009043042548000813,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
26,0.985,-0.04577142372727394,0.003004137659445405,3.8600661754608154,-0.00683555006980896,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
27,0.99,-0.051649823784828186,0.002664121799170971,3.8404979705810547,-0.00576406205072999,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
28,0.995,-0.035649374127388,0.0039021996781229973,3.831493377685547,0.005962724331766367,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
29,0.995,-0.03955778479576111,0.0027254007291048765,3.8297531604766846,0.0008299450273625553,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
30,1.005,-0.05032316595315933,0.004435596987605095,3.811924695968628,-0.005364795681089163,0.0,rl_sboed_stepwise,RL-sBOED,random,0.98625,1,1.0
31,0.96,-0.03975992649793625,0.0015684269601479173,3.7876501083374023,0.004971981048583984,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
32,0.965,-0.03936957195401192,0.0019304541638121009,3.7686240673065186,0.007293254137039185,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
33,0.975,-0.03964054584503174,0.0029407162219285965,3.7614049911499023,-0.008044411428272724,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
34,0.965,-0.03942469134926796,0.0011973731452599168,3.7673232555389404,-0.010100285522639751,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
35,0.96,-0.036970384418964386,0.0005863255937583745,3.776522397994995,0.002821698784828186,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
36,0.965,-0.032009609043598175,0.00035792405833490193,3.763540506362915,-0.002338796854019165,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
37,1.01,-0.040114376693964005,0.0024655857123434544,3.7432548999786377,0.009479726664721966,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
38,0.975,-0.046385616064071655,0.0018426388269290328,3.7277355194091797,-0.004226699471473694,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
39,0.975,-0.05235901474952698,0.002082699676975608,3.7117395401000977,-0.011062939651310444,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
40,0.97,-0.057813070714473724,0.0025238224770873785,3.667034864425659,-0.0019405335187911987,0.0,rl_sboed_stepwise,RL-sBOED,random,0.9837499999999999,2,0.96875
41,0.99,-0.038466427475214005,0.0019314158707857132,3.6212432384490967,0.00678330659866333,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
42,0.985,-0.037752844393253326,0.0022746322210878134,3.6079537868499756,0.0007973958854563534,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
43,0.985,-0.04829409718513489,0.0018749888986349106,3.609651803970337,0.0005978743429295719,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
44,0.975,-0.04324023053050041,0.0007231030031107366,3.617367744445801,-0.008868272416293621,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
45,0.97,-0.03752466291189194,0.0010672142961993814,3.585726499557495,0.00213256967253983,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
46,0.97,-0.04189679026603699,0.0008384264074265957,3.5894391536712646,-0.002729768631979823,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
47,0.98,-0.0481889471411705,0.0013864933280274272,3.611586570739746,-0.0003021359443664551,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
48,0.97,-0.037409208714962006,0.00020491938630584627,3.6084041595458984,-0.005646368023008108,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
49,0.97,-0.040278516709804535,0.0004663548606913537,3.6093227863311768,0.010046829469501972,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
50,0.965,-0.04403598606586456,0.0005201033782213926,3.615020751953125,-0.0010339518776163459,0.125,rl_sboed_stepwise,RL-sBOED,random,0.9737499999999999,3,0.59375
51,0.96,-0.040617816150188446,0.00017642513557802886,3.6522881984710693,0.005256692413240671,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
52,0.985,-0.05614437162876129,0.0018472542287781835,3.6430742740631104,-0.002129907486960292,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
53,0.96,-0.03152559697628021,0.0003445373149588704,3.6517086029052734,0.0033801149111241102,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
54,0.985,-0.04620213061571121,0.0012327507138252258,3.6288137435913086,0.0006374120712280273,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
55,0.975,-0.046195924282073975,0.0019434465793892741,3.604702949523926,0.0039932578802108765,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
56,0.975,-0.04584904760122299,0.0011682513868436217,3.579578399658203,0.010043039917945862,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
57,0.985,-0.03407928720116615,0.0015029952628538013,3.5621767044067383,0.006562506314367056,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
58,0.97,-0.039109766483306885,0.0007838416495360434,3.5310850143432617,0.0012573400745168328,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
59,0.975,-0.056028515100479126,0.0016411934047937393,3.5118560791015625,0.0007467816467396915,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
60,1.005,-0.035962626338005066,0.0014345357194542885,3.5356252193450928,-0.0035412858705967665,0.125,rl_sboed_stepwise,RL-sBOED,random,0.97625,1,1.0
61,0.98,-0.03638865798711777,0.001438861363567412,3.5606689453125,0.003694410203024745,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
62,0.98,-0.04195808991789818,0.0011651878012344241,3.5383481979370117,0.0017401725053787231,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
63,0.985,-0.049554966390132904,0.001317342626862228,3.5111334323883057,0.008690510876476765,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
64,0.965,-0.053412843495607376,0.0004501075891312212,3.463864326477051,-0.007211918476969004,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
65,0.97,-0.04592425748705864,0.0015956967836245894,3.3950655460357666,-0.0021037061233073473,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
66,1.0150000000000001,-0.043572068214416504,0.002746980870142579,3.360893964767456,-0.0012105206260457635,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
67,0.97,-0.030360659584403038,0.001787544577382505,3.353032350540161,0.001155118108727038,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
68,0.98,-0.043176695704460144,0.0015843656146898866,3.3839194774627686,-0.008283774368464947,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
69,0.965,-0.027111846953630447,0.0004222830757498741,3.4047815799713135,0.007453262805938721,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
70,1.0,-0.04106421023607254,0.0026091726031154394,3.357649564743042,-0.006055454257875681,0.0,rl_sboed_stepwise,RL-sBOED,random,0.9737499999999999,1,1.0
71,0.985,-0.04107115417718887,0.0018454677192494273,3.352728843688965,-0.006692951079457998,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
72,0.965,-0.022489532828330994,0.0007803429034538567,3.361504316329956,-1.2993812561035156e-05,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
73,0.985,-0.03196536749601364,0.0008411161252297461,3.3360331058502197,-0.003974149469286203,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
74,0.99,-0.035938844084739685,0.0014744071522727609,3.3175160884857178,-0.003515471937134862,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
75,0.99,-0.02795824594795704,0.001820211298763752,3.308123826980591,0.003864472033455968,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
76,0.96,-0.03621906414628029,0.0006929510273039341,3.2745440006256104,0.006568104028701782,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
77,0.975,-0.029164645820856094,0.0007877122261561453,3.210498571395874,0.0043856799602508545,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
78,0.96,-0.033577919006347656,0.000392704299883917,3.170991897583008,0.006219590548425913,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
79,0.96,-0.036145176738500595,0.00043543637730181217,3.12064528465271,0.010308469645678997,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
80,1.0,-0.04224458336830139,0.0034568486735224724,3.031005859375,-0.001607512473128736,0.125,rl_sboed_stepwise,RL-sBOED,random,0.9737499999999999,1,1.0
81,0.965,-0.04482531547546387,0.00041825961670838296,2.9265286922454834,-0.008308758027851582,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
82,0.985,-0.025666793808341026,0.002160297939553857,2.822728157043457,0.012723386287689209,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
83,0.97,-0.026676448062062263,0.0009334919159300625,2.788402795791626,-0.005806123372167349,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
84,0.965,-0.02668047323822975,0.00022430271201301366,2.7166450023651123,0.00020634631800930947,0.0625,rl_sboed_stepwise,RL-sBOED,random,,,
85,0.96,-0.03484063595533371,8.09198318165727e-05,2.6646926403045654,0.016248896718025208,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
86,0.97,-0.018437614664435387,0.0005932832136750221,2.6228561401367188,-0.001069784164428711,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
87,0.96,-0.02959427610039711,0.00014512964116875082,2.6178228855133057,-0.0011275658616796136,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
88,0.96,-0.03932245448231697,0.00021695422765333205,2.552335500717163,0.006064057350158691,0.0,rl_sboed_stepwise,RL-sBOED,random,,,
89,0.98,-0.051292795687913895,0.000702454533893615,2.47243332862854,-0.023888355121016502,0.125,rl_sboed_stepwise,RL-sBOED,random,,,
90,0.97,-0.03258780390024185,0.00040116466698236763,2.3659863471984863,0.0008370329742319882,0.0,rl_sboed_stepwise,RL-sBOED,random,0.97125,1,1.0
