update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.27,0.27,RL-sBOED,0.6592037677764893,64,3.3396615982055664,,,,,,,,,
2,0.27,0.27,RL-sBOED,0.4558982849121094,128,3.333664894104004,,,,,,,,,
3,0.27,0.27,RL-sBOED,0.45763659477233887,192,3.3300023078918457,,,,,,,,,
4,0.27,0.27,RL-sBOED,0.45822739601135254,256,3.325406551361084,,,,,,,,,
5,0.27,0.27,RL-sBOED,0.45743560791015625,320,3.3195905685424805,,,,,,,,,
6,0.27,0.27,RL-sBOED,0.4573020935058594,384,3.312495470046997,,,,,,,,,
7,0.27,0.27,RL-sBOED,0.4567270278930664,448,3.304769992828369,,,,,,,,,
8,0.27,0.27,RL-sBOED,0.4571962356567383,512,3.2925615310668945,,,,,,,,,
9,0.27,0.27,RL-sBOED,0.45784878730773926,576,3.2834291458129883,,,,,,,,,
10,0.27,0.27,RL-sBOED,0.45618152618408203,640,3.281428337097168,,,,,,,,,
11,0.27,0.27,RL-sBOED,0.45688557624816895,704,3.2878291606903076,,,,,,,,,
12,0.27,0.27,RL-sBOED,0.45619797706604004,768,3.2947075366973877,,,,,,,,,
13,0.27,0.27,RL-sBOED,0.45662403106689453,832,3.299147129058838,,,,,,,,,
14,0.27,0.27,RL-sBOED,0.45750856399536133,896,3.3024117946624756,,,,,,,,,
15,0.27,0.27,RL-sBOED,0.45736217498779297,960,3.303074359893799,,,,,,,,,
16,0.27,0.27,RL-sBOED,0.45828890800476074,1024,3.3054018020629883,,,,,,,,,
17,0.27,0.27,RL-sBOED,0.4571805000305176,1088,3.312058687210083,,,,,,,,,
18,0.27,0.27,RL-sBOED,0.4566373825073242,1152,3.3140065670013428,,,,,,,,,
19,0.27,0.27,RL-sBOED,0.4562675952911377,1216,3.315782070159912,,,,,,,,,
20,0.27,0.27,RL-sBOED,0.457230806350708,1280,3.3185057640075684,,,,,,,,,
21,0.27,0.27,RL-sBOED,0.4566659927368164,1344,3.3167786598205566,,,,,,,,,
22,0.27,0.27,RL-sBOED,0.4565117359161377,1408,3.3153812885284424,,,,,,,,,
23,0.27,0.27,RL-sBOED,0.4557161331176758,1472,3.31290340423584,,,,,,,,,
24,0.27,0.27,RL-sBOED,0.4568045139312744,1536,3.3127617835998535,,,,,,,,,
25,0.27,0.27,RL-sBOED,0.45745182037353516,1600,3.311599016189575,0.27,22,2.5916303385332413,0.171875,0.0,1,0.0,0.27,0
26,0.27,0.27,RL-sBOED,0.4583454132080078,1664,3.3077352046966553,,,,,,,,,
27,0.27,0.27,RL-sBOED,0.4569532871246338,1728,3.303710699081421,,,,,,,,,
28,0.27,0.27,RL-sBOED,0.4574000835418701,1792,3.3008692264556885,,,,,,,,,
29,0.27,0.27,RL-sBOED,0.45626282691955566,1856,3.2928993701934814,,,,,,,,,
30,0.27,0.27,RL-sBOED,0.45757174491882324,1920,3.2816648483276367,,,,,,,,,
31,0.27,0.27,RL-sBOED,0.45664477348327637,1984,3.2790615558624268,,,,,,,,,
32,0.27,0.27,RL-sBOED,0.457324743270874,2048,3.2666821479797363,,,,,,,,,
33,0.27,0.27,RL-sBOED,0.456878662109375,2112,3.271223545074463,,,,,,,,,
34,0.27,0.27,RL-sBOED,0.4569737911224365,2176,3.2699060440063477,,,,,,,,,
35,0.27,0.27,RL-sBOED,0.4565865993499756,2240,3.269777774810791,,,,,,,,,
36,0.27,0.27,RL-sBOED,0.4567091464996338,2304,3.2732574939727783,,,,,,,,,
37,0.27,0.27,RL-sBOED,0.4575464725494385,2368,3.26798152923584,,,,,,,,,
38,0.27,0.27,RL-sBOED,0.45685434341430664,2432,3.260575771331787,,,,,,,,,
39,0.27,0.27,RL-sBOED,0.456784725189209,2496,3.2785701751708984,,,,,,,,,
40,0.27,0.27,RL-sBOED,0.45702576637268066,2560,3.282881021499634,,,,,,,,,
41,0.27,0.27,RL-sBOED,0.4570190906524658,2624,3.290925979614258,,,,,,,,,
42,0.27,0.27,RL-sBOED,0.4577491283416748,2688,3.289111852645874,,,,,,,,,
43,0.27,0.27,RL-sBOED,0.4563257694244385,2752,3.299713134765625,,,,,,,,,
44,0.27,0.27,RL-sBOED,0.45838069915771484,2816,3.3109145164489746,,,,,,,,,
45,0.27,0.27,RL-sBOED,0.4574759006500244,2880,3.3089587688446045,,,,,,,,,
46,0.27,0.27,RL-sBOED,0.45729517936706543,2944,3.3088786602020264,,,,,,,,,
47,0.27,0.27,RL-sBOED,0.4586315155029297,3008,3.314056873321533,,,,,,,,,
48,0.27,0.27,RL-sBOED,0.4589405059814453,3072,3.3064417839050293,,,,,,,,,
49,0.27046875000000004,0.27046875000000004,RL-sBOED,0.4585433006286621,3136,3.306810140609741,,,,,,,,,
50,0.27,0.27,RL-sBOED,0.45833539962768555,3200,3.307091474533081,0.27,27,2.992567162559101,0.2109375,0.0,1,0.0,0.27,0
51,0.27,0.27,RL-sBOED,0.45894646644592285,3264,3.3052072525024414,,,,,,,,,
52,0.27,0.27,RL-sBOED,0.4589700698852539,3328,3.3067188262939453,,,,,,,,,
53,0.27,0.27,RL-sBOED,0.4576089382171631,3392,3.2964134216308594,,,,,,,,,
54,0.27,0.27,RL-sBOED,0.4584941864013672,3456,3.2974088191986084,,,,,,,,,
55,0.27,0.27,RL-sBOED,0.45822834968566895,3520,3.2876131534576416,,,,,,,,,
56,0.27,0.27,RL-sBOED,0.45717835426330566,3584,3.283768653869629,,,,,,,,,
