update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.27,0.27,RL-sBOED,0.5331723690032959,64,3.3564670085906982,,,,,,,,,
2,0.27,0.27,RL-sBOED,0.3351912498474121,128,3.3476340770721436,,,,,,,,,
3,0.27,0.27,RL-sBOED,0.3355588912963867,192,3.340709686279297,,,,,,,,,
4,0.27,0.27,RL-sBOED,0.3350517749786377,256,3.3343513011932373,,,,,,,,,
5,0.27,0.27,RL-sBOED,0.33414173126220703,320,3.3277792930603027,,,,,,,,,
6,0.27,0.27,RL-sBOED,0.3342776298522949,384,3.3204140663146973,,,,,,,,,
7,0.27,0.27,RL-sBOED,0.3348240852355957,448,3.3169562816619873,,,,,,,,,
8,0.27,0.27,RL-sBOED,0.3344736099243164,512,3.3156192302703857,,,,,,,,,
9,0.27,0.27,RL-sBOED,0.33420848846435547,576,3.3141181468963623,,,,,,,,,
10,0.27,0.27,RL-sBOED,0.33431315422058105,640,3.316392421722412,,,,,,,,,
11,0.27,0.27,RL-sBOED,0.3341646194458008,704,3.3178117275238037,,,,,,,,,
12,0.27,0.27,RL-sBOED,0.3341846466064453,768,3.324545383453369,,,,,,,,,
13,0.27,0.27,RL-sBOED,0.33426547050476074,832,3.327951192855835,,,,,,,,,
14,0.27,0.27,RL-sBOED,0.334000825881958,896,3.330110549926758,,,,,,,,,
15,0.27,0.27,RL-sBOED,0.334381103515625,960,3.323678731918335,,,,,,,,,
16,0.27,0.27,RL-sBOED,0.334352970123291,1024,3.318678379058838,,,,,,,,,
17,0.27,0.27,RL-sBOED,0.3342447280883789,1088,3.3138999938964844,,,,,,,,,
18,0.27,0.27,RL-sBOED,0.33480262756347656,1152,3.3164632320404053,,,,,,,,,
19,0.27,0.27,RL-sBOED,0.3340420722961426,1216,3.3126380443573,,,,,,,,,
20,0.27,0.27,RL-sBOED,0.3362274169921875,1280,3.3089969158172607,,,,,,,,,
21,0.27,0.27,RL-sBOED,0.333890438079834,1344,3.3054380416870117,,,,,,,,,
22,0.27,0.27,RL-sBOED,0.333789587020874,1408,3.3047072887420654,,,,,,,,,
23,0.27,0.27,RL-sBOED,0.333895206451416,1472,3.309042453765869,,,,,,,,,
24,0.27,0.27,RL-sBOED,0.33414316177368164,1536,3.3126983642578125,,,,,,,,,
25,0.27,0.27,RL-sBOED,0.33434224128723145,1600,3.3154544830322266,0.27,9,2.010621698893025,0.0703125,0.0,1,0.0,0.27,0
26,0.27,0.27,RL-sBOED,0.3347351551055908,1664,3.311004161834717,,,,,,,,,
27,0.27,0.27,RL-sBOED,0.334644079208374,1728,3.303981304168701,,,,,,,,,
28,0.27,0.27,RL-sBOED,0.33446574211120605,1792,3.299659252166748,,,,,,,,,
29,0.27,0.27,RL-sBOED,0.3348073959350586,1856,3.295241355895996,,,,,,,,,
30,0.27,0.27,RL-sBOED,0.3374035358428955,1920,3.2920665740966797,,,,,,,,,
31,0.27,0.27,RL-sBOED,0.3362393379211426,1984,3.2949252128601074,,,,,,,,,
32,0.27,0.27,RL-sBOED,0.3356482982635498,2048,3.3045222759246826,,,,,,,,,
33,0.27,0.27,RL-sBOED,0.33553075790405273,2112,3.313809871673584,,,,,,,,,
34,0.27,0.27,RL-sBOED,0.33476829528808594,2176,3.3194072246551514,,,,,,,,,
35,0.27,0.27,RL-sBOED,0.33593177795410156,2240,3.3229212760925293,,,,,,,,,
36,0.27,0.27,RL-sBOED,0.33492612838745117,2304,3.3219118118286133,,,,,,,,,
37,0.27,0.27,RL-sBOED,0.33478474617004395,2368,3.3214633464813232,,,,,,,,,
38,0.27,0.27,RL-sBOED,0.3361234664916992,2432,3.315732479095459,,,,,,,,,
39,0.27,0.27,RL-sBOED,0.3367655277252197,2496,3.31500244140625,,,,,,,,,
40,0.27,0.27,RL-sBOED,0.3396737575531006,2560,3.317295789718628,,,,,,,,,
41,0.27,0.27,RL-sBOED,0.3366260528564453,2624,3.3099002838134766,,,,,,,,,
42,0.27,0.27,RL-sBOED,0.3353099822998047,2688,3.3056769371032715,,,,,,,,,
43,0.27,0.27,RL-sBOED,0.33582258224487305,2752,3.3032491207122803,,,,,,,,,
44,0.27,0.27,RL-sBOED,0.3356292247772217,2816,3.3038547039031982,,,,,,,,,
45,0.27,0.27,RL-sBOED,0.33527636528015137,2880,3.308908462524414,,,,,,,,,
46,0.27,0.27,RL-sBOED,0.33489084243774414,2944,3.309293746948242,,,,,,,,,
47,0.27,0.27,RL-sBOED,0.33495235443115234,3008,3.3069570064544678,,,,,,,,,
48,0.27,0.27,RL-sBOED,0.3348264694213867,3072,3.3065459728240967,,,,,,,,,
49,0.27,0.27,RL-sBOED,0.3352351188659668,3136,3.3039121627807617,,,,,,,,,
50,0.27,0.27,RL-sBOED,0.33555126190185547,3200,3.3113040924072266,0.27,7,1.5734268722710425,0.0546875,0.0,1,0.0,0.27,0
51,0.27,0.27,RL-sBOED,0.3345930576324463,3264,3.3192222118377686,,,,,,,,,
52,0.27,0.27,RL-sBOED,0.33473801612854004,3328,3.3177642822265625,,,,,,,,,
53,0.27,0.27,RL-sBOED,0.33472585678100586,3392,3.3243632316589355,,,,,,,,,
54,0.27,0.27,RL-sBOED,0.3349926471710205,3456,3.324277877807617,,,,,,,,,
55,0.27,0.27,RL-sBOED,0.3352391719818115,3520,3.3256468772888184,,,,,,,,,
56,0.27,0.27,RL-sBOED,0.3346271514892578,3584,3.3219680786132812,,,,,,,,,
57,0.27,0.27,RL-sBOED,0.3351552486419678,3648,3.321711301803589,,,,,,,,,
58,0.27,0.27,RL-sBOED,0.33505821228027344,3712,3.318510055541992,,,,,,,,,
59,0.27,0.27,RL-sBOED,0.33472108840942383,3776,3.3221445083618164,,,,,,,,,
60,0.27,0.27,RL-sBOED,0.3357088565826416,3840,3.324068069458008,,,,,,,,,
