update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,entropy_t3,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,validation_entropy_t3,validation_unique_sequence_count,validation_xi2_action_variation_across_y1_bins,validation_xi3_action_variation_across_y1_y2_bins,validation_mi_y1_xi2,validation_mi_y1y2_xi3,validation_observation_action_mutual_information,validation_classification,validation_n_bins,validation_deterministic_policy_evaluation,best_validation_so_far
1,ieee9_full,12,36,12,-0.8772427784542294,0.06748391584940215,0.011587640270590782,-0.12343830615282059,3.9624078273773193,0.03564764931797981,0.3055555522441864,0.5200019478797913,0.5643454194068909,0.9733333333333336,3.9788854122161865,3.9619662761688232,3.942639112472534,0.98,0.057735026918962595,0.96,0.96,1.016,1.0,"[9, 29, 7]",0.9166666666666666,2,0.2868359830561607,3.9789021015167236,3.9634240369002023,3.9433205823103585,2,1,2,0.0,0.2072717120193089,0.2072717120193089,observation-dependent adaptive,5,True,0.98
2,ieee9_full,12,36,24,0.08116872636410927,0.08819552981571006,0.0038282147143036127,-0.10140194743871689,3.9576289653778076,-0.012382798828184605,0.1666666716337204,0.5300779342651367,0.16527418792247772,1.0133333333333336,3.975275754928589,3.9576919078826904,3.9367763996124268,,,,,,,,,,,,,,,,,,,,,,,
3,ieee9_full,12,36,36,0.04863620077934533,0.013852395821612011,0.0013921032659709454,-0.08467257022857666,3.9533398151397705,-0.019201265648007393,0.1111111119389534,0.6317147612571716,0.1576257050037384,0.9600000000000003,3.9685208797454834,3.9545087814331055,3.9334957599639893,,,,,,,,,,,,,,,,,,,,,,,
4,ieee9_full,12,36,48,-0.04211224812236094,0.019748906748502982,0.000842337089125067,-0.07353052496910095,3.9507908821105957,-0.009834461845457554,0.0833333358168602,0.6923588514328003,0.13295836746692657,0.9600000000000003,3.96222186088562,3.953749895095825,3.935554265975952,,,,,,,,,,,,,,,,,,,,,,,
5,ieee9_full,12,36,60,-0.006575749791827443,0.06683911693390858,0.0019426563521847129,-0.06050778925418854,3.9498395919799805,0.0016285114688798785,0.02777777798473835,0.6817398071289062,0.021262628957629204,0.9933333333333335,3.9587907791137695,3.9528958797454834,3.9369595050811768,,,,,,,,,,,,,,,,,,,,,,,
6,ieee9_full,12,36,72,0.013048908010787445,0.05820122940508741,0.0016889335820451379,-0.05747862160205841,3.946742534637451,0.0016984277172014117,0.0,0.731096088886261,0.04567893594503403,0.9866666666666669,3.951451539993286,3.9501800537109375,3.9358932971954346,,,,,,,,,,,,,,,,,,,,,,,
7,ieee9_full,12,36,84,0.01675186973843313,0.013425995413895017,0.0001938141358550638,-0.0649283304810524,3.9420595169067383,-0.0081460140645504,0.0833333358168602,0.6118032336235046,0.04670776054263115,0.9600000000000003,3.9473636150360107,3.944844961166382,3.930767774581909,,,,,,,,,,,,,,,,,,,,,,,
8,ieee9_full,12,36,96,-0.10293875632319183,0.11108302282943769,0.009597968310117722,-0.046995289623737335,3.93961238861084,-0.0019956694450229406,0.0,0.7804491519927979,0.3202349543571472,1.0599999999999998,3.946202516555786,3.9443085193634033,3.9266855716705322,,,,,,,,,,,,,,,,,,,,,,,
9,ieee9_full,12,36,108,0.14789446408914197,0.022038638254097197,0.007862663827836514,-0.051852308213710785,3.9379963874816895,-0.003983404953032732,0.0,0.7798500061035156,0.4013431966304779,0.9600000000000003,3.95009708404541,3.9419095516204834,3.922043800354004,,,,,,,,,,,,,,,,,,,,,,,
10,ieee9_full,12,36,120,-0.1224787665284342,0.07030468512686106,0.0055973464623093605,-0.045364636927843094,3.936260223388672,-0.007190042175352573,0.0,0.7604972124099731,0.29401877522468567,0.9866666666666669,3.9506797790527344,3.938422918319702,3.917855978012085,0.9700000000000001,0.04795831523312719,0.96,0.96,0.96,1.0,"[34, 21, 33]",0.7083333333333334,2,0.6036372515003262,3.950737237930298,3.939262996117274,3.9256646633148193,2,1,2,0.0,0.4663107154168124,0.4663107154168124,observation-dependent adaptive,5,True,0.9700000000000001
