update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.48,0.48,DAD,0.734307050704956,64,4.399484157562256,,,,,,,,,
2,0.48,0.48,DAD,0.5416719913482666,128,4.399804592132568,,,,,,,,,
3,0.48,0.48,DAD,0.5385098457336426,192,4.400341033935547,,,,,,,,,
4,0.48,0.48,DAD,0.5363788604736328,256,4.400274276733398,,,,,,,,,
5,0.48,0.48,DAD,0.5364930629730225,320,4.400038242340088,,,,,,,,,
6,0.48,0.48,DAD,0.5370035171508789,384,4.399660587310791,,,,,,,,,
7,0.48,0.48,DAD,0.5380153656005859,448,4.39935302734375,,,,,,,,,
8,0.48,0.48,DAD,0.5380845069885254,512,4.398946285247803,,,,,,,,,
9,0.48,0.48,DAD,0.5393080711364746,576,4.398257732391357,,,,,,,,,
10,0.48,0.48,DAD,0.5394511222839355,640,4.397961616516113,,,,,,,,,
11,0.48,0.48,DAD,0.5385477542877197,704,4.397508144378662,,,,,,,,,
12,0.48,0.48,DAD,0.536867618560791,768,4.397202491760254,,,,,,,,,
13,0.48,0.48,DAD,0.5393815040588379,832,4.397061347961426,,,,,,,,,
14,0.48,0.48,DAD,0.5384387969970703,896,4.396580219268799,,,,,,,,,
15,0.48,0.48,DAD,0.5369002819061279,960,4.396186828613281,,,,,,,,,
16,0.48,0.48,DAD,0.5371999740600586,1024,4.3960185050964355,,,,,,,,,
17,0.48,0.48,DAD,0.537043571472168,1088,4.395528316497803,,,,,,,,,
18,0.48,0.48,DAD,0.5374228954315186,1152,4.395298957824707,,,,,,,,,
19,0.48,0.48,DAD,0.5381953716278076,1216,4.3950042724609375,,,,,,,,,
20,0.48,0.48,DAD,0.5368309020996094,1280,4.394928455352783,,,,,,,,,
21,0.48,0.48,DAD,0.5372989177703857,1344,4.394561290740967,,,,,,,,,
