update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.15785156190395355,0.15785156190395355,DAD,0.23808813095092773,64,3.97190523147583,,,,,,,,,,
2,0.16347657144069672,0.16347657144069672,DAD,0.02115631103515625,128,3.97221040725708,,,,,,,,,,
3,0.14695313572883606,0.16609375178813934,DAD,0.024431467056274414,192,3.9716646671295166,,,,,,,,,,
4,0.1473046839237213,0.1473046839237213,DAD,0.03242015838623047,256,3.9710874557495117,,,,,,,,,,
5,0.15468749403953552,0.15468749403953552,DAD,0.032176971435546875,320,3.9701099395751953,,,,,,,,,,
6,0.16453126072883606,0.16453126072883606,DAD,0.024567842483520508,384,3.9693400859832764,,,,,,,,,,
7,0.1515234410762787,0.1515234410762787,DAD,0.02456951141357422,448,3.9684224128723145,,,,,,,,,,
8,0.14343750476837158,0.14343750476837158,DAD,0.019000530242919922,512,3.967719078063965,,,,,,,,,,
9,0.16207030415534973,0.16207030415534973,DAD,0.019526004791259766,576,3.966963052749634,,,,,,,,,,
10,0.1683984398841858,0.1683984398841858,DAD,0.017892837524414062,640,3.9659273624420166,,,,,,,,,,
11,0.16523438692092896,0.16523438692092896,DAD,0.0190737247467041,704,3.9649605751037598,,,,,,,,,,
12,0.15257813036441803,0.15257813036441803,DAD,0.01807403564453125,768,3.964038133621216,,,,,,,,,,
13,0.158203125,0.158203125,DAD,0.01802349090576172,832,3.9633431434631348,,,,,,,,,,
14,0.15222656726837158,0.15222656726837158,DAD,0.018076658248901367,896,3.9627203941345215,,,,,,,,,,
15,0.15398439764976501,0.15398439764976501,DAD,0.018045663833618164,960,3.962371826171875,,,,,,,,,,
16,0.15503907203674316,0.15503907203674316,DAD,0.02056097984313965,1024,3.9622600078582764,,,,,,,,,,
17,0.16453124582767487,0.16453124582767487,DAD,0.020228147506713867,1088,3.9615817070007324,,,,,,,,,,
18,0.14097656309604645,0.14097656309604645,DAD,0.022671937942504883,1152,3.961214065551758,,,,,,,,,,
19,0.1508202999830246,0.1508202999830246,DAD,0.023448467254638672,1216,3.960749387741089,,,,,,,,,,
20,0.1676953136920929,0.1676953136920929,DAD,0.022467374801635742,1280,3.9603171348571777,,,,,,,,,,
21,0.16171874105930328,0.16171874105930328,DAD,0.023572921752929688,1344,3.959634304046631,,,,,,,,,,
22,0.16101562976837158,0.16101562976837158,DAD,0.027036666870117188,1408,3.9587478637695312,,,,,,,,,,
23,0.158203125,0.158203125,DAD,0.022312164306640625,1472,3.9577555656433105,,,,,,,,,,
24,0.15222656726837158,0.15222656726837158,DAD,0.02389073371887207,1536,3.9565539360046387,,,,,,,,,,
25,0.15046876668930054,0.15046876668930054,DAD,0.026319265365600586,1600,3.9558587074279785,0.14712890625000002,0.08662109375,1,-0.0,0.0078125,0.1015625,0,0.0031640625000000006,1000.60224609375,0
26,0.1603125035762787,0.1603125035762787,DAD,0.023058176040649414,1664,3.9545464515686035,,,,,,,,,,
27,0.158203125,0.158203125,DAD,0.020273208618164062,1728,3.9541914463043213,,,,,,,,,,
28,0.158203125,0.158203125,DAD,0.025997161865234375,1792,3.953535318374634,,,,,,,,,,
29,0.1515234410762787,0.1515234410762787,DAD,0.021693944931030273,1856,3.9529008865356445,,,,,,,,,,
30,0.16312500834465027,0.16312500834465027,DAD,0.019478559494018555,1920,3.952421188354492,,,,,,,,,,
31,0.1413281261920929,0.1413281261920929,DAD,0.022790908813476562,1984,3.952099084854126,,,,,,,,,,
32,0.1567968726158142,0.1567968726158142,DAD,0.019430875778198242,2048,3.9521708488464355,,,,,,,,,,
33,0.1589062511920929,0.1589062511920929,DAD,0.017870664596557617,2112,3.9515652656555176,,,,,,,,,,
34,0.1501171886920929,0.1501171886920929,DAD,0.017919540405273438,2176,3.9509119987487793,,,,,,,,,,
35,0.1596093773841858,0.1596093773841858,DAD,0.018421649932861328,2240,3.9503910541534424,,,,,,,,,,
36,0.15328125655651093,0.15328125655651093,DAD,0.024039268493652344,2304,3.9498589038848877,,,,,,,,,,
37,0.14238283038139343,0.14238283038139343,DAD,0.020902156829833984,2368,3.949138641357422,,,,,,,,,,
38,0.16453126072883606,0.16453126072883606,DAD,0.025540590286254883,2432,3.9485297203063965,,,,,,,,,,
39,0.16277344524860382,0.16277344524860382,DAD,0.022438526153564453,2496,3.948090076446533,,,,,,,,,,
40,0.15433594584465027,0.15433594584465027,DAD,0.02507162094116211,2560,3.948000431060791,,,,,,,,,,
41,0.1596093773841858,0.1596093773841858,DAD,0.024578094482421875,2624,3.9474315643310547,,,,,,,,,,
42,0.15539062023162842,0.15539062023162842,DAD,0.02339768409729004,2688,3.9470746517181396,,,,,,,,,,
43,0.15187500417232513,0.15187500417232513,DAD,0.02600860595703125,2752,3.9467544555664062,,,,,,,,,,
44,0.15996094048023224,0.15996094048023224,DAD,0.022833824157714844,2816,3.9466521739959717,,,,,,,,,,
45,0.15292969346046448,0.15292969346046448,DAD,0.02554035186767578,2880,3.9467246532440186,,,,,,,,,,
46,0.15644530951976776,0.15644530951976776,DAD,0.018895626068115234,2944,3.9468417167663574,,,,,,,,,,
47,0.1515234410762787,0.1515234410762787,DAD,0.017735958099365234,3008,3.9464871883392334,,,,,,,,,,
48,0.16207031905651093,0.16207031905651093,DAD,0.018070459365844727,3072,3.9462997913360596,,,,,,,,,,
49,0.15644532442092896,0.15644532442092896,DAD,0.017798662185668945,3136,3.9455454349517822,,,,,,,,,,
50,0.15363281965255737,0.15363281965255737,DAD,0.0178983211517334,3200,3.9445486068725586,0.14554687500000002,0.07585937499999999,3,0.5690725182303195,0.0234375,0.0625,0,0.00263671875,1000.200859375,0
51,0.15222656726837158,0.16785156726837158,DAD,0.01831340789794922,3264,3.943856716156006,,,,,,,,,,
52,0.14343750476837158,0.14343750476837158,DAD,0.018358230590820312,3328,3.9431519508361816,,,,,,,,,,
53,0.15785157680511475,0.15785157680511475,DAD,0.017969369888305664,3392,3.942342758178711,,,,,,,,,,
54,0.14554688334465027,0.14554688334465027,DAD,0.018151521682739258,3456,3.941706657409668,,,,,,,,,,
55,0.15855468809604645,0.15855468809604645,DAD,0.01809096336364746,3520,3.9412178993225098,,,,,,,,,,
