update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.15574219822883606,0.15574219822883606,MoE-sBOED,0.29465651512145996,64,3.9777119159698486,1.3851996660232544,0.1001187413930893,0.26685619354248047,0.11925336718559265,,,,,,,,,,,
2,0.15363281965255737,0.15363281965255737,MoE-sBOED,0.04894900321960449,128,3.976487159729004,1.3858520984649658,0.0746411681175232,0.2576657235622406,0.11934144794940948,,,,,,,,,,,
3,0.1589062511920929,0.1589062511920929,MoE-sBOED,0.04719090461730957,192,3.97525691986084,1.3861240148544312,0.0188523568212986,0.2529497742652893,0.11941593140363693,,,,,,,,,,,
4,0.15363281965255737,0.15363281965255737,MoE-sBOED,0.04812145233154297,256,3.9735097885131836,1.3859354257583618,0.009443202055990696,0.25894829630851746,0.11946422606706619,,,,,,,,,,,
5,0.1655859351158142,0.1655859351158142,MoE-sBOED,0.05378150939941406,320,3.971747636795044,1.3859446048736572,0.00520453043282032,0.25605130195617676,0.119448222219944,,,,,,,,,,,
6,0.15996094048023224,0.15996094048023224,MoE-sBOED,0.06990456581115723,384,3.969806671142578,1.3860870599746704,0.002455357229337096,0.2543976306915283,0.11941000074148178,,,,,,,,,,,
7,0.15292969346046448,0.15292969346046448,MoE-sBOED,0.05095982551574707,448,3.9674277305603027,1.3860865831375122,0.002027006121352315,0.25364014506340027,0.11937589198350906,,,,,,,,,,,
8,0.15292969346046448,0.15292969346046448,MoE-sBOED,0.05824589729309082,512,3.9648725986480713,1.3861116170883179,0.0011888291919603944,0.25222012400627136,0.11935687065124512,,,,,,,,,,,
9,0.14906251430511475,0.14906251430511475,MoE-sBOED,0.05619955062866211,576,3.9621405601501465,1.38615882396698,0.0014050885802134871,0.25313055515289307,0.11933063715696335,,,,,,,,,,,
10,0.17050781846046448,0.17050781846046448,MoE-sBOED,0.04930448532104492,640,3.960202693939209,1.386213779449463,0.001751846051774919,0.25148555636405945,0.11933574825525284,,,,,,,,,,,
11,0.14378906786441803,0.14378906786441803,MoE-sBOED,0.04561805725097656,704,3.9611692428588867,1.386202335357666,0.0008922680281102657,0.25200188159942627,0.11937066167593002,,,,,,,,,,,
12,0.15574219822883606,0.15574219822883606,MoE-sBOED,0.04711651802062988,768,3.9634299278259277,1.3861769437789917,0.0009547172812744975,0.25227004289627075,0.11939296871423721,,,,,,,,,,,
13,0.15925781428813934,0.15925781428813934,MoE-sBOED,0.05796957015991211,832,3.9655604362487793,1.3861489295959473,0.0015558628365397453,0.25092291831970215,0.11940884590148926,,,,,,,,,,,
14,0.1603125035762787,0.1603125035762787,MoE-sBOED,0.05657052993774414,896,3.9644088745117188,1.3860816955566406,0.0008552293293178082,0.2513169050216675,0.11935946345329285,,,,,,,,,,,
15,0.15574219822883606,0.15574219822883606,MoE-sBOED,0.07096052169799805,960,3.962161064147949,1.3860955238342285,0.0010010641999542713,0.25108057260513306,0.1193113848567009,,,,,,,,,,,
16,0.14765626192092896,0.14765626192092896,MoE-sBOED,0.060599327087402344,1024,3.9615888595581055,1.3860772848129272,0.0007955379551276565,0.2529034912586212,0.11923782527446747,,,,,,,,,,,
17,0.15539062023162842,0.15539062023162842,MoE-sBOED,0.046419620513916016,1088,3.9630231857299805,1.3861305713653564,0.0005879462114535272,0.25191521644592285,0.11912387609481812,,,,,,,,,,,
18,0.15257813036441803,0.15257813036441803,MoE-sBOED,0.047852516174316406,1152,3.9639201164245605,1.3861756324768066,0.000987670966424048,0.25176045298576355,0.11905717849731445,,,,,,,,,,,
19,0.15925781428813934,0.15925781428813934,MoE-sBOED,0.045699119567871094,1216,3.9642558097839355,1.3861467838287354,0.0005139894783496857,0.25074806809425354,0.11902155727148056,,,,,,,,,,,
20,0.1648828238248825,0.1648828238248825,MoE-sBOED,0.04605364799499512,1280,3.9642529487609863,1.3861382007598877,0.000469966878881678,0.2515675127506256,0.11898396164178848,,,,,,,,,,,
21,0.15398436784744263,0.15398436784744263,MoE-sBOED,0.046529531478881836,1344,3.965423822402954,1.3860808610916138,0.0006787329912185669,0.2523520290851593,0.11897661536931992,,,,,,,,,,,
22,0.15785156190395355,0.15785156190395355,MoE-sBOED,0.05745697021484375,1408,3.968730926513672,1.3858903646469116,0.0009993098210543394,0.2542956471443176,0.11899244785308838,,,,,,,,,,,
23,0.1567968726158142,0.1567968726158142,MoE-sBOED,0.0598447322845459,1472,3.970512866973877,1.3857347965240479,0.001033108914270997,0.2537105679512024,0.11904948949813843,,,,,,,,,,,
24,0.15574218332767487,0.15574218332767487,MoE-sBOED,0.04693198204040527,1536,3.9707019329071045,1.3856878280639648,0.0009232283337041736,0.25052011013031006,0.11912798881530762,,,,,,,,,,,
25,0.14554688334465027,0.14554688334465027,MoE-sBOED,0.04583287239074707,1600,3.9699106216430664,1.3856124877929688,0.0010366234928369522,0.25197601318359375,0.11921191960573196,0.14273437500000002,0.04042968749999999,2,0.2930365266374333,0.015625,0.0,1,0.0,0.04042968749999999,0,diagnostic_only
26,0.15398438274860382,0.15398438274860382,MoE-sBOED,0.044206857681274414,1664,3.969377040863037,1.3855823278427124,0.00042337118065916,0.2515954077243805,0.11930081248283386,,,,,,,,,,,
27,0.16417968273162842,0.16417968273162842,MoE-sBOED,0.04395914077758789,1728,3.968106746673584,1.385585069656372,0.00042130652582272887,0.25281745195388794,0.119381844997406,,,,,,,,,,,
28,0.14449219405651093,0.14449219405651093,MoE-sBOED,0.04575204849243164,1792,3.9675302505493164,1.3857128620147705,0.0004678690747823566,0.25150537490844727,0.11941549181938171,,,,,,,,,,,
29,0.14835938811302185,0.14835938811302185,MoE-sBOED,0.045235633850097656,1856,3.9674322605133057,1.385807991027832,0.0007616537623107433,0.25396713614463806,0.11934401839971542,,,,,,,,,,,
30,0.15292969346046448,0.15292969346046448,MoE-sBOED,0.04581308364868164,1920,3.9675278663635254,1.385993480682373,0.0010572506580501795,0.25139909982681274,0.11932053416967392,,,,,,,,,,,
31,0.15855468809604645,0.15855468809604645,MoE-sBOED,0.045508623123168945,1984,3.9659628868103027,1.3860018253326416,0.001445320900529623,0.25489896535873413,0.11941418796777725,,,,,,,,,,,
32,0.1501171886920929,0.1501171886920929,MoE-sBOED,0.04658937454223633,2048,3.9636149406433105,1.386054515838623,0.000942886050324887,0.2525348663330078,0.1195315271615982,,,,,,,,,,,
33,0.14378906786441803,0.14378906786441803,MoE-sBOED,0.046529531478881836,2112,3.962777614593506,1.3859806060791016,0.0006634482997469604,0.2564542293548584,0.11960827559232712,,,,,,,,,,,
34,0.1596093773841858,0.1596093773841858,MoE-sBOED,0.04604196548461914,2176,3.9615964889526367,1.3858263492584229,0.0006266162381507456,0.2551541030406952,0.11966006457805634,,,,,,,,,,,
35,0.1596093773841858,0.1596093773841858,MoE-sBOED,0.046010494232177734,2240,3.9594764709472656,1.3858144283294678,0.0005614623660221696,0.2531317174434662,0.11969108134508133,,,,,,,,,,,
36,0.1574999988079071,0.1574999988079071,MoE-sBOED,0.04631829261779785,2304,3.9569883346557617,1.3856650590896606,0.0004701949656009674,0.25512728095054626,0.11973602324724197,,,,,,,,,,,
37,0.14449217915534973,0.14449217915534973,MoE-sBOED,0.046402931213378906,2368,3.9510960578918457,1.3853923082351685,0.0015665083192288876,0.25274458527565,0.1198626384139061,,,,,,,,,,,
38,0.15574219822883606,0.15574219822883606,MoE-sBOED,0.046132802963256836,2432,3.9428467750549316,1.384920597076416,0.0028046953957527876,0.2530657947063446,0.11997178941965103,,,,,,,,,,,
39,0.15996092557907104,0.15996092557907104,MoE-sBOED,0.04654288291931152,2496,3.941436529159546,1.3851799964904785,0.0013403160264715552,0.25966209173202515,0.11997607350349426,,,,,,,,,,,
40,0.17050781846046448,0.17050781846046448,MoE-sBOED,0.04647016525268555,2560,3.9419946670532227,1.3857083320617676,0.0011723372153937817,0.257887601852417,0.11998840421438217,,,,,,,,,,,
41,0.15117189288139343,0.15117189288139343,MoE-sBOED,0.04570889472961426,2624,3.9418344497680664,1.3858221769332886,0.0012417531106621027,0.2545381784439087,0.12002996355295181,,,,,,,,,,,
42,0.15046876668930054,0.15046876668930054,MoE-sBOED,0.046241044998168945,2688,3.9387965202331543,1.385721206665039,0.0009155760053545237,0.2537075877189636,0.12010402232408524,,,,,,,,,,,
43,0.1515234410762787,0.1515234410762787,MoE-sBOED,0.04575777053833008,2752,3.9328927993774414,1.3850445747375488,0.0021236450411379337,0.2637726664543152,0.12022653222084045,,,,,,,,,,,
44,0.1501171886920929,0.1501171886920929,MoE-sBOED,0.045942068099975586,2816,3.9243812561035156,1.3852125406265259,0.001955028623342514,0.2607302963733673,0.12034311145544052,,,,,,,,,,,
45,0.15503907203674316,0.15503907203674316,MoE-sBOED,0.045729875564575195,2880,3.9177584648132324,1.385127067565918,0.0014725984074175358,0.25848445296287537,0.12040996551513672,,,,,,,,,,,
46,0.15257813036441803,0.15257813036441803,MoE-sBOED,0.046398162841796875,2944,3.9050824642181396,1.3850750923156738,0.0016718674451112747,0.26047322154045105,0.12036728858947754,,,,,,,,,,,
47,0.15644532442092896,0.15644532442092896,MoE-sBOED,0.04535412788391113,3008,3.890542507171631,1.385255217552185,0.0019941905047744513,0.25816676020622253,0.12029488384723663,,,,,,,,,,,
48,0.1466015726327896,0.1466015726327896,MoE-sBOED,0.046108245849609375,3072,3.8833189010620117,1.3855422735214233,0.002289705676957965,0.2600223124027252,0.1202474981546402,,,,,,,,,,,
49,0.15714843571186066,0.15714843571186066,MoE-sBOED,0.04619145393371582,3136,3.8985631465911865,1.3855170011520386,0.002126735635101795,0.2605014741420746,0.12010511010885239,,,,,,,,,,,
50,0.15539062023162842,0.15539062023162842,MoE-sBOED,0.04594612121582031,3200,3.9147987365722656,1.385451078414917,0.0028782328590750694,0.25384628772735596,0.12003184854984283,0.14537109375,0.08603515625,5,1.4172384492645074,0.0390625,0.078125,0,0.0035156249999999997,1000.36728515625,0,diagnostic_only
51,0.15539062023162842,0.15539062023162842,MoE-sBOED,0.04347538948059082,3264,3.9129233360290527,1.3849525451660156,0.0025182997342199087,0.2563457190990448,0.12007337063550949,,,,,,,,,,,
52,0.15996092557907104,0.15996092557907104,MoE-sBOED,0.04411721229553223,3328,3.903069257736206,1.3850407600402832,0.002138083567842841,0.2548969089984894,0.12016922980546951,,,,,,,,,,,
53,0.16066406667232513,0.16066406667232513,MoE-sBOED,0.04537463188171387,3392,3.8797850608825684,1.3853719234466553,0.001883425167761743,0.25698089599609375,0.12028104811906815,,,,,,,,,,,
54,0.15398438274860382,0.15398438274860382,MoE-sBOED,0.045639753341674805,3456,3.854292869567871,1.3857260942459106,0.001852318993769586,0.2525467872619629,0.12030018866062164,,,,,,,,,,,
55,0.158203125,0.158203125,MoE-sBOED,0.04586052894592285,3520,3.851962089538574,1.384965419769287,0.002804239047691226,0.2602662444114685,0.12028516083955765,,,,,,,,,,,
56,0.16066405177116394,0.16066405177116394,MoE-sBOED,0.046546220779418945,3584,3.857820510864258,1.3846609592437744,0.005083407741039991,0.2637142837047577,0.12037362903356552,,,,,,,,,,,
57,0.1494140625,0.1494140625,MoE-sBOED,0.04593849182128906,3648,3.8652119636535645,1.3845491409301758,0.006716532167047262,0.25670281052589417,0.12049694359302521,,,,,,,,,,,
58,0.1567968726158142,0.1567968726158142,MoE-sBOED,0.04569864273071289,3712,3.8774242401123047,1.3831455707550049,0.007751386612653732,0.2636570632457733,0.12050022929906845,,,,,,,,,,,
59,0.14906249940395355,0.14906249940395355,MoE-sBOED,0.04584169387817383,3776,3.886629581451416,1.3820407390594482,0.006764656864106655,0.25920796394348145,0.12040463089942932,,,,,,,,,,,
60,0.1385156214237213,0.1385156214237213,MoE-sBOED,0.0455479621887207,3840,3.897704601287842,1.3823583126068115,0.004879185929894447,0.2573329508304596,0.12025592476129532,,,,,,,,,,,
61,0.15574218332767487,0.15574218332767487,MoE-sBOED,0.04624581336975098,3904,3.9058852195739746,1.3833441734313965,0.003805922344326973,0.25741004943847656,0.12009251117706299,,,,,,,,,,,
62,0.15363281965255737,0.15363281965255737,MoE-sBOED,0.045984506607055664,3968,3.903367042541504,1.383856177330017,0.003164272289723158,0.25435635447502136,0.12004775553941727,,,,,,,,,,,
63,0.15363280475139618,0.15363280475139618,MoE-sBOED,0.046244144439697266,4032,3.891871213912964,1.382758617401123,0.0038563814014196396,0.2629147469997406,0.12009304761886597,,,,,,,,,,,
64,0.15046875178813934,0.15046875178813934,MoE-sBOED,0.04598808288574219,4096,3.8812947273254395,1.3814544677734375,0.005459669977426529,0.2696232199668884,0.1201777532696724,,,,,,,,,,,
65,0.14976564049720764,0.14976564049720764,MoE-sBOED,0.04508495330810547,4160,3.8768551349639893,1.3828822374343872,0.005765434354543686,0.2550514340400696,0.12015102058649063,,,,,,,,,,,
66,0.1473046839237213,0.1473046839237213,MoE-sBOED,0.04593205451965332,4224,3.884706497192383,1.3826940059661865,0.0044553582556545734,0.26620766520500183,0.12002118676900864,,,,,,,,,,,
67,0.15574219822883606,0.15574219822883606,MoE-sBOED,0.045747995376586914,4288,3.8961613178253174,1.382730484008789,0.0027989819645881653,0.26631930470466614,0.11984478682279587,,,,,,,,,,,
68,0.15117187798023224,0.15117187798023224,MoE-sBOED,0.04556727409362793,4352,3.892073631286621,1.3834004402160645,0.0019315168028697371,0.26231318712234497,0.11973582953214645,,,,,,,,,,,
69,0.16277343034744263,0.16277343034744263,MoE-sBOED,0.04577159881591797,4416,3.8720405101776123,1.383591651916504,0.0024718870408833027,0.25805336236953735,0.11975064128637314,,,,,,,,,,,
