update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.15574219822883606,0.15574219822883606,RL-sBOED,0.26117968559265137,64,3.969902515411377,,,,,,,,,,
2,0.15363281965255737,0.15363281965255737,RL-sBOED,0.039168596267700195,128,3.9593429565429688,,,,,,,,,,
3,0.1589062511920929,0.1589062511920929,RL-sBOED,0.03636479377746582,192,3.94854736328125,,,,,,,,,,
4,0.1508203148841858,0.1508203148841858,RL-sBOED,0.042107582092285156,256,3.9410104751586914,,,,,,,,,,
5,0.1655859351158142,0.1655859351158142,RL-sBOED,0.034008026123046875,320,3.9366204738616943,,,,,,,,,,
6,0.16101562976837158,0.16101562976837158,RL-sBOED,0.03398275375366211,384,3.932990550994873,,,,,,,,,,
7,0.15292969346046448,0.15292969346046448,RL-sBOED,0.044013261795043945,448,3.9312570095062256,,,,,,,,,,
8,0.15117187798023224,0.15117187798023224,RL-sBOED,0.03435325622558594,512,3.9335553646087646,,,,,,,,,,
9,0.1487109363079071,0.1487109363079071,RL-sBOED,0.03863954544067383,576,3.9350697994232178,,,,,,,,,,
10,0.17050781846046448,0.17050781846046448,RL-sBOED,0.04063081741333008,640,3.9342944622039795,,,,,,,,,,
11,0.14378906786441803,0.14378906786441803,RL-sBOED,0.0399014949798584,704,3.9336061477661133,,,,,,,,,,
12,0.15644532442092896,0.15644532442092896,RL-sBOED,0.03597068786621094,768,3.9369521141052246,,,,,,,,,,
13,0.15925781428813934,0.15925781428813934,RL-sBOED,0.042227983474731445,832,3.9402992725372314,,,,,,,,,,
14,0.16101562976837158,0.16101562976837158,RL-sBOED,0.036092281341552734,896,3.9377522468566895,,,,,,,,,,
15,0.15574219822883606,0.15574219822883606,RL-sBOED,0.042994022369384766,960,3.9332761764526367,,,,,,,,,,
16,0.1480078101158142,0.1480078101158142,RL-sBOED,0.036191463470458984,1024,3.92844820022583,,,,,,,,,,
17,0.15785156190395355,0.15785156190395355,RL-sBOED,0.03647947311401367,1088,3.9285497665405273,,,,,,,,,,
18,0.15257813036441803,0.15257813036441803,RL-sBOED,0.03419852256774902,1152,3.926632881164551,,,,,,,,,,
19,0.15925781428813934,0.15925781428813934,RL-sBOED,0.03239130973815918,1216,3.9229297637939453,,,,,,,,,,
20,0.1648828238248825,0.1648828238248825,RL-sBOED,0.03259992599487305,1280,3.9206671714782715,,,,,,,,,,
21,0.15539062023162842,0.15539062023162842,RL-sBOED,0.04468965530395508,1344,3.920351028442383,,,,,,,,,,
22,0.15785156190395355,0.15785156190395355,RL-sBOED,0.05935049057006836,1408,3.9196677207946777,,,,,,,,,,
