update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,router_entropy,expert_redundancy,max_expert_usage,expert_residual_scale,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor,moe_adaptivity_constraint
1,0.17671874165534973,0.17671874165534973,MoE-sBOED,0.317903995513916,64,3.328810214996338,1.3850986957550049,0.04120272397994995,0.26263758540153503,0.11925338953733444,,,,,,,,,,,
2,0.16687500476837158,0.16687500476837158,MoE-sBOED,0.07603216171264648,128,3.328134536743164,1.3860734701156616,0.10848371684551239,0.25369617342948914,0.11932898312807083,,,,,,,,,,,
3,0.16171875596046448,0.16171875596046448,MoE-sBOED,0.07781434059143066,192,3.3274714946746826,1.386034369468689,0.048960719257593155,0.25352758169174194,0.11932183057069778,,,,,,,,,,,
4,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.06963229179382324,256,3.3267979621887207,1.3860009908676147,0.01836920715868473,0.2526545226573944,0.11930271238088608,,,,,,,,,,,
5,0.1692187488079071,0.1692187488079071,MoE-sBOED,0.07389307022094727,320,3.3254716396331787,1.3860557079315186,0.006745625752955675,0.2533087730407715,0.11930777877569199,,,,,,,,,,,
6,0.17531248927116394,0.17531248927116394,MoE-sBOED,0.07568192481994629,384,3.323162794113159,1.3861420154571533,0.004158804193139076,0.2530522048473358,0.11931654810905457,,,,,,,,,,,
7,0.1626562476158142,0.1626562476158142,MoE-sBOED,0.08655953407287598,448,3.320709228515625,1.3862119913101196,0.0018568874802440405,0.25210174918174744,0.11937969923019409,,,,,,,,,,,
8,0.16593751311302185,0.16593751311302185,MoE-sBOED,0.07776808738708496,512,3.319561719894409,1.3861583471298218,0.0013355993432924151,0.2533852159976959,0.11941051483154297,,,,,,,,,,,
9,0.17531250417232513,0.17531250417232513,MoE-sBOED,0.07684159278869629,576,3.3196632862091064,1.386056661605835,0.0009673270396888256,0.2532865107059479,0.11934638023376465,,,,,,,,,,,
10,0.17812499403953552,0.17812499403953552,MoE-sBOED,0.07677912712097168,640,3.3197884559631348,1.3860424757003784,0.0006360373226925731,0.2532273828983307,0.11930423229932785,,,,,,,,,,,
11,0.1771874874830246,0.1771874874830246,MoE-sBOED,0.06928730010986328,704,3.3193626403808594,1.3860490322113037,0.0009714093757793307,0.2513033449649811,0.11930853873491287,,,,,,,,,,,
12,0.1668749898672104,0.1668749898672104,MoE-sBOED,0.06877279281616211,768,3.3167343139648438,1.3860267400741577,0.0007214354118332267,0.2507554292678833,0.11931882798671722,,,,,,,,,,,
13,0.17765626311302185,0.17765626311302185,MoE-sBOED,0.06871461868286133,832,3.3134727478027344,1.385969638824463,0.0005403808318078518,0.2534462511539459,0.11933214962482452,,,,,,,,,,,
14,0.18984374403953552,0.18984374403953552,MoE-sBOED,0.07344770431518555,896,3.3099865913391113,1.3859866857528687,0.0005671842955052853,0.2523009479045868,0.11933775991201401,,,,,,,,,,,
15,0.18281249701976776,0.18281249701976776,MoE-sBOED,0.07949280738830566,960,3.3077220916748047,1.3860787153244019,0.00017033418407663703,0.25081130862236023,0.11938004195690155,,,,,,,,,,,
16,0.17625001072883606,0.17625001072883606,MoE-sBOED,0.08572983741760254,1024,3.307529926300049,1.3861018419265747,0.0004998762160539627,0.2510579824447632,0.11940698325634003,,,,,,,,,,,
17,0.17390625178813934,0.17390625178813934,MoE-sBOED,0.08320951461791992,1088,3.3107545375823975,1.386045217514038,0.00028337931144051254,0.25218892097473145,0.11936919391155243,,,,,,,,,,,
18,0.15703125298023224,0.15703125298023224,MoE-sBOED,0.07122254371643066,1152,3.3184361457824707,1.3860301971435547,0.0005830100271850824,0.2521238327026367,0.11931566148996353,,,,,,,,,,,
19,0.18187500536441803,0.18187500536441803,MoE-sBOED,0.06930994987487793,1216,3.3223705291748047,1.3860819339752197,0.00026254047406837344,0.25152716040611267,0.11926265805959702,,,,,,,,,,,
20,0.16968750953674316,0.16968750953674316,MoE-sBOED,0.0732109546661377,1280,3.3224563598632812,1.386086344718933,0.00043217456550337374,0.25053828954696655,0.11925879120826721,,,,,,,,,,,
21,0.17671875655651093,0.17671875655651093,MoE-sBOED,0.08129477500915527,1344,3.3221917152404785,1.3860477209091187,0.0004018820764031261,0.2509075105190277,0.11923694610595703,,,,,,,,,,,
22,0.18140625953674316,0.18140625953674316,MoE-sBOED,0.07549619674682617,1408,3.3223960399627686,1.3860338926315308,0.00033016654197126627,0.25164422392845154,0.11920439451932907,,,,,,,,,,,
