update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_mean_mocu,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.17671874165534973,0.17671874165534973,RL-sBOED,0.2707839012145996,64,3.318479299545288,,,,,,,,,,
2,0.16687500476837158,0.16687500476837158,RL-sBOED,0.04932141304016113,128,3.3107967376708984,,,,,,,,,,
3,0.16171875596046448,0.16171875596046448,RL-sBOED,0.04849362373352051,192,3.308910369873047,,,,,,,,,,
4,0.17531250417232513,0.17531250417232513,RL-sBOED,0.04535079002380371,256,3.3054535388946533,,,,,,,,,,
5,0.1692187488079071,0.1692187488079071,RL-sBOED,0.04535341262817383,320,3.3067612648010254,,,,,,,,,,
6,0.17531248927116394,0.17531248927116394,RL-sBOED,0.04542040824890137,384,3.308140516281128,,,,,,,,,,
7,0.1626562476158142,0.1626562476158142,RL-sBOED,0.04546689987182617,448,3.305999755859375,,,,,,,,,,
8,0.16593751311302185,0.16593751311302185,RL-sBOED,0.04534626007080078,512,3.2981345653533936,,,,,,,,,,
9,0.17531250417232513,0.17531250417232513,RL-sBOED,0.04628157615661621,576,3.295996904373169,,,,,,,,,,
10,0.17812499403953552,0.17812499403953552,RL-sBOED,0.04552125930786133,640,3.299793243408203,,,,,,,,,,
11,0.1771874874830246,0.1771874874830246,RL-sBOED,0.04535627365112305,704,3.302661180496216,,,,,,,,,,
12,0.1668749898672104,0.1668749898672104,RL-sBOED,0.04543757438659668,768,3.3010995388031006,,,,,,,,,,
13,0.17765626311302185,0.17765626311302185,RL-sBOED,0.04535341262817383,832,3.299485921859741,,,,,,,,,,
14,0.18984374403953552,0.18984374403953552,RL-sBOED,0.045651912689208984,896,3.2979371547698975,,,,,,,,,,
15,0.18281249701976776,0.18281249701976776,RL-sBOED,0.04549050331115723,960,3.2974300384521484,,,,,,,,,,
16,0.17625001072883606,0.17625001072883606,RL-sBOED,0.04536771774291992,1024,3.2951958179473877,,,,,,,,,,
17,0.17390625178813934,0.17390625178813934,RL-sBOED,0.04538416862487793,1088,3.296421766281128,,,,,,,,,,
18,0.15703125298023224,0.15703125298023224,RL-sBOED,0.0454554557800293,1152,3.299546003341675,,,,,,,,,,
19,0.18187500536441803,0.18187500536441803,RL-sBOED,0.04543662071228027,1216,3.3020055294036865,,,,,,,,,,
20,0.16968750953674316,0.16968750953674316,RL-sBOED,0.04546356201171875,1280,3.3000857830047607,,,,,,,,,,
21,0.17671875655651093,0.17671875655651093,RL-sBOED,0.04535055160522461,1344,3.2974140644073486,,,,,,,,,,
22,0.18140625953674316,0.18140625953674316,RL-sBOED,0.04559826850891113,1408,3.2944297790527344,,,,,,,,,,
23,0.16499999165534973,0.16499999165534973,RL-sBOED,0.045293331146240234,1472,3.289783477783203,,,,,,,,,,
24,0.1706250011920929,0.1706250011920929,RL-sBOED,0.04543447494506836,1536,3.287853956222534,,,,,,,,,,
25,0.18046873807907104,0.18046873807907104,RL-sBOED,0.045485496520996094,1600,3.2881133556365967,0.17015625,0.06640625,3,0.7448348721595875,0.0234375,0.03125,1,0.0009375,0.06640625,0
26,0.17343750596046448,0.17343750596046448,RL-sBOED,0.0452120304107666,1664,3.290400266647339,,,,,,,,,,
27,0.17906251549720764,0.17906251549720764,RL-sBOED,0.04570484161376953,1728,3.292832136154175,,,,,,,,,,
28,0.18421874940395355,0.18421874940395355,RL-sBOED,0.045549869537353516,1792,3.2921700477600098,,,,,,,,,,
29,0.17578125,0.17578125,RL-sBOED,0.04557609558105469,1856,3.291938543319702,,,,,,,,,,
30,0.17343750596046448,0.17343750596046448,RL-sBOED,0.045703887939453125,1920,3.288717031478882,,,,,,,,,,
31,0.1706250011920929,0.1706250011920929,RL-sBOED,0.04953932762145996,1984,3.2897789478302,,,,,,,,,,
32,0.17015624046325684,0.17015624046325684,RL-sBOED,0.05275297164916992,2048,3.2891786098480225,,,,,,,,,,
33,0.17296874523162842,0.17296874523162842,RL-sBOED,0.06655669212341309,2112,3.2890031337738037,,,,,,,,,,
34,0.17015624046325684,0.17015624046325684,RL-sBOED,0.05351519584655762,2176,3.2917592525482178,,,,,,,,,,
35,0.17249999940395355,0.17249999940395355,RL-sBOED,0.04549717903137207,2240,3.299412965774536,,,,,,,,,,
36,0.18468749523162842,0.18468749523162842,RL-sBOED,0.04541492462158203,2304,3.3011860847473145,,,,,,,,,,
