update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.16312500000000002,0.16312500000000002,RL-sBOED,0.44900083541870117,64,3.9650979042053223,,,,,,,,,
2,0.152578125,0.152578125,RL-sBOED,0.24350786209106445,128,3.956043004989624,,,,,,,,,
3,0.14835937500000002,0.14835937500000002,RL-sBOED,0.24483489990234375,192,3.9533979892730713,,,,,,,,,
4,0.149765625,0.149765625,RL-sBOED,0.24358224868774414,256,3.9495410919189453,,,,,,,,,
5,0.1508203125,0.1508203125,RL-sBOED,0.24567365646362305,320,3.9461865425109863,,,,,,,,,
6,0.1437890625,0.1437890625,RL-sBOED,0.24299955368041992,384,3.9433834552764893,,,,,,,,,
7,0.1434375,0.1434375,RL-sBOED,0.24211406707763672,448,3.9397103786468506,,,,,,,,,
8,0.1409765625,0.1409765625,RL-sBOED,0.24327325820922852,512,3.9382665157318115,,,,,,,,,
9,0.155390625,0.155390625,RL-sBOED,0.24221444129943848,576,3.9370222091674805,,,,,,,,,
10,0.1434375,0.1434375,RL-sBOED,0.24223947525024414,640,3.931764841079712,,,,,,,,,
11,0.1655859375,0.1655859375,RL-sBOED,0.2452259063720703,704,3.9242382049560547,,,,,,,,,
12,0.1409765625,0.1409765625,RL-sBOED,0.24306011199951172,768,3.914246082305908,,,,,,,,,
13,0.15046874999999998,0.15046874999999998,RL-sBOED,0.24108552932739258,832,3.907930374145508,,,,,,,,,
14,0.149765625,0.149765625,RL-sBOED,0.24231600761413574,896,3.9019837379455566,,,,,,,,,
15,0.15046875,0.15046875,RL-sBOED,0.24242067337036133,960,3.8992886543273926,,,,,,,,,
16,0.1508203125,0.1508203125,RL-sBOED,0.24253606796264648,1024,3.90136981010437,,,,,,,,,
17,0.14625000000000002,0.14625000000000002,RL-sBOED,0.24154949188232422,1088,3.9042181968688965,,,,,,,,,
18,0.152578125,0.152578125,RL-sBOED,0.2422490119934082,1152,3.9033517837524414,,,,,,,,,
19,0.1557421875,0.1557421875,RL-sBOED,0.2423698902130127,1216,3.904503107070923,,,,,,,,,
20,0.1529296875,0.1529296875,RL-sBOED,0.24171233177185059,1280,3.9115514755249023,,,,,,,,,
21,0.1564453125,0.1564453125,RL-sBOED,0.24206018447875977,1344,3.9150686264038086,,,,,,,,,
22,0.15046875,0.15046875,RL-sBOED,0.24251675605773926,1408,3.9132423400878906,,,,,,,,,
23,0.1508203125,0.1508203125,RL-sBOED,0.24391961097717285,1472,3.9142379760742188,,,,,,,,,
24,0.15890625000000003,0.15890625000000003,RL-sBOED,0.24235963821411133,1536,3.918125867843628,,,,,,,,,
25,0.15820312500000003,0.15820312500000003,RL-sBOED,0.24344086647033691,1600,3.9205756187438965,0.14150390625,1,-0.0,0.0078125,0.03125,1,0.0007031250000000001,0.14150390625,0
26,0.1508203125,0.1508203125,RL-sBOED,0.2425689697265625,1664,3.9211502075195312,,,,,,,,,
27,0.1490625,0.1490625,RL-sBOED,0.24288034439086914,1728,3.9191761016845703,,,,,,,,,
28,0.146953125,0.146953125,RL-sBOED,0.24319124221801758,1792,3.9195261001586914,,,,,,,,,
