epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,1.0084615384615385,0.9666666666666667,1.0,0.9666666666666667,3.978339413037667,1.0,1,0.04554995221014206,-0.001543627457875364,0.07837958975874698,4,0.6826923076923077,0.9666666666666667
1,0.9923076923076924,0.9966666666666667,1.0,0.9666666666666667,3.9777571238004246,1.0,1,0.03561847205632008,0.0006088268032895602,0.06502206883864312,4,0.7884615384615384,0.9666666666666667
2,0.9953846153846155,0.9899999999999999,1.0,0.9666666666666667,3.977311622637969,1.0,1,0.03893086163756939,-0.0002965171666376368,0.06778383740797125,4,0.7692307692307693,0.9666666666666667
3,0.9984615384615386,0.9866666666666667,1.0,0.9666666666666667,3.976505701358502,1.0,1,0.040754225463248216,0.0009709437530982972,0.0725144698546741,4,0.7788461538461539,0.9666666666666667
4,0.9930769230769232,0.98,1.0,0.9666666666666667,3.9756778547397027,1.0,1,0.0423193250138026,0.00020654876922904562,0.07028816521586295,4,0.8076923076923077,0.9666666666666667
5,1.0123076923076926,0.98,1.0,0.9666666666666667,3.9754390991651096,1.0,1,0.050237142839110814,5.342183800909382e-05,0.08128691443953816,4,0.6826923076923077,0.9666666666666667
6,1.0023076923076926,0.98,1.0,0.9666666666666667,3.9742695597501903,1.0,1,0.046190204098820686,-0.00036941328404361135,0.07615487146692584,4,0.7596153846153846,0.9666666666666667
7,0.9884615384615387,0.9866666666666667,1.0,0.9666666666666667,3.9731855805103597,1.0,1,0.03584213171584102,0.000523857037186975,0.0633665145656719,4,0.8365384615384616,0.9666666666666667
8,0.9876923076923079,0.9866666666666667,1.0,0.9666666666666667,3.9726743766894708,1.0,1,0.03717444564860601,0.0011697363049903238,0.06132735672227273,4,0.8076923076923077,0.9666666666666667
9,0.9984615384615385,0.9866666666666667,1.0,0.9666666666666667,3.97188561467024,1.0,1,0.041808454534755304,-0.00170593977807329,0.07002372614362583,4,0.7596153846153846,0.9666666666666667
10,1.0000000000000002,0.9866666666666667,1.0,0.9666666666666667,3.969365757245284,1.0,1,0.047330202821355596,3.9806815017436154e-05,0.07716199153430905,4,0.7884615384615384,0.9666666666666667
11,0.9992307692307694,0.9866666666666667,1.0,0.9666666666666667,3.9635072373426876,1.0,1,0.04843862304607263,-0.00017391889865270613,0.0714362417464554,4,0.7596153846153846,0.9666666666666667
12,0.9838461538461541,0.9866666666666667,1.0,0.9666666666666667,3.9544092691861668,1.0,1,0.039000281025297366,0.0014719884499605485,0.05799932489438653,4,0.8461538461538461,0.9666666666666667
13,0.9976923076923079,0.9866666666666667,1.0,0.9666666666666667,3.945726912755233,1.0,1,0.0508587179848781,-0.0027894166576422907,0.0736530533598277,4,0.7980769230769231,0.9666666666666667
14,0.9923076923076924,0.98,1.0,0.9666666666666667,3.911916049627157,1.0,1,0.05898518172594217,-0.0005013940921617388,0.07054042841387294,4,0.8269230769230769,0.9666666666666667
15,0.9976923076923079,0.98,1.0,0.9666666666666667,3.891938938544347,1.0,1,0.06408511847257614,0.0016181602798805055,0.07134801847398443,4,0.7692307692307693,0.9666666666666667
16,0.9961538461538464,0.98,1.0,0.9666666666666667,3.8740157943505507,1.0,1,0.0673260336311964,-0.0005899143298583085,0.06993660146973316,4,0.7788461538461539,0.9666666666666667
17,0.983846153846154,0.98,1.0,0.9666666666666667,3.7856208154788384,1.0,1,0.05929110815318731,-0.0007280261979455085,0.059474930057082966,4,0.8653846153846154,0.9666666666666667
18,1.003846153846154,0.98,1.0,0.9666666666666667,3.7620351291619816,1.0,1,0.0905101286390653,0.003275056801084965,0.07647544854231844,4,0.7403846153846154,0.9666666666666667
19,0.9861538461538465,0.98,1.0,0.9666666666666667,3.624046577857091,1.0,1,0.08425809013155791,-2.1476030263091152e-05,0.06359360462535654,4,0.8461538461538461,0.9666666666666667
20,0.9923076923076924,0.98,1.0,0.9666666666666667,3.6310602930875926,1.0,1,0.08348387171729253,-0.00027398405781714805,0.0670910478659531,4,0.7980769230769231,0.9666666666666667
21,0.9953846153846155,0.9866666666666667,1.0,0.9666666666666667,3.571575811276069,1.0,1,0.08819874963508202,0.001363607587953441,0.07115175250620275,4,0.7980769230769231,0.9666666666666667
22,0.9846153846153848,0.9899999999999999,1.0,0.9666666666666667,3.113313232476895,1.0,1,0.09118614266984738,-0.002446267139730789,0.06380814177995055,4,0.875,0.9666666666666667
23,0.9769230769230771,0.9899999999999999,1.0,0.9666666666666667,2.7235721189242144,1.0,1,0.0876890392974019,0.0017879875069148983,0.051463816191572816,4,0.8942307692307693,0.9666666666666667
24,0.9769230769230771,0.9899999999999999,1.0,0.9666666666666667,2.5802876078165493,1.0,1,0.09574946008909208,4.8264145023494065e-05,0.050452424407707766,4,0.8942307692307693,0.9666666666666667
