update,mean_train_u_ctrl,mean_train_control_cost,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_under_control_rate,validation_valid,validation_mean_shortfall,validation_checkpoint_score,validation_meets_unique_floor
1,0.27437500000000004,0.27437500000000004,RL-sBOED,0.8044171333312988,64,4.397923946380615,,,,,,,,,
2,0.31562500000000004,0.31562500000000004,RL-sBOED,0.6127359867095947,128,4.3929948806762695,,,,,,,,,
3,0.291875,0.291875,RL-sBOED,0.6163454055786133,192,4.390915870666504,,,,,,,,,
4,0.28500000000000003,0.28500000000000003,RL-sBOED,0.6141235828399658,256,4.390506267547607,,,,,,,,,
5,0.29500000000000004,0.29500000000000004,RL-sBOED,0.6113536357879639,320,4.389425754547119,,,,,,,,,
6,0.305,0.305,RL-sBOED,0.6138160228729248,384,4.388674259185791,,,,,,,,,
7,0.281875,0.281875,RL-sBOED,0.6143307685852051,448,4.389115810394287,,,,,,,,,
8,0.27437500000000004,0.27437500000000004,RL-sBOED,0.6141607761383057,512,4.388582229614258,,,,,,,,,
9,0.29874999999999996,0.29874999999999996,RL-sBOED,0.6137497425079346,576,4.387454986572266,,,,,,,,,
10,0.2925,0.2925,RL-sBOED,0.6141693592071533,640,4.3866190910339355,,,,,,,,,
11,0.260625,0.260625,RL-sBOED,0.6141462326049805,704,4.385557651519775,,,,,,,,,
12,0.271875,0.271875,RL-sBOED,0.607612133026123,768,4.384385585784912,,,,,,,,,
13,0.2925,0.2925,RL-sBOED,0.6137909889221191,832,4.382060527801514,,,,,,,,,
14,0.311875,0.311875,RL-sBOED,0.6146132946014404,896,4.380273342132568,,,,,,,,,
15,0.30125,0.30125,RL-sBOED,0.6098747253417969,960,4.378467559814453,,,,,,,,,
16,0.31000000000000005,0.31000000000000005,RL-sBOED,0.6143238544464111,1024,4.377464294433594,,,,,,,,,
17,0.27687500000000004,0.27687500000000004,RL-sBOED,0.6141631603240967,1088,4.37623929977417,,,,,,,,,
18,0.2875,0.2875,RL-sBOED,0.6136276721954346,1152,4.375454902648926,,,,,,,,,
19,0.27875000000000005,0.27875000000000005,RL-sBOED,0.6152939796447754,1216,4.37640380859375,,,,,,,,,
20,0.270625,0.270625,RL-sBOED,0.6159963607788086,1280,4.376809120178223,,,,,,,,,
21,0.268125,0.268125,RL-sBOED,0.6143691539764404,1344,4.3770318031311035,,,,,,,,,
22,0.25875000000000004,0.25875000000000004,RL-sBOED,0.6059410572052002,1408,4.377707004547119,,,,,,,,,
23,0.28375,0.28375,RL-sBOED,0.6146206855773926,1472,4.379151821136475,,,,,,,,,
24,0.27125,0.27125,RL-sBOED,0.6157488822937012,1536,4.378818511962891,,,,,,,,,
25,0.28750000000000003,0.28750000000000003,RL-sBOED,0.6077628135681152,1600,4.377316951751709,0.27593750000000006,16,2.1509912579599977,0.125,0.1796875,0,0.0165625,1001.5728125,0
26,0.28812499999999996,0.28812499999999996,RL-sBOED,0.60841965675354,1664,4.372857570648193,,,,,,,,,
27,0.28125,0.28125,RL-sBOED,0.6056313514709473,1728,4.369493007659912,,,,,,,,,
28,0.275625,0.275625,RL-sBOED,0.6080758571624756,1792,4.369490146636963,,,,,,,,,
29,0.29812500000000003,0.29812500000000003,RL-sBOED,0.6082675457000732,1856,4.371038913726807,,,,,,,,,
30,0.2825,0.2825,RL-sBOED,0.6063158512115479,1920,4.372054100036621,,,,,,,,,
31,0.260625,0.260625,RL-sBOED,0.6086242198944092,1984,4.3729119300842285,,,,,,,,,
32,0.280625,0.280625,RL-sBOED,0.6083056926727295,2048,4.37681770324707,,,,,,,,,
33,0.29875,0.29875,RL-sBOED,0.6079494953155518,2112,4.378474712371826,,,,,,,,,
34,0.29875,0.29875,RL-sBOED,0.6081926822662354,2176,4.378273010253906,,,,,,,,,
35,0.29625,0.29625,RL-sBOED,0.6080629825592041,2240,4.376572608947754,,,,,,,,,
36,0.27875,0.27875,RL-sBOED,0.6148860454559326,2304,4.375049591064453,,,,,,,,,
37,0.27875,0.27875,RL-sBOED,0.6064798831939697,2368,4.374135494232178,,,,,,,,,
38,0.299375,0.299375,RL-sBOED,0.6153562068939209,2432,4.374381065368652,,,,,,,,,
39,0.27875,0.27875,RL-sBOED,0.6147756576538086,2496,4.373031139373779,,,,,,,,,
40,0.31125,0.31125,RL-sBOED,0.609961986541748,2560,4.37056827545166,,,,,,,,,
41,0.28500000000000003,0.28500000000000003,RL-sBOED,0.6144893169403076,2624,4.367613315582275,,,,,,,,,
42,0.29375,0.29375,RL-sBOED,0.6145408153533936,2688,4.366480827331543,,,,,,,,,
43,0.303125,0.303125,RL-sBOED,0.611137866973877,2752,4.366666316986084,,,,,,,,,
44,0.26875000000000004,0.26875000000000004,RL-sBOED,0.6140713691711426,2816,4.367196083068848,,,,,,,,,
45,0.308125,0.308125,RL-sBOED,0.614760160446167,2880,4.368865489959717,,,,,,,,,
46,0.28,0.28,RL-sBOED,0.6129794120788574,2944,4.369199275970459,,,,,,,,,
47,0.286875,0.286875,RL-sBOED,0.6142070293426514,3008,4.3722615242004395,,,,,,,,,
48,0.278125,0.278125,RL-sBOED,0.6138198375701904,3072,4.371750831604004,,,,,,,,,
49,0.28875,0.28875,RL-sBOED,0.6144833564758301,3136,4.370766639709473,,,,,,,,,
50,0.3025,0.3025,RL-sBOED,0.606605052947998,3200,4.370199680328369,0.30125,14,2.042888745180518,0.109375,0.1171875,0,0.010624999999999999,1000.973125,0
51,0.32000000000000006,0.32000000000000006,RL-sBOED,0.6119163036346436,3264,4.3695502281188965,,,,,,,,,
52,0.310625,0.310625,RL-sBOED,0.6084072589874268,3328,4.365877628326416,,,,,,,,,
53,0.27937500000000004,0.27937500000000004,RL-sBOED,0.6159965991973877,3392,4.361278533935547,,,,,,,,,
54,0.278125,0.278125,RL-sBOED,0.6162207126617432,3456,4.3586745262146,,,,,,,,,
55,0.27625,0.27625,RL-sBOED,0.6109664440155029,3520,4.359607696533203,,,,,,,,,
56,0.279375,0.279375,RL-sBOED,0.6160693168640137,3584,4.362601280212402,,,,,,,,,
57,0.26875000000000004,0.26875000000000004,RL-sBOED,0.6168217658996582,3648,4.364465236663818,,,,,,,,,
58,0.301875,0.301875,RL-sBOED,0.6126430034637451,3712,4.365026950836182,,,,,,,,,
59,0.26750000000000007,0.26750000000000007,RL-sBOED,0.6153995990753174,3776,4.364871501922607,,,,,,,,,
60,0.270625,0.270625,RL-sBOED,0.6151280403137207,3840,4.363478660583496,,,,,,,,,
61,0.283125,0.283125,RL-sBOED,0.614760160446167,3904,4.361387729644775,,,,,,,,,
62,0.280625,0.280625,RL-sBOED,0.6154317855834961,3968,4.361348628997803,,,,,,,,,
63,0.286875,0.286875,RL-sBOED,0.6154837608337402,4032,4.362464427947998,,,,,,,,,
64,0.275625,0.275625,RL-sBOED,0.6151595115661621,4096,4.3640313148498535,,,,,,,,,
65,0.29125,0.29125,RL-sBOED,0.608597993850708,4160,4.3661274909973145,,,,,,,,,
66,0.25687499999999996,0.25687499999999996,RL-sBOED,0.6161797046661377,4224,4.367729663848877,,,,,,,,,
67,0.286875,0.286875,RL-sBOED,0.6161744594573975,4288,4.366957187652588,,,,,,,,,
68,0.3075,0.3075,RL-sBOED,0.6093864440917969,4352,4.365184783935547,,,,,,,,,
69,0.284375,0.284375,RL-sBOED,0.6072678565979004,4416,4.364125728607178,,,,,,,,,
70,0.278125,0.278125,RL-sBOED,0.6090121269226074,4480,4.363131046295166,,,,,,,,,
71,0.296875,0.296875,RL-sBOED,0.6087815761566162,4544,4.363808631896973,,,,,,,,,
72,0.27125,0.27125,RL-sBOED,0.6086001396179199,4608,4.364377498626709,,,,,,,,,
