update,mean_train_u_ctrl,method,update_seconds,trajectories_sampled,policy_entropy,validation_mean_u_ctrl,validation_n_unique_sequences,validation_sequence_entropy,validation_unique_frac,validation_checkpoint_score,validation_meets_unique_floor
1,0.13921875,RL-sBOED,0.5653555393218994,64,3.962930679321289,,,,,,
2,0.1332421875,RL-sBOED,0.37329673767089844,128,3.956815719604492,,,,,,
3,0.12515625000000002,RL-sBOED,0.37381410598754883,192,3.9513347148895264,,,,,,
4,0.13359375,RL-sBOED,0.37447214126586914,256,3.945413112640381,,,,,,
5,0.13921875,RL-sBOED,0.37239646911621094,320,3.9391543865203857,,,,,,
6,0.1205859375,RL-sBOED,0.3732285499572754,384,3.9306368827819824,,,,,,
7,0.13253906250000003,RL-sBOED,0.3723018169403076,448,3.9158999919891357,,,,,,
8,0.1241015625,RL-sBOED,0.37159180641174316,512,3.898573637008667,,,,,,
9,0.1283203125,RL-sBOED,0.3710451126098633,576,3.8809123039245605,,,,,,
10,0.125859375,RL-sBOED,0.37386012077331543,640,3.8611695766448975,,,,,,
11,0.14484375,RL-sBOED,0.3733222484588623,704,3.8472466468811035,,,,,,
12,0.120234375,RL-sBOED,0.36979031562805176,768,3.8351263999938965,,,,,,
13,0.12656250000000002,RL-sBOED,0.37402987480163574,832,3.827587127685547,,,,,,
14,0.11742187500000001,RL-sBOED,0.3697977066040039,896,3.8203506469726562,,,,,,
15,0.123046875,RL-sBOED,0.3722691535949707,960,3.819356918334961,,,,,,
16,0.12058593749999999,RL-sBOED,0.3742537498474121,1024,3.815276622772217,,,,,,
17,0.1241015625,RL-sBOED,0.3712782859802246,1088,3.7999885082244873,,,,,,
18,0.13078125000000002,RL-sBOED,0.37348127365112305,1152,3.7742815017700195,,,,,,
19,0.13359374999999998,RL-sBOED,0.37145376205444336,1216,3.7377116680145264,,,,,,
20,0.125859375,RL-sBOED,0.37009596824645996,1280,3.698418617248535,,,,,,
21,0.12269531250000001,RL-sBOED,0.3730804920196533,1344,3.6638906002044678,,,,,,
22,0.1233984375,RL-sBOED,0.37203192710876465,1408,3.6425130367279053,,,,,,
23,0.11531250000000001,RL-sBOED,0.3715188503265381,1472,3.6478147506713867,,,,,,
24,0.12234375,RL-sBOED,0.3736560344696045,1536,3.6522598266601562,,,,,,
25,0.12269531250000001,RL-sBOED,0.3696005344390869,1600,3.6470448970794678,0.10529296875000001,2,0.18920898053816695,0.015625,0.10529296875000001,0
26,0.12058593749999999,RL-sBOED,0.3689894676208496,1664,3.590524673461914,,,,,,
27,0.1226953125,RL-sBOED,0.36943840980529785,1728,3.5405642986297607,,,,,,
28,0.11566406250000001,RL-sBOED,0.37253284454345703,1792,3.501535177230835,,,,,,
29,0.11460937500000001,RL-sBOED,0.36936497688293457,1856,3.4773471355438232,,,,,,
30,0.117421875,RL-sBOED,0.3709259033203125,1920,3.488262176513672,,,,,,
31,0.11109375,RL-sBOED,0.3730041980743408,1984,3.5196547508239746,,,,,,
