epoch,train_mean_u_ctrl,validation_mean_u_ctrl,validation_safety,best_so_far_validation_u_ctrl,policy_entropy,dominant_sequence_fraction,unique_sequence_count,grad_norm,advantage_mean,advantage_std,terminal_cost_unique_count,terminal_cost_modal_fraction,fixed_validation_mean_u_ctrl
0,0.8442307692307691,0.9,1.0,0.9,3.3474182211435757,1.0,1,0.12221931293606758,0.008930090142692963,0.12957728400241328,5,0.3269230769230769,0.8166666666666668
1,0.8692307692307691,0.9,1.0,0.9,3.3470326341115513,1.0,1,0.10502238145896367,-0.011600521424003104,0.1086858369825123,5,0.38461538461538464,0.8166666666666668
2,0.8538461538461537,0.8833333333333334,1.0,0.8833333333333334,3.346651705411764,0.5833333333333334,2,0.11506150237151555,0.0001782614495518061,0.12991154338887956,5,0.34615384615384615,0.8166666666666668
3,0.8711538461538461,0.8416666666666668,1.0,0.8416666666666668,3.3463524763400736,1.0,1,0.10381125339439937,-0.007207077998520762,0.10122670311529863,5,0.3269230769230769,0.8166666666666668
4,0.8634615384615384,0.8666666666666667,1.0,0.8416666666666668,3.34587615269881,1.0,1,0.11343096303088325,0.008636458542485364,0.11043449893940034,5,0.3076923076923077,0.8166666666666668
5,0.8769230769230767,0.8833333333333334,1.0,0.8416666666666668,3.3456606498131385,1.0,1,0.10036125353404454,-0.00723638080688544,0.10951904682327218,5,0.36538461538461536,0.8166666666666668
6,0.8596153846153846,0.9083333333333335,1.0,0.8416666666666668,3.345591214986948,1.0,1,0.11510509784732546,-0.0008497029161985073,0.11819347443210029,5,0.34615384615384615,0.8166666666666668
7,0.8423076923076922,0.9083333333333333,1.0,0.8416666666666668,3.345759098346417,1.0,1,0.11633657451186862,0.015459126294794342,0.11876399964172436,5,0.36538461538461536,0.8166666666666668
8,0.8519230769230769,0.9,1.0,0.8416666666666668,3.345192019756024,1.0,1,0.11423544372831072,-0.009215000034210887,0.11677878895099891,5,0.3269230769230769,0.8166666666666668
9,0.8615384615384615,0.9,1.0,0.8416666666666668,3.3442266170795145,1.0,1,0.0980487551007952,-0.006811632263746353,0.10893288382561869,5,0.4423076923076923,0.8166666666666668
10,0.8807692307692309,0.9,1.0,0.8416666666666668,3.3441289892563453,1.0,1,0.10875195051942553,0.0015052941234001715,0.11387086042654185,5,0.40384615384615385,0.8166666666666668
11,0.8519230769230769,0.9,1.0,0.8416666666666668,3.3442467817893395,1.0,1,0.1141836941242218,0.011048933090730514,0.1214750324779586,5,0.28846153846153844,0.8166666666666668
12,0.8442307692307691,0.9,1.0,0.8416666666666668,3.3442409267792335,1.0,1,0.10400739525045667,-0.0006220770482809804,0.10605305630890074,5,0.34615384615384615,0.8166666666666668
13,0.8288461538461539,0.9,1.0,0.8416666666666668,3.344211830542638,1.0,1,0.13172439166477748,-0.0018636248562703022,0.12592620186386827,5,0.3076923076923077,0.8166666666666668
14,0.8788461538461537,0.8833333333333334,1.0,0.8416666666666668,3.343862093411959,1.0,1,0.09249026754072734,-0.004695187175108763,0.10549801655188296,5,0.38461538461538464,0.8166666666666668
15,0.8365384615384616,0.8833333333333334,1.0,0.8416666666666668,3.343603789806366,1.0,1,0.11631043468202863,-0.004209273941212017,0.12416694785882418,5,0.3076923076923077,0.8166666666666668
16,0.8365384615384616,0.8916666666666667,1.0,0.8416666666666668,3.3429387578597436,1.0,1,0.1127557030745915,0.010999815913508034,0.12264292059038116,5,0.28846153846153844,0.8166666666666668
17,0.8557692307692307,0.8916666666666667,1.0,0.8416666666666668,3.341118743786445,1.0,1,0.1283601341503007,-0.006541201886646603,0.1297781755841046,5,0.34615384615384615,0.8166666666666668
18,0.8865384615384616,0.8916666666666667,1.0,0.8416666666666668,3.3388443359961877,0.8333333333333334,2,0.1156061344913074,-0.0047020925909027666,0.10793233614663196,5,0.36538461538461536,0.8166666666666668
19,0.851923076923077,0.8833333333333334,1.0,0.8416666666666668,3.338321112669431,1.0,1,0.14448260728802,0.008314537440452073,0.1413290272733931,5,0.36538461538461536,0.8166666666666668
20,0.8384615384615385,0.8833333333333334,1.0,0.8416666666666668,3.3397524998738217,1.0,1,0.12266351921217782,-0.00014024262069142757,0.12454044503931698,5,0.3076923076923077,0.8166666666666668
21,0.8576923076923078,0.8833333333333334,1.0,0.8416666666666668,3.3412635784882765,1.0,1,0.1111883031470435,0.001885923293818338,0.1207756921892483,5,0.34615384615384615,0.8166666666666668
22,0.8653846153846154,0.8833333333333334,1.0,0.8416666666666668,3.3403276846959042,1.0,1,0.1352927333542279,-0.0027414498673669994,0.12592944954422886,5,0.34615384615384615,0.8166666666666668
23,0.8519230769230768,0.8833333333333334,1.0,0.8416666666666668,3.3393951608584476,1.0,1,0.10739705871258463,-0.004888573204962753,0.1149634354250181,5,0.36538461538461536,0.8166666666666668
24,0.8365384615384616,0.8833333333333334,1.0,0.8416666666666668,3.337080872975863,1.0,1,0.11414106509515218,0.012346068592227468,0.11441123463972802,5,0.40384615384615385,0.8166666666666668
