update,environment,trajectories_per_batch,transitions,cumulative_trajectories,advantage_mean,advantage_std,value_loss,policy_loss,entropy,approximate_kl,clip_fraction,actor_gradient_norm,value_gradient_norm,mean_training_terminal_cost,entropy_t1,entropy_t2,validation_mean_u_ctrl,validation_std_u_ctrl,validation_median_u_ctrl,validation_q10_u_ctrl,validation_q90_u_ctrl,validation_safety,validation_dominant_sequence,validation_dominant_sequence_fraction,validation_unique_sequences,validation_sequence_entropy,validation_entropy_t1,validation_entropy_t2,best_validation_so_far
1,C0,48,96,48,-1.0696770188225744,0.1255091075991172,0.018781932070851326,-0.05726912245154381,1.8555841445922852,-0.024033552035689354,0.28125,0.2330135554075241,0.708450973033905,1.1016666666666668,1.9326144456863403,1.7720861434936523,1.0775000000000001,0.0974358763495254,1.04,0.96,1.2,1.0,"[22, 10]",1.0,1,-0.0,1.9327309131622314,1.7817436568439007,1.0775000000000001
2,C0,48,96,96,0.20072483642995356,0.11279649160666949,0.011078196577727795,-0.05174257233738899,1.8267194032669067,0.009896050207316875,0.21875,0.3235507607460022,0.34966862201690674,1.085,1.8872971534729004,1.7516473531723022,,,,,,,,,,,,,
3,C0,48,96,144,-0.08431378097434838,0.09984955113395304,0.009297903627157211,-0.03354701027274132,1.7999399900436401,0.0012089535593986511,0.125,0.3964940011501312,0.23080377280712128,1.09,1.8663700819015503,1.7276273965835571,,,,,,,,,,,,,
4,C0,48,96,192,0.06173032815456392,0.12484854417867873,0.005614645779132843,-0.048883382230997086,1.7816025018692017,-0.006916869431734085,0.125,0.4968944489955902,0.07972636073827744,1.0783333333333334,1.8241745233535767,1.7236002683639526,,,,,,,,,,,,,
5,C0,48,96,240,-0.04161648256431023,0.10391638103572182,0.005762362387031317,-0.022724047303199768,1.745665192604065,-0.011373600922524929,0.0416666679084301,0.4307405352592468,0.06619119644165039,1.0816666666666668,1.7817392349243164,1.6991370916366577,,,,,,,,,,,,,
6,C0,48,96,288,0.0015300027648607994,0.10292418996990747,0.0050321281887590885,-0.054914385080337524,1.702500343322754,0.015789980068802834,0.010416666977107525,0.6451313495635986,0.0967571809887886,1.095,1.7062691450119019,1.6731334924697876,,,,,,,,,,,,,
7,C0,48,96,336,-0.00039170186022917153,0.0928969689590974,0.0045397644862532616,-0.027072692289948463,1.6744818687438965,0.01917874626815319,0.02083333395421505,0.5429425239562988,0.06684259325265884,1.1116666666666666,1.6818175315856934,1.672360897064209,,,,,,,,,,,,,
8,C0,48,96,384,0.03154309309025607,0.09850925810580262,0.00449142511934042,-0.027586571872234344,1.6977070569992065,-0.009905760176479816,0.0520833320915699,0.5143378376960754,0.027006667107343674,1.0666666666666667,1.7058802843093872,1.6959266662597656,,,,,,,,,,,,,
9,C0,48,96,432,-0.015658470941583316,0.0902295150596634,0.003994595259428024,-0.018346494063735008,1.6956080198287964,0.0054527209140360355,0.02083333395421505,0.3758558928966522,0.02819051966071129,1.07,1.739073395729065,1.656657099723816,,,,,,,,,,,,,
10,C0,48,96,480,-0.01163977947980164,0.09798445901735882,0.004721296951174736,-0.03308340907096863,1.71558678150177,0.014944535680115223,0.0625,0.28970539569854736,0.06846064329147339,1.0850000000000002,1.8024591207504272,1.6340312957763672,1.08,0.09899494936611665,1.12,0.96,1.2,1.0,"[22, 36]",1.0,1,-0.0,1.8030340671539307,1.5643961429595947,1.0775000000000001
11,C0,48,96,528,0.0017420424391826044,0.08390706507558035,0.0033787221182137728,-0.017529020085930824,1.7216781377792358,-0.015209508128464222,0.0520833320915699,0.32378634810447693,0.027763256803154945,1.095,1.7899867296218872,1.6364833116531372,,,,,,,,,,,,,
12,C0,48,96,576,-0.021520603980123985,0.08465378021726867,0.0037147514522075653,-0.03658774867653847,1.6527742147445679,0.004809999838471413,0.1770833283662796,0.3655933439731598,0.07349523156881332,1.12,1.733108401298523,1.5389152765274048,,,,,,,,,,,,,
13,C0,48,96,624,0.025394541517396774,0.08435880152116378,0.0037106117233633995,-0.026445915922522545,1.5628911256790161,0.02496281825006008,0.09375,0.47725412249565125,0.07024921476840973,1.1050000000000002,1.6547222137451172,1.4485551118850708,,,,,,,,,,,,,
14,C0,48,96,672,-0.017634942891200375,0.08415064804509598,0.003592264838516712,-0.013488168828189373,1.513960838317871,0.009170775301754475,0.0520833320915699,0.2501997947692871,0.05144147574901581,1.1133333333333335,1.5886527299880981,1.4216164350509644,,,,,,,,,,,,,
15,C0,48,96,720,0.016741048396627125,0.08423683804270711,0.0035894864704459906,-0.011752734892070293,1.5186561346054077,0.002392910188063979,0.0,0.40818512439727783,0.04743756353855133,1.1016666666666668,1.545364260673523,1.493795394897461,,,,,,,,,,,,,
16,C0,48,96,768,-0.009955520808200035,0.08231957472788484,0.003388338955119252,-0.009325757622718811,1.5176955461502075,0.0023113179486244917,0.03125,0.38218289613723755,0.028458891436457634,1.105,1.5219554901123047,1.5154824256896973,,,,,,,,,,,,,
17,C0,48,96,816,0.02599071426441273,0.08260910050976018,0.0035698094870895147,-0.016575947403907776,1.4989314079284668,0.0029453907627612352,0.0,0.5175601243972778,0.07473357021808624,1.0750000000000002,1.4393941164016724,1.5247507095336914,,,,,,,,,,,,,
18,C0,48,96,864,-0.012410999175906176,0.0879964032311866,0.003912105690687895,-0.024616295471787453,1.3924827575683594,0.013684130273759365,0.1354166716337204,0.4116063117980957,0.042487308382987976,1.0716666666666665,1.266973614692688,1.462572693824768,,,,,,,,,,,,,
19,C0,48,96,912,-0.009477998258173458,0.08759919167157651,0.0037658538203686476,-0.030156170949339867,1.213973879814148,0.04311135411262512,0.3854166567325592,0.2401239424943924,0.02236718125641346,1.0933333333333335,1.0457732677459717,1.3090630769729614,,,,,,,,,,,,,
20,C0,48,96,960,0.018637509049971905,0.08135236945787823,0.003378873923793435,-0.006567373871803284,1.04181969165802,0.023188898339867592,0.1875,0.403596967458725,0.04994145780801773,1.0783333333333334,0.9013762474060059,1.138372778892517,1.08125,0.097971615787431,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,0.9017499089241028,1.3153975112363696,1.0775000000000001
21,C0,48,96,1008,-0.021564942192534613,0.07657577293253735,0.003089571138843894,-0.0194673091173172,0.9460027813911438,0.009521136991679668,0.1979166716337204,0.10965690016746521,0.06341951340436935,1.0933333333333335,0.8179245591163635,1.0188649892807007,,,,,,,,,,,,,
22,C0,48,96,1056,0.004487627713382233,0.07724496430271306,0.002878759754821658,-0.012085276655852795,0.8546096682548523,0.0009645037353038788,0.1979166716337204,0.29653823375701904,0.017782850190997124,1.11,0.8603048324584961,0.843540608882904,,,,,,,,,,,,,
23,C0,48,96,1104,0.011249000901977233,0.0834645280083137,0.0033297904301434755,-0.00020581793796736747,0.8659520745277405,0.006647687405347824,0.0,0.29168400168418884,0.027588194236159325,1.0833333333333333,0.9060788154602051,0.8343774676322937,,,,,,,,,,,,,
24,C0,48,96,1152,0.008342475911478209,0.08186197238679647,0.003400234505534172,-0.004866718780249357,0.8721219897270203,-0.003095485270023346,0.0,0.35281118750572205,0.03454845771193504,1.0633333333333335,0.8849382996559143,0.8595799803733826,,,,,,,,,,,,,
25,C0,48,96,1200,0.0006421737899382866,0.0784609314108344,0.0030594586860388517,-0.004976650234311819,0.8846548199653625,-1.8421094864606857e-05,0.0,0.5499342679977417,0.005858910735696554,1.055,0.9345076680183411,0.8535320162773132,,,,,,,,,,,,,
26,C0,48,96,1248,-0.019768290849526717,0.08248413656958913,0.0035149629693478346,-0.007229854818433523,0.8927063941955566,0.005051447078585625,0.0,0.47935718297958374,0.05755707621574402,1.08,0.9827956557273865,0.7843400835990906,,,,,,,,,,,,,
27,C0,48,96,1296,0.0012068228895465508,0.08541218365375064,0.0036154675763100386,-0.01371049229055643,0.8954715728759766,0.005514424294233322,0.15625,0.47390323877334595,0.007256586104631424,1.1,1.0553364753723145,0.7554982304573059,,,,,,,,,,,,,
28,C0,48,96,1344,0.0036117491016785346,0.08433387377922533,0.0034732131753116846,0.0010010922560468316,0.885968029499054,0.0024070236831903458,0.0,0.3963252604007721,0.00644077779725194,1.09,1.0548166036605835,0.6938605308532715,,,,,,,,,,,,,
29,C0,48,96,1392,-0.013178142059842739,0.0815421254081017,0.0033246849197894335,-0.009404889307916164,0.8266776204109192,-0.005115585867315531,0.010416666977107525,0.41379275918006897,0.036632686853408813,1.1016666666666668,0.9933958053588867,0.636281430721283,,,,,,,,,,,,,
30,C0,48,96,1440,0.00878404515981676,0.08731063239984063,0.003801964921876788,-0.004461680073291063,0.7943412661552429,-0.0007453568396158516,0.0,0.5345954298973083,0.026668578386306763,1.0916666666666666,0.9567870497703552,0.6144210696220398,1.08125,0.097971615787431,1.12,0.96,1.2,1.0,"[36, 22]",1.0,1,-0.0,0.9573992490768433,0.46785184065811336,1.0775000000000001
31,C0,48,96,1488,0.018269109880924225,0.08257858327718336,0.0035082707181572914,-0.0021071259398013353,0.7518444657325745,0.0013234451180323958,0.0,0.5443470478057861,0.05091371759772301,1.0683333333333334,0.9652034640312195,0.5559073090553284,,,,,,,,,,,,,
32,C0,48,96,1536,-0.01519711433549723,0.08282451330370308,0.003407822921872139,-0.01507336925715208,0.8366500735282898,-0.0031918149907141924,0.0520833320915699,0.4221574068069458,0.047136079519987106,1.0716666666666668,0.9730663895606995,0.717595100402832,,,,,,,,,,,,,
33,C0,48,96,1584,-0.0009442774102091696,0.0913019457275547,0.004155544098466635,0.0003219669160898775,0.8953128457069397,0.001718907617032528,0.0729166641831398,0.6427944898605347,0.010025080293416977,1.0883333333333336,0.9747378826141357,0.8273687958717346,,,,,,,,,,,,,
34,C0,48,96,1632,-0.007781439481178918,0.08033663228957477,0.003229318419471383,-0.02112123928964138,0.8674671649932861,0.012736962176859379,0.0,0.8810327053070068,0.02898222953081131,1.1033333333333333,0.903831422328949,0.8041384220123291,,,,,,,,,,,,,
35,C0,48,96,1680,0.016106601794064063,0.09521805084021792,0.004580015782266855,-0.0021975859999656677,0.847663402557373,0.008595560677349567,0.02083333395421505,0.7616429328918457,0.05233677104115486,1.0783333333333334,0.8280119299888611,0.8338963985443115,,,,,,,,,,,,,
